,EFHC1 (114327)
ACH-000471,-0.393796629736
ACH-000472,-0.103595313657
ACH-000473,-0.221168586118
ACH-000475,-0.215392505888
ACH-000476,-0.213721642066
ACH-000477,-0.314335139864
ACH-000480,-0.15698233085000002
ACH-000481,-0.432404080458
ACH-000483,0.023397802234099995
ACH-000484,0.0624195569967
ACH-000485,-0.16250543598
ACH-000486,-0.283965257842
ACH-000487,-0.41831088499700003
ACH-000488,-0.36623328301299996
ACH-000490,-0.260834266207
ACH-000491,-0.330056430684
ACH-000495,-0.228601297467
ACH-000496,-0.345129407857
ACH-000499,-0.254908842942
ACH-000500,-1.28100135093
ACH-000502,-0.20330411498300002
ACH-000503,-0.0146559492028
ACH-000505,-0.211193028684
ACH-000507,-0.316714946186
ACH-000510,-0.231997083802
ACH-000511,-0.0408863706304
ACH-000512,-0.28092419612
ACH-000516,-0.27064128025
ACH-000517,-0.2333264718
ACH-000518,-0.05530942404709999
ACH-000520,-0.248025993572
ACH-000521,-0.218614188088
ACH-000522,-0.204197322879
ACH-000524,-0.215225590401
ACH-000527,-0.127230131623
ACH-000528,-0.13710093135
ACH-000537,-0.333934468734
ACH-000541,-0.338103064972
ACH-000542,-0.248465106034
ACH-000544,-0.42232200745399995
ACH-000545,-0.170505056967
ACH-000547,-0.22970480549699998
ACH-000548,-0.0201025073582
ACH-000549,-0.30102658828
ACH-000550,-0.16197257058
ACH-000552,-0.428076467791
ACH-000556,-0.12743838595899998
ACH-000557,-0.207907928587
ACH-000570,-0.260294842466
ACH-000571,-0.302184378586
ACH-000573,-0.19524042362100003
ACH-000576,-0.284638779449
ACH-000580,-0.0773420542855
ACH-000584,-0.122325415373
ACH-000585,-0.135449118995
ACH-000588,-0.058072898420400004
ACH-000589,-0.149609585538
ACH-000591,-0.247590600079
ACH-000593,-0.278510368771
ACH-000600,-0.265376013622
ACH-000601,-0.174154161467
ACH-000604,-0.412515345468
ACH-000605,-0.0171551328508
ACH-000606,-0.199120603788
ACH-000608,-0.223759795706
ACH-000614,-0.487672086353
ACH-000616,-0.370401448275
ACH-000618,-0.0648106874737
ACH-000619,-0.40010287557999996
ACH-000620,-0.174229634784
ACH-000621,-0.42721543206100004
ACH-000622,-0.42954611113499996
ACH-000623,-0.22849895809
ACH-000624,-0.280367096926
ACH-000627,-0.38313392445200006
ACH-000630,-0.293466512111
ACH-000632,-0.242428603681
ACH-000633,-0.24787253712699997
ACH-000637,-0.090676302637
ACH-000638,-0.392126109204
ACH-000646,-0.06956908594530001
ACH-000647,-0.29528594917
ACH-000648,-0.18787589105900002
ACH-000649,-0.31860342643899997
ACH-000651,-0.347301999763
ACH-000652,-0.590575481461
ACH-000653,-0.260213178796
ACH-000657,-0.299387378318
ACH-000658,-0.20092475839
ACH-000661,-0.265445973689
ACH-000662,0.22209366241099998
ACH-000663,-0.312625450535
ACH-000665,-0.260644072941
ACH-000671,-0.47294065423299997
ACH-000673,-0.330119987198
ACH-000676,-0.17409625085799998
ACH-000677,0.046158650256900004
ACH-000681,-0.21678870627500002
ACH-000682,-0.339211679924
ACH-000683,-0.367919745291
ACH-000684,-0.41652718727300003
ACH-000688,-0.32968512193000005
ACH-000693,-0.215139688023
ACH-000694,-0.23184530749600002
ACH-000695,-0.39041604721699996
ACH-000696,-0.153126252898
ACH-000697,-0.180081108992
ACH-000699,-0.376536508036
ACH-000701,-0.0493662346967
ACH-000706,-0.263033903349
ACH-000711,-0.291038553139
ACH-000713,-0.675286492911
ACH-000714,-0.202542965909
ACH-000718,-0.162866799395
ACH-000720,-0.202552733739
ACH-000721,-0.322279064288
ACH-000724,-0.365858028935
ACH-000725,-0.237612943575
ACH-000732,-0.383305743009
ACH-000734,-0.31985150122699996
ACH-000735,-0.334041244129
ACH-000736,-0.385410051563
ACH-000738,-0.27703078906100004
ACH-000746,0.011634477253
ACH-000747,-0.17318131266399997
ACH-000748,-0.338981063254
ACH-000753,-0.25976863956999996
ACH-000756,-0.306778666677
ACH-000757,-0.598569776818
ACH-000758,-0.32097331643800003
ACH-000760,-0.126113564794
ACH-000763,-0.195046772798
ACH-000764,-0.597572664082
ACH-000765,-0.328869117821
ACH-000766,-0.21698791545499999
ACH-000767,-0.36244325228
ACH-000768,-0.045212726030400004
ACH-000769,-0.2912881382
ACH-000770,-0.171534429045
ACH-000771,-0.398825337368
ACH-000773,-0.294883599859
ACH-000776,0.133692719072
ACH-000777,-0.24225005352499998
ACH-000778,-0.04403998612980001
ACH-000781,-0.251400930302
ACH-000782,-0.14296575628900002
ACH-000783,-0.192551547111
ACH-000784,-0.20446501526299998
ACH-000785,-0.32265455503
ACH-000787,-0.160618786755
ACH-000788,-0.140088155221
ACH-000791,-0.123808338756
ACH-000792,-0.248705041183
ACH-000794,-0.223210523582
ACH-000796,-0.07395502750510001
ACH-000799,-0.12981498372199998
ACH-000800,-0.015517120924500001
ACH-000802,-0.279198238839
ACH-000804,-0.052904265940100004
ACH-000805,-0.11928739087899999
ACH-000809,-0.174057377557
ACH-000810,-0.0219308263215
ACH-000811,-0.351934046333
ACH-000817,-0.028542774992
ACH-000819,-0.309989536035
ACH-000820,-0.282809217947
ACH-000821,-0.233232001202
ACH-000822,-0.21326903032699998
ACH-000823,-0.197888569501
ACH-000824,-0.19937886411
ACH-000827,-0.379590596295
ACH-000829,-0.24508990144099999
ACH-000831,-0.395931166206
ACH-000832,-0.350068318291
ACH-000833,-0.22864159328400002
ACH-000834,-0.35605908111999995
ACH-000835,-0.19767990868500002
ACH-000836,-0.25232597673900004
ACH-000837,-0.201220860788
ACH-000838,-0.148982793297
ACH-000839,-0.290180137926
ACH-000840,-0.29778571286
ACH-000841,-0.287276244419
ACH-000843,-0.24719793411200003
ACH-000846,-0.121815807557
ACH-000847,-0.378818602394
ACH-000848,-0.317055563294
ACH-000849,-0.0740088883234
ACH-000851,-0.23406367758699997
ACH-000855,-0.335410832431
ACH-000856,-0.07372666688139999
ACH-000858,-0.179796459561
ACH-000859,-0.468569496012
ACH-000861,-0.249194855499
ACH-000862,-0.0593507709071
ACH-000865,-0.281422033446
ACH-000866,-0.19907188532499998
ACH-000867,-0.309140051801
ACH-000869,-0.405127178163
ACH-000872,0.04216618994369999
ACH-000873,-0.299485735312
ACH-000876,-0.476741281865
ACH-000878,-0.152593665358
ACH-000880,-0.0665520404768
ACH-000881,0.0871466699274
ACH-000882,-0.286136252628
ACH-000884,-0.16459558625600001
ACH-000885,-0.35829890672700004
ACH-000887,-0.20895194899500003
ACH-000888,-0.157844965825
ACH-000889,-0.357216519911
ACH-000890,-0.161486197916
ACH-000896,-0.147914639438
ACH-000898,-0.245120568873
ACH-000900,-0.27457658929900003
ACH-000901,-0.20756028530499998
ACH-000905,-0.296379525862
ACH-000906,-0.264252562663
ACH-000907,0.025488087493599997
ACH-000910,-0.22803823853900002
ACH-000911,-0.263035709848
ACH-000912,-0.193449971677
ACH-000913,-0.154825701612
ACH-000915,-0.206147078431
ACH-000916,-0.293697941436
ACH-000917,-0.253783973486
ACH-000921,-0.17528118604
ACH-000924,-0.164789228186
ACH-000926,-0.296945928496
ACH-000928,-0.208344383293
ACH-000929,-0.252966357963
ACH-000932,-0.196271914562
ACH-000935,-0.205998003442
ACH-000936,-0.38382864651
ACH-000937,-0.328615870254
ACH-000938,-0.23251725118500002
ACH-000939,-0.38446984442599996
ACH-000941,-0.46286387976899995
ACH-000943,-0.281769336409
ACH-000946,-0.532412711664
ACH-000947,-0.416364013663
ACH-000948,-0.0811516914607
ACH-000950,-0.120507381827
ACH-000953,-0.357495887219
ACH-000957,0.104725742719
ACH-000958,-0.23144569788199998
ACH-000960,-0.20594851353
ACH-000963,-0.632674045403
ACH-000968,0.119523335723
ACH-000969,-0.33033996904
ACH-000973,-0.265928002852
ACH-000974,-0.3492735817
ACH-000975,-0.3124950459
ACH-000976,-0.354000538823
ACH-000978,-0.08200592575400001
ACH-000980,-0.269103187694
ACH-000984,-0.298004128318
ACH-000986,-0.332152851485
ACH-000988,-0.204791791578
ACH-000993,-0.43436433488399995
ACH-000994,-0.0515780329408
ACH-000996,-0.0649864468379
ACH-001001,-0.128964974179
ACH-001020,-0.19011073320900002
ACH-001028,-0.231811967352
ACH-001031,-0.142657133077
ACH-001038,-0.323113824787
ACH-001048,-0.347396298421
ACH-001050,-0.186021548009
ACH-001053,-0.52960286331
ACH-001054,-0.15872709048
ACH-001061,-0.23522067359299997
ACH-001067,-0.269045254917
ACH-001075,-0.394206201144
ACH-001096,-0.165252422343
ACH-001128,-0.32685979444
ACH-001134,-0.423341951025
ACH-001151,-0.321251517083
ACH-001163,-0.212025791713
ACH-001164,-0.07923154786679999
ACH-001173,-0.212491718211
ACH-001183,-0.506417327867
ACH-001184,-0.307499145922
ACH-001190,-0.328816341209
ACH-001192,-0.324177647068
ACH-001193,-0.841611219115
ACH-001196,-0.241569428341
ACH-001197,-0.7017329619570001
ACH-001205,-0.18123783856800002
ACH-001211,-0.09135427564519999
ACH-001212,-0.136310625897
ACH-001228,-0.28998515513399997
ACH-001232,-0.11314866859000001
ACH-001239,-0.19708929138300002
ACH-001274,-0.440710049898
ACH-001275,-0.238301203617
ACH-001277,-0.180202197101
ACH-001278,0.0198933838354
ACH-001280,-0.0864418108139
ACH-001283,-0.07359485501089999
ACH-001289,-0.113501099198
ACH-001295,-0.295354535558
ACH-001300,-0.249276614684
ACH-001301,-0.21492900020599998
ACH-001302,-0.35529848297399996
ACH-001303,-0.567320317005
ACH-001306,0.013020263784199999
ACH-001318,-0.17296400659000002
ACH-001322,-0.42975576608800004
ACH-001328,-0.262419985828
ACH-001332,0.12433245038799999
ACH-001333,-0.127739209043
ACH-001336,-0.227039095282
ACH-001340,-0.179508670762
ACH-001346,-0.218872748492
ACH-001353,-0.291713530161
ACH-001354,-0.117432584015
ACH-001367,-0.23303519386
ACH-001368,-0.22146441328299998
ACH-001374,-0.458364440217
ACH-001375,-0.26391464562
ACH-001377,-0.31682248878
ACH-001380,-0.061691448431900005
ACH-001391,-0.6768468242319999
ACH-001407,-0.370950456722
ACH-001408,-0.22049257129799998
ACH-001413,-0.355634771917
ACH-001430,-0.32464835195700004
ACH-001431,-0.23688285516399998
ACH-001450,-0.337562895934
ACH-001496,-0.257892619152
ACH-001500,-0.0284334694888
ACH-001521,-0.381542742517
ACH-001523,-0.177339700894
ACH-001532,-0.04790803002809999
ACH-001536,-0.0101658993505
ACH-001550,-0.315420235991
ACH-001552,-0.09965315276360001
ACH-001554,-0.298853059007
ACH-001645,-0.15819038728
ACH-001654,-0.175568103376
ACH-001715,-0.0877523528035
ACH-001735,-0.400283804196
ACH-001736,-0.307085689737
ACH-001737,0.569449039807
ACH-001740,-0.294457269083
ACH-001745,-0.246445056556
ACH-001750,-0.194754842319
ACH-001765,-0.45357134922200004
ACH-001956,-0.16328425177
ACH-001957,-0.132481114813
