,HADH (3033)
ACH-000787,-0.12109052910599999
ACH-000788,-0.17937922633900003
ACH-000791,-0.275964035459
ACH-000792,-0.170548422698
ACH-000794,-0.143339603429
ACH-000796,-0.299172220476
ACH-000799,-0.370725273901
ACH-000800,-0.036262355865800004
ACH-000802,-0.0923309634826
ACH-000804,-0.29929185639600003
ACH-000805,-0.232045879392
ACH-000809,-0.131587829707
ACH-000810,-0.205976550809
ACH-000811,-0.10870871179099999
ACH-000817,-0.345454979176
ACH-000819,-0.054104062451300006
ACH-000820,-0.180801466101
ACH-000821,-0.05831438042980001
ACH-000822,-0.037819087497400004
ACH-000823,-0.18444941720400002
ACH-000824,-0.0741991514136
ACH-000827,-0.117767359302
ACH-000829,-0.0705827178412
ACH-000831,-0.142972819768
ACH-000832,-0.131630574997
ACH-000833,-0.13432279722
ACH-000834,-0.11273988420299999
ACH-000835,-0.176804506086
ACH-000836,-0.140259320167
ACH-000837,-0.26245695002700004
ACH-000838,-0.115882251164
ACH-000839,-0.122112788725
ACH-000840,0.00104235090738
ACH-000841,-0.239243899961
ACH-000843,-0.024393988883199998
ACH-000846,-0.0893466254022
ACH-000847,-0.124685027831
ACH-000848,-0.141568539444
ACH-000849,-0.188572484429
ACH-000851,-0.21636374381700002
ACH-000855,-0.25955675284
ACH-000856,-0.281649221428
ACH-000858,-0.156433346545
ACH-000859,-0.290239371036
ACH-000861,-0.055572161549699996
ACH-000862,-0.0687786385704
ACH-000865,-0.0177050356183
ACH-000866,0.0012481391213599998
ACH-000867,-0.0257492955149
ACH-000869,0.0476829948765
ACH-000872,-0.04792245490640001
ACH-000873,-0.228827027234
ACH-000876,-0.236704998364
ACH-000878,-0.07889487001960001
ACH-000880,0.0745411322652
ACH-000881,-0.124396657124
ACH-000882,-0.178641497767
ACH-000884,-0.348873685433
ACH-000885,-0.312496009444
ACH-000887,-0.238645892198
ACH-000888,-0.129077283849
ACH-000889,-0.136113622372
ACH-000890,0.0873713960565
ACH-000896,-0.190819124663
ACH-000898,-0.0713691675257
ACH-000900,-0.236146052109
ACH-000901,-0.17807331618099997
ACH-000905,0.011893012246100001
ACH-000906,-0.134879603963
ACH-000907,-0.0181382270498
ACH-000910,-0.34837034056
ACH-000911,-0.09796342305289998
ACH-000912,0.007117476220100001
ACH-000913,-0.17670625146
ACH-000915,-0.0334468491019
ACH-000916,-0.335230997414
ACH-000917,-0.322945593133
ACH-000921,-0.17609909431899998
ACH-000924,-0.175847977267
ACH-000926,-0.21601691945700002
ACH-000928,-0.18600491675500003
ACH-000929,-0.047110477343300004
ACH-000932,-0.15304224572
ACH-000935,-0.172445817795
ACH-000936,-0.022299411538800003
ACH-000937,-0.21810378044
ACH-000938,-0.0174240757907
ACH-000939,-0.128677087701
ACH-000941,-0.28157746609900003
ACH-000943,-0.139258934517
ACH-000946,-0.22043759586300002
ACH-000947,-0.129854877428
ACH-000948,-0.18150337534000002
ACH-000950,-0.006545485861949999
ACH-000953,-0.197368860069
ACH-000957,-0.285724692344
ACH-000958,0.038604781000099994
ACH-000960,-0.12349700445
ACH-000963,0.07693403151480001
ACH-000968,-0.127592056226
ACH-000969,-0.155705159597
ACH-000973,-0.11922835025
ACH-000974,-0.049678528130900006
ACH-000975,-0.0800973545135
ACH-000976,-0.212151870407
ACH-000978,-0.360395929767
ACH-000980,-0.15577541429000002
ACH-000984,-0.193278785213
ACH-000986,-0.031963494646099995
ACH-000988,-0.08429687808939999
ACH-000993,-0.154791601552
ACH-000994,-0.32737106098200003
ACH-000996,-0.230708852705
ACH-001001,-0.227091417557
ACH-001020,0.00024983763857400003
ACH-001028,-0.169675790397
ACH-001031,-0.201042198706
ACH-001038,-0.104456345588
ACH-001048,-0.09140365079849999
ACH-001050,-0.34591447371899997
ACH-001053,-0.101438394024
ACH-001054,-0.258155276725
ACH-001061,-0.20270609849
ACH-001067,-0.21190569031599998
ACH-001075,-0.113591085484
ACH-001096,-0.247933370515
ACH-001128,0.0957704608201
ACH-001134,-0.23702836787700002
ACH-001151,-0.18106866246599998
ACH-001163,0.00863673267077
ACH-001164,-0.0482209087665
ACH-001173,-0.24476731739399998
ACH-001183,-0.12062328938400001
ACH-001184,-0.295429813722
ACH-001190,-0.24118590199700002
ACH-001192,-0.23008135086999998
ACH-001193,0.0446882165455
ACH-001196,-0.193422720672
ACH-001197,-0.16531298065799999
ACH-001205,-0.1676765101
ACH-001211,-0.246756513032
ACH-001212,0.0364483519023
ACH-001228,-0.127420009977
ACH-001232,-0.273005885758
ACH-001239,-0.0664836484953
ACH-001274,-0.242318751023
ACH-001275,-0.0477074650395
ACH-001277,-0.0316083621471
ACH-001278,-0.0552319812791
ACH-001280,-0.15803480616499999
ACH-001283,-0.16084458396
ACH-001289,-0.0420955840374
ACH-001295,-0.11453222503299999
ACH-001300,-0.0953164271352
ACH-001301,-0.0377637531799
ACH-001302,-0.12376567569800001
ACH-001303,-0.142342586149
ACH-001306,0.113563294146
ACH-001318,-0.318956974549
ACH-001322,-0.227973466554
ACH-001328,-0.0509881680973
ACH-001332,-0.0684358819427
ACH-001333,-0.046526205018600005
ACH-001336,-0.09017644900689999
ACH-001340,-0.108304124443
ACH-001346,-0.0832233612342
ACH-001353,-0.238646673884
ACH-001354,-0.173223045559
ACH-001367,-0.130593502522
ACH-001368,-0.0748317023853
ACH-001374,-0.34248926632200005
ACH-001375,-0.096718200449
ACH-001377,-0.0322389383966
ACH-001380,-0.0248016504053
ACH-001391,-0.183660755157
ACH-001407,-0.12436857955
ACH-001408,-0.0618601067009
ACH-001413,-0.262118927798
ACH-001430,-0.138762233897
ACH-001431,-0.218476708663
ACH-001450,-0.111393678653
ACH-001496,-0.136241093136
ACH-001500,-0.0323623228798
ACH-001521,-0.128666574342
ACH-001523,-0.16794910471900001
ACH-001532,-0.243158678134
ACH-001536,-0.21516253823399997
ACH-001550,0.040851593590099995
ACH-001552,-0.034790537122199997
ACH-001554,-0.0716523340313
ACH-001645,-0.310639351284
ACH-001654,-0.170485226591
ACH-001715,-0.212787489941
ACH-001735,-0.0631868710396
ACH-001736,0.126751479763
ACH-001737,-0.25289557196199997
ACH-001740,-0.180936315753
ACH-001745,-0.0314600912082
ACH-001750,-0.10420323791300001
ACH-001765,-0.308666516249
ACH-001956,-0.16054569814
ACH-001957,-0.249539217663
