,CPB2 (1361)
ACH-001413,-0.07144155717999999
ACH-001430,-0.365864872693
ACH-001431,-0.258175293427
ACH-001450,0.0219368310965
ACH-001496,-0.188639163261
ACH-001500,-0.11821987464099999
ACH-001521,0.21938722662500001
ACH-001523,-0.0555094176019
ACH-001532,-0.0633259305895
ACH-001536,-0.063359246934
ACH-001550,0.0782066797537
ACH-001552,0.00393052167851
ACH-001554,-0.106145874387
ACH-001645,-0.102617988083
ACH-001654,-0.143276133012
ACH-001715,0.0785199693047
ACH-001735,-0.0716565569596
ACH-001736,-0.110300562974
ACH-001737,0.337093622175
ACH-001740,-0.375038905897
ACH-001745,-0.122480851041
ACH-001750,-0.145593827619
ACH-001765,-0.152429261052
ACH-001956,-0.102619218259
ACH-001957,0.0309453789168
