,VHL (7428)
ACH-000804,-1.4700490098299999
ACH-000805,-1.25560864151
ACH-000809,-1.22738947126
ACH-000810,-0.8270388404819999
ACH-000811,-1.08333167374
ACH-000817,-1.02733138786
ACH-000819,-0.970200081258
ACH-000820,-0.6645114475020001
ACH-000821,-0.752280562905
ACH-000822,-1.4111435058500001
ACH-000823,-1.1600351819799999
ACH-000824,-1.53615642556
ACH-000827,-1.19346403338
ACH-000829,-0.956032191938
ACH-000831,-0.914275236355
ACH-000832,-1.12875510481
ACH-000833,-1.5980499870200002
ACH-000834,-1.40206694579
ACH-000835,-0.768004999946
ACH-000836,-1.32703289558
ACH-000837,-1.48004050493
ACH-000838,-0.786948306164
ACH-000839,-0.915875859897
ACH-000840,-0.934837514338
ACH-000841,-1.29848665418
ACH-000843,-1.2622078295
ACH-000846,-1.37400873299
ACH-000847,-0.997068702704
ACH-000848,-0.983252336169
ACH-000849,-0.5459690582310001
ACH-000851,-0.9812352015479999
ACH-000855,-1.13011500695
ACH-000856,-1.15228464438
ACH-000858,-1.2146950803299998
ACH-000859,-0.9401991054000001
ACH-000861,-1.3719037123299997
ACH-000862,-1.2608599616399998
ACH-000865,-0.774511486631
ACH-000866,-1.3610010832600001
ACH-000867,-1.2876146797399999
ACH-000869,-1.48638382485
ACH-000872,-1.57928893699
ACH-000873,-1.46286172482
ACH-000876,-1.7965609248199998
ACH-000878,-1.21935657896
ACH-000880,-1.33472065916
ACH-000881,-1.2346589522
ACH-000882,-1.01481250893
ACH-000884,-0.8119658849250001
ACH-000885,-1.3347874253399998
ACH-000887,-1.18165669006
ACH-000888,-1.0661651379100001
ACH-000889,-1.0851403483700002
ACH-000890,-1.1564913751600001
ACH-000896,-1.6197451675
ACH-000898,-0.8630565155
ACH-000900,-0.8917494182119999
ACH-000901,-0.328434165339
ACH-000905,-0.801254986632
ACH-000906,-1.4214131783500001
ACH-000907,-0.179037818126
ACH-000910,-1.4835272789200002
ACH-000911,-1.2933805638
ACH-000912,-0.844974598757
ACH-000913,-1.41567978975
ACH-000915,-1.1001321179
ACH-000916,-1.3712142779700003
ACH-000917,-1.00741357453
ACH-000921,-1.3419712109
ACH-000924,-1.15072432594
ACH-000926,-1.18192873377
ACH-000928,-1.1938794798899999
ACH-000929,-1.43327020471
ACH-000932,-1.03277751205
ACH-000935,-1.29186115415
ACH-000936,-1.14389757592
ACH-000937,-1.14459441546
ACH-000938,-1.40446749833
ACH-000939,-1.28892520785
ACH-000941,-1.35901210599
ACH-000943,-0.735787978184
ACH-000946,-1.06825170332
ACH-000947,-0.853527648442
ACH-000948,-1.38486767183
ACH-000950,-1.07200014476
ACH-000953,-1.65261024442
ACH-000957,-0.946929212507
ACH-000958,-0.840083411302
ACH-000960,-1.0930342345
ACH-000963,0.25443986008999997
ACH-000968,-0.6781501941689999
ACH-000969,-0.7385273744249999
ACH-000973,-0.857569252254
ACH-000974,-1.16742115465
ACH-000975,-1.10020080275
ACH-000976,-1.1165366901
ACH-000978,-0.92810508567
ACH-000980,-0.8358125044239999
ACH-000984,-0.870805162544
ACH-000986,-0.722048308342
ACH-000988,-1.24109137388
ACH-000993,-1.08357494281
ACH-000994,-1.2807847588299999
ACH-000996,-0.844829074418
ACH-001001,-1.2060432770799998
ACH-001020,-0.676430321867
ACH-001028,-1.18832021527
ACH-001031,-0.783466666287
ACH-001038,-1.10927191673
ACH-001048,-1.21494418557
ACH-001050,-1.17763888589
ACH-001053,-1.0418656801200001
ACH-001054,-1.0554080725100001
ACH-001061,-0.997224297308
ACH-001067,-1.03174946119
ACH-001075,-1.1418992761799998
ACH-001096,-1.2988640172200001
ACH-001128,-0.712996331484
ACH-001134,-1.01263398909
ACH-001151,-1.3419334521700002
ACH-001163,-1.15198879706
ACH-001164,-1.22304318447
ACH-001173,-1.1183355283
ACH-001183,-1.24221140647
ACH-001184,-1.43561791855
ACH-001190,-1.08840880262
ACH-001192,-0.931671912834
ACH-001193,-1.26477512757
ACH-001196,-1.380384998
ACH-001197,-0.8810492420039999
ACH-001205,-1.03545675149
ACH-001211,-0.587160511342
ACH-001212,-0.461709490977
ACH-001228,-1.32351827727
ACH-001232,-1.15133462898
ACH-001239,-1.46441049405
ACH-001274,-1.24359791628
ACH-001275,-1.2660767259
ACH-001277,-1.24564050519
ACH-001278,-0.71724327458
ACH-001280,-0.5947628488600001
ACH-001283,-0.771766358414
ACH-001289,-0.9279249459029999
ACH-001295,-1.40499358407
ACH-001300,-1.1285114700799999
ACH-001301,-1.34064929917
ACH-001302,-1.61850223777
ACH-001303,-1.37261913458
ACH-001306,-0.849647437931
ACH-001318,-1.26711182844
ACH-001322,-0.9934027373109999
ACH-001328,-1.2779179672799998
ACH-001332,-1.22637114607
ACH-001333,-0.792194240363
ACH-001336,-0.967774557334
ACH-001340,-1.09388765982
ACH-001346,-1.5891576735799997
ACH-001353,-1.05043655376
ACH-001354,-1.2951766180500002
ACH-001367,-0.926700840629
ACH-001368,-1.26193558216
ACH-001374,-0.597699093636
ACH-001375,-1.2136410924299998
ACH-001377,-1.2463011593200002
ACH-001380,-0.978740537641
ACH-001391,-1.47756427652
ACH-001407,-0.800347438318
ACH-001408,-1.45020076156
ACH-001413,-0.8394411826170001
ACH-001430,-1.0785815896200002
ACH-001431,-1.0224714978799998
ACH-001450,-1.4675470516100002
ACH-001496,-1.13917798872
ACH-001500,-0.732789975862
ACH-001521,-2.0610684473400003
ACH-001523,-1.48001774785
ACH-001532,-0.8550186512219999
ACH-001536,-1.2658293406399999
ACH-001550,-1.0329588239899998
ACH-001552,-0.23377260291700003
ACH-001554,-1.4478610878100002
ACH-001645,-1.34835949847
ACH-001654,-1.5324093415200002
ACH-001715,-0.987933141291
ACH-001735,-1.24514001912
ACH-001736,-1.3201921069700002
ACH-001737,-0.9715484674510001
ACH-001740,-1.53619906926
ACH-001745,-1.25999429247
ACH-001750,-0.784287206165
ACH-001765,-1.1526282423799998
ACH-001956,-1.1540538582100002
ACH-001957,-1.17671963453
