,RTCB (51493)
ACH-000512,-1.13402371742
ACH-000516,-0.7730254922450001
ACH-000517,-0.857209536381
ACH-000518,-1.03922084331
ACH-000520,-1.04746986761
ACH-000521,-1.19927561351
ACH-000522,-1.1532982487799999
ACH-000524,-0.668636180255
ACH-000527,-0.995719966143
ACH-000528,-1.0326608264700001
ACH-000537,-0.893526447001
ACH-000541,-1.1231682608
ACH-000542,-1.41122237919
ACH-000544,-1.1850973668
ACH-000545,-0.956916336046
ACH-000547,-1.01287864692
ACH-000548,-1.19980375484
ACH-000549,-1.3317367584
ACH-000550,-0.897474794542
ACH-000552,-1.15122550499
ACH-000556,-0.8608484134029999
ACH-000557,-0.7726336137369999
ACH-000570,-1.279987827
ACH-000571,-0.961695193626
ACH-000573,-0.9306399215379999
ACH-000576,-0.728673736178
ACH-000580,-0.7216530298459999
ACH-000584,-1.2821872888799999
ACH-000585,-0.8477345267649999
ACH-000588,-0.697656035295
ACH-000589,-0.550596773732
ACH-000591,-1.4752139840399998
ACH-000593,-1.2667132547700002
ACH-000600,-0.7697153912279999
ACH-000601,-1.09360375552
ACH-000604,-0.9167319602940001
ACH-000605,-1.1538382323799998
ACH-000606,-1.1030966539700002
ACH-000608,-0.7983424479510001
ACH-000614,-0.762681318181
ACH-000616,-1.18229779571
ACH-000618,-0.868757676091
ACH-000619,-1.16053008659
ACH-000620,-0.904164135359
ACH-000621,-0.670445216519
ACH-000622,-0.726672330683
ACH-000623,-1.07234053924
ACH-000624,-0.911815288938
ACH-000627,-1.3733177160799999
ACH-000630,-1.22135800296
ACH-000632,-1.23552564153
ACH-000633,-1.0064553438700001
ACH-000637,-0.959471158083
ACH-000638,-1.07762148256
ACH-000646,-0.732484647428
ACH-000647,-0.9389257038200002
ACH-000648,-1.0232096210100001
ACH-000649,-1.09337674398
ACH-000651,-1.01678966401
ACH-000652,-1.2438349413299998
ACH-000653,-0.698047306049
ACH-000657,-1.039495947
ACH-000658,-0.6692235851680001
ACH-000661,-0.902956693169
ACH-000662,-1.42415686201
ACH-000663,-0.888330783029
ACH-000665,-1.0512576376
ACH-000671,-1.09121063516
ACH-000673,-1.12255603643
ACH-000676,-1.2310275665700001
ACH-000677,-0.55595876195
ACH-000681,-1.36368122044
ACH-000682,-1.2391590082200001
ACH-000683,-1.03102388485
ACH-000684,-1.36755353028
ACH-000688,-1.09932669425
ACH-000693,-1.10122375121
ACH-000694,-1.09886616463
ACH-000695,-0.5764092895180001
ACH-000696,-1.1593217759899999
ACH-000697,-1.07901342049
ACH-000699,-0.917618979947
ACH-000701,-0.953169111146
ACH-000706,-0.9719073822200001
ACH-000711,-1.00620782091
ACH-000713,-1.08413256796
ACH-000714,-0.796843501219
ACH-000718,-0.784902779208
ACH-000720,-1.31961905263
ACH-000721,-1.25251424552
ACH-000724,-1.6421833666999999
ACH-000725,-0.727095489782
ACH-000732,-1.0773511473200001
ACH-000734,-1.1837152339
ACH-000735,-1.19765761894
ACH-000736,-0.785290521592
ACH-000738,-1.1680404776200002
ACH-000746,-0.774018468205
ACH-000747,-0.924379208699
ACH-000748,-1.21846046597
ACH-000753,-1.02558123223
ACH-000756,-1.18247065069
ACH-000757,-1.1599232374600001
ACH-000758,-0.7438333352
ACH-000760,-0.944163167089
ACH-000763,-0.531326442306
ACH-000764,-1.26108418125
ACH-000765,-1.21218040293
ACH-000766,-0.959187569642
ACH-000767,-0.7299487427069999
ACH-000768,-1.27069974597
ACH-000769,-1.06148728533
ACH-000770,-1.02239678494
ACH-000771,-0.8911826217540001
ACH-000773,-0.841387185857
ACH-000776,-1.22596401884
ACH-000777,-1.16170864235
ACH-000778,-0.8772884403389999
ACH-000781,-1.07897630667
ACH-000782,-0.9721608801970001
ACH-000783,-0.498426532025
ACH-000784,-1.06208433295
ACH-000785,-0.357647319191
ACH-000787,-1.1289477841600002
ACH-000788,-1.34654393088
ACH-000791,-1.1119727411700002
ACH-000792,-1.11514187836
ACH-000794,-1.1937805639599999
ACH-000796,-0.7119941726890001
ACH-000799,-0.8718007712200001
ACH-000800,-1.2833910804000002
ACH-000802,-1.18775139157
ACH-000804,-0.8839692968970001
ACH-000805,-1.0831904141500002
ACH-000809,-1.19626527338
ACH-000810,-1.26744013143
ACH-000811,-1.0540510397299998
ACH-000817,-0.8416748694930001
ACH-000819,-1.2140523831299999
ACH-000820,-1.15660492073
ACH-000821,-0.625157073917
ACH-000822,-0.44139524696800003
ACH-000823,-1.09097923368
ACH-000824,-0.799199410669
ACH-000827,-0.9846563616670001
ACH-000829,-1.14364330976
ACH-000831,-1.00209010804
ACH-000832,-1.08910678457
ACH-000833,-1.26113892006
ACH-000834,-1.15373555727
ACH-000835,-1.32955909168
ACH-000836,-1.18069178296
ACH-000837,-1.0236976334
ACH-000838,-1.06320908254
ACH-000839,-1.1960477003899999
ACH-000840,-1.26979724239
ACH-000841,-1.434881478
ACH-000843,-0.9784063918260001
ACH-000846,-1.1235195985700002
ACH-000847,-1.3880644111700002
ACH-000848,-1.10087333554
ACH-000849,-1.19943956156
ACH-000851,-1.12602310011
ACH-000855,-1.18295480051
ACH-000856,-0.964736783602
ACH-000858,-0.913195433824
ACH-000859,-1.5900821719100002
ACH-000861,-1.48570079042
ACH-000862,-0.896157552924
ACH-000865,-1.09065691303
ACH-000866,-1.19585264244
ACH-000867,-0.591138924015
ACH-000869,-0.931332587852
ACH-000872,-1.3631724720200002
ACH-000873,-1.32172143682
ACH-000876,-0.44616286974299996
ACH-000878,-1.5517421629700001
ACH-000880,-1.1602853901999999
ACH-000881,-1.0859142672
ACH-000882,-1.05817963073
ACH-000884,-1.03016712577
ACH-000885,-0.9552664566169999
ACH-000887,-1.20415618691
ACH-000888,-0.839429494711
ACH-000889,-1.0376807993600001
ACH-000890,-1.4354513652599998
ACH-000896,-1.33101236502
ACH-000898,-0.5687647440470001
ACH-000900,-1.21310076141
ACH-000901,-1.10925132427
ACH-000905,-1.1380832121
ACH-000906,-1.12158397476
ACH-000907,-0.9464546916700001
ACH-000910,-0.8977429131010001
ACH-000911,-0.623808292136
ACH-000912,-1.2386366431
ACH-000913,-1.22152483168
ACH-000915,-1.08479360503
ACH-000916,-1.19510371055
ACH-000917,-0.75180710243
ACH-000921,-0.957020394831
ACH-000924,-1.23267253949
ACH-000926,-1.22008666548
ACH-000928,-1.1701167801899999
ACH-000929,-1.0507952939799998
ACH-000932,-0.9530961372329999
ACH-000935,-1.33503345131
ACH-000936,-1.15681884691
ACH-000937,-1.14365402465
ACH-000938,-1.22839436852
ACH-000939,-1.2115543788
ACH-000941,-0.8088786503290001
ACH-000943,-1.0291033003399999
ACH-000946,-1.08773441135
ACH-000947,-0.9031619616650001
ACH-000948,-0.683892807096
ACH-000950,-1.37651679127
ACH-000953,-1.09669008933
ACH-000957,-0.761891467833
ACH-000958,-0.839940363882
ACH-000960,-1.0911010144
ACH-000963,-1.42230699119
ACH-000968,-1.20560631769
ACH-000969,-0.796989534741
ACH-000973,-1.3725011873299997
ACH-000974,-1.28719272491
ACH-000975,-0.900261571639
ACH-000976,-1.27730270153
ACH-000978,-1.02994699419
ACH-000980,-0.930815031232
ACH-000984,-0.592948039983
ACH-000986,-1.26383640838
ACH-000988,-0.961489756154
ACH-000993,-0.993476343548
ACH-000994,-0.722001818761
ACH-000996,-0.995386637787
ACH-001001,-0.934945463653
ACH-001020,-1.1465030818200002
ACH-001028,-1.3332346206799999
ACH-001031,-0.9648054549289999
ACH-001038,-0.868709138226
ACH-001048,-1.1442722039700002
ACH-001050,-1.08899636892
ACH-001053,-1.4296722822499999
ACH-001054,-0.942881838996
ACH-001061,-1.0242279771
ACH-001067,-1.1328128788299998
ACH-001075,-1.38857609255
ACH-001096,-0.937282150168
ACH-001128,-1.3957151947
ACH-001134,-0.7386436392460001
ACH-001151,-1.10013396361
ACH-001163,-1.05732935239
ACH-001164,-0.9130603217540001
ACH-001173,-1.08204182176
ACH-001183,-0.779747468032
ACH-001184,-1.02010376374
ACH-001190,-1.14650564127
ACH-001192,-0.834002710264
ACH-001193,-1.1061673478
ACH-001196,-0.991205125719
ACH-001197,-1.0508137613600002
ACH-001205,-0.9444619978100001
ACH-001211,-1.11296324459
ACH-001212,-1.3651214888499998
ACH-001228,-1.04279481755
ACH-001232,-1.23360530741
ACH-001239,-1.02853436848
ACH-001274,-1.1625359734899998
ACH-001275,-0.9964035381630001
ACH-001277,-1.27772924541
ACH-001278,-0.840326018172
ACH-001280,-0.691703151508
ACH-001283,-1.03052978008
ACH-001289,-0.9189881332850001
ACH-001295,-1.30483453841
ACH-001300,-1.00220505215
ACH-001301,-0.8993903816809999
ACH-001302,-0.9531136615510001
ACH-001303,-1.10067469172
ACH-001306,-1.29231134832
ACH-001318,-1.1294294251600001
ACH-001322,-1.1377411603899998
ACH-001328,-1.00510531213
ACH-001332,-1.5617691507700002
ACH-001333,-0.941872473397
ACH-001336,-1.18253341214
ACH-001340,-1.02684167707
ACH-001346,-1.3998316276299998
ACH-001353,-1.1050953940600001
ACH-001354,-1.07498104701
ACH-001367,-1.34171735638
ACH-001368,-0.93824395778
ACH-001374,-1.4434701675900001
ACH-001375,-1.00428133317
ACH-001377,-0.771028476848
ACH-001380,-0.812635913935
ACH-001391,-0.699840816557
ACH-001407,-1.2878996242799998
ACH-001408,-0.783595007346
ACH-001413,-1.08725133023
ACH-001430,-1.0944588358399998
ACH-001431,-1.0696099175700002
ACH-001450,-0.986050811407
ACH-001496,-0.8805253576659999
ACH-001500,-1.28697892316
ACH-001521,-0.602134172062
ACH-001523,-1.05878623669
ACH-001532,-0.78650718714
ACH-001536,-1.0111128912
ACH-001550,-0.855713093457
ACH-001552,-1.14472234264
ACH-001554,-0.956466866358
ACH-001645,-1.0190823014100001
ACH-001654,-1.24266495989
ACH-001715,-0.8418852838850001
ACH-001735,-0.956384540141
ACH-001736,-1.15316533607
ACH-001737,-0.6530086901519999
ACH-001740,-1.13310719644
ACH-001745,-1.0826536118
ACH-001750,-1.00662118283
ACH-001765,-1.06526694099
ACH-001956,-0.8971638707200001
ACH-001957,-0.753580080087
