,SEC13 (6396)
ACH-000898,-1.5688663635799998
ACH-000900,-1.47454472264
ACH-000901,-1.6065139322100002
ACH-000905,-0.7885109315800001
ACH-000906,-1.3106403812799998
ACH-000907,-1.3275900119600001
ACH-000910,-1.6504877592299998
ACH-000911,-1.37076020594
ACH-000912,-1.5394793419600001
ACH-000913,-1.34952507831
ACH-000915,-1.67812031021
ACH-000916,-1.8560256668900001
ACH-000917,-1.4557691051800001
ACH-000921,-1.4492593488799999
ACH-000924,-1.34680303891
ACH-000926,-1.64358900822
ACH-000928,-1.57690200725
ACH-000929,-1.53607719619
ACH-000932,-1.5839197010100001
ACH-000935,-1.40207284933
ACH-000936,-1.4193648891
ACH-000937,-1.32924797289
ACH-000938,-1.22967294109
ACH-000939,-1.33528666573
ACH-000941,-1.0220815697399999
ACH-000943,-1.40288220908
ACH-000946,-1.2574613823899998
ACH-000947,-1.46235179036
ACH-000948,-1.24264497328
ACH-000950,-1.4393121580700001
ACH-000953,-1.3947573932600001
ACH-000957,-1.17038934396
ACH-000958,-1.23450537038
ACH-000960,-1.23120857579
ACH-000963,-1.51550976863
ACH-000968,-1.41292781516
ACH-000969,-1.47218966806
ACH-000973,-1.10190976388
ACH-000974,-1.3787111354700001
ACH-000975,-1.6588273418000001
ACH-000976,-1.4230710015999999
ACH-000978,-1.6273523551700002
ACH-000980,-1.56802653291
ACH-000984,-1.53223448201
ACH-000986,-1.345434529
ACH-000988,-1.48983576771
ACH-000993,-1.20849377073
ACH-000994,-1.47018229075
ACH-000996,-1.2632919233
ACH-001001,-1.29594998784
ACH-001020,-1.4961210726299998
ACH-001028,-1.67478986037
ACH-001031,-1.4073868191699999
ACH-001038,-1.455478914
ACH-001048,-1.5073124971899998
ACH-001050,-1.29773676103
ACH-001053,-1.35434329912
ACH-001054,-1.59807669696
ACH-001061,-1.28017620103
ACH-001067,-1.4049968567
ACH-001075,-1.22471016506
ACH-001096,-1.3686509402200002
ACH-001128,-1.7724000777900002
ACH-001134,-1.3305192933
ACH-001151,-1.4504015830700001
ACH-001163,-1.56023832609
ACH-001164,-1.6039837382799997
ACH-001173,-1.3940916322699999
ACH-001183,-1.1472751352200001
ACH-001184,-1.37622686649
ACH-001190,-1.45709629676
ACH-001192,-1.33012308034
ACH-001193,-1.4408664790099999
ACH-001196,-1.47648044347
ACH-001197,-1.46358040363
ACH-001205,-1.26127367231
ACH-001211,-1.8053490005900001
ACH-001212,-1.76076428792
ACH-001228,-1.56595294808
ACH-001232,-1.4366136578400002
ACH-001239,-1.22790607167
ACH-001274,-1.57349319019
ACH-001275,-1.26907269624
ACH-001277,-1.5477138554299998
ACH-001278,-1.4178293752700002
ACH-001280,-1.4361386147100001
ACH-001283,-1.1645400924200002
ACH-001289,-1.45537759967
ACH-001295,-1.4267990221
ACH-001300,-1.4603828013100002
ACH-001301,-1.34697249409
ACH-001302,-1.4667919745700002
ACH-001303,-1.36609720447
ACH-001306,-1.18945143127
ACH-001318,-1.3147592991200001
ACH-001322,-1.2509461904999999
ACH-001328,-1.54504476315
ACH-001332,-1.44395440312
ACH-001333,-1.4594237462000001
ACH-001336,-1.4424485790700001
ACH-001340,-1.5299996608700002
ACH-001346,-1.4559146666
ACH-001353,-1.35666631741
ACH-001354,-1.43514092415
ACH-001367,-1.2316538958499998
ACH-001368,-1.3180348594600002
ACH-001374,-1.52593882675
ACH-001375,-1.63722919563
ACH-001377,-1.2351469680399998
ACH-001380,-1.52107033549
ACH-001391,-1.6144931198399999
ACH-001407,-1.42618506127
ACH-001408,-1.24550755975
ACH-001413,-1.4032595463100002
ACH-001430,-1.72724397097
ACH-001431,-1.3996583722799998
ACH-001450,-1.34739592695
ACH-001496,-1.4514170241799997
ACH-001500,-1.38743179967
ACH-001521,-1.85218624842
ACH-001523,-1.3914873429700003
ACH-001532,-1.40609192819
ACH-001536,-1.45853323149
ACH-001550,-1.5185104567399998
ACH-001552,-1.34728456385
ACH-001554,-1.3033918283100001
ACH-001645,-1.28712780596
ACH-001654,-1.60632669139
ACH-001715,-1.4889892193399998
ACH-001735,-1.3493172981000001
ACH-001736,-1.26357073953
ACH-001737,-1.44646602395
ACH-001740,-1.42577051153
ACH-001745,-1.3364691951999998
ACH-001750,-1.2840235945
ACH-001765,-1.3363029709799998
ACH-001956,-1.2351417848000001
ACH-001957,-1.49474014875
