,PPP2R3C (55012)
ACH-001239,-0.908003845325
ACH-001274,-0.655570500231
ACH-001275,-0.9649011760439999
ACH-001277,-0.884381596039
ACH-001278,-0.7193258615539999
ACH-001280,-0.5093993963260001
ACH-001283,-0.806663913168
ACH-001289,-0.449696806425
ACH-001295,-0.946591781067
ACH-001300,-0.6975455422779999
ACH-001301,-1.18254543297
ACH-001302,-0.8669449949079999
ACH-001303,-0.913871235564
ACH-001306,-0.495742343993
ACH-001318,-0.9153575038259999
ACH-001322,-1.02294502959
ACH-001328,-0.615472849836
ACH-001332,-0.9091258264640001
ACH-001333,-0.860463522322
ACH-001336,-1.06626419014
ACH-001340,-1.06888854948
ACH-001346,-0.830609280834
ACH-001353,-1.0442904235200001
ACH-001354,-0.902177578458
ACH-001367,-0.641609408844
ACH-001368,-1.25763214832
ACH-001374,-0.565264224704
ACH-001375,-0.541088054586
ACH-001377,-0.900945230193
ACH-001380,-1.18210985073
ACH-001391,-0.810810133549
ACH-001407,-0.587336432299
ACH-001408,-0.698663614427
ACH-001413,-0.524999153791
ACH-001430,-0.857982568639
ACH-001431,-0.729378995999
ACH-001450,-1.05253640162
ACH-001496,-0.8367693302220001
ACH-001500,-1.12182111713
ACH-001521,-1.40953514426
ACH-001523,-0.899850396831
ACH-001532,-0.41842094210299996
ACH-001536,-0.34902389114
ACH-001550,-0.777845444772
ACH-001552,-0.991120935287
ACH-001554,-0.8939656026080001
ACH-001645,-0.6470867951079999
ACH-001654,-0.316337423512
ACH-001715,-0.739103193951
ACH-001735,-1.03614413078
ACH-001736,-0.8820141110609999
ACH-001737,-0.22310204834800001
ACH-001740,-0.518190244622
ACH-001745,-0.6268383265240001
ACH-001750,-0.632943752046
ACH-001765,-0.678776152286
ACH-001956,-0.389438542514
ACH-001957,-0.596586513979
