,PCIF1 (63935)
ACH-000799,-0.286307714985
ACH-000800,-0.17918582899799998
ACH-000802,-0.060183914065199996
ACH-000804,-0.35386514207900005
ACH-000805,-0.119346333284
ACH-000809,-0.315325214401
ACH-000810,-0.175512193893
ACH-000811,-0.259806620902
ACH-000817,-0.09396483629319999
ACH-000819,-0.118710496891
ACH-000820,-0.117724741151
ACH-000821,-0.490416758108
ACH-000822,-0.40275738421999996
ACH-000823,-0.202635147317
ACH-000824,-0.06162488387350001
ACH-000827,-0.230392755975
ACH-000829,-0.131326881177
ACH-000831,-0.248499045537
ACH-000832,-0.359096564748
ACH-000833,-0.25016854846299996
ACH-000834,-0.378558138551
ACH-000835,-0.155715047965
ACH-000836,-0.37129854010799995
ACH-000837,-0.318305033273
ACH-000838,-0.14761044671499998
ACH-000839,-0.26348094773200004
ACH-000840,-0.540615160862
ACH-000841,-0.344702933904
ACH-000843,-0.0609918761725
ACH-000846,-0.230365910423
ACH-000847,-0.168573372799
ACH-000848,0.0591804979194
ACH-000849,-0.056763812057099995
ACH-000851,-0.47598370966799997
ACH-000855,-0.159898065459
ACH-000856,-0.20223395549800002
ACH-000858,-0.364945759369
ACH-000859,-0.167427696003
ACH-000861,-0.186511319949
ACH-000862,-0.21195383901099998
ACH-000865,0.07015461493260002
ACH-000866,-0.16286867649
ACH-000867,-0.22667307763099998
ACH-000869,-0.033044457913
ACH-000872,-0.25805185764000005
ACH-000873,-0.16780844995299998
ACH-000876,-0.313444189438
ACH-000878,-0.0748615212085
ACH-000880,0.09017003819589998
ACH-000881,-0.016052393223299998
ACH-000882,-0.322058970205
ACH-000884,-0.108297074363
ACH-000885,-0.17450150255600003
ACH-000887,-0.148323688699
ACH-000888,-0.21127238613899998
ACH-000889,0.0475037403766
ACH-000890,-0.22254552473900002
ACH-000896,-0.062107478904800006
ACH-000898,-0.0593716796703
ACH-000900,-0.0991546227557
ACH-000901,-0.299754505281
ACH-000905,-0.251111963607
ACH-000906,-0.369913498976
ACH-000907,-0.268079865861
ACH-000910,-0.041701464925
ACH-000911,-0.312262705977
ACH-000912,-0.158174028657
ACH-000913,-0.382796619313
ACH-000915,-0.187751462033
ACH-000916,-0.352648492377
ACH-000917,-0.228540200297
ACH-000921,-0.23459254654800002
ACH-000924,-0.105217573961
ACH-000926,-0.110156138289
ACH-000928,-0.16761779621300002
ACH-000929,0.00764117304984
ACH-000932,-0.0665971198291
ACH-000935,-0.0891272818562
ACH-000936,-0.34485285668899995
ACH-000937,-0.256722210233
ACH-000938,-0.230057261672
ACH-000939,-0.17684653333099998
ACH-000941,-0.0615378545506
ACH-000943,-0.17188308374800002
ACH-000946,-0.101990884781
ACH-000947,-0.274331558184
ACH-000948,-0.07574905292669999
ACH-000950,0.147158655194
ACH-000953,-0.11214186919399999
ACH-000957,-0.00219408773266
ACH-000958,-0.11769336029300001
ACH-000960,-0.19231786542800003
ACH-000963,-0.449695974437
ACH-000968,0.09163867228289999
ACH-000969,-0.762960961652
ACH-000973,-0.130361532522
ACH-000974,-0.10676675475700001
ACH-000975,-0.22738212031999996
ACH-000976,-0.23045337479400002
ACH-000978,0.330128907632
ACH-000980,-0.0898685861242
ACH-000984,0.003930187146469999
ACH-000986,-0.173149369478
ACH-000988,-0.445096905228
ACH-000993,-0.159884362629
ACH-000994,-0.34922653497199996
ACH-000996,-0.352492801792
ACH-001001,-0.0827610095863
ACH-001020,0.00429286581577
ACH-001028,-0.292326829802
ACH-001031,-0.0057582960738499995
ACH-001038,-0.339094078759
ACH-001048,-0.332379585829
ACH-001050,-0.08528385095180001
ACH-001053,-0.211971356098
ACH-001054,-0.0599114048639
ACH-001061,-0.334097162073
ACH-001067,-0.0894194556862
ACH-001075,-0.18760280674600002
ACH-001096,-0.31378765900899996
ACH-001128,0.0641224439939
ACH-001134,-0.429618154991
ACH-001151,-0.162274096127
ACH-001163,-0.17735009954
ACH-001164,-0.273632275687
ACH-001173,-0.123824540568
ACH-001183,-0.23357621829199998
ACH-001184,-0.16894765911600002
ACH-001190,-0.147372770458
ACH-001192,-0.0796410872252
ACH-001193,0.0410323770823
ACH-001196,-0.21006023566399998
ACH-001197,-0.0770844533492
ACH-001205,-0.142032804291
ACH-001211,-0.278163276934
ACH-001212,-0.39508826263400004
ACH-001228,-0.100622065445
ACH-001232,-0.189536488299
ACH-001239,-0.347290473465
ACH-001274,-0.18143953214800002
ACH-001275,-0.0986817382625
ACH-001277,-0.206189233098
ACH-001278,0.0312235938724
ACH-001280,-0.020598400756
ACH-001283,-0.24423802006499998
ACH-001289,-0.42821010628300005
ACH-001295,-0.314045544975
ACH-001300,-0.09295180018419999
ACH-001301,-0.0729482407994
ACH-001302,0.234018656284
ACH-001303,0.015386491404600001
ACH-001306,-0.382917095687
ACH-001318,0.16275202642300002
ACH-001322,-0.43154135532899995
ACH-001328,-0.109623289319
ACH-001332,-0.253491521076
ACH-001333,-0.255281892395
ACH-001336,-0.0659238609492
ACH-001340,-0.370701485308
ACH-001346,-0.24888970653200002
ACH-001353,-0.250885532938
ACH-001354,0.0956082483527
ACH-001367,0.09961168528999999
ACH-001368,-0.16555236674499998
ACH-001374,0.563081984979
ACH-001375,-0.131542084956
ACH-001377,-0.0287207865311
ACH-001380,-0.09145644198200001
ACH-001391,-0.294737143725
ACH-001407,-0.0240098787819
ACH-001408,-0.0767598560101
ACH-001413,0.126002732877
ACH-001430,-0.33963264311700003
ACH-001431,-0.128997125252
ACH-001450,-0.09299990242480001
ACH-001496,-0.318954369796
ACH-001500,-0.588363764343
ACH-001521,-0.165968630149
ACH-001523,0.0507970043622
ACH-001532,-0.0373665561733
ACH-001536,-0.328916108752
ACH-001550,-0.252178792589
ACH-001552,-0.178804374542
ACH-001554,-0.0312951725876
ACH-001645,-0.036262096233
ACH-001654,-0.265406880904
ACH-001715,-0.6021529106629999
ACH-001735,0.0688786811553
ACH-001736,0.062449101282
ACH-001737,-0.331693748744
ACH-001740,-0.275271743306
ACH-001745,-0.32151646773000003
ACH-001750,-0.245890364689
ACH-001765,-0.20684548979000003
ACH-001956,-0.451760911412
ACH-001957,-0.030228913219499998
