,DLD (1738)
ACH-000473,0.0667781379775
ACH-000475,0.0977875171443
ACH-000476,-0.824316152822
ACH-000477,-0.245331168737
ACH-000480,-0.155908138905
ACH-000481,-0.23273148999600002
ACH-000483,-0.286420922721
ACH-000484,-0.318226380954
ACH-000485,-0.15626340444
ACH-000486,-0.48732305401799997
ACH-000487,-0.660937858679
ACH-000488,-0.114806426516
ACH-000490,-0.0962693938624
ACH-000491,-0.23377723997699998
ACH-000495,-0.187146581938
ACH-000496,-0.166561127078
ACH-000499,-0.154996224115
ACH-000500,0.061132698083100005
ACH-000502,-0.386217507883
ACH-000503,-0.39007176398500004
ACH-000505,-0.239572967135
ACH-000507,-0.0707339181161
ACH-000510,-0.0147694380828
ACH-000511,-0.0015343515110300002
ACH-000512,-0.7876377818449999
ACH-000516,-0.046326002462400005
ACH-000517,-0.21986975036800002
ACH-000518,-0.13391326422299998
ACH-000520,-0.124510733806
ACH-000521,-0.23543908742
ACH-000522,-0.158731146083
ACH-000524,-0.0748583433235
ACH-000527,-0.24067710081799998
ACH-000528,-0.588301403317
ACH-000537,-0.18919107449
ACH-000541,-0.41077211170199995
ACH-000542,-0.192713209061
ACH-000544,-0.295889599239
ACH-000545,-0.0842176844472
ACH-000547,-0.35452532679300003
ACH-000548,-0.119675826547
ACH-000549,-0.135691188942
ACH-000550,-0.316403960248
ACH-000552,-0.326486381157
ACH-000556,-0.491597727175
ACH-000557,-0.11183159395400001
ACH-000570,-0.08890575159330001
ACH-000571,-0.756435005286
ACH-000573,-0.43216888748099996
ACH-000576,-0.606941828561
ACH-000580,-0.655511236167
ACH-000584,-1.0094042725399999
ACH-000585,-0.192149061251
ACH-000588,-0.725199714649
ACH-000589,-0.5659212894
ACH-000591,-0.0899100455834
ACH-000593,-0.154461073243
ACH-000600,-0.0013621564316800001
ACH-000601,-0.515322923527
ACH-000604,-0.582188257128
ACH-000605,0.0279306095742
ACH-000606,-0.19637300495999999
ACH-000608,-0.115045090142
ACH-000614,-0.573781177742
ACH-000616,-0.15364186585200001
ACH-000618,-0.615820883838
ACH-000619,-0.122767710316
ACH-000620,-0.423461013367
ACH-000621,-0.37576233244499996
ACH-000622,-0.12322004567099999
ACH-000623,0.015719494339399998
ACH-000624,-1.04660250407
ACH-000627,-0.024451302081800002
ACH-000630,-0.0928658354982
ACH-000632,-0.271268341945
ACH-000633,-0.464930631784
ACH-000637,-0.15228915428099998
ACH-000638,-0.12835040791
ACH-000646,-0.431485959037
ACH-000647,-0.0486642965652
ACH-000648,-0.33097657684799997
ACH-000649,0.0822051901413
ACH-000651,-0.866223742607
ACH-000652,-0.38722078785499997
ACH-000653,-0.627996845285
ACH-000657,-0.118744997692
ACH-000658,-0.8754470132050001
ACH-000661,-0.605962591736
ACH-000662,-0.13546986383600002
ACH-000663,-0.504719324445
ACH-000665,-0.123928529225
ACH-000671,-0.475450410031
ACH-000673,-0.16548420814
ACH-000676,-0.9846161001520001
ACH-000677,-0.7241909268960001
ACH-000681,0.039317546189
ACH-000682,-0.287052646609
ACH-000683,-0.11269094452299999
ACH-000684,-0.701636507051
ACH-000688,-0.219829280544
ACH-000693,-0.116680218683
ACH-000694,-0.35025485708899995
ACH-000695,-0.330315473351
ACH-000696,-0.20702828354000002
ACH-000697,-0.611732969486
ACH-000699,-0.127852510637
ACH-000701,-0.09876641002070001
ACH-000706,-0.38506332867
ACH-000711,-0.315784903845
ACH-000713,-0.179663511864
ACH-000714,0.24130900927299997
ACH-000718,-0.0210963772712
ACH-000720,-0.0792827209701
ACH-000721,-0.40560035545400003
ACH-000724,0.0466019988352
ACH-000725,-0.48549698167800004
ACH-000732,0.0804877022883
ACH-000734,-0.15159592007300002
ACH-000735,-0.10744503298000001
ACH-000736,-0.357177344618
ACH-000738,-0.18479899209399997
ACH-000746,-1.04309598625
ACH-000747,-0.707371591656
ACH-000748,0.061780079854600004
ACH-000753,-0.446630388617
ACH-000756,0.0865250962601
ACH-000757,-0.276358457556
ACH-000758,-0.423741386972
ACH-000760,-0.046442046512
ACH-000763,-0.409796633038
ACH-000764,-0.54572928183
ACH-000765,-0.564471610633
ACH-000766,-0.31098875485599997
ACH-000767,-0.396201742106
ACH-000768,-0.513809927978
ACH-000769,-0.19480251967999998
ACH-000770,-0.0759971367648
ACH-000771,-0.0179809223596
ACH-000773,-0.314427118864
ACH-000776,0.0745333153587
ACH-000777,-0.0879466128603
ACH-000778,-0.133911939509
ACH-000781,0.19889761408300002
ACH-000782,-0.787633832076
ACH-000783,0.043449323264300004
ACH-000784,-0.08644113871379999
ACH-000785,-0.17219740158500002
ACH-000787,-0.473354993288
ACH-000788,-0.193910810798
ACH-000791,-0.0778058517418
ACH-000792,-0.164078393918
ACH-000794,-0.328359010149
ACH-000796,-0.354476412802
ACH-000799,-0.6074238202009999
ACH-000800,-0.451062818553
ACH-000802,-0.19080983753199998
ACH-000804,-0.060741003515300006
ACH-000805,0.00930908811435
ACH-000809,0.036303490008999996
ACH-000810,-0.09700944721110001
ACH-000811,-0.208649924928
ACH-000817,-0.370760544263
ACH-000819,-0.0759522207967
ACH-000820,-0.20656422644900002
ACH-000821,-0.791852277551
ACH-000822,-0.476604610994
ACH-000823,0.151969794649
ACH-000824,0.130303316915
ACH-000827,-0.06986656335739999
ACH-000829,-0.5370184637919999
ACH-000831,-0.540352727243
ACH-000832,-0.423889604565
ACH-000833,-0.18351364781399998
ACH-000834,-0.0310136498429
ACH-000835,-0.18443236378199998
ACH-000836,0.197354266978
ACH-000837,-1.0589923082500001
ACH-000838,-0.35538734949600004
ACH-000839,0.29473296487399997
ACH-000840,-0.0639866507643
ACH-000841,-0.200765232994
ACH-000843,-0.462427515435
ACH-000846,-0.351358388816
ACH-000847,0.0726901268748
ACH-000848,-0.145668808447
ACH-000849,-0.63482863128
ACH-000851,-0.635511818849
ACH-000855,-0.0917916027124
ACH-000856,-0.582698878579
ACH-000858,-0.226393150997
ACH-000859,-0.0819516470723
ACH-000861,-0.35621795805600004
ACH-000862,-0.210281229603
ACH-000865,-0.0119129988766
ACH-000866,-0.5492227900559999
ACH-000867,0.0430448794742
ACH-000869,-0.39319291638400006
ACH-000872,-0.388754698949
ACH-000873,-0.808861719543
ACH-000876,-0.753581184174
ACH-000878,-0.270382620127
ACH-000880,-0.345937253242
ACH-000881,-0.341937014964
ACH-000882,-0.213569646099
ACH-000884,-0.281907592019
ACH-000885,-0.635047316782
ACH-000887,-0.09652664104599999
ACH-000888,-0.0123139917979
ACH-000889,-0.660530275875
ACH-000890,-0.19779710206599999
ACH-000896,-0.9094016051620001
ACH-000898,-0.256908733508
ACH-000900,-0.317069541679
ACH-000901,-0.11357185785900001
ACH-000905,-0.211615286127
ACH-000906,-0.42505663757600004
ACH-000907,-0.223648870749
ACH-000910,-1.1030551302299998
ACH-000911,-0.458245346979
ACH-000912,-0.0806296395147
ACH-000913,-0.212679224233
ACH-000915,-0.699563230402
ACH-000916,-0.512849790545
ACH-000917,-0.601054247824
ACH-000921,-0.626467846594
ACH-000924,-0.571404786257
ACH-000926,-0.26383878648000003
ACH-000928,-0.912214401172
ACH-000929,-0.226567682969
ACH-000932,-0.395425587912
ACH-000935,-0.31323734934999997
ACH-000936,-0.49139447717699997
ACH-000937,-0.8472056532340001
ACH-000938,-0.7698993822460001
ACH-000939,0.0147554252549
ACH-000941,-0.878108513504
ACH-000943,-0.55019752264
ACH-000946,-0.7157151722990001
ACH-000947,-0.7833923183239999
ACH-000948,-0.395811505309
ACH-000950,0.00831176848033
ACH-000953,-0.15323940772800002
ACH-000957,-0.566178049348
ACH-000958,-0.08000600917110001
ACH-000960,-0.9729222501289999
ACH-000963,-0.34449691439900004
ACH-000968,-0.854440635275
ACH-000969,-0.594019228147
ACH-000973,-0.21061199204
ACH-000974,-0.48155692991000004
ACH-000975,-0.208248203488
ACH-000976,-0.30665166237
ACH-000978,-0.872287892971
ACH-000980,-0.271594157183
ACH-000984,-0.330404425794
ACH-000986,-0.563790795466
ACH-000988,0.060188081412899996
ACH-000993,-0.116285861985
ACH-000994,-0.9172994257449999
ACH-000996,-0.651982824446
ACH-001001,-0.733345320399
ACH-001020,0.0207805879077
ACH-001028,-0.135764946473
ACH-001031,-0.00725517382982
ACH-001038,-0.497088664284
ACH-001048,-0.528286718323
ACH-001050,0.111124355306
ACH-001053,-0.06573784250760001
ACH-001054,-0.17170137771
ACH-001061,0.018391101460500003
ACH-001067,-0.10693642792199999
ACH-001075,-0.32205981016199997
ACH-001096,-0.26437622249000003
ACH-001128,0.965796825249
ACH-001134,0.11011396502399999
ACH-001151,-0.647519904815
ACH-001163,-0.359112506933
ACH-001164,-0.39178815151600005
ACH-001173,0.120329796757
ACH-001183,-0.119657291293
ACH-001184,-0.52272234277
ACH-001190,-0.6147105480789999
ACH-001192,-0.293889735873
ACH-001193,-0.19968699209399998
ACH-001196,-0.07791891813860001
ACH-001197,-0.46932712438199997
ACH-001205,-0.11706989340500001
ACH-001211,0.049795021561000005
ACH-001212,0.00814234389679
ACH-001228,0.0197347062032
ACH-001232,-0.277555103891
ACH-001239,-0.20465708801899998
ACH-001274,-0.6666790218399999
ACH-001275,0.0450117262571
ACH-001277,-0.143120840176
ACH-001278,-0.45189451826300003
ACH-001280,-0.477579883759
ACH-001283,0.243484939776
ACH-001289,-0.664854663581
ACH-001295,0.340585004091
ACH-001300,-0.297628907925
ACH-001301,0.030041807319099997
ACH-001302,-0.316391715276
ACH-001303,-0.42657527725
ACH-001306,-0.290126007133
ACH-001318,-0.391697209615
ACH-001322,0.0482401768828
ACH-001328,-0.132211498029
ACH-001332,-0.420138091699
ACH-001333,-0.266678087635
ACH-001336,-0.262341131912
ACH-001340,-0.0410870142463
ACH-001346,-0.261603192902
ACH-001353,-0.16605771906
ACH-001354,-0.141672106655
ACH-001367,-0.0817948630005
ACH-001368,-0.469610308833
ACH-001374,0.45873883149300004
ACH-001375,-0.0603017463724
ACH-001377,-0.35417210493600004
ACH-001380,-0.613895652759
ACH-001391,-0.09914460360300001
ACH-001407,0.0165987618445
ACH-001408,0.0630479091015
ACH-001413,0.07672159060010002
ACH-001430,-0.141532464835
ACH-001431,-0.31806842805999996
ACH-001450,-0.8775865960279999
ACH-001496,0.07023475911060001
ACH-001500,0.0476878160121
ACH-001521,-0.12372330089400001
ACH-001523,-0.233677095933
ACH-001532,-0.05009088287690001
ACH-001536,-0.349609589401
ACH-001550,0.00536936046924
ACH-001552,-0.299498107426
ACH-001554,-0.253863271929
ACH-001645,-0.12419912699
ACH-001654,-0.0752784573298
ACH-001715,-0.084923686489
ACH-001735,-0.189231244976
ACH-001736,-0.815176650596
ACH-001737,-0.00032825593428900007
ACH-001740,-0.321737767316
ACH-001745,-0.30961357042300003
ACH-001750,0.272154360509
ACH-001765,-0.125383882977
ACH-001956,0.012528751979200002
ACH-001957,-0.162713424758
