,GABARAP (11337)
ACH-000348,-0.11763022493599999
ACH-000350,-0.08613694724899999
ACH-000352,0.00929743381764
ACH-000356,-0.078542782059
ACH-000361,-0.462173591869
ACH-000362,-0.326739430886
ACH-000363,-0.155800457566
ACH-000364,-0.257802127531
ACH-000365,-0.14912564906
ACH-000366,-0.23600492231400003
ACH-000368,-0.476142622003
ACH-000374,-0.0354880030135
ACH-000375,-0.240055953189
ACH-000376,-0.0639960198474
ACH-000381,0.07691303763349999
ACH-000383,-0.0314994908229
ACH-000387,-0.079098649221
ACH-000389,-0.06959446327430001
ACH-000390,-0.117853188814
ACH-000393,-0.307634123638
ACH-000395,-0.155022450312
ACH-000397,0.08087745252610001
ACH-000401,0.0272771965387
ACH-000402,-0.234066636917
ACH-000403,-0.113081808181
ACH-000404,0.312549260439
ACH-000406,-0.181049119762
ACH-000407,-0.270952896812
ACH-000408,-0.19399862050900002
ACH-000410,-0.170365645555
ACH-000411,0.0693852110345
ACH-000414,-0.279555456362
ACH-000415,-0.0883316466461
ACH-000416,-0.101312897102
ACH-000420,-0.159333501505
ACH-000421,-0.065892231868
ACH-000424,0.0341971816037
ACH-000425,-0.0507372240899
ACH-000426,-0.323122296865
ACH-000427,0.06606631129
ACH-000433,-0.0786534110443
ACH-000436,-0.287784064875
ACH-000444,0.0903640578798
ACH-000445,-0.284256734958
ACH-000448,-0.0431579376204
ACH-000450,0.038260182062499995
ACH-000452,0.00213662834483
ACH-000454,-0.287591561136
ACH-000458,-0.0871394345534
ACH-000459,0.203909231432
ACH-000460,-0.12257853515
ACH-000461,-0.0892450287294
ACH-000463,-0.20611336205800002
ACH-000464,-0.7075001984829999
ACH-000466,-0.012642411370700001
ACH-000467,-0.025366636809900003
ACH-000468,-0.281409627663
ACH-000469,-0.318935858352
ACH-000470,-0.161496639082
ACH-000471,-0.0570396592882
ACH-000472,-0.16377092346
ACH-000473,-0.28351527651700004
ACH-000475,-0.0170095231122
ACH-000476,-0.0762046317126
ACH-000477,0.150898730977
ACH-000480,0.0185595912741
ACH-000481,-0.15319053524700002
ACH-000483,-0.35081265496299996
ACH-000484,-0.424658678867
ACH-000485,-0.11696586291
ACH-000486,0.007717549327550001
ACH-000487,-0.0212081804995
ACH-000488,-0.0977017602244
ACH-000490,-0.008173345596899998
ACH-000491,-0.12992256460999999
ACH-000495,0.0987467018671
ACH-000496,-0.160506210659
ACH-000499,-0.0754225668506
ACH-000500,0.10681363321699999
ACH-000502,-0.06984028990619999
ACH-000503,-0.182119136124
ACH-000505,0.00542470639368
ACH-000507,0.162059668305
ACH-000510,-0.0776737780184
ACH-000511,-0.153493730499
ACH-000512,-0.298302201586
ACH-000516,-0.11210571192
ACH-000517,-0.14949283924
ACH-000518,-0.127065867385
ACH-000520,-0.166110335882
ACH-000521,-0.20928218447
ACH-000522,-0.0414483942708
ACH-000524,-0.246633707305
ACH-000527,-0.062455401560899994
ACH-000528,0.11073790657600001
ACH-000537,0.0782699318287
ACH-000541,-0.075616761983
ACH-000542,-0.14109894706599999
ACH-000544,-0.147092816864
ACH-000545,-0.130914618955
ACH-000547,-0.0466905290775
ACH-000548,-0.134681323133
ACH-000549,0.019284518555299997
ACH-000550,-0.294593161556
ACH-000552,-0.0215791843026
ACH-000556,0.00775541422672
ACH-000557,0.24578942852699998
ACH-000570,-0.0583823598996
ACH-000571,-0.163690491226
ACH-000573,-0.04207632869
ACH-000576,-0.0184866890273
ACH-000580,-0.0321564989626
ACH-000584,-0.0336499414956
ACH-000585,-0.10053044662699999
ACH-000588,-0.313939825596
ACH-000589,-0.10872299414999999
ACH-000591,-0.120765160411
ACH-000593,-0.0838553864719
ACH-000600,-0.122918417677
ACH-000601,-0.0938627599193
ACH-000604,-0.21131177966200002
ACH-000605,-0.056337531201800004
ACH-000606,-0.0255512503431
ACH-000608,-0.129962566825
ACH-000614,-0.042586942413
ACH-000616,-0.21425448813700002
ACH-000618,0.036171249732
ACH-000619,-0.15019207852
ACH-000620,-0.208955714297
ACH-000621,-0.19162103385499998
ACH-000622,-0.051407900402100005
ACH-000623,-0.336755909277
ACH-000624,-0.203710663499
ACH-000627,-0.0129451692946
ACH-000630,-0.14784980554000002
ACH-000632,-0.31441203264199996
ACH-000633,-0.314139743317
ACH-000637,-0.0640719436152
ACH-000638,-0.229758654766
ACH-000646,-0.114102071711
ACH-000647,-0.029986001785400004
ACH-000648,-0.0788430795238
ACH-000649,-0.025420609437000002
ACH-000651,-0.0633147404702
ACH-000652,-0.0640050746903
ACH-000653,-0.0297934904582
ACH-000657,-0.250357373334
ACH-000658,-0.137538607571
ACH-000661,0.23999556241099998
ACH-000662,-0.201193225605
ACH-000663,0.154070631842
ACH-000665,-0.170830612956
ACH-000671,-0.243551114855
ACH-000673,-0.122900210705
ACH-000676,0.00682113218369
ACH-000677,-0.378428938969
ACH-000681,-0.337157787533
ACH-000682,-0.0210802688827
ACH-000683,0.0637922091059
ACH-000684,-0.296645930221
ACH-000688,-0.34318887582900004
ACH-000693,-0.11718032165799999
ACH-000694,0.0015500822014700001
ACH-000695,-0.130268134409
ACH-000696,-0.107469031989
ACH-000697,-0.283846932068
ACH-000699,-0.20468321981499998
ACH-000701,-0.21260349474399998
ACH-000706,-0.19405522522799998
ACH-000711,-0.0759807078778
ACH-000713,-0.192074928299
ACH-000714,-0.15924633037799998
ACH-000718,-0.37121024895300003
ACH-000720,-0.238451386932
ACH-000721,-0.317223714879
ACH-000724,-0.0646387457505
ACH-000725,0.00993263007891
ACH-000732,-0.143827620843
ACH-000734,-0.00846733729018
ACH-000735,-0.21312356975900001
ACH-000736,0.038576331572500004
ACH-000738,-0.048893578640999996
ACH-000746,-0.00474939831481
ACH-000747,-0.07188635179030001
ACH-000748,0.0037505881369499995
ACH-000753,-0.213402480896
ACH-000756,0.005965689525390001
ACH-000757,-0.12453079921499999
ACH-000758,-0.00682530520581
ACH-000760,-0.09886779095069999
ACH-000763,-0.19785317142900002
ACH-000764,-0.020295182958900003
ACH-000765,0.181045985592
ACH-000766,-0.0728786628333
ACH-000767,-0.10469346785599999
ACH-000768,-0.00953901160342
ACH-000769,-0.189550461163
ACH-000770,-0.269393594046
ACH-000771,-0.202753137346
ACH-000773,-0.162830781523
ACH-000776,0.0827478784277
ACH-000777,-0.19656668858600002
ACH-000778,-0.121381807991
ACH-000781,-0.161593294681
ACH-000782,-0.161900157839
ACH-000783,-0.282546966127
ACH-000784,-0.00160532332796
ACH-000785,-0.07740113316279999
ACH-000787,-0.0642514964443
ACH-000788,-0.105960246594
ACH-000791,-0.261010042703
ACH-000792,-0.345483988284
ACH-000794,-0.24751161297200003
ACH-000796,-0.0532288077958
ACH-000799,0.125729842419
ACH-000800,-0.0656986153308
ACH-000802,-0.030119100605700003
ACH-000804,-0.230415272667
ACH-000805,-0.0114458208213
ACH-000809,-0.040624105223500004
ACH-000810,0.489720036197
ACH-000811,-0.282343935567
ACH-000817,-0.12463953290799999
ACH-000819,0.0369746534351
ACH-000820,0.279513238923
ACH-000821,0.00855933031181
ACH-000822,-0.21541749626899998
ACH-000823,0.07649871860100001
ACH-000824,-0.168127801991
ACH-000827,-0.144642776379
ACH-000829,-0.22359160286
ACH-000831,0.21256769002
ACH-000832,0.147224176439
ACH-000833,0.0642047720784
ACH-000834,-0.0633267053162
ACH-000835,0.0561083988351
ACH-000836,-0.08081736193260002
ACH-000837,0.00936808021356
ACH-000838,-0.206901808226
ACH-000839,-0.216966207208
ACH-000840,-0.07414302185430001
ACH-000841,-0.131180139424
ACH-000843,0.00440965004055
ACH-000846,-0.106441338354
ACH-000847,-0.20549862837299998
ACH-000848,-0.18468238046399998
ACH-000849,-0.12158026237
ACH-000851,-0.009113425208190001
ACH-000855,0.014803206167500001
ACH-000856,0.0701421705965
ACH-000858,-0.011042167920899999
ACH-000859,-0.311676791216
ACH-000861,-0.22567664629
ACH-000862,0.0645916506737
ACH-000865,0.00429746932704
ACH-000866,0.06043790197269999
ACH-000867,0.0005973367286849999
ACH-000869,-0.144367594235
ACH-000872,-0.194156221507
ACH-000873,-0.0064074084696800005
ACH-000876,-0.163339561632
ACH-000878,-0.235095119918
ACH-000880,-0.0332927873041
ACH-000881,-0.148560800443
ACH-000882,0.03900189542430001
ACH-000884,0.0283159389587
ACH-000885,-0.18749039410799997
ACH-000887,-0.0677428871938
ACH-000888,-0.0652567923169
ACH-000889,-0.14703317074799999
ACH-000890,-0.221169312272
ACH-000896,-0.201968102679
ACH-000898,0.0826465011456
ACH-000900,-0.0013778963401199999
ACH-000901,-0.228375896782
ACH-000905,-0.142668352873
ACH-000906,-0.131836424975
ACH-000907,-0.10328772552400001
ACH-000910,-0.0944288016482
ACH-000911,-0.14709044013
ACH-000912,-0.06613326225999999
ACH-000913,-0.08750810413599999
ACH-000915,-0.19742566710599999
ACH-000916,0.179552828854
ACH-000917,-0.0781545217262
ACH-000921,0.0343758671116
ACH-000924,-0.019827606127599998
ACH-000926,-0.13294383942500002
ACH-000928,-0.105784254289
ACH-000929,0.0404394614534
ACH-000932,-0.0350987902859
ACH-000935,-0.463516736403
ACH-000936,-0.045788371935199995
ACH-000937,-0.148861490913
ACH-000938,-0.11735758004899999
ACH-000939,-0.0329388449059
ACH-000941,-0.0203382946215
ACH-000943,-0.0632687590149
ACH-000946,-0.0446276484956
ACH-000947,0.11170099544600001
ACH-000948,0.08389510339400001
ACH-000950,-0.421696097737
ACH-000953,-0.183667435058
ACH-000957,0.012188370469500002
ACH-000958,-0.27879414977
ACH-000960,-0.0980857924965
ACH-000963,0.00683728427547
ACH-000968,0.0227814691485
ACH-000969,-0.464756031447
ACH-000973,-0.27491746266899997
ACH-000974,0.00503299334722
ACH-000975,-0.013887431844299998
ACH-000976,-0.159409211853
ACH-000978,-0.200273281985
ACH-000980,-0.12263710992799999
ACH-000984,-0.193342970862
ACH-000986,-0.129198134033
ACH-000988,0.0651842709505
ACH-000993,-0.150985433592
ACH-000994,-0.023446130472400004
ACH-000996,-0.295666520431
ACH-001001,-0.045275142835099993
ACH-001020,-0.21187477213199998
ACH-001028,-0.05918843510150001
ACH-001031,-0.062497678647999995
ACH-001038,-0.152943605625
ACH-001048,-0.182124932282
ACH-001050,-0.21612034421700002
ACH-001053,-0.125594715665
ACH-001054,0.0203235330468
ACH-001061,-0.0429440774896
ACH-001067,-0.0018511993480399998
ACH-001075,0.131401711171
ACH-001096,-0.0641212827922
ACH-001128,-0.520956530671
ACH-001134,-0.0424025973928
ACH-001151,0.0551354837022
ACH-001163,-0.23902973155499999
ACH-001164,-0.0104340697489
ACH-001173,-0.01885342072
ACH-001183,-0.0154117708482
ACH-001184,-0.0364788659367
ACH-001190,-0.407215176031
ACH-001192,-0.0438241017824
ACH-001193,0.063305589114
ACH-001196,-0.11027671301200001
ACH-001197,-0.11306667020500001
ACH-001205,0.13615611571699998
ACH-001211,-0.107028769721
ACH-001212,-0.288204825388
ACH-001228,-0.07989391464869999
ACH-001232,-0.237324464293
ACH-001239,-0.103415488121
ACH-001274,-0.12017975775800001
ACH-001275,-0.10392350300799999
ACH-001277,-0.194658128998
ACH-001278,-0.032156103859700004
ACH-001280,-0.249240582498
ACH-001283,-0.138160912932
ACH-001289,-0.34833960971199995
ACH-001295,-0.124651569418
ACH-001300,-0.0782533559446
ACH-001301,0.11861095966299999
ACH-001302,0.18976618842300003
ACH-001303,-0.134633150551
ACH-001306,-0.372456661883
ACH-001318,0.09286745282150001
ACH-001322,-0.080518061536
ACH-001328,-0.18008084489700002
ACH-001332,-0.241019981415
ACH-001333,-0.11329121804000002
ACH-001336,-0.11801875876800001
ACH-001340,-0.00858167622454
ACH-001346,0.00705165099108
ACH-001353,-0.260694987318
ACH-001354,-0.377884645915
ACH-001367,-0.0735396960327
ACH-001368,-0.08318350218500001
ACH-001374,-0.0834537738058
ACH-001375,0.0459175159775
ACH-001377,-0.134909800681
ACH-001380,-0.099121358656
ACH-001391,-0.167486199817
ACH-001407,-0.39807239496
ACH-001408,-0.0738621795572
ACH-001413,-0.18611279523
ACH-001430,-0.049693078651800004
ACH-001431,-0.0603916284019
ACH-001450,0.05661900007619999
ACH-001496,0.0716388761621
ACH-001500,-0.212123966801
ACH-001521,-0.104057885524
ACH-001523,-0.104348159892
ACH-001532,-0.059953750776100004
ACH-001536,0.12043466383500001
ACH-001550,0.026777832960900003
ACH-001552,-0.23635856284600001
ACH-001554,-0.28405037472399997
ACH-001645,0.155527649904
ACH-001654,-0.0413714106346
ACH-001715,-0.234821815396
ACH-001735,-0.25862900965999996
ACH-001736,-0.057658010141000006
ACH-001737,-0.658416547486
ACH-001740,-0.200873659492
ACH-001745,-0.11832240595799999
ACH-001750,-0.175067577664
ACH-001765,-0.109635300204
ACH-001956,0.15334546917000003
ACH-001957,-0.0907189073689
