,BORA (79866)
ACH-000281,-1.0497346943799999
ACH-000288,-1.26868807047
ACH-000291,-0.711958590153
ACH-000293,-1.20042033561
ACH-000294,-1.1469946607400001
ACH-000295,-0.9873898616879999
ACH-000296,-0.6432542772850001
ACH-000302,-1.19233263749
ACH-000304,-0.748352302693
ACH-000307,-1.1949651987
ACH-000308,-0.830170674731
ACH-000310,-1.4738286603
ACH-000311,-1.1235804771
ACH-000312,-1.35206151604
ACH-000315,-0.8623180415189999
ACH-000316,-1.02945255762
ACH-000317,-1.0746895406
ACH-000318,-0.9746755694779999
ACH-000319,-0.883831182137
ACH-000320,-1.3893596306600002
ACH-000322,-1.39662669087
ACH-000323,-1.01925253418
ACH-000324,-1.18728196285
ACH-000329,-1.14715930617
ACH-000330,-0.988650174841
ACH-000331,-0.928481567461
ACH-000332,-0.96290194419
ACH-000334,-1.03897482036
ACH-000335,-0.888500370292
ACH-000336,-0.918073380338
ACH-000337,-0.93951114403
ACH-000339,-0.989717628857
ACH-000341,-0.934770454089
ACH-000348,-1.1852003526100001
ACH-000350,-0.95622356942
ACH-000352,-0.87960368671
ACH-000356,-0.601069605846
ACH-000361,-1.1569416913400001
ACH-000362,-0.971623336789
ACH-000363,-0.844791222712
ACH-000364,-0.8225049902349999
ACH-000365,-0.747853555987
ACH-000366,-1.038061691
ACH-000368,-1.1029822489799999
ACH-000374,-1.45206421148
ACH-000375,-0.8620851431309999
ACH-000376,-0.913476640148
ACH-000381,-1.16223057048
ACH-000383,-1.32294904865
ACH-000387,-1.22200036385
ACH-000389,-0.8343915732639999
ACH-000390,-0.8370858696529999
ACH-000393,-1.44426127597
ACH-000395,-1.20180650609
ACH-000397,-1.04811650636
ACH-000401,-0.881380499799
ACH-000402,-1.04832419386
ACH-000403,-1.1651529221999999
ACH-000404,-0.956640009694
ACH-000406,-1.00187791223
ACH-000407,-1.1130576375
ACH-000408,-0.733587997783
ACH-000410,-1.0362164233
ACH-000411,-0.788306167025
ACH-000414,-1.32735470608
ACH-000415,-1.2390185365000002
ACH-000416,-1.1049463953799998
ACH-000420,-1.2516312614299998
ACH-000421,-1.1334343631000001
ACH-000424,-0.8526872266769999
ACH-000425,-1.15348463122
ACH-000426,-0.939623646459
ACH-000427,-1.11640389631
ACH-000433,-1.08569400249
ACH-000436,-1.00591468442
ACH-000444,-1.0
ACH-000445,-1.0528601814
ACH-000448,-1.54416780912
ACH-000450,-1.01917211817
ACH-000452,-0.9662295616050001
ACH-000454,-0.700607515167
ACH-000458,-1.0371690343000002
ACH-000459,-0.273370716944
ACH-000460,-1.034240429
ACH-000461,-1.22083891347
ACH-000463,-1.10892074111
ACH-000464,-0.986778851214
ACH-000466,-1.07507652291
ACH-000467,-0.87915441619
ACH-000468,-1.13236962528
ACH-000469,-1.22887448635
ACH-000470,-1.2788587988200002
ACH-000471,-1.25692977199
ACH-000472,-0.970472146115
ACH-000473,-1.0916101012700001
ACH-000475,-1.05903614893
ACH-000476,-1.33939453292
ACH-000477,-1.03901014802
ACH-000480,-0.767388388281
ACH-000481,-1.07713321026
ACH-000483,-0.8619094101770001
ACH-000484,-1.0378853424799999
ACH-000485,-1.1523524041
ACH-000486,-0.987594770855
ACH-000487,-0.8974002814569999
ACH-000488,-1.10682436311
ACH-000490,-1.0607354496899999
ACH-000491,-1.25728803292
ACH-000495,-0.7659384208679999
ACH-000496,-1.29000694894
ACH-000499,-0.639765322278
ACH-000500,-1.3662973937399998
ACH-000502,-1.0136453486399999
ACH-000503,-0.892516375989
ACH-000505,-0.9607616294419999
ACH-000507,-1.05134713119
ACH-000510,-1.20457764558
ACH-000511,-0.9513980880959999
ACH-000512,-0.9793562143440001
ACH-000516,-1.08354401297
ACH-000517,-1.56996563722
ACH-000518,-1.03242090175
ACH-000520,-0.925435400343
ACH-000521,-1.2596568980399998
ACH-000522,-1.17430844764
ACH-000524,-1.37259382401
ACH-000527,-0.87999681877
ACH-000528,-1.089567444
ACH-000537,-1.24872975741
ACH-000541,-1.59116620611
ACH-000542,-1.10556773125
ACH-000544,-0.668783630821
ACH-000545,-1.02508525759
ACH-000547,-0.719246571033
ACH-000548,-0.747496533751
ACH-000549,-1.08628499845
ACH-000550,-1.01655359076
ACH-000552,-0.983910903971
ACH-000556,-1.07984812373
ACH-000557,-1.2254006839799998
ACH-000570,-1.1161472437
ACH-000571,-0.870315835083
ACH-000573,-0.840298632562
ACH-000576,-0.9870667603450001
ACH-000580,-1.04502596674
ACH-000584,-0.859996152026
ACH-000585,-1.12200686461
ACH-000588,-0.824700872541
ACH-000589,-1.0923294239899999
ACH-000591,-1.18187243923
ACH-000593,-0.641105378528
ACH-000600,-0.741548261198
ACH-000601,-1.15302313033
ACH-000604,-0.9465135330500001
ACH-000605,-1.16751562205
ACH-000606,-1.0478262413500001
ACH-000608,-1.15319259281
ACH-000614,-0.565531458762
ACH-000616,-1.5235668812099998
ACH-000618,-0.908520576452
ACH-000619,-0.720755720343
ACH-000620,-0.782210139788
ACH-000621,-1.51500208643
ACH-000622,-1.26354168767
ACH-000623,-1.4964588290399998
ACH-000624,-0.992328078631
ACH-000627,-1.32785244794
ACH-000630,-1.07780110738
ACH-000632,-1.06931062942
ACH-000633,-0.911592274014
ACH-000637,-1.14200561178
ACH-000638,-1.10262464166
ACH-000646,-0.6495182350559999
ACH-000647,-0.688501396027
ACH-000648,-1.1056889342799998
ACH-000649,-1.02939785854
ACH-000651,-0.9978359291600001
ACH-000652,-0.807081247269
ACH-000653,-1.13104702059
ACH-000657,-1.04436305688
ACH-000658,-1.0289680485
ACH-000661,-0.926913003345
ACH-000662,-1.09183119029
ACH-000663,-0.798661257373
ACH-000665,-0.947992270834
ACH-000671,-0.847229043467
ACH-000673,-1.28453658126
ACH-000676,-0.946782492705
ACH-000677,-1.45638060662
ACH-000681,-1.01966898653
ACH-000682,-1.1368562243
ACH-000683,-0.565297938423
ACH-000684,-0.881077643948
ACH-000688,-1.4564958788999998
ACH-000693,-0.990436706244
ACH-000694,-1.0476862644299998
ACH-000695,-1.0992043495200001
ACH-000696,-1.09343624465
ACH-000697,-0.832273784916
ACH-000699,-1.4557898527500002
ACH-000701,-1.24551853713
ACH-000706,-0.9696216171240001
ACH-000711,-0.837212920618
ACH-000713,-0.878754393592
ACH-000714,-1.11020149625
ACH-000718,-1.4303046225799998
ACH-000720,-0.839221715396
ACH-000721,-1.2363239103299999
ACH-000724,-0.8126758113339999
ACH-000725,-1.5731468378100002
ACH-000732,-0.964025962282
ACH-000734,-0.996253091435
ACH-000735,-1.0107369505200001
ACH-000736,-0.962785076734
ACH-000738,-1.13883813373
ACH-000746,-1.3422885638
ACH-000747,-0.809191552466
ACH-000748,-0.9292595158689999
ACH-000753,-1.05994913108
ACH-000756,-0.434361432174
ACH-000757,-0.930988119779
ACH-000758,-0.7111594978219999
ACH-000760,-0.824506299067
ACH-000763,-1.20873688345
ACH-000764,-0.832583929672
ACH-000765,-0.783693375346
ACH-000766,-1.22169076874
ACH-000767,-1.08798975968
ACH-000768,-0.984307975194
ACH-000769,-1.14460990424
ACH-000770,-0.817843673987
ACH-000771,-1.02637262956
ACH-000773,-0.865126808495
ACH-000776,-1.3479710197499999
ACH-000777,-1.24196923882
ACH-000778,-1.24743155623
ACH-000781,-1.28447338334
ACH-000782,-1.37799381381
ACH-000783,-1.3488313484799999
ACH-000784,-0.963053591653
ACH-000785,-1.1354049852299999
ACH-000787,-1.15164657037
ACH-000788,-0.984037314969
ACH-000791,-1.17553813458
ACH-000792,-1.0341809445899999
ACH-000794,-0.741642523841
ACH-000796,-1.31549779184
ACH-000799,-1.26836654442
ACH-000800,-1.52806441948
ACH-000802,-0.837441451851
ACH-000804,-0.952696555115
ACH-000805,-1.0935189140700001
ACH-000809,-1.03614378108
ACH-000810,-0.523547115457
ACH-000811,-1.29988666876
ACH-000817,-1.13863834543
ACH-000819,-1.00700037203
ACH-000820,-0.6979248217039999
ACH-000821,-0.842410076164
ACH-000822,-1.0109424548000001
ACH-000823,-0.8229541588420001
ACH-000824,-1.10589390742
ACH-000827,-1.1223729619299998
ACH-000829,-0.6618455837789999
ACH-000831,-1.0490777233
ACH-000832,-0.731940576813
ACH-000833,-1.22450813424
ACH-000834,-1.00642937377
ACH-000835,-1.1263105168
ACH-000836,-1.3364634336799999
ACH-000837,-1.0664953953799998
ACH-000838,-0.429940104082
ACH-000839,-1.21125255198
ACH-000840,-1.1408108212899999
ACH-000841,-1.10501450639
ACH-000843,-1.12204011196
ACH-000846,-0.973321089172
ACH-000847,-0.990129912636
ACH-000848,-0.831880694416
ACH-000849,-1.1035521079600001
ACH-000851,-0.9349921758959999
ACH-000855,-0.73091594511
ACH-000856,-1.21012553733
ACH-000858,-1.2284375838500001
ACH-000859,-0.820005088274
ACH-000861,-1.2931322393
ACH-000862,-1.19409769895
ACH-000865,-0.990810213958
ACH-000866,-1.07427650431
ACH-000867,-0.9732180375280001
ACH-000869,-1.1844819161700002
ACH-000872,-1.1613551265000002
ACH-000873,-1.15132138265
ACH-000876,-1.2073161822799998
ACH-000878,-0.960554893102
ACH-000880,-0.9462316977099999
ACH-000881,-0.9943450710789999
ACH-000882,-0.956138567421
ACH-000884,-1.0236782933700002
ACH-000885,-1.21950719936
ACH-000887,-0.8884035324609999
ACH-000888,-0.9027096314799998
ACH-000889,-1.01212036811
ACH-000890,-1.39061610441
ACH-000896,-0.747198381024
ACH-000898,-0.8113906708059999
ACH-000900,-1.15338137401
ACH-000901,-1.3994324904100002
ACH-000905,-1.15010492458
ACH-000906,-1.11946529817
ACH-000907,-1.1655022852299999
ACH-000910,-1.28397573895
ACH-000911,-0.911996577805
ACH-000912,-1.171290028
ACH-000913,-0.8988598831710001
ACH-000915,-1.05579386794
ACH-000916,-0.340604481284
ACH-000917,-0.9753336266779999
ACH-000921,-1.1847788085200002
ACH-000924,-1.25322092286
ACH-000926,-1.08733215957
ACH-000928,-0.984301327973
ACH-000929,-1.05549922875
ACH-000932,-1.02646692801
ACH-000935,-1.0294767998799998
ACH-000936,-0.780824197669
ACH-000937,-0.9726134888200001
ACH-000938,-1.10265436317
ACH-000939,-0.8860159221430001
ACH-000941,-1.0127335118799998
ACH-000943,-0.946498719946
ACH-000946,-1.1205532223799999
ACH-000947,-0.981907524179
ACH-000948,-1.06086834037
ACH-000950,-1.12519793108
ACH-000953,-0.819766631839
ACH-000957,-0.983806782924
ACH-000958,-1.09649076282
ACH-000960,-1.12916505114
ACH-000963,-0.9397872647419999
ACH-000968,-0.7007581335609999
ACH-000969,-1.1640888948
ACH-000973,-1.03386640509
ACH-000974,-1.2266894166
ACH-000975,-0.844443177993
ACH-000976,-1.0417962518200001
ACH-000978,-1.0407981690700001
ACH-000980,-1.2320877156
ACH-000984,-0.910740445251
ACH-000986,-1.11423951984
ACH-000988,-0.953372974894
ACH-000993,-0.757764312701
ACH-000994,-0.810156941273
ACH-000996,-1.04233622377
ACH-001001,-1.10059848185
ACH-001020,-0.7999414466
ACH-001028,-1.12998423092
ACH-001031,-0.8428296130040001
ACH-001038,-0.7985584638300001
ACH-001048,-1.12205884707
ACH-001050,-1.04406200301
ACH-001053,-0.9525752660519999
ACH-001054,-1.12145543045
ACH-001061,-0.8490450622600001
ACH-001067,-1.0999280688200002
ACH-001075,-1.08830386391
ACH-001096,-1.08480353492
ACH-001128,-1.09151306488
ACH-001134,-0.889053220057
ACH-001151,-1.26419045068
ACH-001163,-1.06583035948
ACH-001164,-1.18290400808
ACH-001173,-1.2256248221500001
ACH-001183,-1.17243192951
ACH-001184,-1.21543718608
ACH-001190,-1.39140250188
ACH-001192,-1.1291992885100002
ACH-001193,-0.830532339525
ACH-001196,-1.21481939636
ACH-001197,-0.8138854335060001
ACH-001205,-1.1775593733299998
ACH-001211,-1.21503217652
ACH-001212,-0.976583521606
ACH-001228,-1.02391295349
ACH-001232,-0.853782275423
ACH-001239,-0.6573915128410001
ACH-001274,-1.09070589312
ACH-001275,-1.3429256311500002
ACH-001277,-1.19409025892
ACH-001278,-0.9360530654200001
ACH-001280,-1.21260282816
ACH-001283,-0.962576002493
ACH-001289,-1.35732237495
ACH-001295,-1.0753955179299999
ACH-001300,-1.08959181249
ACH-001301,-1.01955219567
ACH-001302,-1.17011006281
ACH-001303,-1.24234378329
ACH-001306,-1.06456309558
ACH-001318,-0.8100568507729999
ACH-001322,-1.12347646413
ACH-001328,-0.980117489799
ACH-001332,-0.8448934173
ACH-001333,-1.15859171042
ACH-001336,-0.9093227354440001
ACH-001340,-1.0728303745999999
ACH-001346,-1.12280189448
ACH-001353,-0.73217350411
ACH-001354,-1.3864455158899998
ACH-001367,-1.02396773353
ACH-001368,-1.23945083456
ACH-001374,-1.1587676192899998
ACH-001375,-0.9136545806149999
ACH-001377,-1.0145204624600002
ACH-001380,-1.0867714473899999
ACH-001391,-1.3397017615
ACH-001407,-0.974305942578
ACH-001408,-0.890624467565
ACH-001413,-0.973968886979
ACH-001430,-1.18990509175
ACH-001431,-1.0129231708600002
ACH-001450,-0.7622096479189999
ACH-001496,-0.873336773046
ACH-001500,-0.883838103375
ACH-001521,-0.794359699118
ACH-001523,-1.05020953393
ACH-001532,-1.01002169053
ACH-001536,-0.8790078303059999
ACH-001550,-1.26849365416
ACH-001552,-0.914888083775
ACH-001554,-1.33649733559
ACH-001645,-1.18760965733
ACH-001654,-1.19612220254
ACH-001715,-1.41252229924
ACH-001735,-1.37345108599
ACH-001736,-1.13036834285
ACH-001737,-0.897609777481
ACH-001740,-1.0928290549500002
ACH-001745,-1.19081970374
ACH-001750,-0.7054235742139999
ACH-001765,-1.04129059052
ACH-001956,-1.17810025021
ACH-001957,-0.8448267962870001
