,SCGB2A1 (4246)
ACH-000735,-0.196098242249
ACH-000736,-0.43575671773999997
ACH-000738,-0.30571271200800004
ACH-000746,-0.227021337018
ACH-000747,-0.339390328532
ACH-000748,-0.323502610114
ACH-000753,-0.24914036607099999
ACH-000756,-0.484557455176
ACH-000757,-0.520025751514
ACH-000758,-0.33572704427199995
ACH-000760,-0.19796371361499998
ACH-000763,-0.286186426146
ACH-000764,-0.225557974196
ACH-000765,-0.41019306783200005
ACH-000766,-0.176369429367
ACH-000767,-0.164440829387
ACH-000768,-0.278059939051
ACH-000769,-0.531195516729
ACH-000770,-0.294410382927
ACH-000771,-0.251092514925
ACH-000773,-0.30461625277300003
ACH-000776,-0.116025113365
ACH-000777,-0.420040778161
ACH-000778,-0.340674532523
ACH-000781,-0.269619679456
ACH-000782,-0.148957013927
ACH-000783,-0.242739165412
ACH-000784,-0.239558197322
ACH-000785,-0.06906841864310001
ACH-000787,-0.295455282731
ACH-000788,-0.257198436982
ACH-000791,-0.243118214593
ACH-000792,-0.317791310621
ACH-000794,-0.331027965438
ACH-000796,-0.268882106594
ACH-000799,-0.307480803458
ACH-000800,-0.0512386843964
ACH-000802,-0.349027460115
ACH-000804,-0.462326654979
ACH-000805,-0.112273940967
ACH-000809,-0.16958036856400002
ACH-000810,-0.25655296966999996
ACH-000811,-0.23214849189800002
ACH-000817,-0.39012877008
ACH-000819,-0.0778656683495
ACH-000820,-0.488862880528
ACH-000821,-0.461039649352
ACH-000822,-0.141953145537
ACH-000823,-0.21828076819699999
ACH-000824,-0.23529523558600002
ACH-000827,-0.308905877789
ACH-000829,-0.0723621333996
ACH-000831,-0.426969823746
ACH-000832,-0.363214648275
ACH-000833,-0.360810261897
ACH-000834,-0.42898995083400004
ACH-000835,-0.243562677196
ACH-000836,-0.280860460681
ACH-000837,-0.278334010663
ACH-000838,-0.45507988612899997
ACH-000839,-0.642433633764
ACH-000840,-0.316006701604
ACH-000841,-0.131109854698
ACH-000843,-0.25640684604200004
ACH-000846,-0.386666595424
ACH-000847,-0.36992164698299995
ACH-000848,-0.38350172813699995
ACH-000849,-0.152335188077
ACH-000851,-0.309778391276
ACH-000855,-0.0139235948236
ACH-000856,-0.409201918489
ACH-000858,-0.37352542125699995
ACH-000859,-0.32858624816599996
ACH-000861,-0.476721339124
ACH-000862,-0.162261299671
ACH-000865,-0.315564576549
ACH-000866,-0.21838955655099998
ACH-000867,-0.276320775643
ACH-000869,-0.141364782343
ACH-000872,-0.291158890575
ACH-000873,-0.209536172946
ACH-000876,-0.344611550129
ACH-000878,-0.192922020517
ACH-000880,-0.146799496308
ACH-000881,-0.191800695768
ACH-000882,-0.47674396869400004
ACH-000884,-0.19479255821
ACH-000885,-0.36466371321400004
ACH-000887,-0.372638894592
ACH-000888,-0.22804977043699998
ACH-000889,-0.243087491424
ACH-000890,-0.33303461117
ACH-000896,-0.318223480813
ACH-000898,-0.276443735892
ACH-000900,-0.278585063004
ACH-000901,-0.536419915957
ACH-000905,-0.289811761008
ACH-000906,-0.286476649026
ACH-000907,0.0037068600264800002
ACH-000910,-0.281246340376
ACH-000911,-0.26293233171999997
ACH-000912,-0.306995814105
ACH-000913,-0.154838792334
ACH-000915,-0.152273014067
ACH-000916,0.0268458523388
ACH-000917,-0.308693683132
ACH-000921,-0.236501389423
ACH-000924,-0.10246761022199999
ACH-000926,-0.10474234236400001
ACH-000928,-0.486123553551
ACH-000929,-0.396186318095
ACH-000932,-0.314683260133
ACH-000935,-0.316506100698
ACH-000936,-0.523922885929
ACH-000937,-0.25967631790999995
ACH-000938,-0.209753906375
ACH-000939,-0.424297165531
ACH-000941,-0.426197832704
ACH-000943,-0.255382677621
ACH-000946,-0.304012785775
ACH-000947,-0.191069082575
ACH-000948,-0.23175968563700003
ACH-000950,-0.17686399386
ACH-000953,-0.36052900193899995
ACH-000957,-0.591657381095
ACH-000958,-0.176290680942
ACH-000960,-0.280734358746
ACH-000963,-0.353781048183
ACH-000968,-0.343277795901
ACH-000969,-0.221843400398
ACH-000973,-0.173213845348
ACH-000974,-0.220745848373
ACH-000975,-0.132188591372
ACH-000976,-0.2090100735
ACH-000978,-0.274632825184
ACH-000980,-0.21382197333900002
ACH-000984,-0.500652722447
ACH-000986,-0.444367739813
ACH-000988,-0.476633393343
ACH-000993,-0.31345346040800004
ACH-000994,-0.352977190906
ACH-000996,-0.452080743114
ACH-001001,-0.160747180187
ACH-001020,-0.238261632286
ACH-001028,-0.222381447109
ACH-001031,-0.23590605743700002
ACH-001038,-0.130464565122
ACH-001048,-0.28589784546700003
ACH-001050,-0.173073144206
ACH-001053,-0.09967499846789998
ACH-001054,-0.147172816984
ACH-001061,-0.39145290781
ACH-001067,-0.300535383238
ACH-001075,-0.401995680497
ACH-001096,-0.157537666346
ACH-001128,-0.364120425484
ACH-001134,-0.29566942311
ACH-001151,-0.184162806839
ACH-001163,-0.40525236539399995
ACH-001164,0.00403631860798
ACH-001173,-0.30293649977299997
ACH-001183,-0.220837502566
ACH-001184,0.0014110729235999998
ACH-001190,-0.479106720586
ACH-001192,0.0318595595631
ACH-001193,-0.0506011350881
ACH-001196,-0.20323233640799998
ACH-001197,-0.30931555678100003
ACH-001205,-0.15342669259400002
ACH-001211,-0.334904275449
ACH-001212,-0.12963510823899999
ACH-001228,-0.49443731356200005
ACH-001232,-0.2931397562
ACH-001239,-0.038713080611
ACH-001274,-0.23564512530200002
ACH-001275,-0.434916225633
ACH-001277,-0.45263239034900005
ACH-001278,-0.291435453167
ACH-001280,-0.191944863699
ACH-001283,-0.321038710981
ACH-001289,-0.256269555442
ACH-001295,-0.182303881402
ACH-001300,-0.17073473104200002
ACH-001301,-0.291808587799
ACH-001302,-0.45827865163099996
ACH-001303,-0.0609720444266
ACH-001306,-0.450529821193
ACH-001318,-0.24824127370000001
ACH-001322,-0.29935637143000005
ACH-001328,-0.434448855314
ACH-001332,-0.174977373757
ACH-001333,-0.371074117301
ACH-001336,-0.35508820650300005
ACH-001340,-0.282132548223
ACH-001346,-0.431827558468
ACH-001353,-0.286485946951
ACH-001354,-0.137198578219
ACH-001367,-0.28896000703200003
ACH-001368,-0.223979336531
ACH-001374,-0.258203174683
ACH-001375,-0.23938259435400003
ACH-001377,-0.251314898813
ACH-001380,-0.199831883168
ACH-001391,0.00672911623021
ACH-001407,-0.24272747380600002
ACH-001408,-0.256976533214
ACH-001413,-0.487085799392
ACH-001430,-0.28202665169
ACH-001431,-0.231030114695
ACH-001450,-0.241743332841
ACH-001496,-0.211402372647
ACH-001500,-0.253724803163
ACH-001521,-0.440414790616
ACH-001523,-0.293026197161
ACH-001532,-0.25908593878
ACH-001536,-0.1181249653
ACH-001550,-0.332216082467
ACH-001552,-0.204689723547
ACH-001554,-0.245817649492
ACH-001645,-0.13813214222200002
ACH-001654,-0.23838687347100002
ACH-001715,-0.0916410938572
ACH-001735,-0.34181359043700005
ACH-001736,-0.218438093831
ACH-001737,-0.0954457280203
ACH-001740,-0.102518087845
ACH-001745,-0.214472721699
ACH-001750,-0.335726584366
ACH-001765,-0.113260218484
ACH-001956,-0.156381119157
ACH-001957,-0.246244450515
