,MKRN2OS (100129480)
ACH-000331,-0.215090617575
ACH-000332,-0.109361074147
ACH-000334,0.010422360769299999
ACH-000335,-0.108365738782
ACH-000336,-0.12419877052400001
ACH-000337,-0.040804801303
ACH-000339,-0.100450845403
ACH-000341,-0.19728273406100003
ACH-000348,-0.198131131328
ACH-000350,-0.010877271021100001
ACH-000352,-0.134478504005
ACH-000356,-0.566028788755
ACH-000361,-0.0310595214578
ACH-000362,-0.0338878801632
ACH-000363,-0.11305096418600001
ACH-000364,0.040467888563599994
ACH-000365,-0.254296308807
ACH-000366,-0.0923557819988
ACH-000368,0.10620233815199999
ACH-000374,-0.156421518958
ACH-000375,-0.255001920926
ACH-000376,-0.10940125064999999
ACH-000381,-0.2988387571
ACH-000383,-0.126630108315
ACH-000387,-0.275325899216
ACH-000389,-0.484234168631
ACH-000390,-0.243366717651
ACH-000393,-0.30340152823600003
ACH-000395,-0.04708167473159999
ACH-000397,-0.191200572902
ACH-000401,-0.021016064189299997
ACH-000402,0.031150181653800003
ACH-000403,-0.265892190599
ACH-000404,-0.380374986317
ACH-000406,-0.06626120035130001
ACH-000407,-0.292926290592
ACH-000408,-0.146696257493
ACH-000410,-0.146365216752
ACH-000411,-0.349018160741
ACH-000414,-0.045321078216900006
ACH-000415,-0.119040002434
ACH-000416,-0.251741059003
ACH-000420,-0.291410507243
ACH-000421,-0.273099119262
ACH-000424,-0.49383256235399997
ACH-000425,-0.09388678637039999
ACH-000426,0.0856122552794
ACH-000427,-0.449862767817
ACH-000433,0.0206797728755
ACH-000436,-0.242300608972
ACH-000444,0.0436522066309
ACH-000445,-0.0600945839495
ACH-000448,-0.14052095422900002
ACH-000450,-0.237208423519
ACH-000452,-0.107393026755
ACH-000454,-0.21878658344500002
ACH-000458,-0.26763519974800004
ACH-000459,-0.144960169043
ACH-000460,-0.0543226862681
ACH-000461,-0.0357846391535
ACH-000463,0.00455140575046
ACH-000464,-0.149200621036
ACH-000466,-0.321558488139
ACH-000467,-0.20412512371199998
ACH-000468,-0.092423517185
ACH-000469,-0.18878527909200002
ACH-000470,-0.0479597647547
ACH-000471,-0.256695996528
ACH-000472,-0.0910210196171
ACH-000473,-0.0634106459548
ACH-000475,-0.167916890002
ACH-000476,-0.240443715672
ACH-000477,-0.0888775043306
ACH-000480,-0.18535099583099998
ACH-000481,-0.217881807831
ACH-000483,-0.255565634995
ACH-000484,0.013426597768299998
ACH-000485,-0.0989551000341
ACH-000486,-0.15895855109
ACH-000487,-0.23630679782800001
ACH-000488,-0.16781805408
ACH-000490,-0.166946809454
ACH-000491,0.038983419517399996
ACH-000495,-0.791132070331
ACH-000496,-0.0477509354509
ACH-000499,-0.184962083429
ACH-000500,-0.399976453426
ACH-000502,-0.214273897724
ACH-000503,0.255129827689
ACH-000505,-0.09524463263260001
ACH-000507,-0.109167568608
ACH-000510,-0.0774882757985
ACH-000511,-0.39384418509499997
ACH-000512,-0.16442036004799998
ACH-000516,-0.0805602349635
ACH-000517,-0.222063951986
ACH-000518,-0.058985638427999997
ACH-000520,-0.34271188131200003
ACH-000521,0.0705689382041
ACH-000522,-0.21142486863200002
ACH-000524,-0.241425905509
ACH-000527,-0.158154617119
ACH-000528,0.031912855145
ACH-000537,0.0037008099875900004
ACH-000541,0.062087557139800006
ACH-000542,-0.25142886414
ACH-000544,0.058934906959699995
ACH-000545,-0.188558968038
ACH-000547,0.259007719043
ACH-000548,-0.0182736415449
ACH-000549,-0.10383739074100001
ACH-000550,-0.248756478779
ACH-000552,-0.152081450927
ACH-000556,-0.169474604857
ACH-000557,-0.301055350359
ACH-000570,-0.292007469743
ACH-000571,-0.30509996746199997
ACH-000573,-0.0374517648958
ACH-000576,-0.12213476031500001
ACH-000580,0.107888757906
ACH-000584,-0.386587791733
ACH-000585,-0.166269118069
ACH-000588,0.0865109057093
ACH-000589,-0.0240550145155
ACH-000591,0.0428706149812
ACH-000593,-0.281205489597
ACH-000600,-0.169974911612
ACH-000601,-0.189494283192
ACH-000604,-0.0203878832085
ACH-000605,-0.027158101416000002
ACH-000606,0.0332103548423
ACH-000608,-0.24316225093899999
ACH-000614,-0.0539484415482
ACH-000616,-0.18426699557300003
ACH-000618,-0.13504094805400002
ACH-000619,-0.299885841555
ACH-000620,-0.187553141111
ACH-000621,-0.26499395844900003
ACH-000622,-0.105015273477
ACH-000623,0.1808762167
ACH-000624,-0.260161560045
ACH-000627,-0.188617159045
ACH-000630,-0.286925834357
ACH-000632,-0.08936114848580001
ACH-000633,-0.417561425692
ACH-000637,0.0768964270423
ACH-000638,0.0177654754759
ACH-000646,-0.10073706910800001
ACH-000647,-0.240632826897
ACH-000648,-0.303873995556
ACH-000649,-0.11856997921700001
ACH-000651,-0.13441711200099998
ACH-000652,-0.45086847910899996
ACH-000653,-0.13068627438799998
ACH-000657,-0.198844612041
ACH-000658,-0.333883496666
ACH-000661,-0.215531974628
ACH-000662,-0.186585830394
ACH-000663,-0.0238052209519
ACH-000665,-0.332154096678
ACH-000671,-0.0277750303393
ACH-000673,-0.220212903847
ACH-000676,-0.129216269155
ACH-000677,-0.0798619087788
ACH-000681,0.00377116645608
ACH-000682,-0.0556991070092
ACH-000683,-0.109028186851
ACH-000684,-0.34078472136999993
ACH-000688,-0.295830287304
ACH-000693,-0.0957817202564
ACH-000694,-0.235685877615
ACH-000695,-0.139206963638
ACH-000696,-0.280591745431
ACH-000697,-0.07102229050539999
ACH-000699,-0.17995454969900002
ACH-000701,-0.34035564145999997
ACH-000706,-0.23885677040300002
ACH-000711,-0.21334205850699997
ACH-000713,-0.264744923465
ACH-000714,-0.470443468544
ACH-000718,-0.10568160851399999
ACH-000720,-0.22229529795000003
ACH-000721,-0.16591346749000002
ACH-000724,-0.0412238343369
ACH-000725,0.138662644024
ACH-000732,0.052333719437800005
ACH-000734,-0.0464596495168
ACH-000735,-0.0909000372174
ACH-000736,-0.163466736402
ACH-000738,-0.121919510817
ACH-000746,-0.24989006577700001
ACH-000747,-0.0801166211388
ACH-000748,-0.277297282003
ACH-000753,-0.0960925554104
ACH-000756,-0.436109935202
ACH-000757,0.09045407202910001
ACH-000758,-0.0067066206323
ACH-000760,-0.14905408361300002
ACH-000763,-0.333544453187
ACH-000764,-0.388958394815
ACH-000765,0.0180923251476
ACH-000766,-0.131301530967
ACH-000767,-0.230222632197
ACH-000768,-0.161242962646
ACH-000769,0.008706872826639999
ACH-000770,-0.0736893883629
ACH-000771,-0.26283927419799996
ACH-000773,-0.00158473531969
ACH-000776,-0.0915667191262
ACH-000777,-0.037102756075
ACH-000778,0.0173570297278
ACH-000781,-0.12425523622300001
ACH-000782,-0.192024241505
ACH-000783,-0.0808259166831
ACH-000784,-0.0641398985885
ACH-000785,-0.1716686225
ACH-000787,-0.12715003037
ACH-000788,-0.0959137182635
ACH-000791,-0.0013217675726800002
ACH-000792,-0.049529881602999995
ACH-000794,-0.0833245993996
ACH-000796,-0.196585846367
ACH-000799,-0.0875615591068
ACH-000800,-0.031590771547799996
ACH-000802,0.0038091300241100004
ACH-000804,-0.0355803095371
ACH-000805,-0.0825098968474
ACH-000809,-0.223967778723
ACH-000810,0.542945283438
ACH-000811,-0.323111434788
ACH-000817,-0.0830524691685
ACH-000819,0.0266769626382
ACH-000820,0.25748337655299997
ACH-000821,-0.180164661643
ACH-000822,-0.118483944856
ACH-000823,-0.126107979967
ACH-000824,-0.201083753327
ACH-000827,-0.16676126281
ACH-000829,-0.153340230105
ACH-000831,-0.184307838217
ACH-000832,-0.263096696911
ACH-000833,-0.00350331473507
ACH-000834,-0.31973340194600003
ACH-000835,-0.118904008829
ACH-000836,-0.132726011221
ACH-000837,-0.137518846808
ACH-000838,0.191114385235
ACH-000839,-0.0481324769262
ACH-000840,-0.0402728359647
ACH-000841,-0.0735655622418
ACH-000843,-0.09306803784050001
ACH-000846,-0.018748452251400004
ACH-000847,-0.33680193465400005
ACH-000848,-0.0143046736644
ACH-000849,-0.363840623247
ACH-000851,-0.06283062664769999
ACH-000855,-0.0294159338589
ACH-000856,-0.0474680166433
ACH-000858,-0.181394915002
ACH-000859,-0.574335158698
ACH-000861,-0.025630734304999996
ACH-000862,-0.32289286893
ACH-000865,-0.22045123729000002
ACH-000866,-0.0683827963761
ACH-000867,-0.21593000733800002
ACH-000869,-0.16933878911400002
ACH-000872,-0.0332389937137
ACH-000873,-0.137533300938
ACH-000876,-0.197026731836
ACH-000878,-0.0675298646861
ACH-000880,-0.0443930032263
ACH-000881,-0.0128456006676
ACH-000882,-0.10979124862800001
ACH-000884,-0.058632576245099995
ACH-000885,-0.205975769476
ACH-000887,-0.196618632314
ACH-000888,-0.28266004704500003
ACH-000889,-0.0563259261484
ACH-000890,-0.0378445697717
ACH-000896,-0.131792355134
ACH-000898,-0.040716612804999996
ACH-000900,0.013386006565399998
ACH-000901,-0.152101387117
ACH-000905,-0.470064831079
ACH-000906,-0.09196730945389998
ACH-000907,-0.0732203639263
ACH-000910,-0.158693218751
ACH-000911,-0.14217576865
ACH-000912,-0.045113973938
ACH-000913,-0.0770487991154
ACH-000915,-0.198310029697
ACH-000916,0.318022647266
ACH-000917,-0.0373631658594
ACH-000921,-0.135983550512
ACH-000924,-0.242511754934
ACH-000926,-0.081487599617
ACH-000928,-0.0243946767531
ACH-000929,-0.333386831908
ACH-000932,-0.169508587803
ACH-000935,0.0585151921816
ACH-000936,-0.22002131259
ACH-000937,-0.285152528265
ACH-000938,-0.22843343723999998
ACH-000939,0.247616411438
ACH-000941,0.0013274937157799998
ACH-000943,-0.149033830629
ACH-000946,0.043910503191200004
ACH-000947,-0.136182192463
ACH-000948,-0.137080387222
ACH-000950,-0.331121272011
ACH-000953,-0.149180175976
ACH-000957,-0.11977508407
ACH-000958,-0.36791873698399996
ACH-000960,-0.0795582540474
ACH-000963,-0.0179189444095
ACH-000968,-0.0928295093616
ACH-000969,-0.11278755402999999
ACH-000973,-0.250604211111
ACH-000974,-0.292804445993
ACH-000975,-0.228219418136
ACH-000976,-0.0880405304676
ACH-000978,-0.15634067429600002
ACH-000980,-0.271276277465
ACH-000984,-0.055676170943300005
ACH-000986,-0.0726994261696
ACH-000988,-0.25491579845400003
ACH-000993,0.12808722603199998
ACH-000994,-0.112199260795
ACH-000996,0.09097184858789999
ACH-001001,-0.0591223849181
ACH-001020,0.20383962959000002
ACH-001028,-0.22133083457
ACH-001031,-0.24371614066199998
ACH-001038,-0.15139338905
ACH-001048,-0.28407951259799996
ACH-001050,-0.10125290882999999
ACH-001053,-0.284714700022
ACH-001054,-0.261597877714
ACH-001061,-0.094531680987
ACH-001067,-0.0499480685025
ACH-001075,-0.10146172826300001
ACH-001096,-0.300733411244
ACH-001128,-0.165058394683
ACH-001134,-0.0223703123795
ACH-001151,-0.220654188393
ACH-001163,-0.24563663332600003
ACH-001164,-0.026582969905400003
ACH-001173,-0.186223278619
ACH-001183,0.0035274793410199996
ACH-001184,-0.471340218166
ACH-001190,-0.246024724768
ACH-001192,-0.0188430457379
ACH-001193,-0.7246988307350001
ACH-001196,-0.234415755775
ACH-001197,-0.061259917398499994
ACH-001205,-0.466950561254
ACH-001211,-0.39039017270599996
ACH-001212,0.12089269996799999
ACH-001228,-0.094085532908
ACH-001232,-0.137237139668
ACH-001239,-0.227280027572
ACH-001274,-0.226351149213
ACH-001275,-0.147781580102
ACH-001277,-0.295660023068
ACH-001278,-0.33408188848299997
ACH-001280,-0.379251129418
ACH-001283,-0.163203654314
ACH-001289,-0.249211987967
ACH-001295,-0.22977312292
ACH-001300,-0.167996555464
ACH-001301,-0.221294166935
ACH-001302,-0.117080810085
ACH-001303,0.190576766851
ACH-001306,-0.198701233302
ACH-001318,-0.0526260307604
ACH-001322,-0.34322024188199995
ACH-001328,-0.112179341071
ACH-001332,-0.315131853475
ACH-001333,-0.220910383108
ACH-001336,-0.27540452449299996
ACH-001340,-0.208361323033
ACH-001346,-0.283622904044
ACH-001353,-0.141411898501
ACH-001354,-0.07337241943310001
ACH-001367,-0.215612105704
ACH-001368,-0.229433862913
ACH-001374,-0.380619948518
ACH-001375,-0.112200342195
ACH-001377,-0.376471351365
ACH-001380,-0.232033995807
ACH-001391,0.0214670890471
ACH-001407,-0.184807986887
ACH-001408,-0.5246033573619999
ACH-001413,-0.164734174334
ACH-001430,-0.52842510269
ACH-001431,-0.0752392672013
ACH-001450,0.0695795266577
ACH-001496,-0.15900478797599998
ACH-001500,-0.146133258313
ACH-001521,-0.130673691974
ACH-001523,-0.0656672732811
ACH-001532,-0.039117989888699994
ACH-001536,-0.312765900656
ACH-001550,-0.223331851919
ACH-001552,-0.256864221696
ACH-001554,-0.219608565487
ACH-001645,-0.28785009869600003
ACH-001654,-0.132462855454
ACH-001715,-0.153256598557
ACH-001735,-0.11597532611
ACH-001736,0.115681837612
ACH-001737,-0.287011561982
ACH-001740,-0.38755883914800004
ACH-001745,-0.195809108389
ACH-001750,-0.207605793988
ACH-001765,-0.15101699111
ACH-001956,-0.170082552912
ACH-001957,-0.222575720263
