,HMG20B (10362)
ACH-001193,0.316808068715
ACH-001196,0.228296587467
ACH-001197,0.14186432683
ACH-001205,0.353720788018
ACH-001211,0.264284409032
ACH-001212,-0.0530273479013
ACH-001228,0.036656967677300006
ACH-001232,0.167015439132
ACH-001239,0.171034664132
ACH-001274,0.0215776712266
ACH-001275,0.13249361592199999
ACH-001277,0.240478737418
ACH-001278,0.12183394172800001
ACH-001280,0.208051622476
ACH-001283,0.0858508635344
ACH-001289,0.15741179817
ACH-001295,0.237384816076
ACH-001300,0.172611496419
ACH-001301,0.366294508194
ACH-001302,0.05492697941869999
ACH-001303,0.121965466899
ACH-001306,-0.056512576994
ACH-001318,0.06094702850869999
ACH-001322,-0.0831008847854
ACH-001328,0.25543107452
ACH-001332,0.23700554898600001
ACH-001333,0.35331664047
ACH-001336,0.320990795843
ACH-001340,0.108684680003
ACH-001346,0.0812426416257
ACH-001353,0.330772795083
ACH-001354,-0.11217830611
ACH-001367,-0.00795349102123
ACH-001368,0.042109154870800004
ACH-001374,0.212419270173
ACH-001375,0.18243097349399998
ACH-001377,0.061863761476600006
ACH-001380,0.0456658219426
ACH-001391,0.164412796191
ACH-001407,0.22113021726
ACH-001408,0.16914866217099997
ACH-001413,0.0183972689074
ACH-001430,0.269747649799
ACH-001431,0.289433857903
ACH-001450,-0.09911707626180001
ACH-001496,0.315737212722
ACH-001500,0.148933458681
ACH-001521,0.17304798366500002
ACH-001523,0.129820159489
ACH-001532,0.319432879679
ACH-001536,0.212558705496
ACH-001550,0.517390882335
ACH-001552,0.09878215105110001
ACH-001554,0.242117885081
ACH-001645,0.09213211210169998
ACH-001654,-0.0317593933002
ACH-001715,0.186497035101
ACH-001735,0.151732687043
ACH-001736,0.223560698458
ACH-001737,-0.06916850257280001
ACH-001740,0.108043599203
ACH-001745,-0.048661938219300004
ACH-001750,0.190369915393
ACH-001765,-0.0777366764303
ACH-001956,0.20725910574700002
ACH-001957,0.206690996485
