,ELL (8178)
ACH-000274,-1.4203116593
ACH-000277,-0.9795295674369999
ACH-000278,-1.37409701476
ACH-000279,-1.2403561785200001
ACH-000280,-1.30160918891
ACH-000281,-1.3811664911700001
ACH-000288,-0.482991427694
ACH-000291,-1.084596892
ACH-000293,-1.17507956543
ACH-000294,-0.9342152748799999
ACH-000295,-1.11714761773
ACH-000296,-1.31021658027
ACH-000302,-1.80681910035
ACH-000304,-1.2204716514700003
ACH-000307,-1.42342670256
ACH-000308,-1.21371489671
ACH-000310,-1.1757025163700001
ACH-000311,-0.9907138585240001
ACH-000312,-1.2937203422399999
ACH-000315,-1.48960243549
ACH-000316,-1.20363334858
ACH-000317,-1.46096102709
ACH-000318,-0.9367728546449999
ACH-000319,-1.33904728004
ACH-000320,-0.818488177938
ACH-000322,-1.01483289075
ACH-000323,-1.65321676506
ACH-000324,-1.41979159639
ACH-000329,-1.20560602889
ACH-000330,-1.50086869679
ACH-000331,-1.20073608824
ACH-000332,-1.23853060098
ACH-000334,-2.03975557773
ACH-000335,-1.14499784158
ACH-000336,-0.7852657296690001
ACH-000337,-1.07289950511
ACH-000339,-0.952974918516
ACH-000341,-1.45292596468
ACH-000348,-1.3143304966
ACH-000350,-1.36344890674
ACH-000352,-1.32950507137
ACH-000356,-0.945493429947
ACH-000361,-0.354022321571
ACH-000362,-1.09186233706
ACH-000363,-0.537869024056
ACH-000364,-1.39685341664
ACH-000365,-1.18633058145
ACH-000366,-1.5856993421
ACH-000368,-0.8112434749680001
ACH-000374,-0.721901520692
ACH-000375,-1.13846762565
ACH-000376,-0.674759045282
ACH-000381,-1.52394144372
ACH-000383,-1.84096988968
ACH-000387,-0.9847949087119999
ACH-000389,-0.97127640074
ACH-000390,-1.75270129655
ACH-000393,-1.54258627258
ACH-000395,-1.45668472585
ACH-000397,-1.6275930605899998
ACH-000401,-1.36172884905
ACH-000402,-1.74449448213
ACH-000403,-1.69863750709
ACH-000404,-1.2916781401200002
ACH-000406,-1.41630185618
ACH-000407,-0.880013709976
ACH-000408,-1.2846680452500001
ACH-000410,-1.13769642009
ACH-000411,-1.1656273038
ACH-000414,-1.5953738085799998
ACH-000415,-1.23059598896
ACH-000416,-0.892683068083
ACH-000420,-1.3288748931
ACH-000421,-1.37692916111
ACH-000424,-1.10895731192
ACH-000425,-1.13515649819
ACH-000426,-1.7640371887200001
ACH-000427,-1.2319057247799998
ACH-000433,-1.10469930972
ACH-000436,-1.2165551587299999
ACH-000444,-1.5085569661200002
ACH-000445,-1.55524965085
ACH-000448,-1.46016915019
ACH-000450,-1.26548889781
ACH-000452,-0.93923940551
ACH-000454,-0.828289402795
ACH-000458,-1.45264132391
ACH-000459,-1.00137762008
ACH-000460,-1.3242900165
ACH-000461,-1.52468724397
ACH-000463,-1.1522753555299998
ACH-000464,-0.9986906842100001
ACH-000466,-1.09891362103
ACH-000467,-1.37305785264
ACH-000468,-1.63891895648
ACH-000469,-0.628225346643
ACH-000470,-1.64965808307
ACH-000471,-1.46624618352
ACH-000472,-0.686868342351
ACH-000473,-1.1859907479
ACH-000475,-0.9587409959729999
ACH-000476,-1.0562899559
ACH-000477,-0.872782390007
ACH-000480,-1.34130577067
ACH-000481,-1.49884072466
ACH-000483,-1.18766907638
ACH-000484,-1.79654064183
ACH-000485,-1.36415697764
ACH-000486,-1.0100880968700001
ACH-000487,-1.17183706257
ACH-000488,-1.29383476915
ACH-000490,-1.22575742846
ACH-000491,-0.550303459399
ACH-000495,-0.5676939655919999
ACH-000496,-1.24707801429
ACH-000499,-1.0685575217
ACH-000500,-1.06984712568
ACH-000502,-1.1974832715600001
ACH-000503,-1.5418760630000001
ACH-000505,-1.0715548969700002
ACH-000507,-1.19713604815
ACH-000510,-1.4675425050600002
ACH-000511,-1.0869882619600002
ACH-000512,-0.8612467476260001
ACH-000516,-0.410761251212
ACH-000517,-1.3595101265600003
ACH-000518,-1.5098655054899999
ACH-000520,-1.3532108375100003
ACH-000521,-1.02514451154
ACH-000522,-1.11730257432
ACH-000524,-1.41185652331
ACH-000527,-1.2384679709100002
ACH-000528,-1.1565064804799998
ACH-000537,-1.08803687028
ACH-000541,-1.1588275515200002
ACH-000542,-1.07159015779
ACH-000544,-1.23554942983
ACH-000545,-1.1310645110200002
ACH-000547,-0.9750432307700001
ACH-000548,-1.29345508988
ACH-000549,-1.29546618968
ACH-000550,-0.208949429299
ACH-000552,-1.26957671605
ACH-000556,-0.36935208012500004
ACH-000557,-0.5052362070790001
ACH-000570,-1.1600510910600002
ACH-000571,-0.39301216306500003
ACH-000573,-0.72812746829
ACH-000576,-0.660056340012
ACH-000580,-0.7041889056380001
ACH-000584,-1.3210967408399998
ACH-000585,-1.45538615776
ACH-000588,-1.11970326492
ACH-000589,-0.870916666735
ACH-000591,-0.543273192781
ACH-000593,-1.5560036994400002
ACH-000600,-0.9082296244499999
ACH-000601,-1.2918100835100002
ACH-000604,-1.17579431058
ACH-000605,-1.19000097529
ACH-000606,-0.794020107697
ACH-000608,-1.77631931789
ACH-000614,-0.793748789284
ACH-000616,-1.1004226760299998
ACH-000618,-1.1064599258499999
ACH-000619,-0.955848450052
ACH-000620,-1.2838069074299998
ACH-000621,-1.00652300245
ACH-000622,-1.17446361184
ACH-000623,-0.685013197272
ACH-000624,-0.9405329129719999
ACH-000627,-0.830705093882
ACH-000630,-1.02753455612
ACH-000632,-1.4796853732
ACH-000633,-1.4465295267899998
ACH-000637,-1.49614063632
ACH-000638,-1.2422975858
ACH-000646,-1.17208586896
ACH-000647,-0.780004365895
ACH-000648,-1.65502449074
ACH-000649,-1.3248926741
ACH-000651,-1.37198069049
ACH-000652,-1.4786137089500002
ACH-000653,-0.963031026109
ACH-000657,-1.2351595338799999
ACH-000658,-1.1216347792799999
ACH-000661,-0.936544379545
ACH-000662,-1.75733700873
ACH-000663,-0.74744010967
ACH-000665,-1.47730620882
ACH-000671,-0.7865788239120001
ACH-000673,-1.37026311351
ACH-000676,-0.979640401188
ACH-000677,-1.4857034433899998
ACH-000681,-1.3046326926799998
ACH-000682,-1.17056175558
ACH-000683,-1.5778749973100001
ACH-000684,-1.05206849881
ACH-000688,-1.10319770093
ACH-000693,-1.4622634112000001
ACH-000694,-1.0
ACH-000695,-1.69633043083
ACH-000696,-1.2177101048399999
ACH-000697,-1.06533909817
ACH-000699,-0.4698540702699999
ACH-000701,-1.3377908539299999
ACH-000706,-1.14543377146
ACH-000711,-1.12734317896
ACH-000713,-1.34485737317
ACH-000714,-1.16169029668
ACH-000718,-0.369128907914
ACH-000720,-0.460654604173
ACH-000721,-1.5358907706
ACH-000724,-1.6287316529299998
ACH-000725,-1.0676933504000001
ACH-000732,-0.9644543746619999
ACH-000734,-1.29711108542
ACH-000735,-0.9599699097579999
ACH-000736,-1.36425111518
ACH-000738,-0.6004511404890001
ACH-000746,-1.8622789243400002
ACH-000747,-1.3232618819700002
ACH-000748,-0.499871568386
ACH-000753,-1.5166360670899999
ACH-000756,-1.49361128674
ACH-000757,-1.21902804057
ACH-000758,-1.3159972516399998
ACH-000760,-0.823447994686
ACH-000763,-1.39996356764
ACH-000764,-1.43513983592
ACH-000765,-1.43969555183
ACH-000766,-1.20697687742
ACH-000767,-1.4754585256200001
ACH-000768,-1.0850495728899998
ACH-000769,-1.27072219447
ACH-000770,-0.711553193699
ACH-000771,-1.20751805761
ACH-000773,-0.573736327794
ACH-000776,-1.5218616365000002
ACH-000777,-1.44524322454
ACH-000778,-0.943146579381
ACH-000781,-1.4510224039700002
ACH-000782,-1.24666000065
ACH-000783,-1.2222713789200002
ACH-000784,-0.8882976728919999
ACH-000785,-1.74386828559
ACH-000787,-1.36044002314
ACH-000788,-1.16887845027
ACH-000791,-1.2545659575299999
ACH-000792,-1.2489382077
ACH-000794,-1.31372003844
ACH-000796,-1.32170909682
ACH-000799,-0.788948233777
ACH-000800,-0.794691679997
ACH-000802,-1.51626199624
ACH-000804,-1.16477924309
ACH-000805,-1.5864323611000002
ACH-000809,-1.2623247253799998
ACH-000810,-0.692800618151
ACH-000811,-1.4268407734399997
ACH-000817,-1.5956978058200002
ACH-000819,-1.17431036299
ACH-000820,-0.535675852673
ACH-000821,-1.0349450335700001
ACH-000822,-1.0313886858499999
ACH-000823,-1.40892363357
ACH-000824,-0.7790129962510001
ACH-000827,-1.1927714937
ACH-000829,-0.535861552205
ACH-000831,-1.2051850798100001
ACH-000832,-1.04325374376
ACH-000833,-1.4398712256400001
ACH-000834,-1.2655584799700001
ACH-000835,-0.9392885278640001
ACH-000836,-0.7499429928200001
ACH-000837,-1.1348530399299999
ACH-000838,-1.31125262807
ACH-000839,-1.3188690109799999
ACH-000840,-1.4106347089200002
ACH-000841,-0.921836796744
ACH-000843,-1.16935273685
ACH-000846,-1.2632122685
ACH-000847,-1.32156515674
ACH-000848,-1.0069316837
ACH-000849,-0.7504994263279999
ACH-000851,-0.612247143552
ACH-000855,-1.57465856178
ACH-000856,-1.37907860546
ACH-000858,-0.605978483778
ACH-000859,-1.22437617778
ACH-000861,-1.02472473565
ACH-000862,-1.73479040943
ACH-000865,-1.57417320507
ACH-000866,-1.15437427605
ACH-000867,-1.53458015585
ACH-000869,-1.4298891084399998
ACH-000872,-1.2896404777600001
ACH-000873,-0.810352109084
ACH-000876,-1.2528962181999999
ACH-000878,-1.42437304502
ACH-000880,-1.18283178934
ACH-000881,-1.05468832507
ACH-000882,-1.20810379596
ACH-000884,-1.1023581714
ACH-000885,-1.16348333941
ACH-000887,-1.4835654521200001
ACH-000888,-1.0818310535
ACH-000889,-1.52987740988
ACH-000890,-1.30616429651
ACH-000896,-1.4155213892700003
ACH-000898,-1.4427222794999999
ACH-000900,-1.33302259128
ACH-000901,-0.657330947569
ACH-000905,-1.08127754626
ACH-000906,-1.3666008430599998
ACH-000907,-0.870712052815
ACH-000910,-1.00811266396
ACH-000911,-1.32757998695
ACH-000912,-1.3895072133000002
ACH-000913,-1.1328763615200002
ACH-000915,-1.2817256720499999
ACH-000916,-1.14335791329
ACH-000917,-1.48527195229
ACH-000921,-1.2847549183700002
ACH-000924,-1.18575486583
ACH-000926,-1.57420365079
ACH-000928,-1.02391358266
ACH-000929,-0.8638443778129999
ACH-000932,-1.3768504941100002
ACH-000935,-0.951018337278
ACH-000936,-1.2230919306899999
ACH-000937,-1.25579339367
ACH-000938,-1.4217663302599999
ACH-000939,-0.9115719365899999
ACH-000941,-1.71741508958
ACH-000943,-1.18929085181
ACH-000946,-1.0324409669399999
ACH-000947,-1.2096638850599999
ACH-000948,-1.14373344507
ACH-000950,-1.3720470046899997
ACH-000953,-1.49158494584
ACH-000957,-1.25883550706
ACH-000958,-1.34768108449
ACH-000960,-1.58063554489
ACH-000963,-1.05984138531
ACH-000968,-0.653758538571
ACH-000969,-1.0927021964
ACH-000973,-1.07793866898
ACH-000974,-1.1840590360299998
ACH-000975,-1.62918921905
ACH-000976,-0.632750837903
ACH-000978,-1.1827559067
ACH-000980,-1.46478299053
ACH-000984,-1.10289968355
ACH-000986,-1.25570119435
ACH-000988,-1.4431443785299998
ACH-000993,-1.3008504251700002
ACH-000994,-1.31475347317
ACH-000996,-1.4391351832700001
ACH-001001,-0.950496821541
ACH-001020,-0.92843916231
ACH-001028,-1.3381520657600001
ACH-001031,-1.3921201639899998
ACH-001038,-1.58561500418
ACH-001048,-1.42080876518
ACH-001050,-1.43973483403
ACH-001053,-1.2717258121100001
ACH-001054,-1.18339937982
ACH-001061,-0.9795028566230001
ACH-001067,-1.19486454575
ACH-001075,-1.0926171486799998
ACH-001096,-1.4248490947799999
ACH-001128,-0.038896155089199996
ACH-001134,-0.7995471816140001
ACH-001151,-0.9889908033570001
ACH-001163,-1.2848683248200001
ACH-001164,-0.8767595663240001
ACH-001173,-1.26179461932
ACH-001183,-1.41859196324
ACH-001184,-1.0532651865
ACH-001190,-1.03518618371
ACH-001192,-1.1888057601100002
ACH-001193,-1.17590032666
ACH-001196,-1.0188164417299999
ACH-001197,-1.12718385004
ACH-001205,-0.923378335904
ACH-001211,-1.1269810099700002
ACH-001212,-0.942747963364
ACH-001228,-1.28327052959
ACH-001232,-0.9368767467479999
ACH-001239,-1.3022551464399998
ACH-001274,-1.41483474887
ACH-001275,-1.36099928916
ACH-001277,-1.21198396798
ACH-001278,-1.10116598241
ACH-001280,-1.8944545900799998
ACH-001283,-1.36820335234
ACH-001289,-1.40669593113
ACH-001295,-1.243627668
ACH-001300,-1.14496277001
ACH-001301,-1.4203817626299997
ACH-001302,-1.4866324922
ACH-001303,-1.13448236199
ACH-001306,-1.04529227744
ACH-001318,-1.50706900367
ACH-001322,-1.35315948911
ACH-001328,-1.15161261273
ACH-001332,-1.45462884849
ACH-001333,-0.9555714827959999
ACH-001336,-1.0670202818899999
ACH-001340,-1.165863233
ACH-001346,-1.3512301571399998
ACH-001353,-1.12584373962
ACH-001354,-1.3615979381999999
ACH-001367,-1.2514452211
ACH-001368,-1.32005042028
ACH-001374,-1.70065698322
ACH-001375,-1.8060118409900001
ACH-001377,-1.24578933089
ACH-001380,-1.37773996775
ACH-001391,-0.815932854005
ACH-001407,-0.814279546973
ACH-001408,-1.2352234065799998
ACH-001413,-1.29694686235
ACH-001430,-1.38513514769
ACH-001431,-1.37410541706
ACH-001450,-1.33563867935
ACH-001496,-1.06136593111
ACH-001500,-0.7181469336699999
ACH-001521,-1.07442689567
ACH-001523,-1.16340995384
ACH-001532,-1.0745852890799998
ACH-001536,-1.37916883381
ACH-001550,-0.6164483239590001
ACH-001552,-1.07494428198
ACH-001554,-1.05444160121
ACH-001645,-1.15468712616
ACH-001654,-1.21504813917
ACH-001715,-1.2669739725
ACH-001735,-1.1477957192000001
ACH-001736,-1.2723012161
ACH-001737,-0.9092511522560001
ACH-001740,-1.6885518357499998
ACH-001745,-1.56869563747
ACH-001750,-0.824959352857
ACH-001765,-1.39691483387
ACH-001956,-1.05372193215
ACH-001957,-1.10708680528
