,OTX1 (5013)
ACH-000585,-0.45000725196400004
ACH-000588,-0.381080282466
ACH-000589,-0.493268570443
ACH-000591,-0.495623967634
ACH-000593,-0.380077080982
ACH-000600,-0.320739465826
ACH-000601,-0.30131869628
ACH-000604,-0.34666509846199994
ACH-000605,-0.451369501898
ACH-000606,-0.39559408895000003
ACH-000608,-0.477324593177
ACH-000614,-0.426908233874
ACH-000616,-0.12203952202
ACH-000618,-0.35093631419699994
ACH-000619,-0.503110935615
ACH-000620,-0.38735950143200004
ACH-000621,-0.37595212587300003
ACH-000622,-0.530331930221
ACH-000623,-0.402475712231
ACH-000624,-0.392372756054
ACH-000627,-0.42232446578500005
ACH-000630,-0.40138788835699996
ACH-000632,-0.38083457888000005
ACH-000633,-0.5051695977239999
ACH-000637,-0.38614158101400003
ACH-000638,-0.352957127556
ACH-000646,-0.30888748669
ACH-000647,-0.36007462769000004
ACH-000648,-0.323256015954
ACH-000649,-0.36175729585999994
ACH-000651,-0.515671354484
ACH-000652,-0.43428378553
ACH-000653,-0.322296856385
ACH-000657,-0.44762852252700003
ACH-000658,-0.47518636528700003
ACH-000661,-0.149070412342
ACH-000662,-0.324428709149
ACH-000663,-0.426429290939
ACH-000665,-0.564938717946
ACH-000671,-0.413716123401
ACH-000673,-0.38060686891400003
ACH-000676,-0.254648811892
ACH-000677,-0.207379716644
ACH-000681,-0.427604752245
ACH-000682,-0.551280699436
ACH-000683,-0.645376566679
ACH-000684,-0.212978598361
ACH-000688,-0.43747234471600005
ACH-000693,-0.507800559116
ACH-000694,-0.37785984123000005
ACH-000695,-0.20826591075800002
ACH-000696,-0.286905540357
ACH-000697,-0.325125501486
ACH-000699,-0.29658731653299997
ACH-000701,-0.338154973257
ACH-000706,-0.19468326064599997
ACH-000711,-0.378051348714
ACH-000713,-0.589806018222
ACH-000714,-0.490665636889
ACH-000718,-0.522852077947
ACH-000720,-0.432540397
ACH-000721,-0.41898528276
ACH-000724,-0.129883836579
ACH-000725,-0.573859922169
ACH-000732,-0.612697389737
ACH-000734,-0.398833669007
ACH-000735,-0.38675997168799997
ACH-000736,-0.23814095986900002
ACH-000738,-0.454484575563
ACH-000746,-0.32271371875
ACH-000747,-0.39314993872000004
ACH-000748,-0.354843158654
ACH-000753,-0.319933154284
ACH-000756,-0.45137141701399996
ACH-000757,-0.44946433532499996
ACH-000758,-0.419296127237
ACH-000760,-0.37800600102399995
ACH-000763,-0.575008881436
ACH-000764,-0.488112623083
ACH-000765,-0.108723472754
ACH-000766,-0.524603710757
ACH-000767,-0.529137949922
ACH-000768,-0.372309703066
ACH-000769,-0.321003604545
ACH-000770,-0.320696861873
ACH-000771,-0.42235736097300003
ACH-000773,-0.22932087434999998
ACH-000776,-0.482230823442
ACH-000777,-0.44820996366899996
ACH-000778,-0.406998657861
ACH-000781,-0.402008657926
ACH-000782,-0.0428190757239
ACH-000783,-0.313309188104
ACH-000784,-0.390837738932
ACH-000785,-0.55644441642
ACH-000787,-0.261754978634
ACH-000788,-0.50238024805
ACH-000791,-0.500577412382
ACH-000792,-0.39338865027599995
ACH-000794,-0.707955171156
ACH-000796,-0.364820886134
ACH-000799,-0.37862973391000004
ACH-000800,-0.496838645471
ACH-000802,-0.407397712307
ACH-000804,-0.26764533328699996
ACH-000805,-0.318341488097
ACH-000809,-0.49040037275700005
ACH-000810,-0.150413772187
ACH-000811,-0.34185769262500004
ACH-000817,-0.28325179903000003
ACH-000819,-0.265397552597
ACH-000820,-0.295953535018
ACH-000821,-0.39639808386500003
ACH-000822,-0.384237345084
ACH-000823,-0.35416199929700004
ACH-000824,-0.425066848032
ACH-000827,-0.5135026621100001
ACH-000829,-0.382707531947
ACH-000831,-0.536626050628
ACH-000832,-0.634105284156
ACH-000833,-0.471950456384
ACH-000834,-0.511216916805
ACH-000835,-0.42206565798900003
ACH-000836,-0.41213531542
ACH-000837,-0.583088429393
ACH-000838,-0.24925733314100001
ACH-000839,-0.27657457583
ACH-000840,-0.364127193221
ACH-000841,-0.434752799609
ACH-000843,-0.42844808319899996
ACH-000846,-0.450802671479
ACH-000847,-0.145449351303
ACH-000848,-0.25645431049
ACH-000849,-0.29762782927299997
ACH-000851,-0.250160241001
ACH-000855,-0.412487470162
ACH-000856,-0.43684924227099997
ACH-000858,-0.326756822125
ACH-000859,-0.523892185835
ACH-000861,-0.163821742651
ACH-000862,-0.573243791906
ACH-000865,-0.338991559584
ACH-000866,-0.409602701924
ACH-000867,-0.399519769399
ACH-000869,-0.6873820112450001
ACH-000872,-0.325576339594
ACH-000873,-0.541480314919
ACH-000876,-0.45013523303499997
ACH-000878,-0.20942385924000004
ACH-000880,-0.525505494894
ACH-000881,-0.411002064344
ACH-000882,-0.35605204924199996
ACH-000884,-0.271079482829
ACH-000885,-0.303082546643
ACH-000887,-0.244281415896
ACH-000888,-0.647883855446
ACH-000889,-0.317186007158
ACH-000890,-0.145982466295
ACH-000896,-0.5492754862820001
ACH-000898,-0.628580584616
ACH-000900,-0.313601133706
ACH-000901,-0.421066300132
ACH-000905,-0.442303355178
ACH-000906,-0.40820800813
ACH-000907,-0.41955124625699997
ACH-000910,-0.32500597374
ACH-000911,-0.492931106932
ACH-000912,-0.285507442625
ACH-000913,-0.37233141548
ACH-000915,-0.322916445426
ACH-000916,0.0347060079779
ACH-000917,-0.327855131385
ACH-000921,-0.430844431892
ACH-000924,-0.34410140013
ACH-000926,-0.28828212715
ACH-000928,-0.395169425903
ACH-000929,-0.27775240026000003
ACH-000932,-0.57696906327
ACH-000935,-0.295195598818
ACH-000936,-0.457077689488
ACH-000937,-0.370165562369
ACH-000938,-0.39607230706299995
ACH-000939,-0.129756479196
ACH-000941,-0.344548923181
ACH-000943,-0.35389221817199995
ACH-000946,-0.43536949102
ACH-000947,-0.199720361761
ACH-000948,-0.471710088577
ACH-000950,-0.548007918539
ACH-000953,-0.6126826754460001
ACH-000957,-0.34736095342699996
ACH-000958,-0.406298056219
ACH-000960,-0.33363459986099997
ACH-000963,-0.211023128581
ACH-000968,-0.221621330582
ACH-000969,-0.19956551935800002
ACH-000973,-0.262266228192
ACH-000974,-0.444120330483
ACH-000975,-0.44067573668000004
ACH-000976,-0.389516807025
ACH-000978,-0.36427633356899997
ACH-000980,-0.317234121188
ACH-000984,-0.323617744118
ACH-000986,-0.390310310085
ACH-000988,-0.506604223577
ACH-000993,-0.35224896871399997
ACH-000994,-0.35284712882200003
ACH-000996,-0.33753431752400004
ACH-001001,-0.425374311583
ACH-001020,-0.399259013379
ACH-001028,-0.23583918377799998
ACH-001031,-0.29801780679
ACH-001038,-0.37443238607
ACH-001048,-0.35852628193499997
ACH-001050,-0.416130504635
ACH-001053,-0.25957509442800003
ACH-001054,-0.39485768800300003
ACH-001061,-0.418978862307
ACH-001067,-0.42584291549900005
ACH-001075,-0.48616708872500003
ACH-001096,-0.283969839928
ACH-001128,-0.010994272133
ACH-001134,-0.210335475601
ACH-001151,-0.45601020375
ACH-001163,-0.421427640577
ACH-001164,-0.380373170541
ACH-001173,-0.38361995001000004
ACH-001183,-0.43000427062299995
ACH-001184,-0.578662126438
ACH-001190,-0.178692959855
ACH-001192,-0.275206925913
ACH-001193,-0.16117944544
ACH-001196,-0.513407346364
ACH-001197,-0.422851218001
ACH-001205,-0.606547802782
ACH-001211,-0.200138465348
ACH-001212,-0.369901075944
ACH-001228,-0.277729459618
ACH-001232,-0.397825262001
ACH-001239,-0.443382447377
ACH-001274,-0.19556374208000002
ACH-001275,-0.478252086211
ACH-001277,-0.323275631549
ACH-001278,-0.210991492333
ACH-001280,-0.5565186605960001
ACH-001283,-0.20965388973299998
ACH-001289,-0.271955490145
ACH-001295,-0.433082281449
ACH-001300,-0.617332761717
ACH-001301,-0.468591975414
ACH-001302,-0.35564998239100004
ACH-001303,-0.374446446893
ACH-001306,-0.140898932326
ACH-001318,-0.511601185482
ACH-001322,-0.535284999085
ACH-001328,-0.447497593492
ACH-001332,-0.49305448591799994
ACH-001333,-0.542290655756
ACH-001336,-0.508918059269
ACH-001340,-0.354059651628
ACH-001346,-0.318944181078
ACH-001353,-0.487887703591
ACH-001354,-0.8974194021200002
ACH-001367,-0.49742131925599997
ACH-001368,-0.312066898714
ACH-001374,-0.51282607984
ACH-001375,-0.490211588395
ACH-001377,-0.28877338307399997
ACH-001380,-0.43289618491000004
ACH-001391,-0.151054685731
ACH-001407,-0.302240475432
ACH-001408,-0.26154159734099997
ACH-001413,-0.305067962245
ACH-001430,-0.367547109449
ACH-001431,-0.49030810251100004
ACH-001450,-0.154774023312
ACH-001496,-0.40574005411499997
ACH-001500,-0.32954289136799997
ACH-001521,-0.541031035932
ACH-001523,-0.629767571805
ACH-001532,-0.353170238207
ACH-001536,-0.401499857803
ACH-001550,-0.374789937275
ACH-001552,-0.0618340434332
ACH-001554,-0.509290561856
ACH-001645,-0.269605502712
ACH-001654,-0.39178783498400005
ACH-001715,-0.295204832021
ACH-001735,-0.296519565385
ACH-001736,-0.49797022669
ACH-001737,-0.538298530987
ACH-001740,-0.397093986286
ACH-001745,-0.425438779085
ACH-001750,-0.361459854239
ACH-001765,-0.37478672095
ACH-001956,-0.42579175349200005
ACH-001957,-0.438864351033
