,ASL (435)
ACH-000928,-0.369981220444
ACH-000929,-0.149632534559
ACH-000932,-0.323806706218
ACH-000935,-0.25240001281
ACH-000936,-0.000189750636136
ACH-000937,-0.298164033275
ACH-000938,-0.140421269017
ACH-000939,-0.49669816507
ACH-000941,-0.239285701513
ACH-000943,-0.257498393851
ACH-000946,-0.348721834413
ACH-000947,-0.28291813576499997
ACH-000948,-0.20625474368900001
ACH-000950,-0.211404014558
ACH-000953,-0.14306572454000002
ACH-000957,-0.369450927792
ACH-000958,-0.17329963638300003
ACH-000960,-0.268165923874
ACH-000963,-0.023243502447200002
ACH-000968,-0.16469795924699998
ACH-000969,-0.542859467182
ACH-000973,-0.194545601394
ACH-000974,-0.194984085823
ACH-000975,-0.17505889550099998
ACH-000976,-0.120734743301
ACH-000978,-0.199052199448
ACH-000980,-0.20171922881299997
ACH-000984,-0.156395000507
ACH-000986,-0.357710929746
ACH-000988,-0.223415793149
ACH-000993,-0.163024629551
ACH-000994,-0.196632393337
ACH-000996,-0.16233243934
ACH-001001,-0.47941537049500005
ACH-001020,-0.17755348954300001
ACH-001028,-0.131528656565
ACH-001031,-0.08678583050719998
ACH-001038,-0.232294076375
ACH-001048,-0.15272254425100001
ACH-001050,-0.355050890499
ACH-001053,-0.181716695975
ACH-001054,-0.21146465910700002
ACH-001061,-0.19181766077999998
ACH-001067,-0.270195683029
ACH-001075,-0.414797970154
ACH-001096,-0.163763898808
ACH-001128,0.08585406745239998
ACH-001134,-0.009925813330239999
ACH-001151,-0.267312877487
ACH-001163,-0.22039050033500002
ACH-001164,-0.0643058445022
ACH-001173,-0.238679716283
ACH-001183,-0.344438406717
ACH-001184,-0.26954980769299997
ACH-001190,-0.22093258443000005
ACH-001192,-0.26218734081399997
ACH-001193,-0.29228119222300003
ACH-001196,-0.379581383454
ACH-001197,-0.39364100577699995
ACH-001205,-0.167141996534
ACH-001211,-0.0603493565055
ACH-001212,-0.14380201257300002
ACH-001228,-0.445860807808
ACH-001232,-0.11306920915100001
ACH-001239,-0.27053948194899996
ACH-001274,-0.24819055076
ACH-001275,-0.34685005969000005
ACH-001277,-0.295921202073
ACH-001278,-0.298558674588
ACH-001280,-0.192863776673
ACH-001283,-0.0832386257748
ACH-001289,-0.144473830086
ACH-001295,-0.30171560715
ACH-001300,-0.24289748243599998
ACH-001301,-0.07860406496410001
ACH-001302,-0.174535562941
ACH-001303,-0.40573446227
ACH-001306,-0.25331940534
ACH-001318,-0.11323259335899999
ACH-001322,-0.458248678644
ACH-001328,-0.238032866609
ACH-001332,-0.291357402434
ACH-001333,-0.0743635911891
ACH-001336,-0.214672981268
ACH-001340,-0.15194336591399998
ACH-001346,-0.302659894901
ACH-001353,-0.20530369562399997
ACH-001354,-0.227844378475
ACH-001367,-0.634798430223
ACH-001368,-0.355757309762
ACH-001374,-0.642319222461
ACH-001375,-0.20875759583200001
ACH-001377,-0.17232932064
ACH-001380,-0.243604990502
ACH-001391,-0.17504602477400003
ACH-001407,-0.628467880353
ACH-001408,-0.199994886131
ACH-001413,-0.206964724802
ACH-001430,-0.240083336019
ACH-001431,-0.500621411043
ACH-001450,-0.113927906579
ACH-001496,-0.108301874135
ACH-001500,-0.121488648316
ACH-001521,-0.11528140694399999
ACH-001523,-0.34357632059
ACH-001532,-0.157997219131
ACH-001536,-0.367583193243
ACH-001550,-0.25791032700399996
ACH-001552,-0.048777607811000004
ACH-001554,-0.43146720674500005
ACH-001645,-0.120472396785
ACH-001654,-0.15356171455499998
ACH-001715,-0.272474456774
ACH-001735,-0.382461619834
ACH-001736,-0.15308214362400002
ACH-001737,0.342039611368
ACH-001740,-0.191433767609
ACH-001745,-0.0263137141919
ACH-001750,-0.17631439040600003
ACH-001765,-0.195370409021
ACH-001956,-0.282459472503
ACH-001957,-0.42553416259300003
