,ARPC2 (10109)
ACH-000878,-0.351161062991
ACH-000880,-0.7811476306790001
ACH-000881,-0.675119540068
ACH-000882,-0.5483535266790001
ACH-000884,-0.312292092106
ACH-000885,-0.483927360092
ACH-000887,-0.440973615196
ACH-000888,-0.45404849848000006
ACH-000889,-0.389579991304
ACH-000890,-0.657119360575
ACH-000896,-0.622183320762
ACH-000898,-0.6421910262489999
ACH-000900,-0.4441845818
ACH-000901,-0.427547519793
ACH-000905,-0.441415074692
ACH-000906,-0.351720551911
ACH-000907,-0.705536316142
ACH-000910,-0.19956652534400002
ACH-000911,-0.220812778715
ACH-000912,-0.619503496405
ACH-000913,-0.497619433064
ACH-000915,-0.683561619171
ACH-000916,-0.7788485566600001
ACH-000917,-0.420090617444
ACH-000921,-0.30697931686
ACH-000924,-0.488639437437
ACH-000926,-0.5719779868079999
ACH-000928,-0.50251526915
ACH-000929,-0.777398452991
ACH-000932,-0.166585470579
ACH-000935,-0.5652966987520001
ACH-000936,-0.520863267165
ACH-000937,-0.640158335912
ACH-000938,-0.302409690632
ACH-000939,-0.47512122129600004
ACH-000941,-0.551944816542
ACH-000943,-0.203159279944
ACH-000946,-0.588653998812
ACH-000947,-0.364172793315
ACH-000948,-0.55132568438
ACH-000950,-0.551944943501
ACH-000953,-0.609730679699
ACH-000957,-0.49783936969
ACH-000958,-0.500446720275
ACH-000960,-0.490340650936
ACH-000963,-0.529063064959
ACH-000968,-0.35139784659900003
ACH-000969,-0.43422247440399997
ACH-000973,-0.366492621975
ACH-000974,-0.598418656823
ACH-000975,-0.49071942815499997
ACH-000976,-0.706101045774
ACH-000978,0.0321253058296
ACH-000980,0.0186345647598
ACH-000984,-0.600692560873
ACH-000986,-0.637000859362
ACH-000988,-0.454460671073
ACH-000993,-0.331103447401
ACH-000994,-0.38338705473000007
ACH-000996,-0.640280367036
ACH-001001,-0.414807378957
ACH-001020,-0.662422469444
ACH-001028,-0.40127905644
ACH-001031,-0.486142007284
ACH-001038,-0.398211955062
ACH-001048,-0.651782798685
ACH-001050,-0.6446143290559999
ACH-001053,-0.0787250399175
ACH-001054,-0.279164796019
ACH-001061,-0.473967873312
ACH-001067,-0.369281030924
ACH-001075,-0.57827526297
ACH-001096,-0.385068458025
ACH-001128,-0.788252245281
ACH-001134,-0.621105671828
ACH-001151,-0.37509626939499996
ACH-001163,-0.519095195873
ACH-001164,-0.615944867448
ACH-001173,-0.5001149301919999
ACH-001183,-0.646177864231
ACH-001184,-0.314313572722
ACH-001190,-0.9068760481029999
ACH-001192,-0.600445103098
ACH-001193,-0.597867252308
ACH-001196,-0.399671391902
ACH-001197,-0.40747038818000003
ACH-001205,-0.7817613852959999
ACH-001211,-0.50166918238
ACH-001212,-0.35617076914499995
ACH-001228,-0.725552340394
ACH-001232,-0.549436570287
ACH-001239,-0.602137305166
ACH-001274,-0.650144251219
ACH-001275,-0.49574522515
ACH-001277,-0.226872384358
ACH-001278,-0.525467029157
ACH-001280,-0.529479831916
ACH-001283,-0.674966326079
ACH-001289,-0.53357409354
ACH-001295,-0.124953653226
ACH-001300,-0.456251359701
ACH-001301,-0.388826967352
ACH-001302,-0.120897243727
ACH-001303,-0.38303050674
ACH-001306,-0.6146044221
ACH-001318,-0.547998970901
ACH-001322,-0.563185564028
ACH-001328,-0.7167633764620001
ACH-001332,-0.9264496797859999
ACH-001333,-0.342500635521
ACH-001336,-0.391998875528
ACH-001340,-0.9585847364069999
ACH-001346,-0.474462434245
ACH-001353,-0.45438417727799996
ACH-001354,-0.719839376083
ACH-001367,-0.42612090102899997
ACH-001368,-0.200042360728
ACH-001374,-0.9971473871529999
ACH-001375,-0.0036000172019099996
ACH-001377,-0.194668473359
ACH-001380,-0.8961183021179999
ACH-001391,-0.821068016923
ACH-001407,-0.883074475698
ACH-001408,-0.41634274863799997
ACH-001413,-0.771746934761
ACH-001430,-0.254773069933
ACH-001431,-0.543579022768
ACH-001450,-0.240910848554
ACH-001496,-0.152774148486
ACH-001500,-0.504333664059
ACH-001521,-0.568978847079
ACH-001523,-0.533341543768
ACH-001532,-0.63719476377
ACH-001536,-0.38851514439400003
ACH-001550,-0.36048333181500003
ACH-001552,-0.818474518167
ACH-001554,-0.48298775855
ACH-001645,-0.474657883044
ACH-001654,-0.567345963936
ACH-001715,-0.6381868928459999
ACH-001735,-0.22984936916499998
ACH-001736,-0.364191352633
ACH-001737,-0.152058552166
ACH-001740,-0.21159520707
ACH-001745,-0.485390123921
ACH-001750,-0.783830244331
ACH-001765,-0.312869867419
ACH-001956,-0.552083090023
ACH-001957,-0.450364389134
