,NAGPA (51172)
ACH-001031,-0.18074710719099998
ACH-001038,-0.12394969025999998
ACH-001048,-0.18190774288199998
ACH-001050,-0.15607316288599998
ACH-001053,-0.131879411171
ACH-001054,-0.20803065172200003
ACH-001061,-0.0975644013301
ACH-001067,-0.17501461222399997
ACH-001075,-0.200100855947
ACH-001096,0.133089032357
ACH-001128,-0.209175042502
ACH-001134,-0.294185926177
ACH-001151,-0.07155177917510001
ACH-001163,-0.21103190871
ACH-001164,-0.338343244957
ACH-001173,-0.151745560246
ACH-001183,-0.21975458140700002
ACH-001184,-0.15970590612500002
ACH-001190,-0.260061302336
ACH-001192,0.11389549488600001
ACH-001193,0.320101375801
ACH-001196,-0.186771330558
ACH-001197,-0.260795790296
ACH-001205,-0.135633351062
ACH-001211,-0.37328850614500003
ACH-001212,-0.286688330953
ACH-001228,-0.47581802142800006
ACH-001232,-0.18745597815
ACH-001239,-0.227190388425
ACH-001274,-0.404169195084
ACH-001275,0.0221032094996
ACH-001277,-0.181232046023
ACH-001278,-0.237348732865
ACH-001280,0.028059336170200004
ACH-001283,-0.09869411265410001
ACH-001289,-0.38620667807400005
ACH-001295,-0.191761243915
ACH-001300,0.0245669847767
ACH-001301,-0.26715522217300003
ACH-001302,-0.242411557813
ACH-001303,0.19299112025100001
ACH-001306,-0.113119973349
ACH-001318,-0.22339554603300002
ACH-001322,-0.13184482654000002
ACH-001328,-0.053139700626600006
ACH-001332,-0.4336426933
ACH-001333,0.0320195144451
ACH-001336,-0.203094638389
ACH-001340,-0.272748002458
ACH-001346,-0.225252835755
ACH-001353,-0.30613143825800004
ACH-001354,-0.433747862317
ACH-001367,-0.40797530137500004
ACH-001368,-0.20821848612
ACH-001374,-0.09665323179850001
ACH-001375,-0.321553935365
ACH-001377,-0.131096025281
ACH-001380,-0.0661369399795
ACH-001391,-0.46660755597599995
ACH-001407,-0.282119738076
ACH-001408,-0.21706750706099998
ACH-001413,-0.264189101658
ACH-001430,-0.38568233299500004
ACH-001431,-0.149324371854
ACH-001450,0.0200484316588
ACH-001496,-0.12093296468
ACH-001500,-0.173739949292
ACH-001521,0.24251614828499998
ACH-001523,-0.265248137383
ACH-001532,-0.186951221262
ACH-001536,-0.30980034705
ACH-001550,-0.10306496337000001
ACH-001552,-0.194671024088
ACH-001554,-0.33258435802499997
ACH-001645,-0.303428926055
ACH-001654,-0.227215174052
ACH-001715,-0.456522001299
ACH-001735,-0.190958235504
ACH-001736,-0.167877913345
ACH-001737,-0.505849789102
ACH-001740,-0.154013651843
ACH-001745,-0.328158896669
ACH-001750,-0.274447080796
ACH-001765,-0.305987976278
ACH-001956,-0.19305179318500001
ACH-001957,-0.229712599795
