,GOLGA6L1 (283767)
ACH-000653,-0.699114903427
ACH-000657,-0.7375900607770001
ACH-000658,-0.726732323244
ACH-000661,-0.393190591068
ACH-000662,-0.538832635783
ACH-000663,-0.793741107889
ACH-000665,-0.607393557776
ACH-000671,-1.0822367601
ACH-000673,-0.46408637564800004
ACH-000676,-0.603111990664
ACH-000677,-0.476609812066
ACH-000681,-0.625618878402
ACH-000682,-0.681961911725
ACH-000683,-0.0327576002351
ACH-000684,-0.939415648274
ACH-000688,-0.653356878632
ACH-000693,-0.793451433555
ACH-000694,-0.674327041192
ACH-000695,-0.534664118961
ACH-000696,-0.5192508063600001
ACH-000697,-0.7948246576510001
ACH-000699,-0.681352265405
ACH-000701,-0.62145304081
ACH-000706,-0.369211738764
ACH-000711,-0.7576206774009999
ACH-000713,-0.679304049927
ACH-000714,-0.726874271794
ACH-000718,-0.718778878895
ACH-000720,-0.661876805749
ACH-000721,-0.883365372344
ACH-000724,-0.823150730183
ACH-000725,-0.520379773228
ACH-000732,-0.7778044129080001
ACH-000734,-0.498547178429
ACH-000735,-0.31963662859299996
ACH-000736,-0.871904255464
ACH-000738,-0.6657872852260001
ACH-000746,-1.01553425278
ACH-000747,-0.72062102022
ACH-000748,-0.572077340328
ACH-000753,-0.600173471395
ACH-000756,-0.837388422781
ACH-000757,-0.814816618465
ACH-000758,-0.71969108112
ACH-000760,-0.565591627912
ACH-000763,-0.807278973283
ACH-000764,-0.8650534830589999
ACH-000765,-0.443705046401
ACH-000766,-0.507858405079
ACH-000767,-0.5621011741399999
ACH-000768,-1.00800602098
ACH-000769,-0.45724752903899996
ACH-000770,-0.744592808943
ACH-000771,-0.56412144625
ACH-000773,-0.9209242630769999
ACH-000776,-0.380977931025
ACH-000777,-0.8966854916120001
ACH-000778,-1.0377233072399998
ACH-000781,-0.642745228758
ACH-000782,-0.478549813243
ACH-000783,-0.41915107173699995
ACH-000784,-0.7170964413709999
ACH-000785,-0.833270357306
ACH-000787,-0.9818360643359999
ACH-000788,-0.912576316093
ACH-000791,-0.831540502404
ACH-000792,-0.469122806041
ACH-000794,-0.505472934809
ACH-000796,-0.938895868776
ACH-000799,-0.682567958273
ACH-000800,-0.729699855556
ACH-000802,-0.955880780897
ACH-000804,-0.513764380669
ACH-000805,-0.513572255778
ACH-000809,-0.805930369939
ACH-000810,-1.10420175394
ACH-000811,-0.7039155801639999
ACH-000817,-0.579483544644
ACH-000819,-0.612504855989
ACH-000820,-0.851298553241
ACH-000821,-0.7099672098890001
ACH-000822,-0.37323168297200005
ACH-000823,-0.584224903617
ACH-000824,-0.21721685641999997
ACH-000827,-0.58558736002
ACH-000829,-0.791535915043
ACH-000831,-0.5712324157940001
ACH-000832,-0.655088511489
ACH-000833,-0.323858319103
ACH-000834,-0.482349934906
ACH-000835,-0.8126529989769999
ACH-000836,-0.856886843353
ACH-000837,-0.5981775594
ACH-000838,-0.840617364957
ACH-000839,-0.686081575634
ACH-000840,-0.7792745379699999
ACH-000841,-0.8402616102509999
ACH-000843,-0.8512944933609999
ACH-000846,-0.564613604565
ACH-000847,-0.599235129814
ACH-000848,-0.64362498656
ACH-000849,-0.7104295439589999
ACH-000851,-0.644251214553
ACH-000855,-0.815611312161
ACH-000856,-0.467522460153
ACH-000858,-0.5730180881710001
ACH-000859,-0.6492337821199999
ACH-000861,-0.464559165574
ACH-000862,-0.508030406948
ACH-000865,-0.652351253411
ACH-000866,-0.629116822902
ACH-000867,-0.76101653618
ACH-000869,-0.59997049064
ACH-000872,-0.39619612774400004
ACH-000873,-0.886068790698
ACH-000876,-0.6866864758300001
ACH-000878,-0.6165972423789999
ACH-000880,-0.643859870587
ACH-000881,-0.616720994438
ACH-000882,-0.5503841995650001
ACH-000884,-0.7105177505879999
ACH-000885,-0.7442890548109999
ACH-000887,-0.369875422591
ACH-000888,-0.632631417043
ACH-000889,-0.604918660421
ACH-000890,-0.8093069244329999
ACH-000896,-0.6526132850540001
ACH-000898,-0.793304288617
ACH-000900,-0.666908753323
ACH-000901,-0.48006245318
ACH-000905,-0.7976773723280001
ACH-000906,-0.671751126444
ACH-000907,-0.9440406328650001
ACH-000910,-0.69352637633
ACH-000911,-0.695401933109
ACH-000912,-0.6421678553369999
ACH-000913,-0.560409169584
ACH-000915,-0.8051771365770001
ACH-000916,-0.589486865061
ACH-000917,-0.6712912046549999
ACH-000921,-0.563953633496
ACH-000924,-0.374500267279
ACH-000926,-0.948451924954
ACH-000928,-0.402075539687
ACH-000929,-0.557957388257
ACH-000932,-0.644940335641
ACH-000935,-0.733263996839
ACH-000936,-0.549447118184
ACH-000937,-0.20627749984299998
ACH-000938,-0.44985527149
ACH-000939,-1.01366099978
ACH-000941,-0.629645611076
ACH-000943,-0.667909900117
ACH-000946,-0.647522946302
ACH-000947,-0.839563215941
ACH-000948,-0.6274613146060001
ACH-000950,-0.561590937569
ACH-000953,-0.450057200656
ACH-000957,-0.93738966966
ACH-000958,-0.7623122084270001
ACH-000960,-0.693162874351
ACH-000963,-0.645626784401
ACH-000968,-0.7017257599269999
ACH-000969,-0.663692204791
ACH-000973,-0.810733827009
ACH-000974,-0.8043879169850001
ACH-000975,-0.572073109328
ACH-000976,-0.93411616255
ACH-000978,-0.50234078845
ACH-000980,-0.46782536446999995
ACH-000984,-0.835824854921
ACH-000986,-0.795336445648
ACH-000988,-0.8431454430959999
ACH-000993,-0.383037593751
ACH-000994,-0.586538563035
ACH-000996,-0.41950218846500004
ACH-001001,-0.46929368890900003
ACH-001020,-0.122919278508
ACH-001028,-0.731741137075
ACH-001031,-0.711853469408
ACH-001038,-0.7018573677869999
ACH-001048,-0.629971708561
ACH-001050,-0.7937691119020001
ACH-001053,-0.537466984624
ACH-001054,-0.655470329467
ACH-001061,-0.664693549003
ACH-001067,-0.643549500362
ACH-001075,-0.660151046947
ACH-001096,-0.8202005823819999
ACH-001128,-0.546961195215
ACH-001134,-0.42488086994999996
ACH-001151,-0.418465061074
ACH-001163,-0.773968761155
ACH-001164,-0.634755596745
ACH-001173,-0.616635061225
ACH-001183,-0.657001481056
ACH-001184,-0.537205970423
ACH-001190,-0.751509322305
ACH-001192,-0.974103950513
ACH-001193,-0.460354920739
ACH-001196,-0.691204006455
ACH-001197,-0.663069928053
ACH-001205,-0.632150100103
ACH-001211,-0.8660054527509999
ACH-001212,-0.449007199028
ACH-001228,-0.792835952333
ACH-001232,-0.622312633565
ACH-001239,-0.250069576739
ACH-001274,-0.617329167153
ACH-001275,-0.811103787625
ACH-001277,-0.390653063826
ACH-001278,-0.703104701176
ACH-001280,-0.952956286614
ACH-001283,-0.614499070329
ACH-001289,-0.694826688518
ACH-001295,-0.561506851266
ACH-001300,-0.8625843742939999
ACH-001301,-0.664357825828
ACH-001302,-1.239087826
ACH-001303,-0.8419948168350001
ACH-001306,-0.602085872245
ACH-001318,-0.530084818392
ACH-001322,-0.6463983972339999
ACH-001328,-0.726880942818
ACH-001332,-0.745449766577
ACH-001333,-0.746863437669
ACH-001336,-0.725037911337
ACH-001340,-0.423773371368
ACH-001346,-0.9441772032539999
ACH-001353,-0.7038143434199999
ACH-001354,-0.730010122094
ACH-001367,-0.784005202371
ACH-001368,-0.629193504254
ACH-001374,-0.629110408464
ACH-001375,-0.577900130258
ACH-001377,-0.822513660829
ACH-001380,-0.7222266983589999
ACH-001391,-0.351641770885
ACH-001407,-0.7552202689740001
ACH-001408,-0.647266602726
ACH-001413,-0.7118417986069999
ACH-001430,-0.30603654482799997
ACH-001431,-0.703318573474
ACH-001450,-0.333218088679
ACH-001496,-0.5643535827699999
ACH-001500,-0.8808114499259999
ACH-001521,-0.608635147601
ACH-001523,-0.219908545317
ACH-001532,-0.6793453064380001
ACH-001536,-0.555181929905
ACH-001550,-0.657429094539
ACH-001552,-0.502034791608
ACH-001554,-0.504667876805
ACH-001645,-0.44598104531300004
ACH-001654,-0.62163236007
ACH-001715,-0.620563555753
ACH-001735,-0.688935537184
ACH-001736,-0.511500654875
ACH-001737,-0.743918446781
ACH-001740,-0.7113455821060001
ACH-001745,-0.8339706305399999
ACH-001750,-0.8257442682080001
ACH-001765,-0.632008502678
ACH-001956,-1.09990186696
ACH-001957,-0.9698357530480001
