,UBE2L3 (7332)
ACH-000332,-1.01433692022
ACH-000334,-1.14937515807
ACH-000335,-1.07353266859
ACH-000336,-1.33785634058
ACH-000337,-0.4868865762
ACH-000339,-1.04650781141
ACH-000341,-0.6818813087610001
ACH-000348,-1.0385036859299999
ACH-000350,-1.15230070626
ACH-000352,-1.07039211754
ACH-000356,-1.00495208547
ACH-000361,-0.8315580624510001
ACH-000362,-1.04576194468
ACH-000363,-0.730476592775
ACH-000364,-0.749839284121
ACH-000365,-1.08030582574
ACH-000366,-0.906632632338
ACH-000368,-1.14987598188
ACH-000374,-1.0371732005399998
ACH-000375,-0.681335355182
ACH-000376,-1.0830605820399999
ACH-000381,-0.985155822574
ACH-000383,-1.2150667684999998
ACH-000387,-1.0515333987100002
ACH-000389,-0.9456423381999999
ACH-000390,-1.1417452224
ACH-000393,-1.02057436131
ACH-000395,-0.986877422083
ACH-000397,-1.30465093298
ACH-000401,-1.01659022386
ACH-000402,-1.3259052201000001
ACH-000403,-1.09197044334
ACH-000404,-0.930583253075
ACH-000406,-0.838461251849
ACH-000407,-0.975156693057
ACH-000408,-1.2739565956
ACH-000410,-0.661437053556
ACH-000411,-0.6935875778530001
ACH-000414,-0.613996211447
ACH-000415,-0.944994566653
ACH-000416,-0.8985327971379999
ACH-000420,-0.8411422435220001
ACH-000421,-0.933795726076
ACH-000424,-0.5321067453989999
ACH-000425,-0.9895542100139999
ACH-000426,-1.2076964609
ACH-000427,-0.836430083877
ACH-000433,-0.835819710848
ACH-000436,-0.8534611243539999
ACH-000444,-0.8186823115459999
ACH-000445,-1.08879081279
ACH-000448,-1.0097872193100002
ACH-000450,-1.02991566346
ACH-000452,-0.886742897577
ACH-000454,-1.02084060908
ACH-000458,-0.837621776115
ACH-000459,-1.3284154405600002
ACH-000460,-0.943871703614
ACH-000461,-0.773418005532
ACH-000463,-0.7939711202549999
ACH-000464,-0.580796620536
ACH-000466,-1.05493438051
ACH-000467,-0.8548814795209999
ACH-000468,-0.9552740659000001
ACH-000469,-1.00784835416
ACH-000470,-1.36528991082
ACH-000471,-0.904322585232
ACH-000472,-1.31707333323
ACH-000473,-1.03387382275
ACH-000475,-0.9634558111579999
ACH-000476,-0.891174846444
ACH-000477,-0.8079303283879999
ACH-000480,-0.720262140151
ACH-000481,-0.739504765389
ACH-000483,-0.7651777052159999
ACH-000484,-0.9355119068960001
ACH-000485,-0.7837721748450001
ACH-000486,-1.05380417586
ACH-000487,-0.774744219367
ACH-000488,-0.921212431859
ACH-000490,-0.727469770525
ACH-000491,-0.935549781584
ACH-000495,-1.09194536051
ACH-000496,-0.7939545447640001
ACH-000499,-1.4010922801899999
ACH-000500,-0.814282475865
ACH-000502,-0.7976937229500001
ACH-000503,-1.19094890654
ACH-000505,-1.1659138532200002
ACH-000507,-0.920525112274
ACH-000510,-1.00413713839
ACH-000511,-1.10972039965
ACH-000512,-1.31420600416
ACH-000516,-0.6974141479639999
ACH-000517,-1.23229128645
ACH-000518,-0.997859252641
ACH-000520,-1.0328326782200001
ACH-000521,-1.05939503365
ACH-000522,-1.0149306914299998
ACH-000524,-0.790752103947
ACH-000527,-0.907243178572
ACH-000528,-0.8905861724359999
ACH-000537,-0.6390755356369999
ACH-000541,-0.7643448370929999
ACH-000542,-0.972306854676
ACH-000544,-1.1238598792499999
ACH-000545,-0.780294701772
ACH-000547,-0.680305054253
ACH-000548,-0.853225104062
ACH-000549,-0.7821452409849999
ACH-000550,-0.862581182063
ACH-000552,-0.984501617571
ACH-000556,-1.00456374453
ACH-000557,-0.937407929418
ACH-000570,-1.2313056233600002
ACH-000571,-0.841697894397
ACH-000573,-0.8703650116680001
ACH-000576,-1.01916481191
ACH-000580,-1.05697742675
ACH-000584,-1.14403135387
ACH-000585,-0.75566896752
ACH-000588,-0.7286797153300001
ACH-000589,-1.18869947075
ACH-000591,-0.814343251267
ACH-000593,-0.792828050671
ACH-000600,-0.848811852933
ACH-000601,-0.8724906028049999
ACH-000604,-1.04023847062
ACH-000605,-1.01085417125
ACH-000606,-0.850852592517
ACH-000608,-0.845861577509
ACH-000614,-0.334837674323
ACH-000616,-0.73445919294
ACH-000618,-1.03419651509
ACH-000619,-0.826612486306
ACH-000620,-0.904998029793
ACH-000621,-1.04484627103
ACH-000622,-0.888413042026
ACH-000623,-1.1462156777799999
ACH-000624,-0.959251379161
ACH-000627,-0.962740943666
ACH-000630,-0.938157513788
ACH-000632,-0.6786410243690001
ACH-000633,-1.01516354618
ACH-000637,-1.14015571915
ACH-000638,-0.839657608017
ACH-000646,-1.24045780499
ACH-000647,-0.49348162773800003
ACH-000648,-1.63633733935
ACH-000649,-0.9214593357950001
ACH-000651,-0.9212755446520001
ACH-000652,-1.1370687685
ACH-000653,-0.818337565995
ACH-000657,-1.01838914718
ACH-000658,-1.01201917456
ACH-000661,-0.9951050367309999
ACH-000662,-1.32290715185
ACH-000663,-0.892819935015
ACH-000665,-0.8978500620409999
ACH-000671,-1.05281979763
ACH-000673,-0.965451516584
ACH-000676,-0.973293352034
ACH-000677,-1.0918309949200002
ACH-000681,-0.9040215845209999
ACH-000682,-0.826077815677
ACH-000683,-1.16355479438
ACH-000684,-0.723551963336
ACH-000688,-0.231358278275
ACH-000693,-1.08857790752
ACH-000694,-1.01501453895
ACH-000695,-0.881749830289
ACH-000696,-0.944699882469
ACH-000697,-0.654460828196
ACH-000699,-1.28168503819
ACH-000701,-0.7108084710670001
ACH-000706,-0.7133476581479999
ACH-000711,-1.03757464417
ACH-000713,-0.818814994073
ACH-000714,-0.958310013254
ACH-000718,-1.31354092628
ACH-000720,-1.0702774533700001
ACH-000721,-1.04878858276
ACH-000724,-0.591056161654
ACH-000725,-0.899413066184
ACH-000732,-0.635641413739
ACH-000734,-0.816960488724
ACH-000735,-0.646153613682
ACH-000736,-0.8658337195100001
ACH-000738,-0.797723034637
ACH-000746,-1.01270703287
ACH-000747,-0.945470977676
ACH-000748,-0.966374212893
ACH-000753,-1.0760747158
ACH-000756,-0.897691497106
ACH-000757,-1.1892297540299999
ACH-000758,-1.14218888108
ACH-000760,-0.790987469158
ACH-000763,-0.763546430578
ACH-000764,-0.8139979738680001
ACH-000765,-1.30008889506
ACH-000766,-1.0413796127
ACH-000767,-1.18284371238
ACH-000768,-1.07867332011
ACH-000769,-1.1764646061
ACH-000770,-0.938900671649
ACH-000771,-0.972987411851
ACH-000773,-0.584427130225
ACH-000776,-1.3939371533200002
ACH-000777,-1.10191701638
ACH-000778,-0.88686659625
ACH-000781,-1.02410328251
ACH-000782,-0.9308706677519999
ACH-000783,-1.24407252764
ACH-000784,-1.03102009243
ACH-000785,-0.7453497475669999
ACH-000787,-1.12169742326
ACH-000788,-0.768665207001
ACH-000791,-1.1098521859000001
ACH-000792,-1.0084264462399999
ACH-000794,-0.857109638702
ACH-000796,-0.9451204962980001
ACH-000799,-0.992283921699
ACH-000800,-1.06326971088
ACH-000802,-1.15198911669
ACH-000804,-0.858279116882
ACH-000805,-1.12528418437
ACH-000809,-1.23655349705
ACH-000810,-1.1387351215500001
ACH-000811,-0.19575122622299998
ACH-000817,-1.14862294155
ACH-000819,-1.1049360233299999
ACH-000820,-1.04792701567
ACH-000821,-0.578848327464
ACH-000822,-1.23101789155
ACH-000823,-1.1026284568
ACH-000824,-0.885769758064
ACH-000827,-0.9182230464910001
ACH-000829,-0.864921812096
ACH-000831,-0.8996441100399999
ACH-000832,-1.10223722982
ACH-000833,-1.1005726451200002
ACH-000834,-1.2841057930600002
ACH-000835,-1.0706844359799998
ACH-000836,-0.0500274640092
ACH-000837,-1.04509098899
ACH-000838,-0.5536587989739999
ACH-000839,-1.1904145956399999
ACH-000840,-0.750828801905
ACH-000841,-0.9234995343019999
ACH-000843,-1.09037642207
ACH-000846,-0.99076461091
ACH-000847,-0.977298730193
ACH-000848,-0.634774476553
ACH-000849,-0.848029000634
ACH-000851,-1.20329994819
ACH-000855,-0.782623974772
ACH-000856,-0.9021764793379999
ACH-000858,-1.02110705548
ACH-000859,-0.9478335583859999
ACH-000861,-0.902600004033
ACH-000862,-1.06367093776
ACH-000865,-1.14125202987
ACH-000866,-0.756224897445
ACH-000867,-0.403590907434
ACH-000869,-1.0625308939
ACH-000872,-0.733497262658
ACH-000873,-0.6804024974899999
ACH-000876,-0.842037363208
ACH-000878,-1.0708973898799998
ACH-000880,-0.9675859896719999
ACH-000881,-1.10389329088
ACH-000882,-0.778199569963
ACH-000884,-0.743093801657
ACH-000885,-0.834478510044
ACH-000887,-0.930304860368
ACH-000888,-0.9855989949259999
ACH-000889,-0.997621032703
ACH-000890,-0.7935406527300001
ACH-000896,-0.864221352215
ACH-000898,-1.12174701034
ACH-000900,-0.900481560672
ACH-000901,-0.774016851954
ACH-000905,-0.861619358588
ACH-000906,-1.04915891007
ACH-000907,-0.712276198029
ACH-000910,-0.641838978355
ACH-000911,-1.04836113049
ACH-000912,-0.590816206265
ACH-000913,-1.1884558038
ACH-000915,-0.5574810466669999
ACH-000916,-0.9319569993729999
ACH-000917,-0.786813985627
ACH-000921,-1.08449753268
ACH-000924,-1.02991206642
ACH-000926,-1.1336889330500002
ACH-000928,-0.9103960147869999
ACH-000929,-0.7990817257889999
ACH-000932,-1.25082197541
ACH-000935,-0.750705028814
ACH-000936,-1.29362814235
ACH-000937,-1.05215948093
ACH-000938,-1.0053823926
ACH-000939,-0.412931398568
ACH-000941,-1.43168878785
ACH-000943,-0.984361280552
ACH-000946,-0.979206928035
ACH-000947,-0.9907971626890001
ACH-000948,-0.769324026361
ACH-000950,-1.0669525471799999
ACH-000953,-1.0551963954
ACH-000957,-0.923191468189
ACH-000958,-1.0975183957899999
ACH-000960,-0.690886235137
ACH-000963,-0.9928150674230001
ACH-000968,-0.653964249556
ACH-000969,-0.665397260531
ACH-000973,-0.9254938764210001
ACH-000974,-1.01153713828
ACH-000975,-0.881839908145
ACH-000976,-1.00364655271
ACH-000978,-1.01394655935
ACH-000980,-0.93627768831
ACH-000984,-0.8158237404850001
ACH-000986,-0.87505870609
ACH-000988,-0.0313421203404
ACH-000993,-1.0292189889
ACH-000994,-0.8054994461030001
ACH-000996,-0.969589143194
ACH-001001,-1.17449750047
ACH-001020,-0.8117899742560001
ACH-001028,-1.25731394506
ACH-001031,-1.3129396203700001
ACH-001038,-0.741142655505
ACH-001048,-0.826842193248
ACH-001050,-0.5608907272079999
ACH-001053,-0.843753643609
ACH-001054,-1.17631484422
ACH-001061,-0.9992127603829999
ACH-001067,-1.11963175045
ACH-001075,-1.07065488859
ACH-001096,-1.12067415539
ACH-001128,0.426454877517
ACH-001134,-0.8965794789139999
ACH-001151,-1.01062076046
ACH-001163,-1.08495940453
ACH-001164,-0.710838796883
ACH-001173,-1.08589120713
ACH-001183,-0.822809016903
ACH-001184,-1.1525641393700001
ACH-001190,-1.50111845445
ACH-001192,-1.08199500041
ACH-001193,-1.1528316927200002
ACH-001196,-1.16114656074
ACH-001197,-0.9587226930920001
ACH-001205,-1.0229634614799998
ACH-001211,-1.04323585457
ACH-001212,-0.955100669232
ACH-001228,-0.9523456354850001
ACH-001232,-0.663867095394
ACH-001239,-1.0946627943
ACH-001274,-0.86283869041
ACH-001275,-0.875636024681
ACH-001277,-1.15277865442
ACH-001278,-1.0513161383
ACH-001280,-0.83187371691
ACH-001283,-0.91112518759
ACH-001289,-0.9388974095170001
ACH-001295,-0.9265773455130001
ACH-001300,-1.01080549623
ACH-001301,-0.789377755104
ACH-001302,-0.8862661206839999
ACH-001303,-1.04818017377
ACH-001306,-0.81233371878
ACH-001318,-1.06789103284
ACH-001322,-1.05737056935
ACH-001328,-0.9466228737469999
ACH-001332,-1.11076004381
ACH-001333,-0.9872211164229999
ACH-001336,-1.0250914772600002
ACH-001340,-1.04516421826
ACH-001346,-0.922254562502
ACH-001353,-1.1690250933700002
ACH-001354,-1.2443815701
ACH-001367,-1.3285932892499999
ACH-001368,-1.18256284454
ACH-001374,-1.24067127586
ACH-001375,-0.829500293796
ACH-001377,-0.6386451551650001
ACH-001380,-0.979692453951
ACH-001391,-1.46509315145
ACH-001407,-1.29811438609
ACH-001408,-0.974334611048
ACH-001413,-0.920839833533
ACH-001430,-1.2605765447700001
ACH-001431,-1.26923839084
ACH-001450,-1.15713435208
ACH-001496,-0.42065812302100003
ACH-001500,-0.672167412496
ACH-001521,-0.20794217011399999
ACH-001523,-0.9908486127130001
ACH-001532,-0.8698984761059999
ACH-001536,-0.873109730391
ACH-001550,-0.463032818896
ACH-001552,-0.7083558870100001
ACH-001554,-0.9753420435629999
ACH-001645,-0.678754413908
ACH-001654,-0.958338245846
ACH-001715,-1.1068437964700002
ACH-001735,-0.7763411545610001
ACH-001736,-1.00977217638
ACH-001737,-1.0804155444399999
ACH-001740,-1.14124904552
ACH-001745,-1.17647225983
ACH-001750,-0.9859382753620001
ACH-001765,-0.914294280729
ACH-001956,-1.2142989187
ACH-001957,-1.39430009322
