,GNB2 (2783)
ACH-001496,-0.24073997470300001
ACH-001500,-0.502656601283
ACH-001521,-0.08606996046060002
ACH-001523,-0.243569706049
ACH-001532,-0.242230391383
ACH-001536,-0.266412476091
ACH-001550,-0.211695182624
ACH-001552,-0.46833834638000005
ACH-001554,-0.358880989299
ACH-001645,-0.153698976176
ACH-001654,-0.318414829335
ACH-001715,-0.0653531967593
ACH-001735,-0.34441685041500003
ACH-001736,-0.027352771539
ACH-001737,-0.73676909354
ACH-001740,-0.291616325876
ACH-001745,-0.20817935560800002
ACH-001750,-0.20105606525199998
ACH-001765,-0.521453521187
ACH-001956,-0.45464381125799996
ACH-001957,-0.296564951335
