,MAD2L1 (4085)
ACH-000840,0.0290706764328
ACH-000841,-0.96716332302
ACH-000843,-0.49671452705499997
ACH-000846,-0.854886562544
ACH-000847,-0.713589547162
ACH-000848,-1.00152785473
ACH-000849,-0.824146880876
ACH-000851,-0.866837466805
ACH-000855,-0.58115474884
ACH-000856,-0.8975661895110001
ACH-000858,-0.6123738790659999
ACH-000859,-0.766610585343
ACH-000861,-0.8405402722480001
ACH-000862,-0.965003588998
ACH-000865,-1.11466971006
ACH-000866,-0.8701897810100001
ACH-000867,-1.0167839639899998
ACH-000869,-0.45699112833000005
ACH-000872,-0.362042612786
ACH-000873,-0.7915872058519999
ACH-000876,-0.875397081392
ACH-000878,-1.12295563965
ACH-000880,-0.530974641618
ACH-000881,-0.35613867678800004
ACH-000882,-0.696008567307
ACH-000884,-0.890614494386
ACH-000885,-0.9363325436959999
ACH-000887,-0.8295363572300001
ACH-000888,-1.03496561314
ACH-000889,-0.6224086885710001
ACH-000890,-0.726402675878
ACH-000896,-0.913825738215
ACH-000898,-1.06396861681
ACH-000900,-0.890394868356
ACH-000901,-1.0410501538799999
ACH-000905,-1.0816938461799999
ACH-000906,-1.18490311423
ACH-000907,-0.461981215088
ACH-000910,-0.897813026085
ACH-000911,-0.8758536154019999
ACH-000912,-0.59677322787
ACH-000913,-0.520461972328
ACH-000915,-0.888796832745
ACH-000916,-0.442100507857
ACH-000917,-0.780598585836
ACH-000921,-0.807717351954
ACH-000924,-0.932537112357
ACH-000926,-1.0350623881
ACH-000928,-0.7901438962459999
ACH-000929,-0.6365330139109999
ACH-000932,-0.51269069599
ACH-000935,-0.6121203675620001
ACH-000936,-0.7188600479549999
ACH-000937,-0.8935389902399999
ACH-000938,-0.965250097884
ACH-000939,-0.482659515928
ACH-000941,-0.909875352571
ACH-000943,-0.7560409448600001
ACH-000946,-0.4863976414399999
ACH-000947,-0.517096195037
ACH-000948,-0.792960707738
ACH-000950,-0.7415258007340001
ACH-000953,-1.14349417903
ACH-000957,-0.8062226332800001
ACH-000958,-0.834425449681
ACH-000960,-1.15450430908
ACH-000963,-1.0915502312
ACH-000968,-0.549818235379
ACH-000969,-0.841092647896
ACH-000973,-1.00448318036
ACH-000974,-0.668300655486
ACH-000975,-0.584853494456
ACH-000976,-0.868305448248
ACH-000978,-1.0541349853
ACH-000980,-0.7344591619149999
ACH-000984,-0.630024624558
ACH-000986,-0.9380647397299999
ACH-000988,-0.832905031979
ACH-000993,-0.945214428662
ACH-000994,-0.8512945881990001
ACH-000996,-1.14969736245
ACH-001001,-1.0475634038700001
ACH-001020,-0.6168001531930001
ACH-001028,-1.1855922915500001
ACH-001031,-0.51676193467
ACH-001038,-0.82582190652
ACH-001048,-0.868744997078
ACH-001050,-0.74407323958
ACH-001053,-0.682243734617
ACH-001054,-0.889614837361
ACH-001061,-0.7722866650010001
ACH-001067,-0.678410683379
ACH-001075,-0.978459067413
ACH-001096,-0.8961544498649999
ACH-001128,-1.0180063029700002
ACH-001134,-0.815117326558
ACH-001151,-0.7698318376180001
ACH-001163,-0.8688467720399999
ACH-001164,-0.473348644502
ACH-001173,-0.9204447720829999
ACH-001183,-1.07779699116
ACH-001184,-1.15815153658
ACH-001190,-0.6983426650329999
ACH-001192,-0.8792609950720001
ACH-001193,-0.7410249641519999
ACH-001196,-1.00978871948
ACH-001197,-0.848543308075
ACH-001205,-0.9814263321100001
ACH-001211,-0.595753294159
ACH-001212,-0.546934203645
ACH-001228,-0.6431405326899999
ACH-001232,-0.935409003303
ACH-001239,-0.650795843625
ACH-001274,-0.592605892188
ACH-001275,-0.5393688334969999
ACH-001277,-1.11867030338
ACH-001278,-0.557120177779
ACH-001280,-0.9416520653399999
ACH-001283,-0.6888802867839999
ACH-001289,-0.44282061135799994
ACH-001295,-1.03689104137
ACH-001300,-0.873818220688
ACH-001301,-0.8556567887980001
ACH-001302,-0.628940020823
ACH-001303,-1.1549622891
ACH-001306,-0.847093986621
ACH-001318,-0.640298260065
ACH-001322,-1.11133857533
ACH-001328,-1.1233312845399999
ACH-001332,-1.3261734424200002
ACH-001333,-0.443400829361
ACH-001336,-0.8299985988040001
ACH-001340,-0.900278187274
ACH-001346,-0.7895735647200001
ACH-001353,-0.993520980457
ACH-001354,-0.357580595163
ACH-001367,-0.715717935321
ACH-001368,-0.798107501313
ACH-001374,-0.5206395791790001
ACH-001375,-0.586153648269
ACH-001377,-0.681013083881
ACH-001380,-0.9075692776890001
ACH-001391,-1.0604224416799999
ACH-001407,-1.0559767092499999
ACH-001408,-0.657537047245
ACH-001413,-1.1775457503
ACH-001430,-1.21472471984
ACH-001431,-0.9234667717689999
ACH-001450,-0.655991969339
ACH-001496,-0.782303217937
ACH-001500,-0.8892843902940001
ACH-001521,-1.18726010807
ACH-001523,-0.823916886609
ACH-001532,-0.430997290841
ACH-001536,-0.783131868054
ACH-001550,-0.651881830322
ACH-001552,-1.14033741612
ACH-001554,-0.797722999606
ACH-001645,-0.881454538988
ACH-001654,-0.703769424232
ACH-001715,-0.686100829144
ACH-001735,-0.815266048871
ACH-001736,-0.90626471622
ACH-001737,-1.4650802328900001
ACH-001740,-0.717244980157
ACH-001745,-0.841409148816
ACH-001750,-0.778110717677
ACH-001765,-0.853209174057
ACH-001956,-0.667754153509
ACH-001957,-0.922610303944
