,LGALS9C (654346)
ACH-001134,-0.0434237250046
ACH-001151,-0.0452934302819
ACH-001163,-0.0199372341024
ACH-001164,-0.19499417487999998
ACH-001173,0.057250156303900006
ACH-001183,-0.23387400916099998
ACH-001184,-0.060855598259699994
ACH-001190,0.174479495955
ACH-001192,0.039795334538
ACH-001193,-0.0640596297766
ACH-001196,-0.404249253649
ACH-001197,-0.421375080915
ACH-001205,0.0584096128548
ACH-001211,-0.138918893961
ACH-001212,0.018586177890900002
ACH-001228,-0.0129490392502
ACH-001232,-0.08137490728369999
ACH-001239,-0.145011987426
ACH-001274,-0.0696836120708
ACH-001275,-0.18247559180999998
ACH-001277,-0.150564371642
ACH-001278,-0.00220354616968
ACH-001280,-0.0112725247607
ACH-001283,-0.0465647685044
ACH-001289,0.028182213960599996
ACH-001295,-0.344352001574
ACH-001300,-0.04700443658219999
ACH-001301,-0.10771270893200001
ACH-001302,-0.36147370315300004
ACH-001303,-0.282186406569
ACH-001306,0.0216134777574
ACH-001318,-0.245064530104
ACH-001322,-0.231207579672
ACH-001328,-0.29975427339099997
ACH-001332,0.0914901496412
ACH-001333,0.09955941171260001
ACH-001336,0.0844588051113
ACH-001340,-0.116175135394
ACH-001346,-0.00349808363223
ACH-001353,-0.10539755560799999
ACH-001354,0.0536024538468
ACH-001367,0.21176466438799998
ACH-001368,-0.0476517002381
ACH-001374,-0.33647192754
ACH-001375,-0.0649623479514
ACH-001377,-0.225937839276
ACH-001380,-0.18373693219099999
ACH-001391,-0.25794176738499996
ACH-001407,0.08627258649589999
ACH-001408,-0.037013571311499995
ACH-001413,-0.182902320647
ACH-001430,-0.0514541622899
ACH-001431,-0.145854563292
ACH-001450,-0.119119986631
ACH-001496,-0.008733566256290001
ACH-001500,-0.0121265476724
ACH-001521,-0.23182419012
ACH-001523,-0.0442403464807
ACH-001532,-0.20517096079799998
ACH-001536,-0.08816972090060002
ACH-001550,-0.07713410658980001
ACH-001552,0.0863606283073
ACH-001554,-0.103239984699
ACH-001645,0.0440591304706
ACH-001654,-0.10568448962799999
ACH-001715,-0.11166441315999999
ACH-001735,0.10874777263499999
ACH-001736,0.0661146432861
ACH-001737,0.11133726322000001
ACH-001740,-0.24696460856600003
ACH-001745,-0.163915419357
ACH-001750,-0.037086159091
ACH-001765,-0.10841623998199999
ACH-001956,-0.21347034375799998
ACH-001957,-0.125190088137
