,DMWD (1762)
ACH-000836,-0.08673215925969999
ACH-000837,-0.194912174125
ACH-000838,-0.150632735034
ACH-000839,-0.14131325684499998
ACH-000840,-0.0660859504595
ACH-000841,-0.129576506586
ACH-000843,-0.229877088818
ACH-000846,-0.06744090581880001
ACH-000847,-0.283776889088
ACH-000848,-0.002616677422
ACH-000849,-0.136464712496
ACH-000851,-0.0259349890412
ACH-000855,0.0743812202789
ACH-000856,-0.253063323475
ACH-000858,-0.14119340670299999
ACH-000859,-0.0104002671845
ACH-000861,-0.342659440944
ACH-000862,-0.1690739084
ACH-000865,-0.12232036602
ACH-000866,-0.07854709257039999
ACH-000867,-0.10096754706399999
ACH-000869,-0.0614924130975
ACH-000872,-0.054126166812800004
ACH-000873,-0.0709928280724
ACH-000876,-0.11736428974000002
ACH-000878,-0.14323367691
ACH-000880,-0.27925438136799996
ACH-000881,-0.161544570374
ACH-000882,0.13651130575
ACH-000884,-0.148540342718
ACH-000885,-0.299622095217
ACH-000887,-0.0916136155467
ACH-000888,-0.09277634600060002
ACH-000889,-0.145020684305
ACH-000890,-0.085499802973
ACH-000896,0.040337813318199994
ACH-000898,-0.244109444237
ACH-000900,-0.127419229616
ACH-000901,-0.247618854062
ACH-000905,-0.0781458832363
ACH-000906,-0.119455430276
ACH-000907,0.0636725835348
ACH-000910,0.00782635347348
ACH-000911,-0.20730121171399998
ACH-000912,0.0310181790243
ACH-000913,-0.0810299425362
ACH-000915,-0.0258972015112
ACH-000916,-0.135295162529
ACH-000917,-0.15057666593
ACH-000921,0.025878481600999998
ACH-000924,-0.0127527551444
ACH-000926,-0.0291632249461
ACH-000928,-0.0181125192611
ACH-000929,-0.194173047531
ACH-000932,-0.09809753167379999
ACH-000935,-0.134504764652
ACH-000936,-0.0228829947975
ACH-000937,-0.156997348517
ACH-000938,-0.16672436308900002
ACH-000939,-0.0132432189194
ACH-000941,-0.20726370056600002
ACH-000943,-0.0778789636335
ACH-000946,-0.18180658584000003
ACH-000947,0.06915452496789999
ACH-000948,-0.0784513548647
ACH-000950,0.0033156802370900005
ACH-000953,-0.330129446572
ACH-000957,0.20451615496300002
ACH-000958,-0.139736444347
ACH-000960,-0.0596469788686
ACH-000963,-0.200362297922
ACH-000968,0.045216591998199995
ACH-000969,0.0868465609966
ACH-000973,-0.245538199214
ACH-000974,-0.056369623753399996
ACH-000975,-0.21208428666700002
ACH-000976,-0.174142584318
ACH-000978,0.18771840877
ACH-000980,-0.11527975403599999
ACH-000984,-0.21172017801800003
ACH-000986,0.106062539536
ACH-000988,0.0144726046651
ACH-000993,-0.015443726370700002
ACH-000994,-0.057857711024900005
ACH-000996,0.146992893533
ACH-001001,-0.21411018634100001
ACH-001020,-0.184118075842
ACH-001028,-0.0975742554882
ACH-001031,-0.0959876515206
ACH-001038,-0.126622416426
ACH-001048,-0.175270677784
ACH-001050,-0.242935282762
ACH-001053,-0.10534848876399999
ACH-001054,-0.190636205246
ACH-001061,-0.047011229637199996
ACH-001067,-0.193620833499
ACH-001075,-0.0005515677865680001
ACH-001096,-0.0332632939838
ACH-001128,-0.27473407089
ACH-001134,-0.218760280568
ACH-001151,-0.19822839399199998
ACH-001163,-0.216180021268
ACH-001164,-0.202782836422
ACH-001173,-0.223128007227
ACH-001183,0.0102752680363
ACH-001184,-0.207764733467
ACH-001190,-0.26437677571
ACH-001192,-0.128328643677
ACH-001193,-0.0927879584929
ACH-001196,-0.122555203013
ACH-001197,-0.0399887087191
ACH-001205,-0.20880691862700002
ACH-001211,-0.236265648262
ACH-001212,-0.142107326026
ACH-001228,-0.27203394898600003
ACH-001232,0.0009306558544299999
ACH-001239,-0.0976706000608
ACH-001274,-0.0752772594116
ACH-001275,-0.097615015912
ACH-001277,-0.0315074730173
ACH-001278,-0.0359356577284
ACH-001280,-0.172690625885
ACH-001283,-0.237770078898
ACH-001289,-0.0519943711025
ACH-001295,-0.14401610986500002
ACH-001300,-0.0586342587775
ACH-001301,-0.06303741559960001
ACH-001302,-0.0473532796856
ACH-001303,-0.280647896357
ACH-001306,-0.230508544253
ACH-001318,0.0979449442367
ACH-001322,-0.17306426709699999
ACH-001328,-0.149613818155
ACH-001332,-0.426652096413
ACH-001333,-0.141312179887
ACH-001336,-0.24032487807100003
ACH-001340,-0.09398256212189998
ACH-001346,-0.0961536036287
ACH-001353,-0.29639186396899997
ACH-001354,-0.18441605915800002
ACH-001367,-0.437966365579
ACH-001368,-0.222372899766
ACH-001374,-0.409964415047
ACH-001375,0.0641269735038
ACH-001377,-0.10552788091700001
ACH-001380,-0.224519796128
ACH-001391,-0.139695227741
ACH-001407,-0.13229476215
ACH-001408,-0.205028091807
ACH-001413,-0.190586357037
ACH-001430,0.12097308730699999
ACH-001431,-0.220611892758
ACH-001450,-0.121347285297
ACH-001496,-0.0943621161007
ACH-001500,-0.10442826473
ACH-001521,-0.34543410275700004
ACH-001523,0.0042003521456
ACH-001532,-0.151735272867
ACH-001536,-0.234067904428
ACH-001550,-0.0198398454514
ACH-001552,-0.291215652481
ACH-001554,-0.0979261587782
ACH-001645,-0.0642460775253
ACH-001654,-0.0306882498463
ACH-001715,-0.0662333022977
ACH-001735,0.04919052901459999
ACH-001736,-0.0398457254093
ACH-001737,-0.07065730047730001
ACH-001740,-0.10431226119100001
ACH-001745,-0.19381461970199998
ACH-001750,-0.0565081141169
ACH-001765,-0.118629497689
ACH-001956,-0.19056494219099998
ACH-001957,0.00866598282706
