,SCD5 (79966)
ACH-000878,-0.24560421068100002
ACH-000880,-0.290068018729
ACH-000881,-0.14747433315199998
ACH-000882,-0.21157486189199998
ACH-000884,-0.134779585851
ACH-000885,-0.284094654766
ACH-000887,-0.153865289466
ACH-000888,-0.237721901912
ACH-000889,-0.158105084685
ACH-000890,-0.0474512244996
ACH-000896,-0.38922120948
ACH-000898,-0.206426686055
ACH-000900,-0.21221470639400003
ACH-000901,-0.0765646039906
ACH-000905,-0.145735235395
ACH-000906,-0.121803234262
ACH-000907,-0.0309082279995
ACH-000910,-0.11151931361600001
ACH-000911,-0.172519994308
ACH-000912,-0.142876348038
ACH-000913,-0.0422940923539
ACH-000915,-0.192957520778
ACH-000916,-0.35399803603200003
ACH-000917,-0.040418841377400004
ACH-000921,-0.117529095514
ACH-000924,-0.162088630412
ACH-000926,-0.0581369480074
ACH-000928,-0.226270860779
ACH-000929,-0.252461240707
ACH-000932,-0.234074214822
ACH-000935,-0.103946323127
ACH-000936,-0.0186087691724
ACH-000937,-0.0281906546154
ACH-000938,-0.130256123147
ACH-000939,-0.252035876998
ACH-000941,-0.21450764395999997
ACH-000943,-0.0813402134026
ACH-000946,-0.21688598384399999
ACH-000947,-0.206610898708
ACH-000948,-0.21691571443100002
ACH-000950,-0.404309475044
ACH-000953,-0.232939282907
ACH-000957,-0.32065966032800003
ACH-000958,-0.049107654949799996
ACH-000960,-0.161673001394
ACH-000963,-0.195844305448
ACH-000968,0.0214782850947
ACH-000969,-0.0117741142411
ACH-000973,-0.238262795045
ACH-000974,-0.18025337036699998
ACH-000975,-0.0542876741247
ACH-000976,-0.013258165298899999
ACH-000978,0.174105521061
ACH-000980,-0.07816863913710001
ACH-000984,-0.0530035429652
ACH-000986,0.112098157104
ACH-000988,-0.17526041101300002
ACH-000993,-0.116935014797
ACH-000994,-0.35371727216399995
ACH-000996,-0.434029099019
ACH-001001,-0.167012652372
ACH-001020,-0.207380030684
ACH-001028,-0.07196319690210001
ACH-001031,-0.185843164033
ACH-001038,-0.18114207237
ACH-001048,-0.0963402326565
ACH-001050,-0.15473636820599998
ACH-001053,-0.048160207527
ACH-001054,-0.18568847542300002
ACH-001061,-0.161225206112
ACH-001067,-0.207466851741
ACH-001075,-0.044676869060699995
ACH-001096,-0.182764090768
ACH-001128,0.182998793352
ACH-001134,-0.12449946424000001
ACH-001151,-0.180339045857
ACH-001163,-0.027898051982200002
ACH-001164,-0.189962554828
ACH-001173,-0.0950044977791
ACH-001183,0.0031277025632600003
ACH-001184,-0.056180911687699994
ACH-001190,-0.0913648676509
ACH-001192,-0.25380466508
ACH-001193,-0.209035076397
ACH-001196,-0.0864883661853
ACH-001197,0.0258560925731
ACH-001205,-0.286257206512
ACH-001211,-0.424429835829
ACH-001212,-0.155461596979
ACH-001228,0.016296423131600003
ACH-001232,-0.165597888722
ACH-001239,-0.160660653489
ACH-001274,-0.047580183778599995
ACH-001275,-0.16231733765
ACH-001277,-0.20907283392700002
ACH-001278,-0.160838242782
ACH-001280,-0.326860544197
ACH-001283,-0.179340876554
ACH-001289,-0.31780922183800003
ACH-001295,-0.0759100007857
ACH-001300,-0.19550615520700002
ACH-001301,-0.0402456983034
ACH-001302,-0.29586516212200004
ACH-001303,-0.08633586891010002
ACH-001306,0.107789708596
ACH-001318,-0.322769636053
ACH-001322,-0.20899227055999997
ACH-001328,0.0574659002478
ACH-001332,-0.343490493222
ACH-001333,-0.20174383535
ACH-001336,-0.217198839976
ACH-001340,-0.060086258850600004
ACH-001346,-0.0441353149077
ACH-001353,-0.186359532426
ACH-001354,0.35315775883100003
ACH-001367,-0.10632502606699999
ACH-001368,-0.0148150088952
ACH-001374,-0.50387918092
ACH-001375,-0.170454816254
ACH-001377,-0.0515433779416
ACH-001380,-0.08163667354
ACH-001391,-0.168947546708
ACH-001407,-0.104444561033
ACH-001408,-0.23733502483000002
ACH-001413,-0.0951886578856
ACH-001430,-0.185567270233
ACH-001431,-0.21713316023200002
ACH-001450,-0.44578713446900003
ACH-001496,-0.330185191063
ACH-001500,-0.121123678397
ACH-001521,-0.0437194813447
ACH-001523,-0.125909405083
ACH-001532,-0.06438688368319999
ACH-001536,0.0832308938547
ACH-001550,-0.249381105053
ACH-001552,-0.16812051858899998
ACH-001554,-0.20469338930999997
ACH-001645,0.017497728103599997
ACH-001654,-0.08095054227489999
ACH-001715,-0.326878775544
ACH-001735,-0.0648495509181
ACH-001736,-0.12561546411
ACH-001737,-0.271206514708
ACH-001740,-0.348973825327
ACH-001745,-0.350597440989
ACH-001750,-0.080417633196
ACH-001765,-0.0749816573362
ACH-001956,-0.113722482071
ACH-001957,-0.012388703721
