,FAM120AOS (158293)
ACH-001322,-0.161259903737
ACH-001328,-0.0975016669696
ACH-001332,-0.352216012489
ACH-001333,-0.00967416811717
ACH-001336,-0.206454991119
ACH-001340,-0.200133206738
ACH-001346,-0.186847566804
ACH-001353,-0.136593941232
ACH-001354,-0.20777353595400003
ACH-001367,-0.22338953516899998
ACH-001368,-0.0830253030958
ACH-001374,-0.38558365430799996
ACH-001375,-0.19524823759399998
ACH-001377,0.029644671360400002
ACH-001380,-0.119820988288
ACH-001391,-0.00585465340074
ACH-001407,-0.214135331549
ACH-001408,-0.11089478592900001
ACH-001413,-0.06964383590489999
ACH-001430,-0.277710821465
ACH-001431,-0.301298935328
ACH-001450,-0.34180339165
ACH-001496,-0.027229353132400002
ACH-001500,0.0164738509445
ACH-001521,0.0619998852749
ACH-001523,-0.119100982277
ACH-001532,-0.17291778034299998
ACH-001536,0.0539309452928
ACH-001550,0.11105103072999999
ACH-001552,-0.223694457003
ACH-001554,-0.0934067684883
ACH-001645,-0.17082224340500002
ACH-001654,-0.207368040644
ACH-001715,-0.22093408921100002
ACH-001735,0.0180914288806
ACH-001736,-0.08234731992380001
ACH-001737,-0.507681100819
ACH-001740,-0.320918695392
ACH-001745,-0.21451235345300002
ACH-001750,-0.0237075945303
ACH-001765,-0.192079702079
ACH-001956,-0.16807736089400002
ACH-001957,-0.14630749516
