,SUPT5H (6829)
ACH-000233,-1.67837925917
ACH-000234,-1.28168007815
ACH-000235,-1.30771036459
ACH-000237,-1.23097559
ACH-000238,-1.3721397736399998
ACH-000243,-1.282658218
ACH-000244,-1.5669290828600002
ACH-000246,-1.35857077558
ACH-000248,-1.1913697034000001
ACH-000250,-1.15678474672
ACH-000251,-0.99093955224
ACH-000253,-1.3931451874
ACH-000255,-1.39169931688
ACH-000256,-0.938759836974
ACH-000257,-1.14231263749
ACH-000258,-1.57378989018
ACH-000259,-1.36873107954
ACH-000260,-1.36306766549
ACH-000261,-1.34355147028
ACH-000262,-1.29689239359
ACH-000263,-0.8632690615270001
ACH-000264,-1.12265895016
ACH-000265,-1.33070442739
ACH-000266,-1.2815898008700002
ACH-000272,-1.08219852288
ACH-000273,-1.28677119428
ACH-000274,-1.2319303984799999
ACH-000277,-1.26324423985
ACH-000278,-1.24596987831
ACH-000279,-1.6988279874799999
ACH-000280,-1.09104534235
ACH-000281,-1.33410883254
ACH-000288,-1.01770302449
ACH-000291,-1.29825323485
ACH-000293,-1.03672975527
ACH-000294,-1.9036841006
ACH-000295,-1.20597406521
ACH-000296,-1.3663657684000001
ACH-000302,-1.42520713785
ACH-000304,-1.4633546692700001
ACH-000307,-1.2205178433700001
ACH-000308,-1.43621921331
ACH-000310,-1.2123478062100002
ACH-000311,-1.2271251782600001
ACH-000312,-1.4243309929499999
ACH-000315,-1.45030127296
ACH-000316,-1.24139497313
ACH-000317,-1.16349868884
ACH-000318,-1.43542816641
ACH-000319,-1.11975774224
ACH-000320,-1.4310740618900002
ACH-000322,-1.2535375922799998
ACH-000323,-1.59898363606
ACH-000324,-1.32546774733
ACH-000329,-1.3751098433000002
ACH-000330,-1.4291581159600002
ACH-000331,-1.4146547878600002
ACH-000332,-1.36496280655
ACH-000334,-1.7415785167099997
ACH-000335,-1.39086517586
ACH-000336,-1.5325893448299999
ACH-000337,-1.15653206056
ACH-000339,-1.3986831098299999
ACH-000341,-1.18498361243
ACH-000348,-1.16017771591
ACH-000350,-1.42487883956
ACH-000352,-1.7332324820900002
ACH-000356,-1.3588097174
ACH-000361,-1.45429993295
ACH-000362,-1.52890960634
ACH-000363,-1.3754975964200002
ACH-000364,-1.05020107949
ACH-000365,-1.50527163002
ACH-000366,-1.58029579651
ACH-000368,-1.0225399320200002
ACH-000374,-0.97932444838
ACH-000375,-1.3580888107
ACH-000376,-1.27208425323
ACH-000381,-1.7558938629499998
ACH-000383,-1.39730431144
ACH-000387,-1.18052638015
ACH-000389,-1.5968941358500002
ACH-000390,-1.4125803395899998
ACH-000393,-1.36679465015
ACH-000395,-1.23745878453
ACH-000397,-1.4084550105000002
ACH-000401,-1.25482239233
ACH-000402,-1.16884402603
ACH-000403,-1.27443662264
ACH-000404,-1.4516938879799999
ACH-000406,-1.50908421856
ACH-000407,-1.3051324570899998
ACH-000408,-1.4525004529799999
ACH-000410,-1.34297361667
ACH-000411,-1.40219693928
ACH-000414,-1.3682291552799999
ACH-000415,-1.3940942355200001
ACH-000416,-1.2958606317399999
ACH-000420,-1.3931163489899998
ACH-000421,-1.18868741795
ACH-000424,-1.0520274531
ACH-000425,-1.5238961985
ACH-000426,-1.48926518537
ACH-000427,-1.29930317501
ACH-000433,-1.4408114682
ACH-000436,-1.4946052009900002
ACH-000444,-1.31337347751
ACH-000445,-1.39747131693
ACH-000448,-1.41084289061
ACH-000450,-1.4378536094299998
ACH-000452,-1.18907535431
ACH-000454,-1.22709223494
ACH-000458,-1.4947432090600001
ACH-000459,-1.8521176976900002
ACH-000460,-1.33222982247
ACH-000461,-1.74111076567
ACH-000463,-1.4203699112900001
ACH-000464,-1.57389298768
ACH-000466,-1.53543577954
ACH-000467,-1.09050176706
ACH-000468,-1.3643642327599999
ACH-000469,-1.1784749976200002
ACH-000470,-1.4837610062200002
ACH-000471,-1.07906749612
ACH-000472,-1.62154975676
ACH-000473,-1.34870023691
ACH-000475,-1.3214753959299999
ACH-000476,-1.2156394651
ACH-000477,-1.48605485925
ACH-000480,-1.3417715924
ACH-000481,-0.962624739182
ACH-000483,-1.3051724154200002
ACH-000484,-1.3984111499599998
ACH-000485,-1.6432219424799999
ACH-000486,-1.5184305374399998
ACH-000487,-1.2776145808600001
ACH-000488,-1.42956343659
ACH-000490,-1.3288235966700002
ACH-000491,-1.37236165794
ACH-000495,-1.3599978712099998
ACH-000496,-1.1544457593000002
ACH-000499,-1.24266436035
ACH-000500,-1.5812510857100002
ACH-000502,-1.31217638558
ACH-000503,-1.39580353303
ACH-000505,-1.72394267208
ACH-000507,-1.46337357349
ACH-000510,-1.26020942393
ACH-000511,-1.32889601998
ACH-000512,-1.26458536794
ACH-000516,-1.39480684063
ACH-000517,-1.2650418945100002
ACH-000518,-1.43663242413
ACH-000520,-1.1452274513
ACH-000521,-1.17869851198
ACH-000522,-0.9529268531880001
ACH-000524,-1.51862657813
ACH-000527,-1.30122982359
ACH-000528,-1.4123310904799997
ACH-000537,-1.19417238356
ACH-000541,-1.644186805
ACH-000542,-1.3255373422
ACH-000544,-1.05520433627
ACH-000545,-1.45416497484
ACH-000547,-1.1984159524
ACH-000548,-1.34442699506
ACH-000549,-1.4142963156400001
ACH-000550,-1.24486686492
ACH-000552,-1.23677939886
ACH-000556,-1.4609522922999998
ACH-000557,-1.6265320554
ACH-000570,-1.2927284484700001
ACH-000571,-1.3960762681999999
ACH-000573,-1.4956035506
ACH-000576,-1.4438339253499999
ACH-000580,-1.72883717651
ACH-000584,-1.3543397921
ACH-000585,-1.5422109228999998
ACH-000588,-1.6032497751800001
ACH-000589,-1.45368876274
ACH-000591,-1.13079788354
ACH-000593,-1.25477284428
ACH-000600,-1.29806626977
ACH-000601,-1.35273695815
ACH-000604,-1.26698685648
ACH-000605,-1.19565886391
ACH-000606,-1.27600065547
ACH-000608,-1.3600344545200003
ACH-000614,-1.31942510422
ACH-000616,-1.39954468372
ACH-000618,-1.34265988991
ACH-000619,-1.25918424524
ACH-000620,-1.48022841519
ACH-000621,-1.69244228632
ACH-000622,-1.5378561522499998
ACH-000623,-0.995287967547
ACH-000624,-1.5600951619999999
ACH-000627,-1.3265494837799998
ACH-000630,-1.3319840251200001
ACH-000632,-1.5190509349899999
ACH-000633,-1.54843795506
ACH-000637,-1.53558058833
ACH-000638,-1.16715190296
ACH-000646,-2.20285902159
ACH-000647,-1.16220668628
ACH-000648,-1.22893531244
ACH-000649,-1.36275978771
ACH-000651,-1.40788936425
ACH-000652,-1.00410334899
ACH-000653,-1.5258198185799998
ACH-000657,-1.42472310266
ACH-000658,-1.54367524292
ACH-000661,-1.58030152196
ACH-000662,-1.15063487831
ACH-000663,-1.64332601338
ACH-000665,-1.18263330809
ACH-000671,-1.36430909648
ACH-000673,-1.38150098891
ACH-000676,-1.3063978325
ACH-000677,-1.76942904675
ACH-000681,-1.4673691553000001
ACH-000682,-1.39013588839
ACH-000683,-1.31903710911
ACH-000684,-1.21030279949
ACH-000688,-1.55315078007
ACH-000693,-1.24366357428
ACH-000694,-1.37643751026
ACH-000695,-1.40228859847
ACH-000696,-1.33285131863
ACH-000697,-1.35846531317
ACH-000699,-1.6866121384200001
ACH-000701,-1.64675220597
ACH-000706,-1.3973713037
ACH-000711,-1.3262076688
ACH-000713,-1.10061279255
ACH-000714,-1.37990834211
ACH-000718,-0.994170919991
ACH-000720,-1.38279627805
ACH-000721,-1.40324462758
ACH-000724,-1.98112539883
ACH-000725,-1.5629885540600001
ACH-000732,-1.28662316774
ACH-000734,-1.3723579506099999
ACH-000735,-1.3655999965799999
ACH-000736,-1.3765790884
ACH-000738,-1.26956859706
ACH-000746,-1.30951942821
ACH-000747,-1.51439536593
ACH-000748,-1.1123497487799998
ACH-000753,-1.3207696528100001
ACH-000756,-1.3898099158700001
ACH-000757,-1.51556840725
ACH-000758,-1.4912794997299998
ACH-000760,-1.21814278142
ACH-000763,-1.5788448573700002
ACH-000764,-1.19200449738
ACH-000765,-1.36953907132
ACH-000766,-1.05870234116
ACH-000767,-1.60055064331
ACH-000768,-1.1368302534299999
ACH-000769,-1.52692425469
ACH-000770,-1.48820518897
ACH-000771,-1.4380987781999999
ACH-000773,-1.3961757713299998
ACH-000776,-1.7553163340200002
ACH-000777,-1.50444720571
ACH-000778,-2.03126278849
ACH-000781,-1.05341602738
ACH-000782,-1.27882573792
ACH-000783,-1.5262874183000001
ACH-000784,-1.53724031861
ACH-000785,-1.2951251247700002
ACH-000787,-1.11854480502
ACH-000788,-1.4981406288699999
ACH-000791,-1.51767032742
ACH-000792,-1.17805853764
ACH-000794,-1.5137809038799999
ACH-000796,-1.2699027342
ACH-000799,-1.58961766595
ACH-000800,-1.1764949067200001
ACH-000802,-1.31262030469
ACH-000804,-1.19644255816
ACH-000805,-1.48906437652
ACH-000809,-1.4262860478600001
ACH-000810,-1.66332756967
ACH-000811,-1.4080650820200002
ACH-000817,-1.5485529819
ACH-000819,-1.52589504066
ACH-000820,-2.00283587103
ACH-000821,-1.51542375619
ACH-000822,-1.6744619316299998
ACH-000823,-1.22931062752
ACH-000824,-1.58906504908
ACH-000827,-1.32318183665
ACH-000829,-1.44546223178
ACH-000831,-1.36472284126
ACH-000832,-1.09601163574
ACH-000833,-1.61856585632
ACH-000834,-1.34704077179
ACH-000835,-1.1681879445299999
ACH-000836,-1.1665750938400001
ACH-000837,-1.50110535789
ACH-000838,-1.7149985982299998
ACH-000839,-1.17032319559
ACH-000840,-1.4453942125400001
ACH-000841,-1.4447989939399999
ACH-000843,-1.4326402243
ACH-000846,-1.5236756829799998
ACH-000847,-1.4819693656
ACH-000848,-1.3437109835299998
ACH-000849,-1.3921154610100002
ACH-000851,-1.14614288653
ACH-000855,-1.14590649018
ACH-000856,-1.4469091736500002
ACH-000858,-1.35490443685
ACH-000859,-1.34913807007
ACH-000861,-1.45912978845
ACH-000862,-1.4616295528
ACH-000865,-1.52172185539
ACH-000866,-1.39276167701
ACH-000867,-1.2042107999200002
ACH-000869,-1.15004980088
ACH-000872,-1.40780367341
ACH-000873,-1.635958276
ACH-000876,-1.32121116078
ACH-000878,-0.9635001137029999
ACH-000880,-1.3820797795
ACH-000881,-1.5450874290999999
ACH-000882,-1.52911169712
ACH-000884,-1.33389966533
ACH-000885,-1.46448813751
ACH-000887,-1.3463125919499999
ACH-000888,-1.3428701345899998
ACH-000889,-1.5808620192299998
ACH-000890,-1.27512248326
ACH-000896,-1.30860259015
ACH-000898,-1.09168593967
ACH-000900,-1.5070772841
ACH-000901,-1.43942838227
ACH-000905,-1.5422455085299998
ACH-000906,-1.37625836851
ACH-000907,-1.182148964
ACH-000910,-1.59477945118
ACH-000911,-1.3884158938799998
ACH-000912,-1.4250021045899999
ACH-000913,-1.32339646903
ACH-000915,-1.5235829834999999
ACH-000916,-1.5964807742299998
ACH-000917,-1.20199388328
ACH-000921,-1.3057147768700001
ACH-000924,-1.39775823405
ACH-000926,-1.04941144247
ACH-000928,-1.58800744657
ACH-000929,-1.33491959816
ACH-000932,-1.54930980212
ACH-000935,-1.4656823073700003
ACH-000936,-1.39375087185
ACH-000937,-1.25011754324
ACH-000938,-1.02047030013
ACH-000939,-1.0782278794600002
ACH-000941,-1.3867900284399999
ACH-000943,-1.5639406147900001
ACH-000946,-1.41030100507
ACH-000947,-1.52713595645
ACH-000948,-1.23763041874
ACH-000950,-1.32955863804
ACH-000953,-1.57252782859
ACH-000957,-1.33080101764
ACH-000958,-1.16673602441
ACH-000960,-1.50969763652
ACH-000963,-1.21358464631
ACH-000968,-1.52416617503
ACH-000969,-1.58871796803
ACH-000973,-1.42426297495
ACH-000974,-1.3882507688899999
ACH-000975,-1.22376793402
ACH-000976,-1.39306560579
ACH-000978,-1.30989376714
ACH-000980,-1.36022720116
ACH-000984,-1.43914518618
ACH-000986,-1.29742212559
ACH-000988,-1.63885688726
ACH-000993,-1.5190095838600002
ACH-000994,-1.43007977491
ACH-000996,-1.48613170046
ACH-001001,-1.54529248447
ACH-001020,-1.18336838582
ACH-001028,-1.25794579131
ACH-001031,-1.6130278555200002
ACH-001038,-1.33902847362
ACH-001048,-1.3643137659
ACH-001050,-1.26797011724
ACH-001053,-1.54676823187
ACH-001054,-1.25474801285
ACH-001061,-1.3689369320200002
ACH-001067,-1.25621443942
ACH-001075,-1.31810758514
ACH-001096,-1.42120901838
ACH-001128,-0.501157608525
ACH-001134,-1.39761752635
ACH-001151,-1.29589551795
ACH-001163,-1.3444702975999998
ACH-001164,-1.34821660014
ACH-001173,-1.4256311164200002
ACH-001183,-1.48913942498
ACH-001184,-1.7728315057
ACH-001190,-1.3949694590000001
ACH-001192,-1.39179519232
ACH-001193,-0.9683904836139999
ACH-001196,-1.3673305078799998
ACH-001197,-1.3329868518
ACH-001205,-1.44575816872
ACH-001211,-1.42830327062
ACH-001212,-1.09340369059
ACH-001228,-1.3442824974
ACH-001232,-1.10961228153
ACH-001239,-1.59923609431
ACH-001274,-1.2986110348
ACH-001275,-1.5101104068399998
ACH-001277,-1.3510330286399999
ACH-001278,-1.65754082019
ACH-001280,-1.21249504444
ACH-001283,-1.5921522488100002
ACH-001289,-1.61472789744
ACH-001295,-1.2645051085799999
ACH-001300,-1.57012122324
ACH-001301,-1.3884569978999999
ACH-001302,-1.63441603111
ACH-001303,-1.16496884247
ACH-001306,-1.0795891008
ACH-001318,-1.08212984891
ACH-001322,-1.2927761485
ACH-001328,-1.50701300051
ACH-001332,-1.1926132627600001
ACH-001333,-1.41159150366
ACH-001336,-1.3761269191
ACH-001340,-1.3647146654299998
ACH-001346,-1.31702161399
ACH-001353,-1.3829718326700002
ACH-001354,-1.19727592368
ACH-001367,-1.42574149808
ACH-001368,-1.45276245134
ACH-001374,-1.4231558744
ACH-001375,-1.2501599939899999
ACH-001377,-1.59661079482
ACH-001380,-1.21723008721
ACH-001391,-1.5622039189899999
ACH-001407,-1.7324538403599998
ACH-001408,-1.58903636503
ACH-001413,-1.27172995483
ACH-001430,-1.36976462542
ACH-001431,-1.34930464804
ACH-001450,-1.64732381162
ACH-001496,-1.13524129317
ACH-001500,-0.890475310724
ACH-001521,-1.84603651087
ACH-001523,-1.3584341318900002
ACH-001532,-1.5313462937
ACH-001536,-1.27315748873
ACH-001550,-1.12652927072
ACH-001552,-1.35170772345
ACH-001554,-1.47190731796
ACH-001645,-1.49769028315
ACH-001654,-1.30611457179
ACH-001715,-0.92471765269
ACH-001735,-1.6734233009200001
ACH-001736,-1.29300462265
ACH-001737,-1.3204740235799999
ACH-001740,-1.88263485557
ACH-001745,-1.7837412285499998
ACH-001750,-1.51573732641
ACH-001765,-1.48573189369
ACH-001956,-1.20975373074
ACH-001957,-1.2983412060100001
