,POTEH (23784)
ACH-000502,-0.274914132423
ACH-000503,-0.531054092587
ACH-000505,-0.35066624558
ACH-000507,-0.457803316984
ACH-000510,-0.0902025471703
ACH-000511,-0.11429525691299999
ACH-000512,-0.468434279854
ACH-000516,-0.22863947414000002
ACH-000517,-0.30876598467099997
ACH-000518,-0.23489512392200002
ACH-000520,-0.490157537219
ACH-000521,-0.319774911696
ACH-000522,-0.45890195898
ACH-000524,-0.341745394867
ACH-000527,-0.20809830692
ACH-000528,-0.29504369575399997
ACH-000537,-0.214880455473
ACH-000541,-0.8605167657610001
ACH-000542,-0.273734212606
ACH-000544,-0.44752699511200006
ACH-000545,-0.0868675553812
ACH-000547,-0.180182105014
ACH-000548,-0.11328707319299999
ACH-000549,-0.315894174902
ACH-000550,-0.26981456613899996
ACH-000552,-0.11368233980100001
ACH-000556,-0.210552162692
ACH-000557,-0.134446090967
ACH-000570,-0.546019437967
ACH-000571,-0.240899976652
ACH-000573,-0.10629598068700001
ACH-000576,-0.12627400942800002
ACH-000580,-0.21220393999200002
ACH-000584,-0.29736318754999996
ACH-000585,-0.14784404340600002
ACH-000588,-0.10990935713300001
ACH-000589,-0.30280826994000004
ACH-000591,-0.259952852186
ACH-000593,-0.0676587604956
ACH-000600,-0.686773213695
ACH-000601,-0.043119957153199995
ACH-000604,-0.158801074533
ACH-000605,-0.22167562658599999
ACH-000606,-0.17445257804900002
ACH-000608,-0.284654075493
ACH-000614,0.027165845553200004
ACH-000616,-0.5237188643039999
ACH-000618,0.0007403523576729999
ACH-000619,0.0344426347706
ACH-000620,-0.255632357551
ACH-000621,-0.08644709665380002
ACH-000622,-0.394170107451
ACH-000623,-0.3986904284
ACH-000624,-0.19135849581300002
ACH-000627,-0.267086327606
ACH-000630,-0.243159677351
ACH-000632,-0.465066654854
ACH-000633,-0.193844256505
ACH-000637,-0.23180047314399999
ACH-000638,-0.12865554489199998
ACH-000646,-0.0338530601686
ACH-000647,0.0255652346514
ACH-000648,-0.7787219153
ACH-000649,-0.389427399073
ACH-000651,-0.134738312729
ACH-000652,-0.194624827037
ACH-000653,-0.125343500053
ACH-000657,-0.183740059583
ACH-000658,-0.249279441378
ACH-000661,0.0009589208272580001
ACH-000662,-0.414138450656
ACH-000663,-0.021861232543200004
ACH-000665,-0.0514791386364
ACH-000671,-0.342036095538
ACH-000673,-0.213453696236
ACH-000676,-0.359014933478
ACH-000677,-0.146181303829
ACH-000681,-0.332607643346
ACH-000682,0.0401342259445
ACH-000683,-0.52906129283
ACH-000684,-0.7575749656290001
ACH-000688,-0.179307905146
ACH-000693,-0.249055594832
ACH-000694,-0.196306588167
ACH-000695,0.016811043478299998
ACH-000696,-0.0826411012129
ACH-000697,-0.007538885147580001
ACH-000699,-0.171673788877
ACH-000701,-0.218859331979
ACH-000706,-0.0973562546845
ACH-000711,-0.239569160308
ACH-000713,-0.0642045463919
ACH-000714,-0.137329732128
ACH-000718,-0.23418938691799998
ACH-000720,-0.176523515762
ACH-000721,-0.602260688295
ACH-000724,-0.0807933278357
ACH-000725,-0.343288571958
ACH-000732,-0.0596071826306
ACH-000734,-0.36538374192
ACH-000735,-0.266887001838
ACH-000736,-0.20623179028799998
ACH-000738,-0.160024531518
ACH-000746,-0.618668094731
ACH-000747,0.144761065527
ACH-000748,-0.108740560179
ACH-000753,-0.347810262943
ACH-000756,-0.37082645068400005
ACH-000757,-0.26234818539099997
ACH-000758,-0.395024867763
ACH-000760,-0.492545216999
ACH-000763,-0.09750377567939998
ACH-000764,-0.507449389282
ACH-000765,-0.0354740949786
ACH-000766,-0.20003242246300001
ACH-000767,-0.116356883795
ACH-000768,-0.34625902600999997
ACH-000769,-0.34701713098000003
ACH-000770,-0.12946991316
ACH-000771,-0.165053221285
ACH-000773,-0.33352900930999996
ACH-000776,-0.122988956928
ACH-000777,-0.23711198337699999
ACH-000778,-0.41474930940300003
ACH-000781,-0.27971433139699997
ACH-000782,0.019479330864900002
ACH-000783,-0.117394791284
ACH-000784,-0.119169257628
ACH-000785,-0.303176694186
ACH-000787,-0.295803497883
ACH-000788,-0.13822832977900001
ACH-000791,-0.380451706342
ACH-000792,-0.11313384442399999
ACH-000794,-0.23252703821899998
ACH-000796,-0.106796086459
ACH-000799,-0.35815728606799996
ACH-000800,-0.243303261442
ACH-000802,0.00203767199684
ACH-000804,-0.179584090422
ACH-000805,-0.114186689528
ACH-000809,-0.0987354231326
ACH-000810,-0.22532661134399998
ACH-000811,-0.143578231178
ACH-000817,-0.305217752132
ACH-000819,-0.118779292314
ACH-000820,-0.306817284318
ACH-000821,-0.326635543523
ACH-000822,-0.407431257057
ACH-000823,-0.163012383312
ACH-000824,-0.062258055435899996
ACH-000827,-0.237031484246
ACH-000829,-0.174351566994
ACH-000831,-0.15799534542000002
ACH-000832,-0.04934755715419999
ACH-000833,0.120095630405
ACH-000834,-0.136611459678
ACH-000835,-0.08582691883189998
ACH-000836,-0.263408866615
ACH-000837,-0.026523181304399998
ACH-000838,-0.438955115153
ACH-000839,-0.457211272579
ACH-000840,-0.0632225842881
ACH-000841,-0.614578519447
ACH-000843,-0.017759759444099996
ACH-000846,-0.3703736886
ACH-000847,-0.19041645080699998
ACH-000848,-0.10195108987700001
ACH-000849,-0.451422845578
ACH-000851,0.024058459095799997
ACH-000855,-0.24895041906399998
ACH-000856,-0.27503948413400003
ACH-000858,-0.232680768272
ACH-000859,-0.153564918224
ACH-000861,-0.178744850099
ACH-000862,-0.104354058079
ACH-000865,-0.301314443087
ACH-000866,-0.09558686025879999
ACH-000867,-0.16914309342300002
ACH-000869,-0.10091211661699999
ACH-000872,-0.185913315247
ACH-000873,-0.207457451193
ACH-000876,-0.462918578768
ACH-000878,0.0546591274641
ACH-000880,-0.108149521896
ACH-000881,-0.23852488530299998
ACH-000882,0.0368040194452
ACH-000884,-0.15168339126900002
ACH-000885,-0.36803018902400003
ACH-000887,-0.238167628129
ACH-000888,-0.272657854708
ACH-000889,-0.181102098093
ACH-000890,-0.187020037363
ACH-000896,-0.24664526671599998
ACH-000898,-0.262544536831
ACH-000900,-0.26170472555
ACH-000901,-0.332594745076
ACH-000905,-0.044091354729899994
ACH-000906,-0.209200662618
ACH-000907,-0.6053557341610001
ACH-000910,0.023303855507200003
ACH-000911,-0.309313989517
ACH-000912,-0.267803428088
ACH-000913,-0.0394687326779
ACH-000915,-0.0435321203739
ACH-000916,0.00292233596211
ACH-000917,-0.266508047232
ACH-000921,0.0149250272735
ACH-000924,-0.232085453933
ACH-000926,-0.048583890182300006
ACH-000928,-0.308703431325
ACH-000929,-0.184706433039
ACH-000932,-0.30651074620900004
ACH-000935,-0.251236348673
ACH-000936,-0.529860977325
ACH-000937,-0.24552425387899998
ACH-000938,-0.11806246313100001
ACH-000939,-0.0184725217165
ACH-000941,-0.200883880726
ACH-000943,-0.333250180205
ACH-000946,-0.14365720353
ACH-000947,-0.0290112377458
ACH-000948,-0.298185351891
ACH-000950,-0.322241712531
ACH-000953,-0.167728258424
ACH-000957,-0.0407733813986
ACH-000958,-0.0315580902066
ACH-000960,-0.187499749391
ACH-000963,-0.188153011775
ACH-000968,-0.148720380009
ACH-000969,-0.151120991765
ACH-000973,0.101863306995
ACH-000974,-0.203676788603
ACH-000975,-0.426639667226
ACH-000976,-0.526859090634
ACH-000978,-0.528576492176
ACH-000980,-0.169186669811
ACH-000984,-0.327825138237
ACH-000986,-0.35546809335
ACH-000988,-0.26568328696800003
ACH-000993,-0.00398679219379
ACH-000994,-0.281044154121
ACH-000996,-0.38255650338200003
ACH-001001,-0.22937052852200002
ACH-001020,0.148802014505
ACH-001028,-0.325552533626
ACH-001031,-0.0596245591349
ACH-001038,-0.333136647652
ACH-001048,-0.302712936288
ACH-001050,0.0104857711239
ACH-001053,-0.133585760456
ACH-001054,-0.338545664787
ACH-001061,-0.275937035831
ACH-001067,-0.37333541922799995
ACH-001075,-0.225147655715
ACH-001096,-0.00487643836757
ACH-001128,-0.449462031966
ACH-001134,-0.31800583793299997
ACH-001151,-0.0123381480226
ACH-001163,-0.169171302843
ACH-001164,-0.398764044934
ACH-001173,-0.231901043919
ACH-001183,-0.347280594187
ACH-001184,-0.265273145889
ACH-001190,-0.40488929219
ACH-001192,-0.27419578650800003
ACH-001193,-0.20373972775199997
ACH-001196,-0.41201247680799996
ACH-001197,-0.06712340501
ACH-001205,-0.238000907874
ACH-001211,-0.18288960811000002
ACH-001212,0.0284460164704
ACH-001228,-0.0640568623399
ACH-001232,-0.0949065814185
ACH-001239,-0.154310041624
ACH-001274,-0.20176525405499998
ACH-001275,-0.058295841205799996
ACH-001277,-0.449988923245
ACH-001278,-0.0967806488741
ACH-001280,-0.031619100511599996
ACH-001283,-0.589024773852
ACH-001289,-0.38020498670900005
ACH-001295,-0.352770844239
ACH-001300,-0.443253598394
ACH-001301,-0.22430737919399998
ACH-001302,-0.526392384517
ACH-001303,-0.6769865886290001
ACH-001306,-0.231670707948
ACH-001318,-0.34046349057899994
ACH-001322,-0.38062344566600004
ACH-001328,-0.414551480343
ACH-001332,-0.6884988179899999
ACH-001333,-0.0542891301869
ACH-001336,-0.414910177517
ACH-001340,-0.18830494110100002
ACH-001346,-0.324599222818
ACH-001353,-0.565834374222
ACH-001354,0.13881286510500002
ACH-001367,-0.101322744627
ACH-001368,-0.475625003173
ACH-001374,-0.218456133129
ACH-001375,-0.304492028953
ACH-001377,-0.159613750797
ACH-001380,-0.452798233411
ACH-001391,-0.198324849485
ACH-001407,-0.247893476313
ACH-001408,-0.15052087263800001
ACH-001413,-0.489226098947
ACH-001430,-0.11958713332000001
ACH-001431,-0.250754951813
ACH-001450,-0.37256082290700004
ACH-001496,-0.141058960929
ACH-001500,-0.217140681741
ACH-001521,-0.25747932033599996
ACH-001523,-0.213225513172
ACH-001532,-0.340591074048
ACH-001536,-0.407462975607
ACH-001550,-0.240908839712
ACH-001552,-0.521217809774
ACH-001554,-0.21938217238000002
ACH-001645,-0.0982336752376
ACH-001654,-0.00532306191654
ACH-001715,-0.267066947222
ACH-001735,-0.051471964146600005
ACH-001736,-0.25799472092
ACH-001737,-0.406193039501
ACH-001740,-0.20044527989500002
ACH-001745,-0.223680631465
ACH-001750,-0.44210229256300004
ACH-001765,-0.268678685424
ACH-001956,-0.199466486146
ACH-001957,-0.23127621424199998
