,VPS26A (9559)
ACH-000556,-0.355103279542
ACH-000557,0.00771768990252
ACH-000570,-0.108365107045
ACH-000571,-0.23444543485599997
ACH-000573,-0.313477747204
ACH-000576,-0.279173593243
ACH-000580,-0.39781910105400003
ACH-000584,-0.19651353537500002
ACH-000585,-0.618916060216
ACH-000588,-0.472169124226
ACH-000589,-0.29184476986200003
ACH-000591,-0.332060937713
ACH-000593,-0.6027211539890001
ACH-000600,-0.6150138900050001
ACH-000601,-0.373286371116
ACH-000604,-0.445262439582
ACH-000605,-0.395632183227
ACH-000606,-0.368133133807
ACH-000608,-0.324914472005
ACH-000614,-0.356348166636
ACH-000616,-0.10254216864499999
ACH-000618,-0.206262445281
ACH-000619,-0.395769579323
ACH-000620,-0.27416982487
ACH-000621,-0.24104252443100002
ACH-000622,-0.07304706601439999
ACH-000623,-0.164276855785
ACH-000624,-0.12957090807399999
ACH-000627,-0.448761895504
ACH-000630,-0.6754880978669999
ACH-000632,-0.288198021681
ACH-000633,-0.401455327896
ACH-000637,-0.021934963402
ACH-000638,-0.5086589601829999
ACH-000646,-0.45634339387100004
ACH-000647,-0.39680628573700005
ACH-000648,-0.394968536655
ACH-000649,-0.474410520858
ACH-000651,-0.175441869944
ACH-000652,-0.321530442487
ACH-000653,-0.014884587939500002
ACH-000657,-0.34714334207900005
ACH-000658,-0.197565850432
ACH-000661,-0.219528977406
ACH-000662,-0.147873255014
ACH-000663,-0.602853436225
ACH-000665,-0.316679110635
ACH-000671,-0.36503642571999995
ACH-000673,-0.139951902729
ACH-000676,-0.297414052197
ACH-000677,-0.35084017544699997
ACH-000681,-0.34348563251
ACH-000682,-0.425113893469
ACH-000683,-0.42134687406099997
ACH-000684,-0.22998593252500002
ACH-000688,-0.47859721439400005
ACH-000693,-0.229971753771
ACH-000694,-0.5236245589249999
ACH-000695,-0.22667043888
ACH-000696,-0.21659206395
ACH-000697,-0.41922052098000007
ACH-000699,-0.220322816413
ACH-000701,-0.34182598756099997
ACH-000706,-0.0992421899887
ACH-000711,-0.498342577314
ACH-000713,-0.24476117896299998
ACH-000714,-0.401048767957
ACH-000718,-0.333456505457
ACH-000720,-0.285116332465
ACH-000721,-0.328728667611
ACH-000724,-0.26567897651
ACH-000725,-0.188104841288
ACH-000732,-0.20584833778
ACH-000734,-0.367529918425
ACH-000735,-0.655850094186
ACH-000736,-0.0713455857831
ACH-000738,-0.348491879889
ACH-000746,-0.414630331849
ACH-000747,-0.253906930432
ACH-000748,-0.316530177472
ACH-000753,-0.13895915463400002
ACH-000756,-0.08842853869100001
ACH-000757,-0.43315983569300004
ACH-000758,-0.0543937879435
ACH-000760,-0.289732130729
ACH-000763,-0.25841248958
ACH-000764,-0.09101859193810001
ACH-000765,-0.360335242882
ACH-000766,-0.32210477681899996
ACH-000767,-0.121390674455
ACH-000768,-0.39816759825099995
ACH-000769,-0.634458986357
ACH-000770,-0.345875046703
ACH-000771,-0.576590417301
ACH-000773,-0.29241537640799997
ACH-000776,-0.135565706144
ACH-000777,-0.463125771922
ACH-000778,-0.266542507983
ACH-000781,-0.212362365418
ACH-000782,-0.5172401473899999
ACH-000783,-0.381782172552
ACH-000784,-0.30433019739100003
ACH-000785,-0.341187029934
ACH-000787,-0.350674874114
ACH-000788,-0.24666507651099998
ACH-000791,-0.322484021214
ACH-000792,-0.44094382629199996
ACH-000794,-0.537729412557
ACH-000796,-0.467658383895
ACH-000799,-0.415900157057
ACH-000800,-0.196184244285
ACH-000802,-0.264374968492
ACH-000804,-0.67928170994
ACH-000805,-0.29806867165199996
ACH-000809,-0.547158981499
ACH-000810,-0.395250669187
ACH-000811,-0.347926081543
ACH-000817,-0.49924770432800003
ACH-000819,-0.163471564081
ACH-000820,-0.07192707941210001
ACH-000821,-0.00803832098789
ACH-000822,-0.0864702698969
ACH-000823,-0.6108719435000001
ACH-000824,-0.461577245753
ACH-000827,-0.222099956605
ACH-000829,-0.158843697241
ACH-000831,-0.32255148123000005
ACH-000832,-0.42643070338100003
ACH-000833,-0.146505061406
ACH-000834,-0.376282335419
ACH-000835,-0.196071841277
ACH-000836,-0.44552096518600004
ACH-000837,-0.220362178161
ACH-000838,-0.22994487001
ACH-000839,-0.39437773901100004
ACH-000840,-0.127067093345
ACH-000841,-0.403351235591
ACH-000843,-0.369749598036
ACH-000846,-0.2088104268
ACH-000847,-0.320210071655
ACH-000848,-0.203844860655
ACH-000849,-0.24924119960299998
ACH-000851,-0.44729960788400003
ACH-000855,-0.19518372431699998
ACH-000856,-0.269491603011
ACH-000858,-0.443630482722
ACH-000859,-0.432057772276
ACH-000861,-0.406274564673
ACH-000862,-0.271001169885
ACH-000865,-0.634675145654
ACH-000866,-0.124588057448
ACH-000867,-0.22444866851
ACH-000869,-0.301898490139
ACH-000872,-0.245571660889
ACH-000873,-0.646397393553
ACH-000876,-0.452830390531
ACH-000878,-0.22808747429
ACH-000880,-0.21393913228
ACH-000881,-0.316085175121
ACH-000882,-0.44518509884499996
ACH-000884,0.0454752367802
ACH-000885,-0.5341391591719999
ACH-000887,-0.258189042616
ACH-000888,-0.311425094456
ACH-000889,-0.508681902488
ACH-000890,-0.0435235288214
ACH-000896,-0.49067290321199997
ACH-000898,-0.379233423054
ACH-000900,-0.44929385903700003
ACH-000901,-0.229297756145
ACH-000905,-0.215453501956
ACH-000906,-0.14008101574999998
ACH-000907,-0.34795699651199996
ACH-000910,-0.0629412054457
ACH-000911,-0.215413976981
ACH-000912,-0.020103768739
ACH-000913,-0.320565489601
ACH-000915,-0.379253386251
ACH-000916,-0.294998080235
ACH-000917,-0.210097762621
ACH-000921,-0.16453376048
ACH-000924,-0.31443958592
ACH-000926,-0.35204870758199996
ACH-000928,-0.142145551968
ACH-000929,-0.39601991512199997
ACH-000932,-0.255559050847
ACH-000935,-0.272860742208
ACH-000936,-0.473032227611
ACH-000937,-0.13731297351299998
ACH-000938,-0.814704026752
ACH-000939,-0.36962255525399995
ACH-000941,-0.589632313076
ACH-000943,-0.259099835997
ACH-000946,-0.446505452136
ACH-000947,-0.233891185779
ACH-000948,-0.228862282755
ACH-000950,-0.183163681142
ACH-000953,-0.0815888936784
ACH-000957,-0.43715693356000007
ACH-000958,-0.30764466324
ACH-000960,-0.07037956377719999
ACH-000963,-0.407615705406
ACH-000968,-0.6471676499419999
ACH-000969,-0.387350907767
ACH-000973,-0.113217662355
ACH-000974,-0.378148767627
ACH-000975,-0.223460401898
ACH-000976,-0.132007017131
ACH-000978,-0.424582149698
ACH-000980,-0.170860476012
ACH-000984,-0.439027800058
ACH-000986,-0.6841762677519999
ACH-000988,-0.0861602703551
ACH-000993,-0.297046711756
ACH-000994,-0.107650597281
ACH-000996,-0.425489099132
ACH-001001,-0.392109051757
ACH-001020,-0.391777711328
ACH-001028,-0.23859955857700002
ACH-001031,-0.176528897712
ACH-001038,-0.129842305968
ACH-001048,-0.358353747797
ACH-001050,-0.287968160839
ACH-001053,-0.07806980318710001
ACH-001054,-0.126563997834
ACH-001061,-0.21311674177200002
ACH-001067,-0.286207194987
ACH-001075,-0.23540246944
ACH-001096,-0.19410111477699998
ACH-001128,-0.420569147895
ACH-001134,-0.348084656789
ACH-001151,-0.43701126438500004
ACH-001163,-0.280465833959
ACH-001164,-0.32762632892099997
ACH-001173,-0.133757822835
ACH-001183,-0.378111380528
ACH-001184,0.0276145801743
ACH-001190,-0.566930041182
ACH-001192,-0.322908868486
ACH-001193,-0.16206803323799998
ACH-001196,-0.205792454842
ACH-001197,-0.225755287806
ACH-001205,-0.393271486673
ACH-001211,-0.266340010066
ACH-001212,-0.41863180799599997
ACH-001228,-0.26164775811999996
ACH-001232,-0.38247829753
ACH-001239,-0.111240195961
ACH-001274,0.049949161013
ACH-001275,-0.0309412691352
ACH-001277,-0.157381666346
ACH-001278,-0.166907538675
ACH-001280,-0.479148113561
ACH-001283,-0.11582973509700001
ACH-001289,-0.300505753178
ACH-001295,-0.08398383555819999
ACH-001300,-0.091921498254
ACH-001301,-0.228344130876
ACH-001302,0.157772621266
ACH-001303,-0.10554267112
ACH-001306,-0.107843859025
ACH-001318,-0.573233805982
ACH-001322,-0.16826918175
ACH-001328,-0.4772617133
ACH-001332,-0.407249650384
ACH-001333,-0.17932045068500002
ACH-001336,-0.36908166501
ACH-001340,-0.314891877569
ACH-001346,-0.49476091821999996
ACH-001353,-0.0993315467248
ACH-001354,-0.274709337958
ACH-001367,-0.13602344324
ACH-001368,-0.30949256908399997
ACH-001374,-0.47427878042599997
ACH-001375,-0.21591190915999997
ACH-001377,-0.24080550096099998
ACH-001380,-0.142205477153
ACH-001391,-0.155004266685
ACH-001407,-0.162757108519
ACH-001408,-0.336705473748
ACH-001413,-0.6015237858910001
ACH-001430,-0.21889905129099999
ACH-001431,-0.383139272817
ACH-001450,-0.49790986663099995
ACH-001496,-0.540266426109
ACH-001500,-0.09193697321910001
ACH-001521,-0.43190461164099997
ACH-001523,-0.313302798457
ACH-001532,-0.354608936558
ACH-001536,-0.47823320970600003
ACH-001550,-0.511098174796
ACH-001552,-0.243405179155
ACH-001554,-0.584627819051
ACH-001645,-0.243189435849
ACH-001654,-0.30278173167
ACH-001715,-0.427057519523
ACH-001735,-0.184981196336
ACH-001736,-0.0135910674202
ACH-001737,-0.235926415842
ACH-001740,-0.24614576834600002
ACH-001745,-0.238238738461
ACH-001750,-0.126341753727
ACH-001765,-0.212667230187
ACH-001956,-0.287463070905
ACH-001957,-0.434930249785
