,UGT2B11 (10720)
ACH-000227,-0.665612012449
ACH-000228,-0.320505634368
ACH-000231,-0.273150524402
ACH-000232,-0.309742915529
ACH-000233,-0.273042708777
ACH-000234,-0.385246287275
ACH-000235,-0.437334849337
ACH-000237,-0.392716453143
ACH-000238,-0.289486598857
ACH-000243,-0.49230916581999995
ACH-000244,-0.164518502674
ACH-000246,-0.322858352346
ACH-000248,-0.793155773092
ACH-000250,-0.35538727330700004
ACH-000251,-0.28514736165800003
ACH-000253,-0.23282929421
ACH-000255,-0.287198615515
ACH-000256,-0.302601242003
ACH-000257,-0.11501506440199999
ACH-000258,-0.48181968295
ACH-000259,-0.459375821312
ACH-000260,-0.22931070296999997
ACH-000261,-0.343691396145
ACH-000262,-0.338257172517
ACH-000263,-0.415308576653
ACH-000264,-0.23593991198000003
ACH-000265,-0.606436832038
ACH-000266,-0.39952409511
ACH-000272,-0.37054991199799997
ACH-000273,-0.43846230051299995
ACH-000274,-0.296040900731
ACH-000277,-0.389407278508
ACH-000278,-0.323999566625
ACH-000279,-0.123757384043
ACH-000280,-0.152753483769
ACH-000281,-0.472724903108
ACH-000288,-0.23919565488400002
ACH-000291,-0.137676570647
ACH-000293,-0.26622637919500003
ACH-000294,-0.26452249594099997
ACH-000295,-0.385421764261
ACH-000296,-0.629697462853
ACH-000302,-0.410671120197
ACH-000304,-0.22998529462900003
ACH-000307,-0.32716493977600003
ACH-000308,-0.321742440139
ACH-000310,-0.654476181131
ACH-000311,-0.530332495723
ACH-000312,-0.510774134595
ACH-000315,-0.101796293303
ACH-000316,-0.4083851375
ACH-000317,-0.333817173367
ACH-000318,-0.308895847568
ACH-000319,-0.11814194476199999
ACH-000320,-0.8260682241830001
ACH-000322,-0.5058734510490001
ACH-000323,-0.73643046313
ACH-000324,-0.511934197169
ACH-000329,-0.395838945493
ACH-000330,-0.38360918148
ACH-000331,-0.10414533377900001
ACH-000332,-0.532780714219
ACH-000334,-0.31514902305500003
ACH-000335,-0.24866931685199997
ACH-000336,-0.19693508385000003
ACH-000337,-0.18274172364100003
ACH-000339,-0.405487975433
ACH-000341,-0.191667012993
ACH-000348,-0.303721895949
ACH-000350,-0.312584306802
ACH-000352,-0.330112913391
ACH-000356,-0.341856647513
ACH-000361,-0.614788847187
ACH-000362,-0.406871298023
ACH-000363,-0.527332320159
ACH-000364,-0.128460251741
ACH-000365,-0.272060460805
ACH-000366,-0.162360005622
ACH-000368,-0.38349338054300003
ACH-000374,-0.410484977889
ACH-000375,-0.0564902518006
ACH-000376,-0.137093016904
ACH-000381,-0.335535705717
ACH-000383,-0.389534438195
ACH-000387,-0.378990515516
ACH-000389,-0.283311976109
ACH-000390,-0.31748450374000003
ACH-000393,-0.32407227268100003
ACH-000395,-0.506818407565
ACH-000397,-0.320429881891
ACH-000401,-0.24047572001200002
ACH-000402,-0.0333668311397
ACH-000403,-0.533399933602
ACH-000404,-0.04292202505969999
ACH-000406,-0.305175136879
ACH-000407,-0.207517646913
ACH-000408,-0.392556528194
ACH-000410,-0.1186824411
ACH-000411,-0.62719104692
ACH-000414,-0.594283593961
ACH-000415,-0.381178772071
ACH-000416,-0.27416528620700004
ACH-000420,-0.313699577104
ACH-000421,-0.19442226300700002
ACH-000424,-0.456168653067
ACH-000425,-0.351898966689
ACH-000426,-0.29881130216400004
ACH-000427,-0.34655088888400004
ACH-000433,-0.34320585579400004
ACH-000436,-0.27460337160500004
ACH-000444,-0.19889423500599998
ACH-000445,-0.348447616435
ACH-000448,-0.435114319384
ACH-000450,-0.22372284884799998
ACH-000452,-0.247246644445
ACH-000454,-0.504488674967
ACH-000458,-0.10871253666899999
ACH-000459,0.201927050729
ACH-000460,-0.310242442184
ACH-000461,-0.193674255401
ACH-000463,-0.21789051826900002
ACH-000464,-0.0683631576275
ACH-000466,-0.0552999525279
ACH-000467,-0.252339989566
ACH-000468,-0.47648807580200003
ACH-000469,-0.297964038617
ACH-000470,-0.38106665486999997
ACH-000471,-0.14290772217800002
ACH-000472,-0.33620442450800003
ACH-000473,-0.157552573695
ACH-000475,-0.27188366913400003
ACH-000476,-0.374618237051
ACH-000477,-0.09094703197010001
ACH-000480,-0.124700058879
ACH-000481,-0.187011354001
ACH-000483,-0.16109593069599998
ACH-000484,0.134876837384
ACH-000485,-0.338237671532
ACH-000486,-0.381188592683
ACH-000487,-0.38468987615999994
ACH-000488,-0.238582738798
ACH-000490,-0.0807807818474
ACH-000491,-0.285825039265
ACH-000495,-0.267167625733
ACH-000496,-0.501392246551
ACH-000499,-0.387275064124
ACH-000500,0.29891400961
ACH-000502,-0.533750622036
ACH-000503,-0.44500977951000004
ACH-000505,-0.318329322115
ACH-000507,-0.379884344561
ACH-000510,-0.430996193419
ACH-000511,-0.373411917731
ACH-000512,-0.467607907317
ACH-000516,-0.324075972909
ACH-000517,-0.331316778903
ACH-000518,-0.388611388044
ACH-000520,-0.16877170196600003
ACH-000521,-0.308856675092
ACH-000522,-0.5140081117059999
ACH-000524,-0.344203915001
ACH-000527,-0.247719264653
ACH-000528,-0.229363603356
ACH-000537,-0.332756918658
ACH-000541,-0.10085182766899999
ACH-000542,-0.465363214733
ACH-000544,-0.383245231633
ACH-000545,-0.233763431323
ACH-000547,-0.308006760713
ACH-000548,-0.218528106623
ACH-000549,-0.546213405465
ACH-000550,-0.148137336432
ACH-000552,-0.24532835877300002
ACH-000556,-0.41167075884000004
ACH-000557,-0.564817673816
ACH-000570,-0.180714197481
ACH-000571,-0.259453377478
ACH-000573,-0.129736689085
ACH-000576,-0.259834748571
ACH-000580,-0.29702555496399996
ACH-000584,-0.163238103689
ACH-000585,-0.241763126913
ACH-000588,-0.1983058261
ACH-000589,-0.300796723924
ACH-000591,-0.450686285303
ACH-000593,-0.395578879812
ACH-000600,-0.46276395622199995
ACH-000601,-0.41340790004199995
ACH-000604,-0.260753973975
ACH-000605,-0.36904189694600004
ACH-000606,-0.282275704556
ACH-000608,-0.443288005871
ACH-000614,-0.113009786304
ACH-000616,-0.38326243605800003
ACH-000618,-0.306891474126
ACH-000619,-0.579796197065
ACH-000620,-0.214914331124
ACH-000621,-0.45283484479599995
ACH-000622,-0.139991168403
ACH-000623,-0.16865561864
ACH-000624,-0.316882768133
ACH-000627,-0.359176066543
ACH-000630,-0.22597762382800002
ACH-000632,-0.349560830621
ACH-000633,-0.506906106704
ACH-000637,-0.331884284554
ACH-000638,-0.579275039851
ACH-000646,-0.147905802766
ACH-000647,-0.293489604166
ACH-000648,-0.43131176822800005
ACH-000649,-0.46802059817900005
ACH-000651,-0.0494639791903
ACH-000652,-0.0982868324536
ACH-000653,-0.20832507103
ACH-000657,-0.301114309744
ACH-000658,-0.403742099197
ACH-000661,-0.217493530737
ACH-000662,-0.0038685986886
ACH-000663,-0.13796149331
ACH-000665,-0.314653298479
ACH-000671,-0.142663809162
ACH-000673,-0.431512297977
ACH-000676,-0.08718737185639999
ACH-000677,-0.32304893466400003
ACH-000681,-0.41300917274000004
ACH-000682,-0.22377748522799998
ACH-000683,-0.426492887447
ACH-000684,-0.498028164879
ACH-000688,-0.36421356200099997
ACH-000693,-0.34334163943
ACH-000694,-0.242238711113
ACH-000695,-0.30696338011999996
ACH-000696,-0.375298671667
ACH-000697,-0.31563237373799996
ACH-000699,-0.25281830135600003
ACH-000701,-0.44764546156999996
ACH-000706,-0.150782085513
ACH-000711,-0.31423454075199997
ACH-000713,-0.3992692968
ACH-000714,-0.246407899279
ACH-000718,-0.340322800815
ACH-000720,-0.347426158197
ACH-000721,-0.385776157464
ACH-000724,-0.454468868056
ACH-000725,-0.5007170203970001
ACH-000732,-0.183706103111
ACH-000734,-0.24359762683699998
ACH-000735,-0.283517393993
ACH-000736,-0.00465190347571
ACH-000738,-0.264850582437
ACH-000746,-0.440664556035
ACH-000747,-0.342510934353
ACH-000748,-0.24201667909000002
ACH-000753,-0.193435411647
ACH-000756,-0.151501117688
ACH-000757,-0.237072422086
ACH-000758,-0.102289182018
ACH-000760,-0.255095532262
ACH-000763,-0.589651925574
ACH-000764,-0.30852108426999997
ACH-000765,-0.185334109188
ACH-000766,-0.429167890203
ACH-000767,-0.321984933475
ACH-000768,-0.30696289851999997
ACH-000769,-0.605277660045
ACH-000770,-0.380808365065
ACH-000771,-0.213652521219
ACH-000773,-0.5216223037600001
ACH-000776,-0.41743669318599996
ACH-000777,-0.45661602436099996
ACH-000778,-0.317785277445
ACH-000781,-0.300760152246
ACH-000782,-0.10027536156300002
ACH-000783,-0.364015695319
ACH-000784,-0.322751245442
ACH-000785,-0.440542783836
ACH-000787,-0.295440010658
ACH-000788,-0.284497331387
ACH-000791,-0.510717200837
ACH-000792,-0.322164917158
ACH-000794,-0.56199282091
ACH-000796,-0.46241853402099997
ACH-000799,-0.564535964079
ACH-000800,-0.223898118706
ACH-000802,-0.307810945473
ACH-000804,-0.58389133897
ACH-000805,-0.123483533795
ACH-000809,-0.343802594471
ACH-000810,-0.341042472875
ACH-000811,-0.156206714319
ACH-000817,-0.21699838197700003
ACH-000819,-0.07568466025000001
ACH-000820,-0.0253242910372
ACH-000821,-0.523886199398
ACH-000822,-0.103442241818
ACH-000823,-0.354974164256
ACH-000824,-0.391818205652
ACH-000827,-0.23728425491799998
ACH-000829,-0.228803897296
ACH-000831,-0.263410015623
ACH-000832,-0.222157989784
ACH-000833,-0.0569752290011
ACH-000834,-0.283332145407
ACH-000835,-0.16264476449
ACH-000836,-0.39454063744900003
ACH-000837,-0.40002141360200005
ACH-000838,-0.204834382352
ACH-000839,-0.496711878886
ACH-000840,-0.006322439592229999
ACH-000841,-0.455138690866
ACH-000843,-0.228775785705
ACH-000846,-0.353458239993
ACH-000847,-0.34858233478600004
ACH-000848,-0.26212445218
ACH-000849,-0.387887480043
ACH-000851,-0.37241223524899997
ACH-000855,-0.044197577379099996
ACH-000856,-0.234061747455
ACH-000858,-0.278151071864
ACH-000859,-0.37944333798
ACH-000861,-0.417722723925
ACH-000862,-0.34954641254100005
ACH-000865,-0.106819142923
ACH-000866,-0.320781932266
ACH-000867,-0.29713113639899996
ACH-000869,-0.25718847896499997
ACH-000872,-0.10989563310999999
ACH-000873,-0.42685785852200003
ACH-000876,-0.167895589318
ACH-000878,-0.0899240847715
ACH-000880,-0.167830683279
ACH-000881,-0.21771384050700002
ACH-000882,-0.144496068403
ACH-000884,-0.3169123791
ACH-000885,-0.345542665298
ACH-000887,-0.373324365086
ACH-000888,-0.309516882416
ACH-000889,-0.239541359553
ACH-000890,-0.33993717498000003
ACH-000896,-0.305858983303
ACH-000898,-0.56197056686
ACH-000900,-0.399946435773
ACH-000901,-0.44039969484200003
ACH-000905,-0.34050808002099997
ACH-000906,-0.331116834555
ACH-000907,-0.35793399500399997
ACH-000910,-0.5644168205969999
ACH-000911,-0.400545799743
ACH-000912,-0.230919075521
ACH-000913,-0.125294332234
ACH-000915,-0.158478086459
ACH-000916,-0.191812336765
ACH-000917,-0.325852457093
ACH-000921,-0.381390319502
ACH-000924,-0.35235216907300004
ACH-000926,-0.18020771513
ACH-000928,-0.16868042006099998
ACH-000929,-0.23688775081
ACH-000932,-0.20593162607999999
ACH-000935,-0.6038410005870001
ACH-000936,-0.304359579821
ACH-000937,-0.324967564095
ACH-000938,-0.206103086203
ACH-000939,-0.18022881403299998
ACH-000941,-0.301935566617
ACH-000943,-0.324649376356
ACH-000946,-0.210706609456
ACH-000947,-0.098069173255
ACH-000948,-0.14934397083599998
ACH-000950,-0.143846019761
ACH-000953,-0.417963367761
ACH-000957,-0.44268186532799997
ACH-000958,-0.143269378963
ACH-000960,-0.298651119139
ACH-000963,-0.6590145661010001
ACH-000968,-0.20713474639499999
ACH-000969,-0.18018640080499998
ACH-000973,-0.34254836981
ACH-000974,-0.26065735132199996
ACH-000975,-0.521858811985
ACH-000976,-0.286705435138
ACH-000978,-0.194979914648
ACH-000980,-0.103581124826
ACH-000984,-0.206805340902
ACH-000986,-0.370495911821
ACH-000988,-0.315772811975
ACH-000993,-0.20659789677999998
ACH-000994,-0.308540660934
ACH-000996,-0.179426351635
ACH-001001,-0.243756523253
ACH-001020,-0.236412491552
ACH-001028,-0.41337858815899997
ACH-001031,-0.128027936243
ACH-001038,-0.116038672927
ACH-001048,-0.286278085166
ACH-001050,-0.38304791563
ACH-001053,-0.300593152182
ACH-001054,-0.11490394022700001
ACH-001061,-0.156526115119
ACH-001067,-0.30258571987300004
ACH-001075,-0.198637642285
ACH-001096,-0.537374952459
ACH-001128,-0.553661737552
ACH-001134,-0.301140485273
ACH-001151,-0.39718810130099996
ACH-001163,-0.147895308208
ACH-001164,-0.0113327866019
ACH-001173,-0.38441097536300006
ACH-001183,-0.215961385851
ACH-001184,-0.399944350811
ACH-001190,-0.45325043465099996
ACH-001192,-0.301392238728
ACH-001193,0.152837499329
ACH-001196,-0.303719170012
ACH-001197,-0.25099622938099997
ACH-001205,-0.21243861345800003
ACH-001211,-0.573180182481
ACH-001212,-0.370778275698
ACH-001228,-0.37669532597800004
ACH-001232,-0.23692070263099999
ACH-001239,-0.20691322132599999
ACH-001274,-0.219810831812
ACH-001275,-0.352418372359
ACH-001277,-0.2202077958
ACH-001278,-0.24315614688499998
ACH-001280,-0.418256742591
ACH-001283,-0.225684970671
ACH-001289,-0.051958030404500005
ACH-001295,-0.31221336305999997
ACH-001300,-0.348530232125
ACH-001301,-0.344730560442
ACH-001302,-0.09585809252139998
ACH-001303,-0.0507722097229
ACH-001306,-0.06506267087119999
ACH-001318,-0.425439079381
ACH-001322,-0.312898949215
ACH-001328,-0.33802535520099997
ACH-001332,-0.31123367794100004
ACH-001333,-0.0959464659502
ACH-001336,-0.36534400751199997
ACH-001340,-0.21177464607500002
ACH-001346,-0.230214563987
ACH-001353,-0.541654229267
ACH-001354,-0.447389807333
ACH-001367,-0.126463552837
ACH-001368,-0.289117187993
ACH-001374,0.291206843125
ACH-001375,-0.303938675273
ACH-001377,-0.25573448209000005
ACH-001380,-0.314376200901
ACH-001391,-0.226398178609
ACH-001407,-0.232665900697
ACH-001408,-0.34627111910999997
ACH-001413,-0.276608916417
ACH-001430,-0.233985242583
ACH-001431,-0.11101230896
ACH-001450,-0.198289329886
ACH-001496,-0.262758296735
ACH-001500,-0.260771788817
ACH-001521,-0.364631936512
ACH-001523,-0.34678158157899996
ACH-001532,-0.322824269589
ACH-001536,-0.340872381396
ACH-001550,-0.227989832112
ACH-001552,-0.259452580293
ACH-001554,-0.170403907792
ACH-001645,-0.34232652201999997
ACH-001654,-0.345780689212
ACH-001715,-0.418569026214
ACH-001735,-0.0989308307993
ACH-001736,-0.18717378161400003
ACH-001737,-0.6270666245009999
ACH-001740,-0.101769399773
ACH-001745,-0.333237546481
ACH-001750,-0.203342114007
ACH-001765,-0.32870637834000005
ACH-001956,-0.253448126913
ACH-001957,-0.24985259619000003
