,SERPIND1 (3053)
ACH-000849,-0.0319094505204
ACH-000851,-0.129432771468
ACH-000855,-0.192380523827
ACH-000856,0.13685440297700002
ACH-000858,-0.285532663887
ACH-000859,-0.11557218851399999
ACH-000861,-0.150696057383
ACH-000862,-0.08447364654640001
ACH-000865,-0.145184154235
ACH-000866,-0.16915078059500002
ACH-000867,-0.165760104784
ACH-000869,0.138422987755
ACH-000872,-0.17564275637200003
ACH-000873,-0.0700560735997
ACH-000876,-0.0733085996446
ACH-000878,0.20558705412300002
ACH-000880,-0.219124688423
ACH-000881,-0.127443659839
ACH-000882,-0.0396970478069
ACH-000884,-0.0963857641706
ACH-000885,-0.0084413193021
ACH-000887,-0.371505189529
ACH-000888,-0.055648382459300004
ACH-000889,-0.032251711261900004
ACH-000890,-0.25282505091699997
ACH-000896,-0.09385839200339999
ACH-000898,-0.107709569864
ACH-000900,-0.35920485516199996
ACH-000901,-0.288828421534
ACH-000905,-0.0346304942364
ACH-000906,-0.0482919739855
ACH-000907,-0.15173147919299998
ACH-000910,0.0786057951419
ACH-000911,-0.0994999717862
ACH-000912,-0.37118051350500003
ACH-000913,-0.08914634014070001
ACH-000915,-0.028844387888799998
ACH-000916,-0.7378702467470001
ACH-000917,-0.0139935480815
ACH-000921,-0.20916895566799998
ACH-000924,-0.171362776236
ACH-000926,-0.34631711046700003
ACH-000928,-0.134375337894
ACH-000929,-0.0789304687198
ACH-000932,-0.224990115616
ACH-000935,0.060708321510399996
ACH-000936,-0.132124132037
ACH-000937,-0.12698757534299998
ACH-000938,-0.085712736889
ACH-000939,-0.32482355429299997
ACH-000941,-0.101082055745
ACH-000943,0.0389252964965
ACH-000946,-0.1995130007
ACH-000947,-0.181463731769
ACH-000948,-0.276286364898
ACH-000950,-0.21991708494800002
ACH-000953,-0.143120795977
ACH-000957,-0.303075250613
ACH-000958,-0.0411723988089
ACH-000960,-0.114997995522
ACH-000963,-0.0339794099327
ACH-000968,-0.12980551684900002
ACH-000969,-0.133995076297
ACH-000973,-0.0324860246327
ACH-000974,-0.0737160254798
ACH-000975,-0.270867840342
ACH-000976,0.009146271797979999
ACH-000978,-0.164682358145
ACH-000980,-0.226588159019
ACH-000984,0.057838815733199996
ACH-000986,-0.144572754893
ACH-000988,-0.0960664563779
ACH-000993,-0.037658837600500004
ACH-000994,-0.139975713241
ACH-000996,-0.202963771271
ACH-001001,-0.107580718374
ACH-001020,0.20296028966
ACH-001028,-0.0842114777105
ACH-001031,-0.15542139737299998
ACH-001038,-0.12876700042199998
ACH-001048,0.0155414616685
ACH-001050,-0.09111958857689999
ACH-001053,-0.24480894386100002
ACH-001054,-0.168106708413
ACH-001061,-0.07401387449789999
ACH-001067,-0.20638415174000002
ACH-001075,0.0307393435509
ACH-001096,0.00803887619178
ACH-001128,-0.591069492898
ACH-001134,-0.167047661076
ACH-001151,-0.43728409442599997
ACH-001163,-0.0652997880789
ACH-001164,-0.342848365009
ACH-001173,-0.0753291833565
ACH-001183,-0.141865192052
ACH-001184,-0.0278592275807
ACH-001190,-0.100197972993
ACH-001192,-0.0728745191748
ACH-001193,0.389185225442
ACH-001196,-0.0650109638008
ACH-001197,-0.0409561353101
ACH-001205,-0.09955312913270001
ACH-001211,-0.200708546712
ACH-001212,-0.439095686231
ACH-001228,-0.224279958369
ACH-001232,-0.183313448654
ACH-001239,-0.156517442269
ACH-001274,-0.0825100253622
ACH-001275,0.062436526345800006
ACH-001277,-0.365228533447
ACH-001278,-0.0135842941287
ACH-001280,-0.260220523853
ACH-001283,-0.20885981345899998
ACH-001289,-0.0303737370188
ACH-001295,-0.126823963637
ACH-001300,-0.133547619598
ACH-001301,0.0206072934125
ACH-001302,-0.0849595427165
ACH-001303,0.00198532177937
ACH-001306,-0.223299086937
ACH-001318,-0.0670884742558
ACH-001322,-0.286331910641
ACH-001328,-0.0120944239889
ACH-001332,-0.0392402743059
ACH-001333,-0.28849930249899997
ACH-001336,-0.17276078839
ACH-001340,-0.237369115552
ACH-001346,-0.0918817168875
ACH-001353,-0.155598382445
ACH-001354,-0.0700632012485
ACH-001367,-0.542842358278
ACH-001368,-0.114547489308
ACH-001374,-0.505673874472
ACH-001375,-0.28969301726700003
ACH-001377,-0.00580518954521
ACH-001380,-0.022614754028599998
ACH-001391,-0.199435561252
ACH-001407,-0.313711443599
ACH-001408,-0.185784558197
ACH-001413,-0.237914871849
ACH-001430,-0.305524062425
ACH-001431,0.148813255165
ACH-001450,-0.128506734632
ACH-001496,-0.17567087968800002
ACH-001500,-0.0735661342092
ACH-001521,0.0678518797625
ACH-001523,-0.0322756735165
ACH-001532,-0.052325941513099994
ACH-001536,-0.403249116598
ACH-001550,-0.111724899334
ACH-001552,-0.144201019673
ACH-001554,0.008438585560100001
ACH-001645,-0.025174873553400003
ACH-001654,-0.13867291076500002
ACH-001715,-0.362359627874
ACH-001735,-0.072370778177
ACH-001736,-0.219264516816
ACH-001737,-0.33559821591899996
ACH-001740,0.024780799946400003
ACH-001745,-0.141287889622
ACH-001750,-0.34887827250799996
ACH-001765,-0.332896986579
ACH-001956,-0.0887676635375
ACH-001957,-0.130012901673
