,COX6A2 (1339)
ACH-000237,-0.17777934305799997
ACH-000238,0.03310044503
ACH-000243,-0.386570645687
ACH-000244,-0.141233560334
ACH-000246,-0.14912249895500002
ACH-000248,-0.20426651147
ACH-000250,-0.18790047920699998
ACH-000251,-0.0871720081962
ACH-000253,-0.139306121404
ACH-000255,-0.385447930374
ACH-000256,-0.0247025059744
ACH-000257,-0.36472635628300004
ACH-000258,-0.0994862300531
ACH-000259,-0.230727781936
ACH-000260,-0.18673304140799998
ACH-000261,-0.242985497533
ACH-000262,-0.09106886213899999
ACH-000263,-0.220620910113
ACH-000264,-0.134479697452
ACH-000265,-0.41353809340099995
ACH-000266,-0.27829192109
ACH-000272,-0.067527782278
ACH-000273,-0.183274089257
ACH-000274,-0.183434645157
ACH-000277,-0.110563958025
ACH-000278,-0.188718543436
ACH-000279,-0.220019476422
ACH-000280,-0.130687311866
ACH-000281,-0.08672728061889999
ACH-000288,-0.158160796328
ACH-000291,-0.11045423407600001
ACH-000293,-0.166998729169
ACH-000294,-0.0536215001102
ACH-000295,-0.233567417553
ACH-000296,-0.121715807034
ACH-000302,-0.181049247483
ACH-000304,-0.652290025229
ACH-000307,-0.184681143464
ACH-000308,-0.134364350828
ACH-000310,-0.264282415623
ACH-000311,-0.450907259162
ACH-000312,-0.21054182616099998
ACH-000315,-0.21838915400400002
ACH-000316,-0.254593270647
ACH-000317,-0.267610349543
ACH-000318,-0.158083000017
ACH-000319,-0.302786350763
ACH-000320,-0.197136061707
ACH-000322,-0.37903016096000003
ACH-000323,-0.244655121501
ACH-000324,-0.133782725583
ACH-000329,-0.105828003465
ACH-000330,-0.00113240552352
ACH-000331,-0.269229169697
ACH-000332,-0.20919797837600002
ACH-000334,0.0929492444218
ACH-000335,0.269730524275
ACH-000336,-0.44948687284500005
ACH-000337,-0.14085679409399998
ACH-000339,-0.24558474224
ACH-000341,-0.307536453444
ACH-000348,-0.122562683488
ACH-000350,-0.245847795783
ACH-000352,-0.134466563801
ACH-000356,-0.11971345668299999
ACH-000361,-0.305658687035
ACH-000362,-0.20788588694600002
ACH-000363,-0.46433158115199996
ACH-000364,-0.0947307032359
ACH-000365,-0.258253386365
ACH-000366,-0.09250412515630001
ACH-000368,-0.50811610908
ACH-000374,-0.126513390959
ACH-000375,0.06347576076190001
ACH-000376,0.0038082039593299996
ACH-000381,-0.152509719386
ACH-000383,-0.105649073267
ACH-000387,-0.33291259215999996
ACH-000389,-0.179538446145
ACH-000390,-0.280501237277
ACH-000393,-0.16784397548799998
ACH-000395,-0.0228542217439
ACH-000397,-0.253082730461
ACH-000401,0.08213959702689999
ACH-000402,-0.162306138672
ACH-000403,-0.07878707177680001
ACH-000404,-0.270728335532
ACH-000406,-0.165019227337
ACH-000407,-0.301919948204
ACH-000408,-0.0194093798929
ACH-000410,-0.216546874186
ACH-000411,-0.27232883274
ACH-000414,-0.224372229392
ACH-000415,-0.269158164005
ACH-000416,-0.160534551424
ACH-000420,-0.420949589331
ACH-000421,-0.221867822963
ACH-000424,-0.287568906058
ACH-000425,-0.129056178602
ACH-000426,-0.25838719367699997
ACH-000427,-0.266329203488
ACH-000433,-0.22913629039099997
ACH-000436,-0.19526048074000002
ACH-000444,-0.19248175116799998
ACH-000445,-0.295607030645
ACH-000448,-0.188061573937
ACH-000450,-0.23039838177900002
ACH-000452,-0.178659899396
ACH-000454,-0.196093998705
ACH-000458,-0.166458117601
ACH-000459,0.44331059470399997
ACH-000460,-0.11481662558
ACH-000461,-0.21193693003199998
ACH-000463,-0.20004885546
ACH-000464,-0.0273807211336
ACH-000466,-0.24318386211800003
ACH-000467,-0.317599568968
ACH-000468,-0.13850383667000002
ACH-000469,-0.143003378326
ACH-000470,0.07483357190210001
ACH-000471,-0.247576966693
ACH-000472,-0.263823353317
ACH-000473,-0.138883839059
ACH-000475,-0.18223860795699998
ACH-000476,-0.272436463545
ACH-000477,-0.632796927644
ACH-000480,-0.107544218239
ACH-000481,-0.143340205289
ACH-000483,-0.591702220503
ACH-000484,-0.297296345884
ACH-000485,-0.5412334055210001
ACH-000486,-0.356862742682
ACH-000487,-0.187231111327
ACH-000488,-0.16672454835699999
ACH-000490,-0.26801735625900003
ACH-000491,-0.309803018448
ACH-000495,-0.378203773014
ACH-000496,-0.43722649611599995
ACH-000499,-0.38984434556
ACH-000500,0.08877136635410002
ACH-000502,-0.233256563159
ACH-000503,-0.31213458338399996
ACH-000505,-0.446222958605
ACH-000507,-0.326024702429
ACH-000510,-0.293769990264
ACH-000511,0.00423244472633
ACH-000512,-0.5532445587899999
ACH-000516,-0.0904114153613
ACH-000517,-0.204353493211
ACH-000518,-0.028197163049
ACH-000520,-0.275636732539
ACH-000521,-0.418661962881
ACH-000522,-0.358014747021
ACH-000524,-0.101645727841
ACH-000527,-0.169173524303
ACH-000528,-0.23787594131099998
ACH-000537,-0.19770220301600003
ACH-000541,-0.521932584995
ACH-000542,-0.23047466501299999
ACH-000544,-0.106792676295
ACH-000545,-0.0822121107363
ACH-000547,-0.328847079085
ACH-000548,-0.303551515002
ACH-000549,-0.348092228161
ACH-000550,0.014617159534100001
ACH-000552,-0.149214547503
ACH-000556,-0.20895911623799998
ACH-000557,-0.414003859186
ACH-000570,-0.20550718277199997
ACH-000571,-0.169163775332
ACH-000573,-0.17276373113200003
ACH-000576,-0.472747530693
ACH-000580,-0.22902393505
ACH-000584,-0.140367452157
ACH-000585,-0.22611719572099997
ACH-000588,-0.46332444955700003
ACH-000589,-0.491376623795
ACH-000591,-0.46271462394100005
ACH-000593,0.011245051795299998
ACH-000600,0.0796645101943
ACH-000601,-0.23814468467900002
ACH-000604,-0.40175929149000006
ACH-000605,-0.187824437412
ACH-000606,-0.05658607062940001
ACH-000608,-0.119556833765
ACH-000614,-0.24239453056
ACH-000616,-0.19863644466400002
ACH-000618,-0.107496559649
ACH-000619,-0.193960813091
ACH-000620,-0.22999043544599998
ACH-000621,-0.16838351760200002
ACH-000622,-0.161881192595
ACH-000623,-0.18439540287099998
ACH-000624,-0.251926171609
ACH-000627,-0.0922443524287
ACH-000630,-0.0747139112544
ACH-000632,-0.23926853111299998
ACH-000633,-0.162138504519
ACH-000637,-0.645041216948
ACH-000638,-0.20685388133699997
ACH-000646,-0.211347852184
ACH-000647,-0.194462683775
ACH-000648,-0.119917280318
ACH-000649,-0.172713715966
ACH-000651,-0.170529574573
ACH-000652,-0.132570485829
ACH-000653,-0.19223289138
ACH-000657,-0.21015359854200003
ACH-000658,-0.39330156107
ACH-000661,-0.140061660906
ACH-000662,-0.0806778836015
ACH-000663,-0.0193486916835
ACH-000665,-0.20645509272100002
ACH-000671,-0.434157931786
ACH-000673,-0.263367203093
ACH-000676,-0.10414777457999999
ACH-000677,-0.173253787095
ACH-000681,-0.28591206578899997
ACH-000682,-0.21958991280600001
ACH-000683,-0.46202107232100004
ACH-000684,-0.0814341872648
ACH-000688,-0.35973666040700003
ACH-000693,0.0056155344351999995
ACH-000694,-0.149550531842
ACH-000695,-0.137355671603
ACH-000696,-0.21380928014400002
ACH-000697,-0.183234218574
ACH-000699,-0.125439254527
ACH-000701,-0.00188578979733
ACH-000706,-0.275786815603
ACH-000711,-0.116664250596
ACH-000713,-0.45239829442199997
ACH-000714,-0.435935311831
ACH-000718,-0.23823456435100002
ACH-000720,-0.17154955495000002
ACH-000721,-0.163556763998
ACH-000724,-0.596841793314
ACH-000725,-0.399392001619
ACH-000732,-0.216579315158
ACH-000734,-0.0809577900684
ACH-000735,-0.024050848678
ACH-000736,-0.129206248912
ACH-000738,-0.289410378057
ACH-000746,-0.06286761024540001
ACH-000747,-0.23784813862
ACH-000748,-0.237376526942
ACH-000753,-0.292748269858
ACH-000756,-0.235193862273
ACH-000757,-0.414604964854
ACH-000758,-0.279080331596
ACH-000760,-0.26289058773
ACH-000763,-0.0883570589128
ACH-000764,-0.35449070993
ACH-000765,-0.22180737223299998
ACH-000766,-0.341383097691
ACH-000767,-0.29225003098499996
ACH-000768,-0.197687994575
ACH-000769,-0.192562137763
ACH-000770,-0.24811579157900002
ACH-000771,-0.284666475358
ACH-000773,-0.106562436915
ACH-000776,-0.17139649345
ACH-000777,0.104267754563
ACH-000778,-0.39956739279799997
ACH-000781,-0.19717736055399998
ACH-000782,-0.343498877839
ACH-000783,-0.163678961851
ACH-000784,-0.147982826316
ACH-000785,-0.426922797929
ACH-000787,-0.190641833529
ACH-000788,-0.24166076977200002
ACH-000791,-0.199470630718
ACH-000792,-0.277932372593
ACH-000794,-0.20486516657900003
ACH-000796,-0.0930107136712
ACH-000799,-0.45844552871600003
ACH-000800,-0.240698879069
ACH-000802,-0.0217151991404
ACH-000804,-0.22958529857700002
ACH-000805,-0.161868838785
ACH-000809,-0.286362758735
ACH-000810,-0.22560263268800002
ACH-000811,-0.27751494669599996
ACH-000817,-0.421714164913
ACH-000819,-0.219295587472
ACH-000820,-0.256836259118
ACH-000821,-0.268222238406
ACH-000822,-0.161123348733
ACH-000823,-0.224836760755
ACH-000824,-0.0903178052165
ACH-000827,-0.309107935339
ACH-000829,0.06937340162710001
ACH-000831,-0.200936861996
ACH-000832,-0.169760625262
ACH-000833,-0.53973793517
ACH-000834,0.0207460100022
ACH-000835,-0.118197667085
ACH-000836,-0.1771138046
ACH-000837,-0.142992189884
ACH-000838,-0.339858519682
ACH-000839,-0.0884646992515
ACH-000840,-0.652961271544
ACH-000841,-0.26734345886599997
ACH-000843,-0.15346766684000002
ACH-000846,-0.135874908357
ACH-000847,0.0778025509473
ACH-000848,-0.211509485174
ACH-000849,-0.310169815832
ACH-000851,-0.329325703335
ACH-000855,-0.32101271403799997
ACH-000856,-0.34457626371699995
ACH-000858,-0.0156777326938
ACH-000859,-0.189414913079
ACH-000861,-0.367460112535
ACH-000862,-0.23621261237500002
ACH-000865,-0.131567780642
ACH-000866,-0.10205623977299999
ACH-000867,-0.155554050149
ACH-000869,-0.259344119034
ACH-000872,-0.163575558105
ACH-000873,-0.397954275322
ACH-000876,-0.10515687731699999
ACH-000878,-0.0410098382824
ACH-000880,-0.17817229082000002
ACH-000881,-0.0557180712223
ACH-000882,-0.213413850571
ACH-000884,-0.304935339863
ACH-000885,-0.129200251459
ACH-000887,-0.15058545606899998
ACH-000888,-0.239244683594
ACH-000889,-0.0952675973938
ACH-000890,-0.282792910931
ACH-000896,-0.310955599934
ACH-000898,-0.022815544065200002
ACH-000900,-0.45919025524499996
ACH-000901,-0.425360665736
ACH-000905,-0.1777872567
ACH-000906,-0.233202110431
ACH-000907,-0.203156360375
ACH-000910,-0.235006002392
ACH-000911,-0.15962364683900002
ACH-000912,-0.204009165807
ACH-000913,-0.193475383904
ACH-000915,-0.19938550981199998
ACH-000916,-0.60168955785
ACH-000917,-0.447007994264
ACH-000921,0.0143243986347
ACH-000924,-0.09238901767039999
ACH-000926,-0.349104666654
ACH-000928,-0.182206914696
ACH-000929,-0.40265779242399996
ACH-000932,-0.0945505800412
ACH-000935,-0.41487588014700005
ACH-000936,-0.22124297635899998
ACH-000937,-0.30109802777600003
ACH-000938,-0.15589079852600002
ACH-000939,-0.178919082996
ACH-000941,-0.287774537022
ACH-000943,-0.134877434874
ACH-000946,-0.263931898315
ACH-000947,-0.17058379038
ACH-000948,-0.153771578745
ACH-000950,-0.287394948165
ACH-000953,-0.43817722678599996
ACH-000957,-0.312537908701
ACH-000958,-0.43100911017099997
ACH-000960,-0.2145217522
ACH-000963,-0.19781869930799997
ACH-000968,-0.21829354720199998
ACH-000969,-0.253895124712
ACH-000973,-0.0432441649495
ACH-000974,-0.142032485677
ACH-000975,0.00261407923382
ACH-000976,-0.490441054898
ACH-000978,-0.269314489821
ACH-000980,-0.196107091717
ACH-000984,-0.442230809109
ACH-000986,-0.2193063348
ACH-000988,-0.10494537113199999
ACH-000993,-0.0767956623657
ACH-000994,-0.087104522775
ACH-000996,-0.274896481716
ACH-001001,-0.219830930585
ACH-001020,-0.154256082704
ACH-001028,-0.10433418166000001
ACH-001031,-0.15226884269000002
ACH-001038,-0.17302566866900002
ACH-001048,-0.04333098990809999
ACH-001050,-0.11472590602
ACH-001053,-0.162446760116
ACH-001054,-0.17268185401
ACH-001061,-0.2168958696
ACH-001067,-0.0876146906853
ACH-001075,-0.12560855485300002
ACH-001096,-0.25052205993099996
ACH-001128,0.111040487793
ACH-001134,-0.239905346022
ACH-001151,-0.18078040907900003
ACH-001163,-0.0459465810736
ACH-001164,-0.305626348542
ACH-001173,-0.187940659388
ACH-001183,-0.0582995140455
ACH-001184,-0.212705923415
ACH-001190,-0.027207944149
ACH-001192,-0.0847256929223
ACH-001193,-0.294081836921
ACH-001196,-0.045597655533099996
ACH-001197,-0.36137744895
ACH-001205,0.138296916001
ACH-001211,0.00727046926234
ACH-001212,0.0877947661139
ACH-001228,-0.329743383372
ACH-001232,-0.077374476999
ACH-001239,-0.376389846021
ACH-001274,0.045885402338500005
ACH-001275,-0.045896229790099996
ACH-001277,0.0276229340594
ACH-001278,-0.102936583786
ACH-001280,-0.0100518482245
ACH-001283,-0.223702029995
ACH-001289,-0.369984667272
ACH-001295,-0.230998972317
ACH-001300,0.0600145545939
ACH-001301,-0.09987071918889999
ACH-001302,0.062448410433400006
ACH-001303,-0.055453950419199996
ACH-001306,-0.224523733794
ACH-001318,-0.305459145821
ACH-001322,-0.0467195367667
ACH-001328,-0.13083089900999997
ACH-001332,-0.208952951467
ACH-001333,-0.251647278621
ACH-001336,-0.126265981833
ACH-001340,-0.0535290649744
ACH-001346,-0.294029170231
ACH-001353,-0.146881903821
ACH-001354,-0.611588113799
ACH-001367,-0.061194801126300005
ACH-001368,-0.342882508858
ACH-001374,0.0286148379912
ACH-001375,-0.140458363571
ACH-001377,-0.279485855011
ACH-001380,-0.05975143732509999
ACH-001391,-0.24412512671199998
ACH-001407,-0.13224053668299998
ACH-001408,-0.161436298867
ACH-001413,-0.268295822814
ACH-001430,-0.128359905079
ACH-001431,-0.0977074892936
ACH-001450,-0.372503064844
ACH-001496,-0.185462267302
ACH-001500,0.0984857565398
ACH-001521,-0.050217681185
ACH-001523,-0.053737962797300004
ACH-001532,-0.116779146583
ACH-001536,-0.0781359016083
ACH-001550,-0.132287489289
ACH-001552,-0.012670376310700001
ACH-001554,-0.26948068881799997
ACH-001645,-0.11783000315400001
ACH-001654,-0.309322678629
ACH-001715,-0.0831397114195
ACH-001735,-0.10996666496200001
ACH-001736,-0.213686211274
ACH-001737,-0.214704657899
ACH-001740,-0.289651780082
ACH-001745,-0.22763385243599998
ACH-001750,-0.296164905056
ACH-001765,-0.184368696779
ACH-001956,-0.200375853422
ACH-001957,-0.114521337204
