,NUBP2 (10101)
ACH-000253,-0.549812425375
ACH-000255,-0.908279292816
ACH-000256,-0.953375908241
ACH-000257,-0.937504493864
ACH-000258,-1.00853928062
ACH-000259,-0.761369917176
ACH-000260,-0.684858989041
ACH-000261,-1.14060182671
ACH-000262,-0.964926434088
ACH-000263,-0.582488103613
ACH-000264,-0.812578309112
ACH-000265,-0.861013932164
ACH-000266,-0.770450333434
ACH-000272,-0.651887329889
ACH-000273,-0.975735824041
ACH-000274,-0.709124332853
ACH-000277,-0.610910365916
ACH-000278,-1.08328464034
ACH-000279,-0.7828547549729999
ACH-000280,-0.8438728448909999
ACH-000281,-1.0654896195999999
ACH-000288,-0.983795533508
ACH-000291,-0.795203199234
ACH-000293,-1.23618209604
ACH-000294,-0.982135623443
ACH-000295,-1.0557967638099999
ACH-000296,-1.03449299493
ACH-000302,-0.815032995246
ACH-000304,-0.776731567476
ACH-000307,-0.76391100069
ACH-000308,-0.808693006454
ACH-000310,-0.605243651101
ACH-000311,-0.542175925081
ACH-000312,-0.8977625917190001
ACH-000315,-0.861311663301
ACH-000316,-1.15324268966
ACH-000317,-0.537816005791
ACH-000318,-0.7736201847830001
ACH-000319,-0.9932225718440001
ACH-000320,-0.869205199945
ACH-000322,-0.863733887298
ACH-000323,-0.920556148754
ACH-000324,-0.869493848162
ACH-000329,-0.925537848328
ACH-000330,-1.1552634652299998
ACH-000331,-0.562401497963
ACH-000332,-0.969737254894
ACH-000334,-0.274203282425
ACH-000335,-0.595328560441
ACH-000336,-0.827566380628
ACH-000337,-0.9109121835870001
ACH-000339,-0.867736485161
ACH-000341,-0.712499014603
ACH-000348,-1.08025410966
ACH-000350,-0.5545532631360001
ACH-000352,-0.420769140003
ACH-000356,-1.07054660641
ACH-000361,-0.745256501837
ACH-000362,-0.813843760342
ACH-000363,-0.666742647645
ACH-000364,-0.980503161578
ACH-000365,-0.789245810344
ACH-000366,-0.9783224491820001
ACH-000368,-1.07343868635
ACH-000374,-0.870808852153
ACH-000375,-0.8695254678200001
ACH-000376,-0.829068231205
ACH-000381,-0.529832155956
ACH-000383,-0.48252616091899997
ACH-000387,-0.774014928209
ACH-000389,-0.903191247529
ACH-000390,-1.22523142001
ACH-000393,-0.7458047328659999
ACH-000395,-1.41661843817
ACH-000397,-0.834287987464
ACH-000401,-0.918743140888
ACH-000402,-1.1321485656999999
ACH-000403,-0.671210958662
ACH-000404,-0.716544682502
ACH-000406,-0.940239528247
ACH-000407,-0.9360516640209999
ACH-000408,-0.915375255499
ACH-000410,-1.00433805468
ACH-000411,-0.805075404303
ACH-000414,-0.6236018780899999
ACH-000415,-0.827184418458
ACH-000416,-0.877782215124
ACH-000420,-0.5785256742670001
ACH-000421,-0.761428946152
ACH-000424,-1.0749179580600001
ACH-000425,-0.8616288981910001
ACH-000426,-0.840026084753
ACH-000427,-1.03436875956
ACH-000433,-0.917078844265
ACH-000436,-0.911392851797
ACH-000444,-0.883105211162
ACH-000445,-1.1042440802700002
ACH-000448,-0.5664659209740001
ACH-000450,-0.617408836863
ACH-000452,-0.8356606745499999
ACH-000454,-0.849496972765
ACH-000458,-0.5641209978689999
ACH-000459,-0.841391890641
ACH-000460,-0.909558802413
ACH-000461,-0.75659282844
ACH-000463,-0.860925562649
ACH-000464,-0.9142771482950001
ACH-000466,-0.8655471357629999
ACH-000467,-0.533926569054
ACH-000468,-1.0091774323
ACH-000469,-0.878852770507
ACH-000470,-0.936718815167
ACH-000471,-1.01975748642
ACH-000472,-0.84016455646
ACH-000473,-0.630936147305
ACH-000475,-0.959120160934
ACH-000476,-1.14237531752
ACH-000477,-0.7558661216179999
ACH-000480,-1.03726763999
ACH-000481,-0.720662877905
ACH-000483,-1.01218914216
ACH-000484,-0.601909598221
ACH-000485,-0.942736148501
ACH-000486,-0.851212055378
ACH-000487,-0.663102474635
ACH-000488,-0.611580233926
ACH-000490,-0.809647403587
ACH-000491,-0.458571546957
ACH-000495,-1.1760960997
ACH-000496,-0.708175036655
ACH-000499,-0.8425111488629999
ACH-000500,-1.17137321127
ACH-000502,-0.572467297109
ACH-000503,-0.661833632227
ACH-000505,-1.12515859939
ACH-000507,-0.790551914796
ACH-000510,-0.9506272665090001
ACH-000511,-0.610421362525
ACH-000512,-1.05396490109
ACH-000516,-0.917313938335
ACH-000517,-1.00908068614
ACH-000518,-0.845842861645
ACH-000520,-1.01714546334
ACH-000521,-0.96850018486
ACH-000522,-0.9389777481280001
ACH-000524,-0.849499606035
ACH-000527,-0.7571456735009999
ACH-000528,-0.9946088702429999
ACH-000537,-0.674208334075
ACH-000541,-0.59254403694
ACH-000542,-0.9078201047560001
ACH-000544,-0.816623194786
ACH-000545,-0.853719257731
ACH-000547,-1.0077513112
ACH-000548,-1.03208034847
ACH-000549,-1.1603370986900001
ACH-000550,-0.654832570064
ACH-000552,-0.6059342081979999
ACH-000556,-0.765352063714
ACH-000557,-0.575036779016
ACH-000570,-0.9466759169619999
ACH-000571,-1.0382126512899998
ACH-000573,-0.6977556449060001
ACH-000576,-1.2407965629200002
ACH-000580,-0.780793473212
ACH-000584,-0.9373860626880001
ACH-000585,-0.8864294960870001
ACH-000588,-0.601791058033
ACH-000589,-0.749126928635
ACH-000591,-0.9619330167290001
ACH-000593,-0.82328210251
ACH-000600,-0.784402392746
ACH-000601,-0.8534703375730001
ACH-000604,-0.400559502302
ACH-000605,-0.72542665012
ACH-000606,-0.78285739867
ACH-000608,-0.59696199169
ACH-000614,-0.743491099702
ACH-000616,-1.07728585317
ACH-000618,-0.741783654644
ACH-000619,-0.8054005430140001
ACH-000620,-0.581951010167
ACH-000621,-1.0057487521700001
ACH-000622,-0.8458637880300001
ACH-000623,-0.9451438112739999
ACH-000624,-0.810669876691
ACH-000627,-0.555615587527
ACH-000630,-0.8294947697660001
ACH-000632,-0.8605791513809999
ACH-000633,-0.8452254265320001
ACH-000637,-0.9926422244399999
ACH-000638,-0.654608136191
ACH-000646,-0.302139946545
ACH-000647,-0.612838324353
ACH-000648,-0.984300287107
ACH-000649,-0.744952489334
ACH-000651,-0.930081781028
ACH-000652,-0.8872548150399999
ACH-000653,-0.714146824709
ACH-000657,-0.766455776079
ACH-000658,-0.790188477219
ACH-000661,-0.671381624832
ACH-000662,-0.969401628972
ACH-000663,-0.5557690796589999
ACH-000665,-0.950306410266
ACH-000671,-0.945288690617
ACH-000673,-0.885330450189
ACH-000676,-0.879350304966
ACH-000677,-0.454341355959
ACH-000681,-0.7695849416789999
ACH-000682,-0.8845771814110001
ACH-000683,-0.948398403384
ACH-000684,-0.794633377614
ACH-000688,-0.993891094621
ACH-000693,-0.833798207062
ACH-000694,-0.618262354812
ACH-000695,-0.760136870892
ACH-000696,-0.826379891816
ACH-000697,-0.801662123814
ACH-000699,-0.77805901434
ACH-000701,-0.546732100277
ACH-000706,-0.447073888085
ACH-000711,-0.8625234238510001
ACH-000713,-1.06603953906
ACH-000714,-0.7375932776109999
ACH-000718,-0.909755968741
ACH-000720,-1.0972598384799999
ACH-000721,-0.8380891284180001
ACH-000724,-0.959873259677
ACH-000725,-0.659131996354
ACH-000732,-0.642734715365
ACH-000734,-0.979259443392
ACH-000735,-0.8732135250319999
ACH-000736,-1.00871275861
ACH-000738,-0.8334612491879999
ACH-000746,-0.7754795720209999
ACH-000747,-0.8257462455140001
ACH-000748,-1.0581210615799999
ACH-000753,-0.7915536317540001
ACH-000756,-0.9288787962809999
ACH-000757,-0.808472043591
ACH-000758,-1.20936369953
ACH-000760,-0.821958899568
ACH-000763,-0.5159659635230001
ACH-000764,-0.983453754175
ACH-000765,-1.09948705323
ACH-000766,-0.983925043034
ACH-000767,-0.33661057569200004
ACH-000768,-0.825658030152
ACH-000769,-0.959736250002
ACH-000770,-0.664098154845
ACH-000771,-0.7951144197259999
ACH-000773,-0.784307716182
ACH-000776,-0.967511233443
ACH-000777,-0.9977394514069999
ACH-000778,-0.681396535844
ACH-000781,-0.76383810162
ACH-000782,-1.08361860546
ACH-000783,-0.790859031622
ACH-000784,-0.7161532021989999
ACH-000785,-0.468703030045
ACH-000787,-0.920116565609
ACH-000788,-0.8626192515009999
ACH-000791,-0.9216791598459999
ACH-000792,-0.803611774879
ACH-000794,-0.827817277938
ACH-000796,-0.716159338713
ACH-000799,-0.717488865949
ACH-000800,-0.446287769775
ACH-000802,-0.821837935608
ACH-000804,-0.787913965533
ACH-000805,-0.847348510506
ACH-000809,-1.10837383725
ACH-000810,-0.258367107084
ACH-000811,-0.811332337187
ACH-000817,-0.6521884286940001
ACH-000819,-0.9184373578120001
ACH-000820,-1.1759108389
ACH-000821,-0.761090894233
ACH-000822,-1.07845529814
ACH-000823,-0.7913815805140001
ACH-000824,-1.02274074167
ACH-000827,-0.8673727495999999
ACH-000829,-0.878197819317
ACH-000831,-0.677447383408
ACH-000832,-0.751603861278
ACH-000833,-0.939462233483
ACH-000834,-0.956104987101
ACH-000835,-0.7632966322579999
ACH-000836,-0.9736855013719999
ACH-000837,-0.8348430378839999
ACH-000838,-1.0253764707
ACH-000839,-1.14169271497
ACH-000840,-1.00417854643
ACH-000841,-0.9328229613269999
ACH-000843,-0.692361084151
ACH-000846,-0.931767479665
ACH-000847,-1.1711456494499999
ACH-000848,-0.6098096036439999
ACH-000849,-0.81523716632
ACH-000851,-0.809453192035
ACH-000855,-0.759686286233
ACH-000856,-0.8054499827399999
ACH-000858,-0.700206153899
ACH-000859,-0.659861514113
ACH-000861,-0.691770595394
ACH-000862,-0.734362858425
ACH-000865,-0.850947408035
ACH-000866,-0.9432580279809999
ACH-000867,-0.8175414280519999
ACH-000869,-1.02395512468
ACH-000872,-1.12908145704
ACH-000873,-0.976688236478
ACH-000876,-0.117694867187
ACH-000878,-1.10812496645
ACH-000880,-0.688449325522
ACH-000881,-0.871971160942
ACH-000882,-0.643895321132
ACH-000884,-0.821187855853
ACH-000885,-0.689377382989
ACH-000887,-0.7292694004860001
ACH-000888,-1.19845569516
ACH-000889,-0.7433788703859999
ACH-000890,-1.06642970043
ACH-000896,-0.960335463177
ACH-000898,-0.475442514836
ACH-000900,-0.9565754504649999
ACH-000901,-1.0359990519700002
ACH-000905,-0.90138654719
ACH-000906,-0.791003950722
ACH-000907,-0.7326416900570001
ACH-000910,-0.68499976288
ACH-000911,-0.773579905447
ACH-000912,-0.8216449868729999
ACH-000913,-0.587945278945
ACH-000915,-0.799655302347
ACH-000916,-0.479209906187
ACH-000917,-1.1211128674700002
ACH-000921,-0.954603102607
ACH-000924,-0.905929049316
ACH-000926,-0.772402780378
ACH-000928,-0.891440577774
ACH-000929,-1.18153504366
ACH-000932,-0.700584143005
ACH-000935,-0.681177531315
ACH-000936,-0.99332722714
ACH-000937,-0.9360029707140001
ACH-000938,-0.8616858109029999
ACH-000939,-1.18025869746
ACH-000941,-0.884953298855
ACH-000943,-0.7984361246960001
ACH-000946,-0.606736831981
ACH-000947,-0.80706368277
ACH-000948,-0.557976741544
ACH-000950,-0.927398954041
ACH-000953,-1.09525923642
ACH-000957,-0.450460466769
ACH-000958,-0.713668308347
ACH-000960,-0.776661371411
ACH-000963,-0.9066655446359999
ACH-000968,-0.734223743519
ACH-000969,-0.694265499734
ACH-000973,-0.987624820868
ACH-000974,-0.9712225027079999
ACH-000975,-0.986536450043
ACH-000976,-0.98675247498
ACH-000978,-0.298421842499
ACH-000980,-0.636341641141
ACH-000984,-1.0581365415100001
ACH-000986,-0.921890030217
ACH-000988,-0.722185455079
ACH-000993,-0.944937024046
ACH-000994,-0.866457119983
ACH-000996,-1.01393072685
ACH-001001,-0.843496687412
ACH-001020,-0.9835847602619999
ACH-001028,-0.9764269622689999
ACH-001031,-0.7506547194200001
ACH-001038,-0.986727087075
ACH-001048,-0.899911196533
ACH-001050,-0.724419352707
ACH-001053,-0.77144226919
ACH-001054,-0.853903841374
ACH-001061,-0.713012429013
ACH-001067,-0.7711346204970001
ACH-001075,-0.459970034375
ACH-001096,-0.906859191727
ACH-001128,-0.751981687657
ACH-001134,-0.7793963505470001
ACH-001151,-0.850102937701
ACH-001163,-0.964043787704
ACH-001164,-1.1218086253200001
ACH-001173,-0.851171246338
ACH-001183,-1.0411294989
ACH-001184,-0.7212864879430001
ACH-001190,-0.930907282681
ACH-001192,-0.7841944422980001
ACH-001193,-0.940582422253
ACH-001196,-0.658498881661
ACH-001197,-0.925509193185
ACH-001205,-0.7645048417470001
ACH-001211,-1.25667381146
ACH-001212,-1.18624855214
ACH-001228,-0.7782744338709999
ACH-001232,-1.05244136158
ACH-001239,-1.1711007287100001
ACH-001274,-0.94578475704
ACH-001275,-0.809452129103
ACH-001277,-0.8646837013850001
ACH-001278,-0.76425831875
ACH-001280,-0.9688395581110001
ACH-001283,-0.944310567471
ACH-001289,-0.491836452533
ACH-001295,-1.00756449005
ACH-001300,-0.745762527889
ACH-001301,-0.9220781900049999
ACH-001302,-0.930798620291
ACH-001303,-0.853069314245
ACH-001306,-1.04079506056
ACH-001318,-1.0636634811499999
ACH-001322,-0.8897316463670001
ACH-001328,-0.797724424789
ACH-001332,-0.934759335629
ACH-001333,-0.963225051045
ACH-001336,-1.0126063868100001
ACH-001340,-0.904000388875
ACH-001346,-0.727050472781
ACH-001353,-0.8765351180679999
ACH-001354,-1.10387947551
ACH-001367,-1.06927113826
ACH-001368,-0.7668220747310001
ACH-001374,-0.951611987851
ACH-001375,-0.794489823296
ACH-001377,-0.7505693179269999
ACH-001380,-0.941707933985
ACH-001391,-1.27942431193
ACH-001407,-0.8722856280560001
ACH-001408,-0.675133745202
ACH-001413,-0.768826741539
ACH-001430,-0.5196429755390001
ACH-001431,-1.06126853718
ACH-001450,-0.063358000916
ACH-001496,-0.647220554538
ACH-001500,-1.0636125003799999
ACH-001521,-0.555654645818
ACH-001523,-0.729188626493
ACH-001532,-0.41768154201700003
ACH-001536,-0.793991675214
ACH-001550,-0.5610253124019999
ACH-001552,-0.497507495405
ACH-001554,-0.9550912004100001
ACH-001645,-0.22886590724300002
ACH-001654,-0.920040560869
ACH-001715,-0.551959838552
ACH-001735,-0.8413621203720001
ACH-001736,-0.976070746512
ACH-001737,-1.00333474187
ACH-001740,-0.46776471226300004
ACH-001745,-0.869696616534
ACH-001750,-0.819390712594
ACH-001765,-0.9521348141410001
ACH-001956,-0.8537422952570001
ACH-001957,-0.803783737541
