,EIF2B2 (8892)
ACH-001413,-1.08960214493
ACH-001430,-1.5846683175799998
ACH-001431,-1.27043572202
ACH-001450,-1.0696724397600001
ACH-001496,-1.29321064512
ACH-001500,-1.31416211499
ACH-001521,-1.2346000153299999
ACH-001523,-1.11099441959
ACH-001532,-1.17822836716
ACH-001536,-0.851068462105
ACH-001550,-1.26392343054
ACH-001552,-1.18206377543
ACH-001554,-1.13300782277
ACH-001645,-1.35122232109
ACH-001654,-1.27500431771
ACH-001715,-1.0517078079100002
ACH-001735,-1.37284865136
ACH-001736,-1.23688393785
ACH-001737,-1.26133030041
ACH-001740,-1.2590922980600001
ACH-001745,-1.39147320054
ACH-001750,-1.2118887765700002
ACH-001765,-1.1101254727
ACH-001956,-1.16475877513
ACH-001957,-1.42380392511
