,MTFMT (123263)
ACH-000784,-0.16660216337
ACH-000785,-0.0970017572202
ACH-000787,-0.18840405059
ACH-000788,-0.238302137131
ACH-000791,-0.0648358452009
ACH-000792,-0.0554906468049
ACH-000794,0.0760037527413
ACH-000796,-0.206661006795
ACH-000799,-0.0749203251765
ACH-000800,-0.198763481276
ACH-000802,-0.141414973503
ACH-000804,-0.445066325741
ACH-000805,-0.0661329778854
ACH-000809,0.0273412944155
ACH-000810,-0.066568837774
ACH-000811,-0.0455939580274
ACH-000817,-0.02604394207
ACH-000819,0.0492942529709
ACH-000820,-0.40731806675399995
ACH-000821,0.0060189245790699996
ACH-000822,-0.06174985253240001
ACH-000823,0.09854056461960001
ACH-000824,0.0312621971027
ACH-000827,0.11012024576400001
ACH-000829,0.0935617547907
ACH-000831,-0.873647723292
ACH-000832,-0.115254826982
ACH-000833,-0.17040764151999999
ACH-000834,-0.212485697709
ACH-000835,-0.015047651158700001
ACH-000836,0.07385644688130001
ACH-000837,-0.0461578594056
ACH-000838,-0.206209956851
ACH-000839,-0.0662415826935
ACH-000840,0.0188509747598
ACH-000841,0.0480067004416
ACH-000843,-0.358498733764
ACH-000846,-0.0541240521546
ACH-000847,-0.169017494331
ACH-000848,-0.646764884018
ACH-000849,-0.059995251637500004
ACH-000851,-0.025503824877999997
ACH-000855,0.0496267284744
ACH-000856,-0.10130163552999999
ACH-000858,-0.36153659441299996
ACH-000859,-0.296944967599
ACH-000861,-0.280211022529
ACH-000862,-0.06651576813980001
ACH-000865,-0.296338202943
ACH-000866,-0.0819353226327
ACH-000867,0.023169139235099997
ACH-000869,-0.221946704864
ACH-000872,-0.13278857023399998
ACH-000873,-0.457783402743
ACH-000876,-0.23203003162799998
ACH-000878,0.15395094014
ACH-000880,0.25555734301800004
ACH-000881,-0.124444047043
ACH-000882,-0.225175020843
ACH-000884,-0.059791746758399995
ACH-000885,-0.44331395356299996
ACH-000887,-0.18342395456799998
ACH-000888,-0.223200315884
ACH-000889,-0.211273967336
ACH-000890,0.11749988845899999
ACH-000896,-0.037140045806699995
ACH-000898,-0.0501116453636
ACH-000900,-0.377578102082
ACH-000901,-0.159044453159
ACH-000905,-0.049329260717199994
ACH-000906,-0.11358072056500002
ACH-000907,-0.22485722404800002
ACH-000910,-0.290767350995
ACH-000911,-0.29894770555399997
ACH-000912,-0.0160259312027
ACH-000913,-0.15941326698799999
ACH-000915,0.0449884650425
ACH-000916,0.0567622043432
ACH-000917,-0.0597831817555
ACH-000921,0.043920119385400004
ACH-000924,-0.437466521667
ACH-000926,-0.167682527167
ACH-000928,-0.024139392119
ACH-000929,-0.200885639909
ACH-000932,-0.332418429923
ACH-000935,-0.116091191984
ACH-000936,-0.12333861141
ACH-000937,-0.0761115038431
ACH-000938,-0.14825935621
ACH-000939,-0.252588845526
ACH-000941,-0.115407922026
ACH-000943,-0.495280717077
ACH-000946,-0.0918832445224
ACH-000947,-0.462734236295
ACH-000948,-0.034245831921799995
ACH-000950,0.240229791389
ACH-000953,0.0166463876847
ACH-000957,-0.10498823275699999
ACH-000958,0.036082263412
ACH-000960,-0.016675704619
ACH-000963,-0.267688377233
ACH-000968,-0.195687835128
ACH-000969,-0.325485749917
ACH-000973,-0.06946153171519999
ACH-000974,-0.0758165172881
ACH-000975,-0.215552903484
ACH-000976,0.126259009325
ACH-000978,-0.0128890034146
ACH-000980,-0.246754629138
ACH-000984,-0.154120524798
ACH-000986,-0.08720773905160001
ACH-000988,0.0374241918358
ACH-000993,0.033489466523
ACH-000994,-0.400466012283
ACH-000996,-0.0106782281495
ACH-001001,-0.7223874409800001
ACH-001020,0.0474636673131
ACH-001028,-0.391596002381
ACH-001031,-0.288381534394
ACH-001038,-0.317328569605
ACH-001048,0.0188234674938
ACH-001050,-0.0521592905115
ACH-001053,-0.0968984891057
ACH-001054,-0.0835119586784
ACH-001061,-0.128056911613
ACH-001067,-0.260253986078
ACH-001075,0.197993135544
ACH-001096,0.030032967853799997
ACH-001128,-0.233525174202
ACH-001134,-0.111958741835
ACH-001151,0.004041117699249999
ACH-001163,-0.420967282747
ACH-001164,-0.0337192000691
ACH-001173,-0.333894299555
ACH-001183,0.11867488234300001
ACH-001184,0.0843574108901
ACH-001190,-0.10950822865399999
ACH-001192,0.081880497517
ACH-001193,-0.293061039553
ACH-001196,0.0963212966571
ACH-001197,-0.086285324836
ACH-001205,-0.0230845899794
ACH-001211,-0.307021261092
ACH-001212,0.0470985695702
ACH-001228,-0.111267725561
ACH-001232,-0.021631267390099997
ACH-001239,-0.177163560217
ACH-001274,0.060437745010900004
ACH-001275,-0.332725000344
ACH-001277,-0.259266738785
ACH-001278,-0.08001481354569999
ACH-001280,-0.509307165381
ACH-001283,-0.0721215287785
ACH-001289,-0.20190369072500003
ACH-001295,0.0686705629637
ACH-001300,-0.302795555851
ACH-001301,0.105874232953
ACH-001302,-0.191729307392
ACH-001303,0.13700813123400002
ACH-001306,-0.0657514044278
ACH-001318,-0.269264280249
ACH-001322,-0.307986668343
ACH-001328,0.014135077494600001
ACH-001332,-0.27302334533100003
ACH-001333,0.00161112865526
ACH-001336,-0.176081076208
ACH-001340,0.06719545688760001
ACH-001346,0.00311709719898
ACH-001353,0.18583219296700001
ACH-001354,-0.0716270250122
ACH-001367,-0.13242201730699998
ACH-001368,-0.205129075033
ACH-001374,-0.271197746565
ACH-001375,-0.0580003313299
ACH-001377,-0.28077121794300003
ACH-001380,-0.295849409998
ACH-001391,-0.00656874989407
ACH-001407,-0.0411988488396
ACH-001408,-0.0362757676664
ACH-001413,-0.062748942298
ACH-001430,-0.0891756017587
ACH-001431,-0.0850374939326
ACH-001450,-0.12438060675999998
ACH-001496,0.036210272325300004
ACH-001500,-0.42344959490999995
ACH-001521,-0.101484428272
ACH-001523,-0.0582532088035
ACH-001532,-0.15785284970000002
ACH-001536,0.0531357617674
ACH-001550,-0.27486684499
ACH-001552,-0.0162224684669
ACH-001554,-0.128561977138
ACH-001645,-0.148968594414
ACH-001654,-0.047651429812599996
ACH-001715,-0.016713318651299998
ACH-001735,-0.030824572850500002
ACH-001736,-0.0631150938734
ACH-001737,0.350783435471
ACH-001740,-0.177416746346
ACH-001745,0.129803685751
ACH-001750,-0.18080734972800003
ACH-001765,-0.279845637841
ACH-001956,0.103606926854
ACH-001957,-0.0230137650197
