,CARM1 (10498)
ACH-001232,-0.17211865016
ACH-001239,-0.127077277182
ACH-001274,-0.366984374483
ACH-001275,-0.353656596171
ACH-001277,-0.45534818115000003
ACH-001278,0.33831338352300006
ACH-001280,-0.239868446313
ACH-001283,-0.241294085369
ACH-001289,-0.243967315883
ACH-001295,-0.201072239593
ACH-001300,-0.09067947295749999
ACH-001301,-0.173677303774
ACH-001302,1.3008124327
ACH-001303,-0.375561158306
ACH-001306,-0.061540550609
ACH-001318,-0.72376347034
ACH-001322,-0.34579645817599997
ACH-001328,-0.462093614199
ACH-001332,-0.263861913652
ACH-001333,-0.218475233952
ACH-001336,-0.115722863477
ACH-001340,-0.244577249804
ACH-001346,-0.531357645009
ACH-001353,-0.21609587833399999
ACH-001354,-0.757077057799
ACH-001367,-0.5523778754559999
ACH-001368,-0.25670936761999996
ACH-001374,0.21740397002599998
ACH-001375,-0.33820041156900005
ACH-001377,-0.698780579818
ACH-001380,-0.474414638138
ACH-001391,-0.464624617719
ACH-001407,-0.607322398504
ACH-001408,-0.34640095376
ACH-001413,-0.132157460132
ACH-001430,-0.36810115343099997
ACH-001431,0.0124116886342
ACH-001450,-1.3782205095200002
ACH-001496,-0.171248335817
ACH-001500,0.0513515322183
ACH-001521,-0.110850194729
ACH-001523,-0.219370256148
ACH-001532,0.025656192275200003
ACH-001536,-0.175260842251
ACH-001550,0.09480827001599999
ACH-001552,-0.273898869424
ACH-001554,-0.274534969247
ACH-001645,-0.226300449843
ACH-001654,-0.349836963087
ACH-001715,-0.33710771512800003
ACH-001735,-0.6276444493760001
ACH-001736,-0.750921241891
ACH-001737,-0.8367579873729999
ACH-001740,-0.39888915425800003
ACH-001745,-0.555548464192
ACH-001750,-0.444156941701
ACH-001765,-0.35256094557499995
ACH-001956,0.067855435094
ACH-001957,-0.359068478934
