,GPATCH1 (55094)
ACH-000732,-0.480489864839
ACH-000734,-0.34636411829400005
ACH-000735,-0.233625244954
ACH-000736,-0.21912688725
ACH-000738,-0.18930605976300002
ACH-000746,-0.5411680011300001
ACH-000747,-0.458435360211
ACH-000748,-0.31048200833
ACH-000753,-0.569076076874
ACH-000756,-0.30762456165999996
ACH-000757,-0.734218842127
ACH-000758,-0.23995594860199998
ACH-000760,-0.710530718037
ACH-000763,-0.233371340113
ACH-000764,-0.625453788024
ACH-000765,-0.560000708036
ACH-000766,-0.631751375658
ACH-000767,-0.288056826617
ACH-000768,-0.539907086433
ACH-000769,-0.550846685766
ACH-000770,-0.561217148577
ACH-000771,-0.38001235751
ACH-000773,-0.19650105723
ACH-000776,-0.745723295099
ACH-000777,-0.5182815610629999
ACH-000778,-0.351384647491
ACH-000781,-0.286938852097
ACH-000782,-0.45444055374700004
ACH-000783,-0.09191966312989999
ACH-000784,-0.59944870218
ACH-000785,-0.296041081805
ACH-000787,-0.306476312321
ACH-000788,-0.6999780088609999
ACH-000791,-0.580880275993
ACH-000792,-0.386542647492
ACH-000794,-0.345936979956
ACH-000796,-0.333018577551
ACH-000799,-0.21477739618900002
ACH-000800,-0.34227655492700004
ACH-000802,-0.5423059804689999
ACH-000804,-0.402270306716
ACH-000805,-0.5162812819929999
ACH-000809,-0.329124546676
ACH-000810,-0.7032442325820001
ACH-000811,-0.42448307605999996
ACH-000817,-0.843016272604
ACH-000819,-0.7548694478579999
ACH-000820,-0.445593143605
ACH-000821,-0.8442268264820001
ACH-000822,-0.611971097661
ACH-000823,-0.49878147822499996
ACH-000824,-0.31604527345600003
ACH-000827,-0.4878270851
ACH-000829,-0.43046000123899997
ACH-000831,-0.628588476439
ACH-000832,-0.27884849094700004
ACH-000833,-0.252042953028
ACH-000834,-0.537399798139
ACH-000835,-0.593220354995
ACH-000836,-0.7148971237549999
ACH-000837,-0.581549807376
ACH-000838,-0.357359901669
ACH-000839,-0.510844464868
ACH-000840,-0.471401746582
ACH-000841,-0.533764706201
ACH-000843,-0.47531327150499997
ACH-000846,-0.26371303047
ACH-000847,-0.823782478624
ACH-000848,-0.263517231409
ACH-000849,-0.13844727575500002
ACH-000851,-0.342259305518
ACH-000855,-0.36937723911700004
ACH-000856,-0.614868419856
ACH-000858,-0.5487877994829999
ACH-000859,-0.388557078605
ACH-000861,-0.73142724354
ACH-000862,-0.550057653761
ACH-000865,-0.459062581072
ACH-000866,-0.387056822072
ACH-000867,-0.264475471814
ACH-000869,-0.21311579957199997
ACH-000872,-0.42470106224799997
ACH-000873,-0.393215389842
ACH-000876,-0.18931121990699998
ACH-000878,-0.39186156577500003
ACH-000880,-0.389464081171
ACH-000881,-0.23931742644
ACH-000882,-0.39566191208800006
ACH-000884,-0.6585377729199999
ACH-000885,-0.320702523916
ACH-000887,-0.09348405359470001
ACH-000888,-0.412904239665
ACH-000889,-0.42580128160999997
ACH-000890,-0.349881653357
ACH-000896,-0.573805831179
ACH-000898,-0.42726985623
ACH-000900,-0.632362227347
ACH-000901,-0.427955547403
ACH-000905,-0.381761361409
ACH-000906,-0.517556590841
ACH-000907,-0.37222824594400006
ACH-000910,-0.307796279196
ACH-000911,-0.382101782909
ACH-000912,-0.45129798896300005
ACH-000913,-0.533591320734
ACH-000915,-0.20535149008099998
ACH-000916,-0.7903531210320001
ACH-000917,-0.426476975124
ACH-000921,-0.0784878927825
ACH-000924,-0.12016555606899999
ACH-000926,-0.5456147358560001
ACH-000928,-0.43332073192599996
ACH-000929,-0.37859476985
ACH-000932,-0.348125860458
ACH-000935,-0.719529615532
ACH-000936,-0.575940685842
ACH-000937,-0.5720838826910001
ACH-000938,-0.288215063378
ACH-000939,-0.521224556568
ACH-000941,-0.322226037042
ACH-000943,-0.388437448662
ACH-000946,-0.43335171034500003
ACH-000947,-0.389516946541
ACH-000948,-0.8355420685780001
ACH-000950,-0.152620233664
ACH-000953,-0.41552655817699996
ACH-000957,-0.304340692164
ACH-000958,-0.635493437816
ACH-000960,-0.34968950962800005
ACH-000963,-0.534582177658
ACH-000968,-0.547388705681
ACH-000969,-0.625727296475
ACH-000973,-0.61056728386
ACH-000974,-0.413348760423
ACH-000975,-0.523803093734
ACH-000976,-0.339581628623
ACH-000978,-0.454553565832
ACH-000980,-0.602018100171
ACH-000984,-0.8790633176989999
ACH-000986,-0.420844360528
ACH-000988,-0.344655145097
ACH-000993,-0.36574937784100003
ACH-000994,-0.17934180876400002
ACH-000996,-0.443507994435
ACH-001001,-0.32774299643599997
ACH-001020,-0.197287674791
ACH-001028,-0.322714258081
ACH-001031,-0.752981999189
ACH-001038,-0.551962912768
ACH-001048,-0.652848901344
ACH-001050,-0.365443214631
ACH-001053,0.0584759897456
ACH-001054,-0.30001922102
ACH-001061,-0.8307601755390001
ACH-001067,-0.305736679114
ACH-001075,-0.617994818326
ACH-001096,-0.537363040731
ACH-001128,-0.359684856095
ACH-001134,-0.730365876876
ACH-001151,-0.292852029302
ACH-001163,-0.417191166356
ACH-001164,-0.40708980388099997
ACH-001173,-0.4982677658
ACH-001183,-0.293031922514
ACH-001184,-0.40814536353299996
ACH-001190,-0.457117593087
ACH-001192,-0.644253286542
ACH-001193,-0.32795903959399997
ACH-001196,-0.49456475816699996
ACH-001197,-0.155455124882
ACH-001205,-0.248706636673
ACH-001211,-0.161848578799
ACH-001212,-0.516748767025
ACH-001228,-0.828944730142
ACH-001232,-0.594833596022
ACH-001239,-0.13708562898600002
ACH-001274,-0.6395838500559999
ACH-001275,-0.41388603512100003
ACH-001277,-0.188893423142
ACH-001278,-0.350822468606
ACH-001280,-0.184883721937
ACH-001283,-0.398866986872
ACH-001289,-0.228590399866
ACH-001295,-0.383816408759
ACH-001300,-0.299478315617
ACH-001301,-0.677459898929
ACH-001302,-0.218325731814
ACH-001303,-0.449810653439
ACH-001306,-0.36378068586499995
ACH-001318,-0.272362069199
ACH-001322,-0.439043395088
ACH-001328,-0.431608601432
ACH-001332,-0.0492779011521
ACH-001333,-0.7437967047509999
ACH-001336,-0.39393659835100003
ACH-001340,-0.6287177956050001
ACH-001346,-0.46472526291
ACH-001353,-0.540103944067
ACH-001354,-0.566111518944
ACH-001367,-0.432626421559
ACH-001368,-0.271660968705
ACH-001374,-0.7241508223980001
ACH-001375,-0.306363648033
ACH-001377,-0.293535357113
ACH-001380,-0.284674789062
ACH-001391,-0.12491064367100001
ACH-001407,-0.474492520568
ACH-001408,-0.683135361041
ACH-001413,-0.298450710621
ACH-001430,-0.444493363267
ACH-001431,-0.21459996789500002
ACH-001450,-0.20737753539
ACH-001496,-0.7798330368780001
ACH-001500,-0.269084543636
ACH-001521,-0.742993196197
ACH-001523,-0.41004722303400004
ACH-001532,-0.5567427709080001
ACH-001536,-0.057015531721900006
ACH-001550,-0.8524184248919999
ACH-001552,-0.39920989456999995
ACH-001554,-0.453694947435
ACH-001645,-0.410880224907
ACH-001654,-0.430431784577
ACH-001715,-0.331603113951
ACH-001735,-0.477510889165
ACH-001736,-0.270954576231
ACH-001737,-0.15637423775599998
ACH-001740,-0.533531465063
ACH-001745,-0.8828205030670001
ACH-001750,-0.28160358248000006
ACH-001765,-0.277353005333
ACH-001956,-0.665945202378
ACH-001957,-0.381659307082
