,SF3B4 (10262)
ACH-000505,-1.8579382830200002
ACH-000507,-1.8727903878799999
ACH-000510,-1.73446719593
ACH-000511,-1.68872927187
ACH-000512,-1.59303456835
ACH-000516,-1.4893754679
ACH-000517,-1.71997615401
ACH-000518,-1.89148986088
ACH-000520,-1.69144023354
ACH-000521,-1.60368593622
ACH-000522,-1.7713048415500001
ACH-000524,-1.7313043378200001
ACH-000527,-1.57976139734
ACH-000528,-1.52764661595
ACH-000537,-1.46530793149
ACH-000541,-2.23804472848
ACH-000542,-1.74503691137
ACH-000544,-1.7844463448400003
ACH-000545,-1.6936431167800001
ACH-000547,-1.4993095259
ACH-000548,-1.95392897569
ACH-000549,-1.59737974502
ACH-000550,-1.6034825822
ACH-000552,-1.75466027383
ACH-000556,-1.62465411223
ACH-000557,-1.7417279710099998
ACH-000570,-1.43599373407
ACH-000571,-2.14380184342
ACH-000573,-1.5500378397
ACH-000576,-1.4448175760600002
ACH-000580,-1.81951445183
ACH-000584,-1.7393786579700001
ACH-000585,-1.5268891815299999
ACH-000588,-1.93474673943
ACH-000589,-1.6434938216
ACH-000591,-1.6287510144
ACH-000593,-1.7712875064200002
ACH-000600,-1.7763746436599999
ACH-000601,-1.7620265431
ACH-000604,-1.61176722412
ACH-000605,-1.7531902440400002
ACH-000606,-1.5532032451299997
ACH-000608,-2.0116883791599998
ACH-000614,-1.88067850675
ACH-000616,-1.71068742866
ACH-000618,-1.57772457447
ACH-000619,-1.57088379356
ACH-000620,-1.4682974547799998
ACH-000621,-1.8797209656099998
ACH-000622,-1.58112411145
ACH-000623,-1.74407062276
ACH-000624,-1.75897801961
ACH-000627,-1.48253152086
ACH-000630,-1.6710979257299998
ACH-000632,-1.71119319634
ACH-000633,-1.6403706680899999
ACH-000637,-1.75569581662
ACH-000638,-1.62562397751
ACH-000646,-1.4478013811000001
ACH-000647,-1.5846248313
ACH-000648,-1.4535019482299998
ACH-000649,-1.65263601161
ACH-000651,-1.8574310031999999
ACH-000652,-1.59677540098
ACH-000653,-1.7650285329400004
ACH-000657,-1.7111916507
ACH-000658,-2.10573663383
ACH-000661,-1.77875723977
ACH-000662,-1.38665580085
ACH-000663,-1.6210734823299997
ACH-000665,-1.4991511700799998
ACH-000671,-2.1263979765200003
ACH-000673,-1.63882591356
ACH-000676,-1.86088945157
ACH-000677,-1.67625082974
ACH-000681,-1.78019091932
ACH-000682,-1.77462047695
ACH-000683,-1.8802274024
ACH-000684,-1.4708548838
ACH-000688,-1.6876796361500002
ACH-000693,-1.43557848092
ACH-000694,-1.61452817252
ACH-000695,-1.8856834357299999
ACH-000696,-1.64767465722
ACH-000697,-1.65794075433
ACH-000699,-2.17492538002
ACH-000701,-1.5773763478
ACH-000706,-1.4646915528
ACH-000711,-1.5281939388499999
ACH-000713,-1.68134300412
ACH-000714,-1.4491292854700002
ACH-000718,-1.88678850973
ACH-000720,-1.6047766413
ACH-000721,-1.9339299739099998
ACH-000724,-1.71143797732
ACH-000725,-1.7290601243200001
ACH-000732,-1.75077222065
ACH-000734,-1.8233734547099998
ACH-000735,-1.72720719192
ACH-000736,-1.9227276773099997
ACH-000738,-1.6899341156
ACH-000746,-1.7412172057700002
ACH-000747,-1.34166590574
ACH-000748,-1.8236159460099999
ACH-000753,-1.31051312264
ACH-000756,-1.7007561294799998
ACH-000757,-1.55160493331
ACH-000758,-1.46523177794
ACH-000760,-1.44293064313
ACH-000763,-1.8636681792900003
ACH-000764,-1.8941577703299999
ACH-000765,-1.9076139239400003
ACH-000766,-1.6460917123299998
ACH-000767,-1.8069272345099998
ACH-000768,-1.7269963590200001
ACH-000769,-1.55903847568
ACH-000770,-1.8265231253599998
ACH-000771,-1.40642915424
ACH-000773,-1.7754680974000001
ACH-000776,-1.7294727985599998
ACH-000777,-1.59928324771
ACH-000778,-1.9832408402700001
ACH-000781,-1.53506223569
ACH-000782,-1.84376443718
ACH-000783,-1.5630344200200001
ACH-000784,-1.83536474226
ACH-000785,-1.93280042874
ACH-000787,-1.5298428238400001
ACH-000788,-1.4796557692899999
ACH-000791,-1.7546830174599999
ACH-000792,-2.0739838764300003
ACH-000794,-1.69576015177
ACH-000796,-1.53281567245
ACH-000799,-1.51729865914
ACH-000800,-1.50262576109
ACH-000802,-1.5348816636899998
ACH-000804,-1.57289004236
ACH-000805,-1.48123466759
ACH-000809,-1.63196415901
ACH-000810,-2.06906354624
ACH-000811,-1.8253622352
ACH-000817,-2.03648840355
ACH-000819,-1.7192003151099997
ACH-000820,-1.4153170207499999
ACH-000821,-1.8378478801099998
ACH-000822,-1.83867163689
ACH-000823,-1.84075009654
ACH-000824,-2.11277803825
ACH-000827,-1.6413980677000002
ACH-000829,-1.8341541663900003
ACH-000831,-1.5605331595700003
ACH-000832,-1.24426989815
ACH-000833,-2.4281492663799997
ACH-000834,-1.5307628086200002
ACH-000835,-1.92384029741
ACH-000836,-1.7898270681900001
ACH-000837,-1.5394854711500001
ACH-000838,-1.4636486447
ACH-000839,-1.54144891072
ACH-000840,-1.4649585356900001
ACH-000841,-1.3580669834399999
ACH-000843,-1.8426612989200002
ACH-000846,-1.70057309381
ACH-000847,-1.68835700729
ACH-000848,-1.59409320105
ACH-000849,-1.59776420296
ACH-000851,-1.4108766665099999
ACH-000855,-1.69981467688
ACH-000856,-1.8738951911200001
ACH-000858,-1.61281624977
ACH-000859,-1.37818429407
ACH-000861,-2.02262951655
ACH-000862,-1.84542230338
ACH-000865,-1.59748334454
ACH-000866,-1.44646159186
ACH-000867,-1.7229633323299998
ACH-000869,-1.55160047815
ACH-000872,-1.30852236767
ACH-000873,-1.46251824334
ACH-000876,-2.01461269193
ACH-000878,-1.61848088799
ACH-000880,-1.5811795848399999
ACH-000881,-1.80531595912
ACH-000882,-1.7421965452700001
ACH-000884,-1.8526512615400001
ACH-000885,-1.7819351235599998
ACH-000887,-1.5014599925999998
ACH-000888,-1.70051620057
ACH-000889,-1.8070632642099997
ACH-000890,-1.6020209097
ACH-000896,-1.48066520367
ACH-000898,-1.94063005229
ACH-000900,-1.5462124442200003
ACH-000901,-1.68575934304
ACH-000905,-1.4189421069100001
ACH-000906,-1.83481240063
ACH-000907,-1.4997631971599998
ACH-000910,-1.5212580564899998
ACH-000911,-1.6818373208200001
ACH-000912,-1.7348041373599996
ACH-000913,-2.0042342551
ACH-000915,-1.9115427059999999
ACH-000916,-1.50595471595
ACH-000917,-1.68306673097
ACH-000921,-1.1583174531799998
ACH-000924,-1.60845787506
ACH-000926,-1.80547917152
ACH-000928,-1.5103738259200001
ACH-000929,-1.64401689183
ACH-000932,-1.9703157420700002
ACH-000935,-1.57164470478
ACH-000936,-1.5383757412999999
ACH-000937,-2.1470380767900004
ACH-000938,-1.9342177011000001
ACH-000939,-2.18754088865
ACH-000941,-1.59926679868
ACH-000943,-1.7662674968099998
ACH-000946,-1.82992609631
ACH-000947,-1.74313636194
ACH-000948,-1.8222796933099996
ACH-000950,-1.74180577918
ACH-000953,-2.02002788281
ACH-000957,-1.52558795007
ACH-000958,-1.84090980384
ACH-000960,-1.85970347255
ACH-000963,-1.92239893428
ACH-000968,-1.63427812447
ACH-000969,-1.7011541616899999
ACH-000973,-1.7713029492299999
ACH-000974,-1.9551375083200002
ACH-000975,-1.92671038375
ACH-000976,-1.51238174845
ACH-000978,-1.8493507056999998
ACH-000980,-1.6745021007700003
ACH-000984,-1.5711262417700003
ACH-000986,-1.6345324918000002
ACH-000988,-1.5860797326
ACH-000993,-1.31242803836
ACH-000994,-1.8564444025599998
ACH-000996,-1.8188901931700001
ACH-001001,-1.59577027514
ACH-001020,-1.68775004819
ACH-001028,-1.75528117854
ACH-001031,-1.7710229271200002
ACH-001038,-1.70166721604
ACH-001048,-1.61104574851
ACH-001050,-1.79412957148
ACH-001053,-1.7729543827599998
ACH-001054,-1.70953433689
ACH-001061,-1.55342405616
ACH-001067,-1.8040239154599997
ACH-001075,-1.4344840829700003
ACH-001096,-1.48156587679
ACH-001128,-1.8284956843200002
ACH-001134,-1.4157605948899998
ACH-001151,-1.57523963346
ACH-001163,-1.84663386235
ACH-001164,-1.9842368199900002
ACH-001173,-1.59600428107
ACH-001183,-1.6659547039899998
ACH-001184,-1.75102917018
ACH-001190,-1.62004019331
ACH-001192,-1.8403356227400003
ACH-001193,-1.5426523344999998
ACH-001196,-1.88373158023
ACH-001197,-1.65882571251
ACH-001205,-1.3971712028
ACH-001211,-1.44135999128
ACH-001212,-1.5094586480399999
ACH-001228,-1.3874151141600002
ACH-001232,-1.43483085783
ACH-001239,-1.8141289506099998
ACH-001274,-1.9515654037299999
ACH-001275,-1.6854763122799998
ACH-001277,-1.59786844396
ACH-001278,-1.81871538055
ACH-001280,-1.90103670772
ACH-001283,-1.82341181605
ACH-001289,-1.54780976429
ACH-001295,-1.7670862984
ACH-001300,-2.21115360631
ACH-001301,-1.4492123645299997
ACH-001302,-1.7259069691900002
ACH-001303,-1.5145407015
ACH-001306,-1.5542883125100002
ACH-001318,-1.58059625614
ACH-001322,-1.6111812385600002
ACH-001328,-1.7416023756299999
ACH-001332,-1.5057621993399999
ACH-001333,-1.66242371118
ACH-001336,-1.5609800495500001
ACH-001340,-1.6365798969799998
ACH-001346,-1.59405454636
ACH-001353,-1.7565761348599997
ACH-001354,-1.37070998285
ACH-001367,-1.40773330931
ACH-001368,-1.4964405883399998
ACH-001374,-1.3798884249899999
ACH-001375,-1.69616771468
ACH-001377,-1.5834113850100002
ACH-001380,-1.57384031424
ACH-001391,-1.8151697806799998
ACH-001407,-2.12108953868
ACH-001408,-1.7303261891599997
ACH-001413,-1.66435964005
ACH-001430,-1.8327040859900001
ACH-001431,-1.66987462528
ACH-001450,-2.2795677273500004
ACH-001496,-1.6066070001100001
ACH-001500,-1.72137600526
ACH-001521,-1.7164613422100001
ACH-001523,-1.48718822995
ACH-001532,-1.85585492935
ACH-001536,-1.86027421431
ACH-001550,-1.70209308615
ACH-001552,-1.4449488196
ACH-001554,-1.7899563276
ACH-001645,-1.7390242034799999
ACH-001654,-1.90481152104
ACH-001715,-1.7070725066499999
ACH-001735,-1.7615341577599999
ACH-001736,-1.99288270496
ACH-001737,-2.06718315911
ACH-001740,-1.90972809564
ACH-001745,-1.9856236097599997
ACH-001750,-1.56554104484
ACH-001765,-1.8440013579799999
ACH-001956,-1.8026143466
ACH-001957,-1.65052613474
