,TNPO3 (23534)
ACH-000600,-1.2388029203
ACH-000601,-1.3003920127
ACH-000604,-0.851448062742
ACH-000605,-1.41450153347
ACH-000606,-1.30447996933
ACH-000608,-1.6489700438600001
ACH-000614,-1.5822338263799998
ACH-000616,-1.3674835131799998
ACH-000618,-1.4869933824700001
ACH-000619,-1.26588465904
ACH-000620,-1.09723579405
ACH-000621,-1.19019627079
ACH-000622,-1.00454934276
ACH-000623,-1.057076911
ACH-000624,-1.3449077278100001
ACH-000627,-1.1563969664700002
ACH-000630,-1.2037836062
ACH-000632,-1.15487613421
ACH-000633,-1.5923956858500001
ACH-000637,-1.29863291301
ACH-000638,-0.876122655366
ACH-000646,-1.5340396480899998
ACH-000647,-1.15958270446
ACH-000648,-1.2588101581
ACH-000649,-1.26007724744
ACH-000651,-1.3910803390000002
ACH-000652,-1.3588195377
ACH-000653,-1.42753129222
ACH-000657,-1.37238307308
ACH-000658,-1.30750596964
ACH-000661,-1.0525497277299998
ACH-000662,-1.24518333597
ACH-000663,-1.41518211132
ACH-000665,-1.41224977436
ACH-000671,-1.49282540551
ACH-000673,-1.3240987302399998
ACH-000676,-1.34542601882
ACH-000677,-1.174739842
ACH-000681,-1.21311738001
ACH-000682,-1.49217862657
ACH-000683,-1.38315829187
ACH-000684,-1.18734607511
ACH-000688,-1.72893134121
ACH-000693,-1.23145654388
ACH-000694,-1.24160204626
ACH-000695,-1.8238129010099997
ACH-000696,-1.23973379276
ACH-000697,-1.28376046756
ACH-000699,-1.3150440616399999
ACH-000701,-1.36703833252
ACH-000706,-1.2187526349200002
ACH-000711,-1.3557767078100003
ACH-000713,-1.27266677279
ACH-000714,-1.11343077094
ACH-000718,-1.28225361344
ACH-000720,-1.4658134467700001
ACH-000721,-1.39656495829
ACH-000724,-1.46703935331
ACH-000725,-1.31290661592
ACH-000732,-1.30187713308
ACH-000734,-1.19075836511
ACH-000735,-1.4209959391799998
ACH-000736,-1.25492077573
ACH-000738,-1.1564030675900001
ACH-000746,-1.7494884730400002
ACH-000747,-1.22701289524
ACH-000748,-1.2086306554700001
ACH-000753,-1.06351281419
ACH-000756,-1.03586457615
ACH-000757,-1.30713780825
ACH-000758,-1.5162744042700003
ACH-000760,-1.1254394492
ACH-000763,-0.997408743698
ACH-000764,-0.9623122011700002
ACH-000765,-1.4682860488799998
ACH-000766,-1.27338529724
ACH-000767,-1.23498383776
ACH-000768,-1.3752836004299998
ACH-000769,-1.16430319944
ACH-000770,-1.36860623809
ACH-000771,-1.46939821859
ACH-000773,-1.1049363794
ACH-000776,-1.4218941093200002
ACH-000777,-1.2812867064
ACH-000778,-1.27995022268
ACH-000781,-1.1921778637
ACH-000782,-1.31402687282
ACH-000783,-1.0570394775399998
ACH-000784,-1.1750619544399998
ACH-000785,-1.3795859478499999
ACH-000787,-1.21550397957
ACH-000788,-1.21060432233
ACH-000791,-1.29297825518
ACH-000792,-1.26760275842
ACH-000794,-1.1893763432200002
ACH-000796,-1.5032848123500002
ACH-000799,-1.13565215933
ACH-000800,-1.7796427425599999
ACH-000802,-1.2060790320600001
ACH-000804,-1.26420732093
ACH-000805,-1.34651513167
ACH-000809,-1.3672036085400001
ACH-000810,-1.88752357912
ACH-000811,-1.7063124810199999
ACH-000817,-1.0590511535
ACH-000819,-1.2673365357100002
ACH-000820,-1.12139353301
ACH-000821,-1.24910620667
ACH-000822,-1.17599190368
ACH-000823,-1.46090749166
ACH-000824,-1.4692694658899998
ACH-000827,-1.18471516985
ACH-000829,-1.53454426106
ACH-000831,-1.44314595164
ACH-000832,-1.29111150124
ACH-000833,-1.0438491401799999
ACH-000834,-1.45024978296
ACH-000835,-1.4444643066999998
ACH-000836,-1.23619039109
ACH-000837,-1.34723868494
ACH-000838,-1.22624396092
ACH-000839,-1.4275865503299998
ACH-000840,-1.51485151395
ACH-000841,-1.23180693683
ACH-000843,-1.1241146155
ACH-000846,-1.1365727084100001
ACH-000847,-1.44933397189
ACH-000848,-1.05691768431
ACH-000849,-1.0560955664899998
ACH-000851,-1.4398368026700001
ACH-000855,-1.22243009075
ACH-000856,-1.08399132888
ACH-000858,-1.2017431305700002
ACH-000859,-0.8992006691519999
ACH-000861,-1.3181829143200001
ACH-000862,-1.2611162888299998
ACH-000865,-1.1580905163200002
ACH-000866,-1.22773348581
ACH-000867,-1.3510724853
ACH-000869,-1.6142354836200001
ACH-000872,-1.21433309261
ACH-000873,-1.5319789614
ACH-000876,-1.13007176048
ACH-000878,-1.26968244555
ACH-000880,-1.41363920725
ACH-000881,-1.06740355145
ACH-000882,-1.28137960047
ACH-000884,-1.4356367794
ACH-000885,-1.08337286704
ACH-000887,-1.04145655392
ACH-000888,-1.4457403621399998
ACH-000889,-1.3936961083500001
ACH-000890,-1.5843933804399999
ACH-000896,-1.26203447802
ACH-000898,-1.37191643419
ACH-000900,-1.02318049746
ACH-000901,-1.1921794775499999
ACH-000905,-1.28891740507
ACH-000906,-1.3270660966299999
ACH-000907,-0.975062547145
ACH-000910,-1.35148092074
ACH-000911,-1.32243864945
ACH-000912,-1.19894432615
ACH-000913,-1.1939342532100001
ACH-000915,-1.4225102276800001
ACH-000916,-0.809761502271
ACH-000917,-1.33986632638
ACH-000921,-1.4078831881
ACH-000924,-1.2747634503799998
ACH-000926,-1.25500940294
ACH-000928,-1.3320184007
ACH-000929,-1.23067504076
ACH-000932,-1.37155965596
ACH-000935,-1.37819401782
ACH-000936,-1.36233561584
ACH-000937,-1.25564617227
ACH-000938,-1.2203577869700002
ACH-000939,-1.24578615014
ACH-000941,-1.29179319081
ACH-000943,-1.26634037219
ACH-000946,-1.2993027296200002
ACH-000947,-1.17878184979
ACH-000948,-1.1515789704000001
ACH-000950,-1.14437426402
ACH-000953,-1.2385182128899999
ACH-000957,-1.1560390914799998
ACH-000958,-1.06136581955
ACH-000960,-1.15713152376
ACH-000963,-1.18184240453
ACH-000968,-1.3187092907
ACH-000969,-1.27360075996
ACH-000973,-1.26189470223
ACH-000974,-1.211174261
ACH-000975,-1.1068251236700002
ACH-000976,-1.3956738897
ACH-000978,-0.527896298421
ACH-000980,-1.3600021355899998
ACH-000984,-1.27359552157
ACH-000986,-1.19702017491
ACH-000988,-1.10596280953
ACH-000993,-1.39069270617
ACH-000994,-1.2956866350299998
ACH-000996,-1.29218677071
ACH-001001,-1.42215117792
ACH-001020,-1.0773820397799998
ACH-001028,-1.1873003957200001
ACH-001031,-1.35578955432
ACH-001038,-1.16591896621
ACH-001048,-1.34715479564
ACH-001050,-1.2945661377200002
ACH-001053,-1.3223372713700001
ACH-001054,-1.1617174156999999
ACH-001061,-1.31765015875
ACH-001067,-1.23864465716
ACH-001075,-1.10526563141
ACH-001096,-1.39291568509
ACH-001128,-1.47354036738
ACH-001134,-1.4862958763999998
ACH-001151,-1.3915124182700003
ACH-001163,-1.5586806394100001
ACH-001164,-0.92865502185
ACH-001173,-1.32020204528
ACH-001183,-1.35849869877
ACH-001184,-1.42952368631
ACH-001190,-1.46474820084
ACH-001192,-1.5382233893000001
ACH-001193,-0.975860782642
ACH-001196,-1.19962290731
ACH-001197,-0.926054141216
ACH-001205,-1.24638331813
ACH-001211,-1.5062967225600001
ACH-001212,-1.37057778185
ACH-001228,-1.21263244054
ACH-001232,-1.3237456788700002
ACH-001239,-1.3502945002200002
ACH-001274,-1.44353831669
ACH-001275,-1.19029945815
ACH-001277,-1.4491773260699998
ACH-001278,-1.2536148028299998
ACH-001280,-1.49893601588
ACH-001283,-1.2270944846
ACH-001289,-1.29017460135
ACH-001295,-1.2680912769600001
ACH-001300,-1.25631713999
ACH-001301,-1.2120397444700002
ACH-001302,-1.26518277088
ACH-001303,-1.28431158974
ACH-001306,-1.27548016142
ACH-001318,-1.25135959051
ACH-001322,-1.65275924146
ACH-001328,-1.24729434799
ACH-001332,-1.37965761232
ACH-001333,-1.03418215803
ACH-001336,-1.08391221691
ACH-001340,-1.0482673291
ACH-001346,-1.21991290585
ACH-001353,-1.2049467839899999
ACH-001354,-1.43428466037
ACH-001367,-1.0234090977299999
ACH-001368,-1.34298544109
ACH-001374,-1.7910201413599998
ACH-001375,-1.67707843641
ACH-001377,-1.31383968679
ACH-001380,-1.2341604126799999
ACH-001391,-1.5653251056900002
ACH-001407,-1.2068957105
ACH-001408,-1.21234019963
ACH-001413,-1.28317870061
ACH-001430,-1.70337880537
ACH-001431,-1.25043768085
ACH-001450,-1.5395214895299998
ACH-001496,-1.42505452709
ACH-001500,-1.28566958377
ACH-001521,-1.30338700934
ACH-001523,-1.25217297871
ACH-001532,-1.40297666516
ACH-001536,-1.1915876177200002
ACH-001550,-1.42752727975
ACH-001552,-1.38527813514
ACH-001554,-1.4254708988299998
ACH-001645,-1.5757902715099998
ACH-001654,-1.25677123351
ACH-001715,-1.5426389729199999
ACH-001735,-1.2735479573100001
ACH-001736,-1.43397332224
ACH-001737,-1.2518398538200002
ACH-001740,-1.33856332528
ACH-001745,-1.32770795927
ACH-001750,-1.24742281146
ACH-001765,-1.49427183991
ACH-001956,-1.34952368554
ACH-001957,-1.20340667175
