,MYOM3 (127294)
ACH-000227,0.0385972516648
ACH-000228,0.0752492999283
ACH-000231,-0.108976499934
ACH-000232,-0.15035734666099998
ACH-000233,0.0037122513961300005
ACH-000234,-0.0180014183599
ACH-000235,-0.0974444847176
ACH-000237,-0.23950948451600002
ACH-000238,-0.100090330804
ACH-000243,-0.0111388981106
ACH-000244,0.173364636967
ACH-000246,-0.173871661754
ACH-000248,-0.193110634393
ACH-000250,-0.0592530277671
ACH-000251,-0.156023532503
ACH-000253,-0.186696271664
ACH-000255,-0.174506437555
ACH-000256,-0.26723279453800003
ACH-000257,0.0559945108048
ACH-000258,-0.186610705152
ACH-000259,-0.0121218935931
ACH-000260,-0.0796186694317
ACH-000261,-0.12067938652
ACH-000262,-0.18273943451400002
ACH-000263,0.021167131741900002
ACH-000264,-0.0199018068813
ACH-000265,0.0379046185685
ACH-000266,0.024828473514400002
ACH-000272,-0.09581729827510001
ACH-000273,-0.138535719552
ACH-000274,-0.268713259419
ACH-000277,-0.41935131827600003
ACH-000278,0.00526161315787
ACH-000279,-0.31464257672699997
ACH-000280,0.035156264479099995
ACH-000281,-0.224345374974
ACH-000288,-0.201330374284
ACH-000291,-0.16377911757400002
ACH-000293,-0.0149391908014
ACH-000294,0.108105535853
ACH-000295,0.0263212040352
ACH-000296,-0.11759952418500001
ACH-000302,-0.105543379766
ACH-000304,-0.34865093513499995
ACH-000307,-0.261192007983
ACH-000308,-0.0266342198724
ACH-000310,0.04309841183969999
ACH-000311,0.11908044165100001
ACH-000312,-0.140770081064
ACH-000315,-0.45319609882100004
ACH-000316,-0.160294939238
ACH-000317,-0.306560650557
ACH-000318,-0.0792537484327
ACH-000319,-0.199503579795
ACH-000320,0.0651341807432
ACH-000322,-0.046358266224100005
ACH-000323,-0.484338464003
ACH-000324,-0.114325837412
ACH-000329,-0.285888929738
ACH-000330,-0.328357937917
ACH-000331,-0.168010061382
ACH-000332,-0.0847591083431
ACH-000334,-0.161337695302
ACH-000335,0.113513042989
ACH-000336,-0.07808267748860001
ACH-000337,-0.053673897449900004
ACH-000339,-0.083963595604
ACH-000341,-0.10547716403799999
ACH-000348,-0.25969052687399996
ACH-000350,-0.0317514764934
ACH-000352,-0.183835258402
ACH-000356,-0.0898799696159
ACH-000361,-0.113853401743
ACH-000362,0.024637395968200002
ACH-000363,-0.107105942808
ACH-000364,-0.251814166131
ACH-000365,-0.151976742174
ACH-000366,-0.140170345284
ACH-000368,-0.240970608
ACH-000374,-0.122236053631
ACH-000375,-0.036443160998999996
ACH-000376,-0.242833193198
ACH-000381,-0.18131091836899998
ACH-000383,-0.119562819725
ACH-000387,-0.0684347129428
ACH-000389,-0.05745565919099999
ACH-000390,-0.0147036718443
ACH-000393,-0.10674353018100001
ACH-000395,0.049859507965699996
ACH-000397,0.069387601376
ACH-000401,-0.543542109767
ACH-000402,0.153257711161
ACH-000403,0.153554390216
ACH-000404,-0.0786828512027
ACH-000406,0.0564360508414
ACH-000407,-0.013016011844799998
ACH-000408,-0.203416734657
ACH-000410,0.0586238119264
ACH-000411,0.0214612481935
ACH-000414,-0.0750598511837
ACH-000415,-0.111405449164
ACH-000416,-0.121178761423
ACH-000420,-0.35266743432899994
ACH-000421,-0.0428961621729
ACH-000424,0.007137059583969999
ACH-000425,-0.0722897777968
ACH-000426,-0.192312983129
ACH-000427,-0.140482829635
ACH-000433,-0.163218991482
ACH-000436,-0.35040504150799995
ACH-000444,-0.276703693972
ACH-000445,-0.10043643901799999
ACH-000448,-0.126856874413
ACH-000450,0.0479905940924
ACH-000452,-0.16515968166300002
ACH-000454,0.0160227298754
ACH-000458,-0.271054909
ACH-000459,0.011208174771499999
ACH-000460,0.00831491826136
ACH-000461,-0.039777072266199996
ACH-000463,0.020411451533400002
ACH-000464,-0.286272314421
ACH-000466,-0.0298630635007
ACH-000467,-0.108932413729
ACH-000468,-0.22793635784699998
ACH-000469,-0.16619599159499998
ACH-000470,-0.0676820217253
ACH-000471,-0.272905034897
ACH-000472,-0.0196253284108
ACH-000473,0.0676239594209
ACH-000475,-0.161965118209
ACH-000476,-0.145040996561
ACH-000477,0.07252849886110001
ACH-000480,0.05667577736190001
ACH-000481,0.012087429909700001
ACH-000483,-0.173169362366
ACH-000484,0.0679361624915
ACH-000485,-0.13616802080499998
ACH-000486,0.00943516400937
ACH-000487,-0.181478888502
ACH-000488,-0.22208325549000002
ACH-000490,-0.231090416817
ACH-000491,-0.293464003708
ACH-000495,-0.282951715219
ACH-000496,0.008580464873050002
ACH-000499,-0.0934376990237
ACH-000500,-0.474069730304
ACH-000502,-0.140469193978
ACH-000503,0.10419467859099998
ACH-000505,-0.22565777726
ACH-000507,-0.201033405935
ACH-000510,-0.13757932522
ACH-000511,-0.122945457588
ACH-000512,-0.150131534151
ACH-000516,-0.19168380401299998
ACH-000517,-0.0399230520665
ACH-000518,-0.128182707569
ACH-000520,0.09217982117910001
ACH-000521,-0.040089883782800005
ACH-000522,-0.25091915526999997
ACH-000524,-0.095406462798
ACH-000527,-0.05643743572840001
ACH-000528,-0.154786117197
ACH-000537,-0.116067443038
ACH-000541,-0.22627010894900002
ACH-000542,-0.186426474042
ACH-000544,-0.228854625845
ACH-000545,-0.141562896603
ACH-000547,-0.24249453357700002
ACH-000548,-0.139335671975
ACH-000549,-0.295887719361
ACH-000550,-0.304826363315
ACH-000552,-0.20493904344099997
ACH-000556,-0.0508807234519
ACH-000557,-0.325056143522
ACH-000570,-0.206632023795
ACH-000571,0.183385532967
ACH-000573,-0.09117681373980001
ACH-000576,-0.225995228204
ACH-000580,-0.0749292281318
ACH-000584,0.0126284791159
ACH-000585,-0.053093270346400004
ACH-000588,-0.0595732003244
ACH-000589,-0.0892088271816
ACH-000591,-0.304382646947
ACH-000593,-0.423526172581
ACH-000600,0.0348353977333
ACH-000601,-0.0381311297775
ACH-000604,-0.022800143545
ACH-000605,-0.29732699243
ACH-000606,-0.08676575020130001
ACH-000608,-0.132890368279
ACH-000614,-0.113740635416
ACH-000616,-0.113426464754
ACH-000618,-0.337239028122
ACH-000619,-0.151948956818
ACH-000620,-0.07231980373060001
ACH-000621,-0.110080012624
ACH-000622,-0.154606368351
ACH-000623,-0.12395458374000001
ACH-000624,-0.13217839
ACH-000627,-0.19155308761300002
ACH-000630,-0.23034511046199999
ACH-000632,-0.274694592993
ACH-000633,-0.190022234906
ACH-000637,-0.293846260773
ACH-000638,-0.06681228831069999
ACH-000646,-0.05865353487819999
ACH-000647,-0.0402858535437
ACH-000648,-0.12018866357699999
ACH-000649,-0.148124030193
ACH-000651,-0.11864407986400001
ACH-000652,-0.22006229038400002
ACH-000653,-0.0366892079254
ACH-000657,-0.111919483162
ACH-000658,-0.12438230262399999
ACH-000661,-0.304787417838
ACH-000662,0.217449797898
ACH-000663,0.022095393785599996
ACH-000665,0.007734514502430001
ACH-000671,-0.23603713273000002
ACH-000673,-0.191350146254
ACH-000676,0.09405967151149999
ACH-000677,-0.0854785861444
ACH-000681,-0.130004003531
ACH-000682,-0.26554287758
ACH-000683,-0.278992294997
ACH-000684,-0.237136692218
ACH-000688,-0.340576977162
ACH-000693,-0.079722872258
ACH-000694,-0.00615019830585
ACH-000695,-0.219810245508
ACH-000696,-0.185200204847
ACH-000697,-0.293059361212
ACH-000699,-0.171242488321
ACH-000701,-0.227396535284
ACH-000706,-0.048477618299699994
ACH-000711,-0.174175543174
ACH-000713,-0.234647683293
ACH-000714,-0.23399578772799998
ACH-000718,-0.026364343377
ACH-000720,-0.27880985296
ACH-000721,-0.168666723757
ACH-000724,0.12370253704399999
ACH-000725,-0.108146812561
ACH-000732,-0.324238603995
ACH-000734,-0.151037466402
ACH-000735,-0.153786434289
ACH-000736,-0.23717730133099998
ACH-000738,-0.151777468044
ACH-000746,-0.0436679213803
ACH-000747,-0.231427388413
ACH-000748,-0.199785081345
ACH-000753,-0.166756470837
ACH-000756,-0.0749496204157
ACH-000757,0.0129091423233
ACH-000758,-0.0563257141881
ACH-000760,-0.270133327321
ACH-000763,-0.168455871334
ACH-000764,-0.12931715265799998
ACH-000765,-0.259349378279
ACH-000766,-0.143300258585
ACH-000767,-0.117729733367
ACH-000768,-0.0300748029808
ACH-000769,0.06853251914990001
ACH-000770,-0.035403870172
ACH-000771,-0.160590666296
ACH-000773,0.0412654921558
ACH-000776,-0.13848185452700001
ACH-000777,-0.279760778337
ACH-000778,0.009745138515399999
ACH-000781,-0.030842437036000002
ACH-000782,-0.33352138848
ACH-000783,-0.08606202148679999
ACH-000784,-0.24656002603799998
ACH-000785,-0.0633299226006
ACH-000787,0.130011784962
ACH-000788,-0.168206020201
ACH-000791,0.122880855186
ACH-000792,-0.233204929153
ACH-000794,-0.175435828193
ACH-000796,0.05195197160230001
ACH-000799,-0.0737283407873
ACH-000800,-0.192720304671
ACH-000802,0.056693723266
ACH-000804,0.108266216215
ACH-000805,-0.00370645836002
ACH-000809,0.009453890738139998
ACH-000810,0.005658530736479999
ACH-000811,-0.141459204154
ACH-000817,-0.267134127243
ACH-000819,-0.033706205635099996
ACH-000820,-0.228810330201
ACH-000821,0.0282685739022
ACH-000822,-0.0205981131723
ACH-000823,-0.055953484709599995
ACH-000824,-0.0783886694302
ACH-000827,-0.09244866333450001
ACH-000829,-0.210911950176
ACH-000831,-0.204928718529
ACH-000832,0.0405871111196
ACH-000833,0.217920993263
ACH-000834,-0.136956171667
ACH-000835,-0.10707338992000001
ACH-000836,-0.0665148908911
ACH-000837,0.022749381478400003
ACH-000838,0.10474662115399999
ACH-000839,-0.22714115100499999
ACH-000840,-0.242478297742
ACH-000841,-0.390227013597
ACH-000843,-0.201567455467
ACH-000846,-0.0675632685097
ACH-000847,-0.17716530140700001
ACH-000848,-0.18639967727499998
ACH-000849,-0.218585989078
ACH-000851,-0.0655924830668
ACH-000855,-0.21597717604000002
ACH-000856,-0.015575234694100002
ACH-000858,-0.22718778411499999
ACH-000859,-0.097053923713
ACH-000861,0.035576915780300006
ACH-000862,-0.124104345947
ACH-000865,-0.32704714756299996
ACH-000866,-0.0799403716316
ACH-000867,-0.0445694528099
ACH-000869,-0.258051608397
ACH-000872,-0.266748424805
ACH-000873,-0.227856965541
ACH-000876,-0.217880524641
ACH-000878,0.038246401404499995
ACH-000880,-0.17494758685400003
ACH-000881,-0.171739018116
ACH-000882,-0.221541201371
ACH-000884,-0.342426248227
ACH-000885,-0.11014639507400001
ACH-000887,-0.166306182483
ACH-000888,-0.266929148685
ACH-000889,-0.110679814499
ACH-000890,-0.0708290460834
ACH-000896,-0.055369961826
ACH-000898,-0.178948195755
ACH-000900,0.014010349795899999
ACH-000901,-0.11247937615
ACH-000905,-0.0914497947252
ACH-000906,-0.041841334433
ACH-000907,-0.26668051716200003
ACH-000910,-0.17323799750799998
ACH-000911,-0.0998845885751
ACH-000912,-0.111524629586
ACH-000913,-0.258790697772
ACH-000915,-0.254597640845
ACH-000916,-0.803161984447
ACH-000917,-0.122255442721
ACH-000921,-0.21577413306499998
ACH-000924,-0.0605652142793
ACH-000926,-0.14672820478499998
ACH-000928,-0.0199791112694
ACH-000929,-0.269140772727
ACH-000932,-0.156009486683
ACH-000935,0.0395174264215
ACH-000936,-0.206417387176
ACH-000937,-0.12711659338700002
ACH-000938,-0.208387658975
ACH-000939,-0.0789209610902
ACH-000941,-0.108551871411
ACH-000943,-0.0923659009385
ACH-000946,-0.119622820957
ACH-000947,-0.18984332967099998
ACH-000948,-0.158526439222
ACH-000950,-0.152834430365
ACH-000953,-0.121420645355
ACH-000957,0.08583929469799999
ACH-000958,0.167426864004
ACH-000960,-0.245917959901
ACH-000963,-0.0533607206793
ACH-000968,-0.127015523544
ACH-000969,0.0380374461681
ACH-000973,-0.250133259841
ACH-000974,-0.036604772922400004
ACH-000975,-0.1841146659
ACH-000976,-0.263745157873
ACH-000978,-0.5283360513250001
ACH-000980,-0.188893743396
ACH-000984,-0.0385992441859
ACH-000986,-0.204873095824
ACH-000988,-0.159378813936
ACH-000993,-0.169919238183
ACH-000994,-0.27030172031800004
ACH-000996,-0.18077138190900002
ACH-001001,-0.15947070912699998
ACH-001020,-0.164091844852
ACH-001028,-0.0956842611928
ACH-001031,-0.18718284551699998
ACH-001038,-0.33558552251900003
ACH-001048,0.0024857378010500002
ACH-001050,-0.15246953341299999
ACH-001053,-0.180582583617
ACH-001054,-0.149940230618
ACH-001061,-0.149018431573
ACH-001067,-0.179523990938
ACH-001075,-0.215712672339
ACH-001096,0.00443419351375
ACH-001128,0.167418034718
ACH-001134,-0.08521624091769998
ACH-001151,-0.135158813893
ACH-001163,-0.00593932254186
ACH-001164,-0.207822882206
ACH-001173,-0.050328223108
ACH-001183,-0.0541593512472
ACH-001184,-0.15895962309
ACH-001190,-0.21740860376600002
ACH-001192,-0.15121471195
ACH-001193,-0.234474864822
ACH-001196,-0.160737235383
ACH-001197,-0.082911665395
ACH-001205,-0.0759200730759
ACH-001211,-0.0787485044784
ACH-001212,-0.25892052445999997
ACH-001228,-0.0899706470487
ACH-001232,-0.015933879858500002
ACH-001239,-0.11605208510199999
ACH-001274,0.0436259598178
ACH-001275,-0.105996453413
ACH-001277,-0.201045196126
ACH-001278,-0.156734750477
ACH-001280,0.245287512362
ACH-001283,-0.038168405960400005
ACH-001289,-0.232807014097
ACH-001295,-0.0486811612918
ACH-001300,-0.08430837591330001
ACH-001301,-0.25617626510200003
ACH-001302,-0.416729395949
ACH-001303,-0.168484701516
ACH-001306,-0.19913503454300002
ACH-001318,-0.10964511479599999
ACH-001322,-0.35232048894
ACH-001328,-0.08883613064160001
ACH-001332,-0.48410420438199997
ACH-001333,-0.19151741792500002
ACH-001336,-0.07381076000360001
ACH-001340,-0.204198941045
ACH-001346,-0.026572407081299997
ACH-001353,-0.13507419773499998
ACH-001354,-0.22835475973299998
ACH-001367,-0.25449518836999996
ACH-001368,-0.205818622953
ACH-001374,-0.307561589646
ACH-001375,-0.101703939374
ACH-001377,-0.043711977058499996
ACH-001380,-0.0460832011978
ACH-001391,-0.21406780059
ACH-001407,-0.0176275929389
ACH-001408,-0.128861175645
ACH-001413,-0.070341930689
ACH-001430,-0.0320681999221
ACH-001431,-0.373888466771
ACH-001450,-0.0450276967381
ACH-001496,-0.00921610076782
ACH-001500,-0.189210347018
ACH-001521,-0.566958129737
ACH-001523,-0.23640248024399999
ACH-001532,-0.117471343428
ACH-001536,-0.13653366989399998
ACH-001550,-0.017094543820200002
ACH-001552,-0.009314889681209998
ACH-001554,-0.064595765356
ACH-001645,-0.176866896881
ACH-001654,-0.217638016857
ACH-001715,0.0861951963122
ACH-001735,-0.19475186005
ACH-001736,-0.0586289435231
ACH-001737,0.050612322125000005
ACH-001740,0.062205266319199995
ACH-001745,-0.17203295764
ACH-001750,-0.21394069314300002
ACH-001765,-0.194341900108
ACH-001956,-0.116005143442
ACH-001957,-0.175831420574
