,GZMH (2999)
ACH-000805,-0.485169612897
ACH-000809,-0.198388487101
ACH-000810,-0.5275551349059999
ACH-000811,-0.325436941199
ACH-000817,-0.306918780666
ACH-000819,-0.42035150597099996
ACH-000820,-0.667522550678
ACH-000821,-0.59756737376
ACH-000822,-0.36692450269500004
ACH-000823,-0.438934533335
ACH-000824,-0.304106158146
ACH-000827,-0.300193623264
ACH-000829,-0.30442697525199996
ACH-000831,-0.5409722385769999
ACH-000832,-0.48699506498899997
ACH-000833,-0.31993608771
ACH-000834,-0.34884901584100003
ACH-000835,-0.29857311050700003
ACH-000836,-0.35730184204099996
ACH-000837,-0.442927728046
ACH-000838,-0.43803329589199996
ACH-000839,-0.32770584800999997
ACH-000840,-0.47276180939999995
ACH-000841,-0.39929415777099997
ACH-000843,-0.160243386966
ACH-000846,-0.36105286539399994
ACH-000847,-0.38016757004199997
ACH-000848,-0.27783649057300003
ACH-000849,-0.258412556458
ACH-000851,-0.503074884921
ACH-000855,-0.334580915641
ACH-000856,-0.331204104377
ACH-000858,-0.36649390047799996
ACH-000859,-0.490415962224
ACH-000861,-0.30560798359499997
ACH-000862,-0.160012640464
ACH-000865,-0.351977556274
ACH-000866,-0.272865459459
ACH-000867,-0.318119082741
ACH-000869,-0.40479408637100006
ACH-000872,-0.27653744584199996
ACH-000873,0.00376045342694
ACH-000876,-0.396027329975
ACH-000878,-0.255795531226
ACH-000880,-0.296245431336
ACH-000881,-0.393672308773
ACH-000882,-0.17227899916099998
ACH-000884,-0.345990379786
ACH-000885,-0.42294833170999996
ACH-000887,-0.45506484268299996
ACH-000888,-0.179155039484
ACH-000889,-0.596179404691
ACH-000890,-0.48186138907
ACH-000896,-0.268064487153
ACH-000898,-0.448986047103
ACH-000900,-0.469917047918
ACH-000901,-0.297324871989
ACH-000905,-0.251026483421
ACH-000906,-0.336478630136
ACH-000907,-0.48285425467799997
ACH-000910,-0.203107162621
ACH-000911,-0.399158292897
ACH-000912,-0.45798138633999996
ACH-000913,-0.28857540851
ACH-000915,-0.25908710897500004
ACH-000916,-0.737848446043
ACH-000917,-0.612439250688
ACH-000921,-0.41631433068400003
ACH-000924,-0.161967077318
ACH-000926,-0.25177139294
ACH-000928,-0.720272492157
ACH-000929,-0.203805981542
ACH-000932,-0.391119338095
ACH-000935,-0.581828786998
ACH-000936,-0.380415030902
ACH-000937,-0.229467739441
ACH-000938,-0.31051080682
ACH-000939,-0.323887737263
ACH-000941,-0.42922252806999994
ACH-000943,-0.389156151422
ACH-000946,-0.415036426683
ACH-000947,-0.25964873673300004
ACH-000948,-0.44265199652599996
ACH-000950,-0.31742293186
ACH-000953,-0.555363503824
ACH-000957,-0.315810866239
ACH-000958,-0.381564846846
ACH-000960,-0.32655486852800003
ACH-000963,-0.402705353482
ACH-000968,-0.537726610847
ACH-000969,-0.258766895334
ACH-000973,-0.237069873288
ACH-000974,-0.19335832088899998
ACH-000975,-0.485309146833
ACH-000976,-0.36237616065
ACH-000978,-0.456060749045
ACH-000980,-0.248195781584
ACH-000984,-0.452431833356
ACH-000986,-0.45292215819700005
ACH-000988,-0.331002005983
ACH-000993,-0.473862864684
ACH-000994,-0.383627142631
ACH-000996,-0.428403218698
ACH-001001,-0.271322780959
ACH-001020,-0.49800071653399997
ACH-001028,-0.351912260691
ACH-001031,-0.33840049486199997
ACH-001038,-0.246412010905
ACH-001048,-0.387241168337
ACH-001050,-0.265044788064
ACH-001053,-0.235821967056
ACH-001054,-0.404126961951
ACH-001061,-0.33406042298300004
ACH-001067,-0.10235051049900001
ACH-001075,-0.362368252798
ACH-001096,-0.305187539673
ACH-001128,-0.10083588182
ACH-001134,-0.402384285534
ACH-001151,-0.24415320640799998
ACH-001163,-0.309780034446
ACH-001164,-0.28607025496599997
ACH-001173,-0.364915298543
ACH-001183,-0.117597767688
ACH-001184,-0.144914747317
ACH-001190,-0.3844771438699999
ACH-001192,-0.227863171225
ACH-001193,-0.503443991067
ACH-001196,-0.584078289067
ACH-001197,-0.104732591186
ACH-001205,-0.447500437836
ACH-001211,-0.564745776193
ACH-001212,-0.09567045503310001
ACH-001228,-0.138342749804
ACH-001232,-0.26542235205200004
ACH-001239,-0.19928193335499997
ACH-001274,-0.15791999345000002
ACH-001275,-0.36853152804300005
ACH-001277,-0.259407687174
ACH-001278,-0.311218803625
ACH-001280,-0.31868264102
ACH-001283,-0.232079151111
ACH-001289,-0.518566822299
ACH-001295,-0.314355613456
ACH-001300,-0.326208941604
ACH-001301,-0.0789265606879
ACH-001302,-0.248001569918
ACH-001303,0.04893344060219999
ACH-001306,-0.360450926285
ACH-001318,-0.21603417819
ACH-001322,-0.257447665083
ACH-001328,-0.371326211612
ACH-001332,-0.37617674012900004
ACH-001333,-0.382181947986
ACH-001336,-0.188875430232
ACH-001340,-0.424593654261
ACH-001346,-0.445637102192
ACH-001353,-0.36933417592100004
ACH-001354,-0.18705219850699997
ACH-001367,-0.243230715935
ACH-001368,-0.433202087228
ACH-001374,-0.28569192143000005
ACH-001375,-0.244994492102
ACH-001377,-0.332418695981
ACH-001380,-0.463483682675
ACH-001391,-0.537322874175
ACH-001407,-0.164182872754
ACH-001408,-0.280585026116
ACH-001413,-0.45992839736999996
ACH-001430,-0.00848263784092
ACH-001431,-0.249101793686
ACH-001450,-0.205259055469
ACH-001496,-0.323714926754
ACH-001500,-0.226239661001
ACH-001521,-0.020178336162299998
ACH-001523,-0.22414704210900002
ACH-001532,-0.422054113011
ACH-001536,-0.32083730559900003
ACH-001550,-0.511640149965
ACH-001552,-0.116470110582
ACH-001554,-0.181262551396
ACH-001645,-0.32672867640500003
ACH-001654,-0.259781156636
ACH-001715,-0.361275977839
ACH-001735,-0.42120149196400003
ACH-001736,-0.327982483691
ACH-001737,-0.534600212389
ACH-001740,-0.09133003932289999
ACH-001745,-0.301658983037
ACH-001750,-0.325507624635
ACH-001765,-0.363757040747
ACH-001956,-0.33872498019
ACH-001957,-0.34701785822400005
