,PIGN (23556)
ACH-000407,0.137349576164
ACH-000408,-0.12114921323200001
ACH-000410,-0.16855886188299998
ACH-000411,-0.049429191665000004
ACH-000414,-0.228011358839
ACH-000415,-0.144270834649
ACH-000416,-0.08172052492569999
ACH-000420,-0.0195255486546
ACH-000421,-0.0601054947267
ACH-000424,-0.05291612927040001
ACH-000425,-0.06513716553849999
ACH-000426,0.176143924281
ACH-000427,-0.0793651709973
ACH-000433,-0.09333650519379999
ACH-000436,0.016069647634399997
ACH-000444,-0.10669307935399999
ACH-000445,-0.27872835016999997
ACH-000448,0.0104849003017
ACH-000450,-0.17210235258200002
ACH-000452,-0.234653396601
ACH-000454,0.051668171222800006
ACH-000458,0.029011402417500002
ACH-000459,-0.161622351518
ACH-000460,0.00467250883012
ACH-000461,-0.005422519943079999
ACH-000463,-0.0749041701832
ACH-000464,0.0750262833003
ACH-000466,-0.33365582737300004
ACH-000467,-0.024316582514200002
ACH-000468,-0.18362101292
ACH-000469,-0.0618844958639
ACH-000470,-0.0546691745377
ACH-000471,-0.123655524275
ACH-000472,-0.134504609548
ACH-000473,-0.16890777949400002
ACH-000475,-0.06842237694009999
ACH-000476,-0.127096447232
ACH-000477,0.0387265319709
ACH-000480,-0.174142646496
ACH-000481,-0.0323642338729
ACH-000483,0.0710820001778
ACH-000484,-0.198259105284
ACH-000485,-0.0854327007162
ACH-000486,-0.0949506211321
ACH-000487,-0.08935058342089999
ACH-000488,-0.0316915487561
ACH-000490,-0.076035843493
ACH-000491,0.0524136218438
ACH-000495,-0.143213393637
ACH-000496,-0.0918155204855
ACH-000499,-0.0926977479992
ACH-000500,0.005993591489680001
ACH-000502,-0.0978544238401
ACH-000503,-0.0377282066615
ACH-000505,-0.000708119636097
ACH-000507,-0.0167378973578
ACH-000510,-0.0333938986868
ACH-000511,-0.0964897659083
ACH-000512,0.13229658941
ACH-000516,0.0285417893802
ACH-000517,-0.0894864789264
ACH-000518,-0.0151911729147
ACH-000520,0.117790833917
ACH-000521,-0.0748860715245
ACH-000522,-0.0014748440907299998
ACH-000524,-0.166844078502
ACH-000527,-0.08623469061599999
ACH-000528,-0.121885464662
ACH-000537,-0.0611327832366
ACH-000541,-0.24558729437
ACH-000542,-0.060734585082800004
ACH-000544,0.0883356578022
ACH-000545,-0.105592101326
ACH-000547,0.0555533058559
ACH-000548,-0.0469894550237
ACH-000549,-0.0889653231944
ACH-000550,0.00703255323233
ACH-000552,-0.305486824772
ACH-000556,0.0315648435231
ACH-000557,-0.0606199382211
ACH-000570,-0.07098302064230001
ACH-000571,-0.101262713039
ACH-000573,-0.10285161306700001
ACH-000576,0.0660083055574
ACH-000580,0.0029297814718999998
ACH-000584,0.0804922158266
ACH-000585,-0.182526653692
ACH-000588,0.134220960709
ACH-000589,0.029814986275
ACH-000591,-0.11100080245999999
ACH-000593,-0.0655093304038
ACH-000600,-0.0827164731693
ACH-000601,-0.029933329775099996
ACH-000604,-0.029624949230800002
ACH-000605,-0.0921139468911
ACH-000606,-0.113567409937
ACH-000608,-0.0768141657266
ACH-000614,0.04738210493980001
ACH-000616,-0.209461712146
ACH-000618,-0.030858136076400002
ACH-000619,-0.042776090516599995
ACH-000620,-0.20120830010899998
ACH-000621,-0.020557318729
ACH-000622,-0.015415294590200001
ACH-000623,-0.044017759655900005
ACH-000624,-0.155684301519
ACH-000627,-0.0112832363472
ACH-000630,-0.24377659188
ACH-000632,-0.158093454835
ACH-000633,-0.07314500022310001
ACH-000637,-0.0281123243955
ACH-000638,-0.12328742995200001
ACH-000646,-0.0832298842282
ACH-000647,-0.25646081174400004
ACH-000648,-0.11313920168
ACH-000649,-0.035786456768800004
ACH-000651,-0.110579856986
ACH-000652,-0.0695867206639
ACH-000653,-0.139674404093
ACH-000657,-0.0559002633447
ACH-000658,-0.16037090000999998
ACH-000661,0.0980304486008
ACH-000662,0.127967979555
ACH-000663,0.0113961484998
ACH-000665,0.022100672699000002
ACH-000671,-0.115614411583
ACH-000673,-0.13766930004300001
ACH-000676,-0.00661163270548
ACH-000677,-0.0544693821078
ACH-000681,-0.216838446884
ACH-000682,-0.09723003953410002
ACH-000683,-0.09726585819250001
ACH-000684,-0.146482210339
ACH-000688,0.21273548299400002
ACH-000693,-0.09971134661039999
ACH-000694,0.0544288684266
ACH-000695,-0.09884536029039999
ACH-000696,-0.0837475229225
ACH-000697,0.0693099751013
ACH-000699,-0.00715790371904
ACH-000701,-0.0434846644104
ACH-000706,-0.33090462966999995
ACH-000711,-0.0603081731185
ACH-000713,0.125808832504
ACH-000714,-0.124749960484
ACH-000718,-0.17687530757599998
ACH-000720,0.0633528498125
ACH-000721,-0.0207266213668
ACH-000724,-0.161738444234
ACH-000725,-0.0531865520733
ACH-000732,-0.09350306175689999
ACH-000734,-0.0849956155889
ACH-000735,-0.159227051522
ACH-000736,-0.11771185969100001
ACH-000738,-0.14276659999000002
ACH-000746,0.054179972679999994
ACH-000747,0.145975199494
ACH-000748,-0.0712009352905
ACH-000753,0.05498507566269999
ACH-000756,-0.210263085713
ACH-000757,-0.0564500654355
ACH-000758,-0.0661596562691
ACH-000760,0.0173083508459
ACH-000763,-0.154822399396
ACH-000764,0.00925163182917
ACH-000765,0.0995378194171
ACH-000766,-0.144798853783
ACH-000767,0.0014841412768499998
ACH-000768,0.048440542088699995
ACH-000769,-0.133639595704
ACH-000770,-0.196854069108
ACH-000771,-0.027588383970599997
ACH-000773,-0.10216376836
ACH-000776,-0.043971173973
ACH-000777,-0.012691170626299998
ACH-000778,-0.18790656074
ACH-000781,-0.176834656298
ACH-000782,-0.185490990253
ACH-000783,-0.07327587375139999
ACH-000784,-0.0705509606892
ACH-000785,-0.242190439237
ACH-000787,-0.13181249889799998
ACH-000788,0.00337211503486
ACH-000791,-0.164105164217
ACH-000792,-0.16175149853499998
ACH-000794,-0.134392177342
ACH-000796,-0.15380496853199999
ACH-000799,-0.044633689823400005
ACH-000800,-0.07793262376889999
ACH-000802,-0.0243505948581
ACH-000804,-0.34030208329499995
ACH-000805,-0.0948697621026
ACH-000809,-0.0200039642087
ACH-000810,-0.144884875197
ACH-000811,-0.0636548093324
ACH-000817,-0.0164103918025
ACH-000819,-0.012979553133000001
ACH-000820,-0.09075826774599999
ACH-000821,0.0987273601495
ACH-000822,-0.0481799589342
ACH-000823,-0.311769144142
ACH-000824,-0.082255229956
ACH-000827,-0.0988582005102
ACH-000829,-0.00104177194768
ACH-000831,0.0194136493754
ACH-000832,-0.140217829692
ACH-000833,0.15794519151900002
ACH-000834,-0.110683257895
ACH-000835,-0.137292117812
ACH-000836,-0.147423789133
ACH-000837,-0.225342175973
ACH-000838,-0.07807440555039999
ACH-000839,-0.020530944467099996
ACH-000840,0.114283089732
ACH-000841,-0.0342492242691
ACH-000843,-0.00491261106915
ACH-000846,-0.1472265431
ACH-000847,-0.102169697465
ACH-000848,-0.023476217186599996
ACH-000849,-0.102087750039
ACH-000851,0.0582231217121
ACH-000855,-0.0795401684195
ACH-000856,-0.117208974056
ACH-000858,0.0531165251627
ACH-000859,-0.112269887484
ACH-000861,-0.121058017696
ACH-000862,-0.109442262401
ACH-000865,-0.0628889904293
ACH-000866,-0.0222593399755
ACH-000867,-0.0306022382329
ACH-000869,-0.032920236719599996
ACH-000872,0.195640968743
ACH-000873,-0.154159847547
ACH-000876,-0.0988340109311
ACH-000878,-0.0849813884103
ACH-000880,-0.123615062818
ACH-000881,0.042687256427
ACH-000882,-0.012226296971899999
ACH-000884,-0.0759515331479
ACH-000885,-0.406490008555
ACH-000887,-0.0546365468946
ACH-000888,-0.144399928543
ACH-000889,0.0754831164541
ACH-000890,0.163582316022
ACH-000896,-0.124574026383
ACH-000898,-0.0197152436638
ACH-000900,-0.0970756792385
ACH-000901,-0.0177126042271
ACH-000905,-0.05002052048569999
ACH-000906,-0.10695299239299999
ACH-000907,-0.0952763033837
ACH-000910,-0.126471219799
ACH-000911,-0.0581873852349
ACH-000912,0.111244989189
ACH-000913,0.0762934611584
ACH-000915,-0.039593396647699994
ACH-000916,-0.16118271064099998
ACH-000917,-0.135363616545
ACH-000921,0.0245477256371
ACH-000924,-0.0634314276206
ACH-000926,-0.122048831985
ACH-000928,-0.161818997922
ACH-000929,-0.0296700094974
ACH-000932,-0.07935912887930001
ACH-000935,-0.130205382336
ACH-000936,-0.034785111381300006
ACH-000937,-0.007403208840729999
ACH-000938,0.144572299078
ACH-000939,-0.0252896090607
ACH-000941,-0.0675887586123
ACH-000943,-0.0362063916237
ACH-000946,-0.017605951527900003
ACH-000947,-0.017540446540299997
ACH-000948,-0.106223214647
ACH-000950,-0.05203765562630001
ACH-000953,-0.0968954766238
ACH-000957,0.064251005628
ACH-000958,-0.129966868814
ACH-000960,0.025855428207400003
ACH-000963,-0.222075915114
ACH-000968,0.00391313798507
ACH-000969,-0.0558818813572
ACH-000973,0.09765996928120001
ACH-000974,-0.0786499242524
ACH-000975,-0.0419366899455
ACH-000976,-0.08604970014709999
ACH-000978,-0.0374061831871
ACH-000980,-0.024042103715300002
ACH-000984,-0.12987151824
ACH-000986,-0.0764170810969
ACH-000988,-0.0605741990106
ACH-000993,-0.167604409099
ACH-000994,-0.0763159305762
ACH-000996,-0.22319429155200002
ACH-001001,-0.0539078865235
ACH-001020,0.0689653428929
ACH-001028,-0.0635372312809
ACH-001031,-0.158906154433
ACH-001038,-0.0117499490261
ACH-001048,-0.055733963519800006
ACH-001050,-0.0522977497113
ACH-001053,-0.178278416948
ACH-001054,-0.0589405756495
ACH-001061,-0.0260977451931
ACH-001067,-0.155275955463
ACH-001075,-0.158891437197
ACH-001096,0.084112959198
ACH-001128,-0.0823306557242
ACH-001134,0.0456407264384
ACH-001151,-0.140252600415
ACH-001163,-0.0693152127833
ACH-001164,0.127648415025
ACH-001173,-0.0475747935608
ACH-001183,-0.100084507656
ACH-001184,-0.10627544548800001
ACH-001190,-0.138623535465
ACH-001192,-0.169091786828
ACH-001193,0.156040514257
ACH-001196,-0.0753559323287
ACH-001197,-0.15621450844499998
ACH-001205,-0.0954077265092
ACH-001211,-0.12542592570699998
ACH-001212,-0.0634282160459
ACH-001228,-0.03687911280990001
ACH-001232,-0.0417576491622
ACH-001239,-0.013533034950899999
ACH-001274,-0.0581517779376
ACH-001275,-0.08417608868989998
ACH-001277,0.205958190447
ACH-001278,-0.22086833285500002
ACH-001280,-0.329580411839
ACH-001283,-0.0690895636364
ACH-001289,-0.0914205456378
ACH-001295,-0.07506631741480001
ACH-001300,0.0334005867717
ACH-001301,0.07029147761139999
ACH-001302,-0.363322413328
ACH-001303,-0.176214544546
ACH-001306,0.0438272170658
ACH-001318,0.0157058185365
ACH-001322,0.054064634420699996
ACH-001328,-0.089638574177
ACH-001332,0.129846498948
ACH-001333,0.07118188446889999
ACH-001336,0.0221524174031
ACH-001340,-0.08588793671319998
ACH-001346,0.0399049320001
ACH-001353,-0.18090015255800002
ACH-001354,-0.017286458559
ACH-001367,-0.0459506760139
ACH-001368,-0.0995525629074
ACH-001374,0.0790061385543
ACH-001375,-0.036146598996
ACH-001377,-0.09819543428869999
ACH-001380,-0.0625650819483
ACH-001391,-0.238376630618
ACH-001407,-0.0956213878759
ACH-001408,0.046386507959000005
ACH-001413,-0.118428164841
ACH-001430,0.0336383015434
ACH-001431,-0.07030946198719999
ACH-001450,-0.0908777921165
ACH-001496,-0.0935625843465
ACH-001500,-0.0825465820301
ACH-001521,-0.010953795456100002
ACH-001523,-0.283951057808
ACH-001532,-0.0528466448714
ACH-001536,-0.0169361152904
ACH-001550,0.05417924573
ACH-001552,-0.0856692386025
ACH-001554,-0.13736865898199999
ACH-001645,-0.123316334945
ACH-001654,-0.09443534180749999
ACH-001715,0.025579929824799997
ACH-001735,-0.00252034146381
ACH-001736,-0.00446873701714
ACH-001737,-0.07074978061689999
ACH-001740,-0.0319210548076
ACH-001745,0.047131342550999995
ACH-001750,0.026582444049
ACH-001765,-0.0854952693569
ACH-001956,-0.07519353645489998
ACH-001957,0.0331936831764
