,WBSCR22 (114049)
ACH-000281,-1.46197307225
ACH-000288,-1.45985435835
ACH-000291,-1.6182628061000002
ACH-000293,-1.3612976474599998
ACH-000294,-0.95861122472
ACH-000295,-1.82518833691
ACH-000296,-1.56737579817
ACH-000302,-1.51552931314
ACH-000304,-1.05198797699
ACH-000307,-1.2714243801799998
ACH-000308,-2.04635262148
ACH-000310,-1.8803022705799999
ACH-000311,-1.01137453568
ACH-000312,-1.38245847739
ACH-000315,-1.22794220499
ACH-000316,-1.16199891217
ACH-000317,-0.891113730343
ACH-000318,-1.43510480629
ACH-000319,-1.4624063715600002
ACH-000320,-1.20536973574
ACH-000322,-1.04341066634
ACH-000323,-1.63128385375
ACH-000324,-1.59325236967
ACH-000329,-1.35779273977
ACH-000330,-1.3969595441
ACH-000331,-1.3622084297900001
ACH-000332,-1.3529254135100002
ACH-000334,-1.6219286058000002
ACH-000335,-1.42254431427
ACH-000336,-1.6732112173
ACH-000337,-1.61745922773
ACH-000339,-1.47446308833
ACH-000341,-1.5633496244100002
ACH-000348,-1.28851644299
ACH-000350,-1.3377302820299999
ACH-000352,-1.49629637284
ACH-000356,-1.45354328387
ACH-000361,-1.33860589773
ACH-000362,-1.31051080578
ACH-000363,-1.52679188313
ACH-000364,-1.37508240743
ACH-000365,-1.28201157161
ACH-000366,-1.3728960406400001
ACH-000368,-1.49110523966
ACH-000374,-1.7711830886099997
ACH-000375,-1.3041992352299998
ACH-000376,-1.26504099859
ACH-000381,-1.25408001082
ACH-000383,-1.5601167544699999
ACH-000387,-1.41317498639
ACH-000389,-1.11139968865
ACH-000390,-1.2205264412299999
ACH-000393,-1.5259953079
ACH-000395,-1.40834344729
ACH-000397,-1.30655831327
ACH-000401,-1.27318347208
ACH-000402,-1.6512052109399997
ACH-000403,-1.6557863192299997
ACH-000404,-1.4063108057700002
ACH-000406,-1.3033998508
ACH-000407,-1.55926932374
ACH-000408,-1.31615414408
ACH-000410,-1.28977933574
ACH-000411,-1.2865201108600002
ACH-000414,-1.14818091691
ACH-000415,-1.42584639852
ACH-000416,-1.54536073801
ACH-000420,-1.48529686715
ACH-000421,-1.3630507659600002
ACH-000424,-1.3415649673999999
ACH-000425,-1.43725632981
ACH-000426,-1.47410351189
ACH-000427,-1.75119037447
ACH-000433,-1.59138825119
ACH-000436,-1.12077991107
ACH-000444,-1.57473003539
ACH-000445,-1.8197098879299998
ACH-000448,-1.5146814285899999
ACH-000450,-1.16747818854
ACH-000452,-1.5725389499899998
ACH-000454,-1.0868616682799999
ACH-000458,-1.28196344341
ACH-000459,-0.553826714117
ACH-000460,-1.2976034162299999
ACH-000461,-1.41545943608
ACH-000463,-1.3948136891799998
ACH-000464,-1.46138101541
ACH-000466,-1.31021034545
ACH-000467,-1.42048348185
ACH-000468,-1.19117239637
ACH-000469,-1.39846930836
ACH-000470,-1.4361955700799998
ACH-000471,-1.4865096667
ACH-000472,-1.6445985512799999
ACH-000473,-1.24386754303
ACH-000475,-1.54387106394
ACH-000476,-1.78218482414
ACH-000477,-1.0687438607200002
ACH-000480,-1.43146898919
ACH-000481,-1.31013966594
ACH-000483,-1.2823659298299999
ACH-000484,-1.17971511187
ACH-000485,-1.45761802072
ACH-000486,-1.46543125373
ACH-000487,-1.3181902612799998
ACH-000488,-1.33340152047
ACH-000490,-1.30042806213
ACH-000491,-1.4044118918200001
ACH-000495,-1.39587975056
ACH-000496,-1.10826871402
ACH-000499,-1.25773081459
ACH-000500,-1.76095279271
ACH-000502,-1.20221724371
ACH-000503,-1.4315150159099999
ACH-000505,-1.5952369869299998
ACH-000507,-1.1824462975499999
ACH-000510,-1.43901054039
ACH-000511,-1.35816542282
ACH-000512,-1.38697639905
ACH-000516,-1.5735899854
ACH-000517,-1.5811733000400001
ACH-000518,-1.47368960084
ACH-000520,-1.6199756930899998
ACH-000521,-1.33735952485
ACH-000522,-1.5776289454299999
ACH-000524,-1.33708482216
ACH-000527,-1.46744785432
ACH-000528,-1.3362494870000001
ACH-000537,-1.41623485373
ACH-000541,-1.44527956891
ACH-000542,-1.7564406804
ACH-000544,-1.23394852475
ACH-000545,-1.27495432105
ACH-000547,-1.3880763486200003
ACH-000548,-1.37979530537
ACH-000549,-1.3158305534299999
ACH-000550,-1.44321814331
ACH-000552,-1.24448063015
ACH-000556,-1.6352538831
ACH-000557,-2.07056971278
ACH-000570,-1.23744231128
ACH-000571,-1.70459890757
ACH-000573,-1.30145346012
ACH-000576,-1.2777864295899999
ACH-000580,-1.26724354484
ACH-000584,-1.4848528303
ACH-000585,-1.1222765927200002
ACH-000588,-1.33550324387
ACH-000589,-1.20149394305
ACH-000591,-1.43625730482
ACH-000593,-1.626019186
ACH-000600,-1.5202093811700002
ACH-000601,-1.32835022284
ACH-000604,-1.2972102711700002
ACH-000605,-1.6865156058200002
ACH-000606,-1.3908970042700002
ACH-000608,-1.0642725652399998
ACH-000614,-2.1145934810599996
ACH-000616,-1.66572106713
ACH-000618,-1.38373299763
ACH-000619,-1.41610760773
ACH-000620,-1.31673145998
ACH-000621,-1.6581302059399998
ACH-000622,-1.2245192378799998
ACH-000623,-1.24230647491
ACH-000624,-1.4682773294100002
ACH-000627,-1.36569798319
ACH-000630,-1.59310300979
ACH-000632,-1.3970888086700002
ACH-000633,-1.58147761866
ACH-000637,-1.38001007085
ACH-000638,-1.28444130438
ACH-000646,-1.05954787756
ACH-000647,-1.3952227428
ACH-000648,-1.03684135622
ACH-000649,-1.34253401785
ACH-000651,-1.45310598544
ACH-000652,-1.3621280424000002
ACH-000653,-1.3404064495899999
ACH-000657,-1.48553933095
ACH-000658,-1.4214637898500002
ACH-000661,-1.2277552747299998
ACH-000662,-1.45717273705
ACH-000663,-1.37410887598
ACH-000665,-1.4541335184200002
ACH-000671,-1.47572476699
ACH-000673,-1.56054096946
ACH-000676,-1.37858169308
ACH-000677,-1.54459846215
ACH-000681,-1.2374940693799998
ACH-000682,-1.2216972059
ACH-000683,-1.49840738019
ACH-000684,-1.4043585335799997
ACH-000688,-1.52558929083
ACH-000693,-1.40937862454
ACH-000694,-1.5818741554
ACH-000695,-1.6017905431000001
ACH-000696,-1.5052494202700002
ACH-000697,-1.27316577237
ACH-000699,-1.41652123857
ACH-000701,-1.74870775717
ACH-000706,-1.2505366008399998
ACH-000711,-1.55883643117
ACH-000713,-1.43799303152
ACH-000714,-1.19650341222
ACH-000718,-1.45735909856
ACH-000720,-1.3377162131799998
ACH-000721,-1.52764236627
ACH-000724,-1.1465522213200001
ACH-000725,-1.70688672983
ACH-000732,-1.3796979187399998
ACH-000734,-1.28731920508
ACH-000735,-1.31921278592
ACH-000736,-1.34044065091
ACH-000738,-1.48159755915
ACH-000746,-1.6310062650600001
ACH-000747,-1.1891344100599999
ACH-000748,-1.5234695633500002
ACH-000753,-1.3840584510799998
ACH-000756,-1.37064348332
ACH-000757,-1.47153757571
ACH-000758,-1.4615055009600002
ACH-000760,-1.35877952708
ACH-000763,-1.42644011141
ACH-000764,-1.36933429562
ACH-000765,-1.19832558396
ACH-000766,-1.55183821635
ACH-000767,-1.7940644754599997
ACH-000768,-1.3555496027200002
ACH-000769,-1.24713365994
ACH-000770,-1.22839575817
ACH-000771,-1.30391650039
ACH-000773,-1.4764436590399999
ACH-000776,-1.1723141550700003
ACH-000777,-1.23672299462
ACH-000778,-1.2878336182899999
ACH-000781,-1.2084599097
ACH-000782,-1.42021273066
ACH-000783,-1.5017815746599998
ACH-000784,-1.5377031187799999
ACH-000785,-1.04862716588
ACH-000787,-1.26609094095
ACH-000788,-1.43581810976
ACH-000791,-1.45963905391
ACH-000792,-1.49442190268
ACH-000794,-1.42423831537
ACH-000796,-1.2746152394299999
ACH-000799,-1.20391347997
ACH-000800,-1.30970692586
ACH-000802,-1.20758456534
ACH-000804,-1.42760172682
ACH-000805,-1.3157914100499999
ACH-000809,-1.27434032583
ACH-000810,-1.4376770619400001
ACH-000811,-1.61793560649
ACH-000817,-1.5109609659999998
ACH-000819,-1.48349961409
ACH-000820,-1.8340803589099997
ACH-000821,-1.68289033601
ACH-000822,-1.37168114482
ACH-000823,-1.33509405165
ACH-000824,-1.67311758963
ACH-000827,-1.23831696197
ACH-000829,-1.3111825242100001
ACH-000831,-1.5373664960299998
ACH-000832,-1.3413006562799998
ACH-000833,-1.1796046285600001
ACH-000834,-1.22741905687
ACH-000835,-1.50327346512
ACH-000836,-1.0760094638700002
ACH-000837,-1.64439033555
ACH-000838,-1.2938879330500002
ACH-000839,-1.13322569135
ACH-000840,-1.3928839170200003
ACH-000841,-1.24850599874
ACH-000843,-1.1866115139700002
ACH-000846,-1.37254056753
ACH-000847,-1.32366088052
ACH-000848,-1.35621324087
ACH-000849,-1.61521885889
ACH-000851,-1.4896366564899999
ACH-000855,-1.30195453508
ACH-000856,-1.2991818826100001
ACH-000858,-1.32629211749
ACH-000859,-1.4088479553
ACH-000861,-1.41854761807
ACH-000862,-1.29280549036
ACH-000865,-1.44231992532
ACH-000866,-1.41380797013
ACH-000867,-1.29937169094
ACH-000869,-1.2194653328
ACH-000872,-1.2170304968999999
ACH-000873,-1.7344243907799999
ACH-000876,-1.36243926949
ACH-000878,-1.47172683148
ACH-000880,-1.44223277489
ACH-000881,-1.27809359364
ACH-000882,-1.0119641572799998
ACH-000884,-1.45518278132
ACH-000885,-1.4115582638799997
ACH-000887,-1.60891592489
ACH-000888,-1.51475161065
ACH-000889,-1.3754615476700003
ACH-000890,-1.58096060474
ACH-000896,-1.32450543982
ACH-000898,-1.1585237610299999
ACH-000900,-1.34162341034
ACH-000901,-1.4508869689500001
ACH-000905,-1.39880010772
ACH-000906,-1.44069117266
ACH-000907,-1.6456695972100002
ACH-000910,-1.4620558407100002
ACH-000911,-1.19932158136
ACH-000912,-1.34305286617
ACH-000913,-1.3049852687799999
ACH-000915,-1.43857604981
ACH-000916,-1.46151847128
ACH-000917,-1.73913074562
ACH-000921,-1.48757106489
ACH-000924,-1.42680783247
ACH-000926,-1.2259901928799999
ACH-000928,-1.42070119308
ACH-000929,-1.51485861208
ACH-000932,-1.53335227095
ACH-000935,-1.5298834861700001
ACH-000936,-1.3447175182299997
ACH-000937,-1.4568462806400002
ACH-000938,-1.3195060758
ACH-000939,-1.05292576795
ACH-000941,-1.26676334791
ACH-000943,-1.3889918330200002
ACH-000946,-1.5001035436899999
ACH-000947,-1.4467563911899999
ACH-000948,-1.2601691038200002
ACH-000950,-1.5497287551199999
ACH-000953,-1.5918159192299999
ACH-000957,-1.66395843212
ACH-000958,-1.5352453030700002
ACH-000960,-1.5003435327
ACH-000963,-1.22774817436
ACH-000968,-1.23755781404
ACH-000969,-1.41122619684
ACH-000973,-1.59747677378
ACH-000974,-1.4517919640399999
ACH-000975,-1.56834999716
ACH-000976,-1.5509566465200002
ACH-000978,-1.2172881873499999
ACH-000980,-1.3917834398
ACH-000984,-1.7781861899200002
ACH-000986,-1.36438612316
ACH-000988,-1.5490142753
ACH-000993,-1.4779321209
ACH-000994,-1.24870628236
ACH-000996,-1.7557169429400004
ACH-001001,-1.3845675648500002
ACH-001020,-1.36643106396
ACH-001028,-1.6737697873
ACH-001031,-1.4592273742500002
ACH-001038,-1.37854979033
ACH-001048,-1.44042403184
ACH-001050,-1.3750917561200002
ACH-001053,-1.40811074456
ACH-001054,-1.25962922294
ACH-001061,-1.30828149934
ACH-001067,-1.48031343285
ACH-001075,-1.1525252323000001
ACH-001096,-1.20348305774
ACH-001128,-0.799675807293
ACH-001134,-1.4457806451100002
ACH-001151,-1.47362752206
ACH-001163,-1.59965987819
ACH-001164,-1.3748147877599999
ACH-001173,-1.34910875286
ACH-001183,-1.59887851787
ACH-001184,-1.39995986624
ACH-001190,-1.45471955907
ACH-001192,-1.3761300059600001
ACH-001193,-1.2450124198499999
ACH-001196,-1.26921926934
ACH-001197,-1.36506961519
ACH-001205,-1.56193516736
ACH-001211,-1.41069741635
ACH-001212,-1.1941763860899999
ACH-001228,-1.72681126752
ACH-001232,-1.33212961286
ACH-001239,-1.3695912843200002
ACH-001274,-1.42556273824
ACH-001275,-1.2952532672
ACH-001277,-1.58181603285
ACH-001278,-1.3371544155
ACH-001280,-1.4613739174899998
ACH-001283,-1.31803207613
ACH-001289,-1.3984902062200002
ACH-001295,-1.50610316559
ACH-001300,-1.3666275993099999
ACH-001301,-1.45558665525
ACH-001302,-1.19776471838
ACH-001303,-1.70037798211
ACH-001306,-1.94902229287
ACH-001318,-1.26964323491
ACH-001322,-1.44456980934
ACH-001328,-1.43225031137
ACH-001332,-1.4692132536200002
ACH-001333,-1.2881822765100002
ACH-001336,-1.34340506088
ACH-001340,-1.3283866656
ACH-001346,-1.47509194255
ACH-001353,-1.4473252678100001
ACH-001354,-1.25869828204
ACH-001367,-1.68803376667
ACH-001368,-1.34496424538
ACH-001374,-1.89297875849
ACH-001375,-1.5771782381600001
ACH-001377,-1.4836229182499998
ACH-001380,-1.29136457854
ACH-001391,-1.76492387979
ACH-001407,-1.11495596787
ACH-001408,-1.32601377035
ACH-001413,-1.5267776802700002
ACH-001430,-1.73253323475
ACH-001431,-1.18317580999
ACH-001450,-1.43372700989
ACH-001496,-1.03566717828
ACH-001500,-1.06473911343
ACH-001521,-1.1467721083700002
ACH-001523,-1.23801858175
ACH-001532,-1.23127428321
ACH-001536,-1.31917995109
ACH-001550,-1.22475760344
ACH-001552,-1.4901823327300001
ACH-001554,-1.18371475769
ACH-001645,-1.6001856708500002
ACH-001654,-1.37826842838
ACH-001715,-1.5724424699000001
ACH-001735,-1.42663102194
ACH-001736,-1.40243229519
ACH-001737,-1.7983800241599999
ACH-001740,-1.2664582758
ACH-001745,-1.27576173871
ACH-001750,-1.31155728094
ACH-001765,-1.3993893239
ACH-001956,-1.12451859919
ACH-001957,-1.2744307602399998
