,DDX19A (55308)
ACH-001239,-0.35761130234099997
ACH-001274,-0.760211342165
ACH-001275,-0.655979143343
ACH-001277,-0.525933748917
ACH-001278,-0.7345821369140001
ACH-001280,-0.679340620069
ACH-001283,-0.840233666312
ACH-001289,-1.10992094832
ACH-001295,-0.648217485686
ACH-001300,-0.804193911067
ACH-001301,-0.602974978967
ACH-001302,-0.7824961925130001
ACH-001303,-0.526433660312
ACH-001306,-0.798925254971
ACH-001318,-0.743849733941
ACH-001322,-0.683542569363
ACH-001328,-1.27210037122
ACH-001332,-0.733374603176
ACH-001333,-0.72429855515
ACH-001336,-0.700154006547
ACH-001340,-0.69233474252
ACH-001346,-0.6864655451010001
ACH-001353,-0.568733609384
ACH-001354,-0.631787061238
ACH-001367,-0.6827919337389999
ACH-001368,-0.592037049843
ACH-001374,-0.305311683193
ACH-001375,-0.680926253073
ACH-001377,-0.75869011074
ACH-001380,-0.648035767695
ACH-001391,-0.903003768639
ACH-001407,-0.731174411175
ACH-001408,-0.589912638301
ACH-001413,-1.11042099069
ACH-001430,-1.15723350745
ACH-001431,-1.18017917049
ACH-001450,-0.35425336826700005
ACH-001496,-0.8650627665489999
ACH-001500,-0.570835695696
ACH-001521,-0.654616138506
ACH-001523,-0.899818675792
ACH-001532,-0.683124500265
ACH-001536,-0.7431584978360001
ACH-001550,-0.621332580017
ACH-001552,-0.615521202387
ACH-001554,-0.7264788162870001
ACH-001645,-0.605382914236
ACH-001654,-0.793978559948
ACH-001715,-0.7192422782279999
ACH-001735,-0.744150365189
ACH-001736,-1.0046600973100002
ACH-001737,-1.02381132843
ACH-001740,-0.720198436162
ACH-001745,-0.661104464414
ACH-001750,-0.805056581541
ACH-001765,-0.743402512138
ACH-001956,-0.871508999313
ACH-001957,-0.81423104883
