,ATP5C1 (509)
ACH-001164,-0.58160908723
ACH-001173,-0.9010307175010001
ACH-001183,-0.29630167363000004
ACH-001184,-0.585642680998
ACH-001190,-0.564164639528
ACH-001192,-0.687348889644
ACH-001193,-0.8866937193659999
ACH-001196,-0.705487721848
ACH-001197,-0.8233898044310001
ACH-001205,-0.705651493623
ACH-001211,-0.544667506004
ACH-001212,-0.661680767294
ACH-001228,-0.609014020298
ACH-001232,-0.526133406333
ACH-001239,-0.9140025287569999
ACH-001274,-0.725358029875
ACH-001275,-0.860947311586
ACH-001277,-0.8626421494750001
ACH-001278,-0.962115525627
ACH-001280,-0.514398727632
ACH-001283,-0.996097640323
ACH-001289,-0.5116824618429999
ACH-001295,-0.658987243762
ACH-001300,-0.696067864579
ACH-001301,-0.613605144428
ACH-001302,-0.741105168019
ACH-001303,-0.415004441418
ACH-001306,-0.49909631351499995
ACH-001318,-0.899313266326
ACH-001322,-1.0966283780600001
ACH-001328,-0.520056859707
ACH-001332,-1.1313295172700002
ACH-001333,-1.10202823552
ACH-001336,-0.844865748864
ACH-001340,-0.423687609542
ACH-001346,-0.46982122076399996
ACH-001353,-0.38369109837899995
ACH-001354,-0.5710893508630001
ACH-001367,-0.796441158519
ACH-001368,-0.636834202019
ACH-001374,-0.359868637084
ACH-001375,-0.373200009715
ACH-001377,-0.696800078528
ACH-001380,-0.942617053539
ACH-001391,-0.49409799644599994
ACH-001407,-0.29428075197
ACH-001408,-0.495748437282
ACH-001413,-0.258548757455
ACH-001430,-0.633580276174
ACH-001431,-0.648854234627
ACH-001450,-0.99125318963
ACH-001496,-0.665040190376
ACH-001500,-0.934706839032
ACH-001521,-0.888450213459
ACH-001523,-0.9790555321500001
ACH-001532,-0.656755929093
ACH-001536,-0.676804650579
ACH-001550,-1.01949536169
ACH-001552,-0.585437709275
ACH-001554,-0.45230138158999994
ACH-001645,-0.368286597228
ACH-001654,-0.878482471068
ACH-001715,-0.928351250436
ACH-001735,-0.437084517165
ACH-001736,-0.556234050266
ACH-001737,-0.0015577228877000002
ACH-001740,-0.6725536284639999
ACH-001745,-0.764763702537
ACH-001750,-0.767386854526
ACH-001765,-0.901791956192
ACH-001956,-0.345375325178
ACH-001957,-0.452613376949
