,PLA2G4E (123745)
ACH-000550,-0.14657872316099999
ACH-000552,-0.0918700890687
ACH-000556,-0.136724090912
ACH-000557,-0.24836355761
ACH-000570,-0.12815849258
ACH-000571,-0.0834966088253
ACH-000573,-0.245770007513
ACH-000576,-0.17108442956300002
ACH-000580,-0.36330879758400003
ACH-000584,-0.24398758677299998
ACH-000585,-0.21541615715100002
ACH-000588,0.000233472377213
ACH-000589,-0.0511165018617
ACH-000591,0.020053597752200003
ACH-000593,-0.30029523230099997
ACH-000600,0.0128451766303
ACH-000601,-0.16197730333799998
ACH-000604,-0.194620049836
ACH-000605,-0.23852379660999998
ACH-000606,-0.153774464914
ACH-000608,-0.250476417533
ACH-000614,-0.385379512884
ACH-000616,0.0032343669240399997
ACH-000618,-0.26468726491
ACH-000619,-0.324665033365
ACH-000620,-0.22686005314399998
ACH-000621,-0.107192336087
ACH-000622,-0.18428091725200002
ACH-000623,-0.25522618029399996
ACH-000624,-0.09889185425319999
ACH-000627,-0.0743146572413
ACH-000630,-0.146767271393
ACH-000632,-0.27292460718899997
ACH-000633,-0.13395762287000001
ACH-000637,0.146432264235
ACH-000638,-0.177499069688
ACH-000646,0.049781127605599995
ACH-000647,-0.21975086881900002
ACH-000648,-0.10218445146999999
ACH-000649,-0.116950658449
ACH-000651,-0.282129460874
ACH-000652,-0.116101648699
ACH-000653,-0.38600186188100005
ACH-000657,-0.195823023638
ACH-000658,-0.18435723260499998
ACH-000661,-0.17887244159600002
ACH-000662,-0.27566976961999995
ACH-000663,-0.0263859191223
ACH-000665,-0.170883507357
ACH-000671,-0.199405056766
ACH-000673,-0.196063007178
ACH-000676,-0.252507599054
ACH-000677,-0.10972222957000001
ACH-000681,0.023462157022099996
ACH-000682,-0.193137587661
ACH-000683,-0.134814252499
ACH-000684,-0.17755154014199998
ACH-000688,-0.187559929538
ACH-000693,-0.163594891903
ACH-000694,-0.286987063223
ACH-000695,-0.36558739355400005
ACH-000696,-0.161583776791
ACH-000697,-0.31807222781800004
ACH-000699,-0.08180091148719999
ACH-000701,-0.0980256627411
ACH-000706,-0.14743791492799999
ACH-000711,-0.23409219574
ACH-000713,-0.129206090456
ACH-000714,-0.063556134509
ACH-000718,-0.146165798648
ACH-000720,-0.192707935517
ACH-000721,-0.112056787457
ACH-000724,-0.152403870952
ACH-000725,-0.402934357708
ACH-000732,-0.0483472283191
ACH-000734,-0.0671042009717
ACH-000735,-0.23426155790300002
ACH-000736,-0.0199903272505
ACH-000738,-0.165972553354
ACH-000746,-0.41861227537900003
ACH-000747,-0.286654717583
ACH-000748,-0.172021625895
ACH-000753,-0.33165747407400004
ACH-000756,0.0989291522277
ACH-000757,-0.43125787088699996
ACH-000758,0.0033177202696599998
ACH-000760,-0.221289344057
ACH-000763,-0.283668345205
ACH-000764,-0.18291339645799998
ACH-000765,-0.103919638933
ACH-000766,-0.159179128473
ACH-000767,-0.46714663573299997
ACH-000768,-0.144145977981
ACH-000769,-0.12371886462500001
ACH-000770,-0.194703890742
ACH-000771,-0.16881076198199998
ACH-000773,-0.22495437997900003
ACH-000776,-0.233498015851
ACH-000777,-0.0700525996324
ACH-000778,-0.14630286609
ACH-000781,-0.20965351812600003
ACH-000782,-0.214451558841
ACH-000783,-0.178229554486
ACH-000784,-0.297434578983
ACH-000785,-0.235171704212
ACH-000787,-0.243646211468
ACH-000788,-0.2153451594
ACH-000791,-0.278674051977
ACH-000792,-0.0566970241686
ACH-000794,-0.18496839333299997
ACH-000796,-0.230402971115
ACH-000799,0.0541770082356
ACH-000800,-0.144632111237
ACH-000802,-0.188747862222
ACH-000804,-0.31129845116599997
ACH-000805,-0.21984626318599998
ACH-000809,-0.118075780983
ACH-000810,-0.34894983655
ACH-000811,-0.228681232992
ACH-000817,-0.0695288642319
ACH-000819,-0.00771073434394
ACH-000820,-0.367279163581
ACH-000821,-0.5277486381650001
ACH-000822,-0.016819756625099998
ACH-000823,-0.15980735076400002
ACH-000824,-0.13586889491499998
ACH-000827,-0.275884784
ACH-000829,-0.16399168295
ACH-000831,-0.280306998312
ACH-000832,-0.39048570528899995
ACH-000833,-0.112523836655
ACH-000834,0.052586969793300006
ACH-000835,-0.059791043838099994
ACH-000836,-0.11480394672399999
ACH-000837,-0.166489630544
ACH-000838,-0.0651845819092
ACH-000839,-0.141738068634
ACH-000840,-0.148820026327
ACH-000841,-0.282045955974
ACH-000843,0.0781331693753
ACH-000846,-0.109828086106
ACH-000847,-0.0055693435541399995
ACH-000848,-0.207090183604
ACH-000849,-0.140929162111
ACH-000851,-0.29684560390500003
ACH-000855,-0.240307209375
ACH-000856,-0.28391220130999995
ACH-000858,-0.09164780934910001
ACH-000859,-0.0283805207719
ACH-000861,-0.35434927641
ACH-000862,-0.158245253397
ACH-000865,-0.138895692283
ACH-000866,-0.207011442059
ACH-000867,-0.16915907234799998
ACH-000869,-0.09765377446529999
ACH-000872,-0.071036296577
ACH-000873,-0.266951065064
ACH-000876,-0.35926100833499997
ACH-000878,0.11629239734999999
ACH-000880,-0.190555174843
ACH-000881,-0.124928172849
ACH-000882,-0.09942985478399999
ACH-000884,-0.14870662551
ACH-000885,-0.231795920403
ACH-000887,-0.14908781077299998
ACH-000888,-0.0679819942754
ACH-000889,-0.053087652300500006
ACH-000890,-0.0311796521439
ACH-000896,-0.19545285730999998
ACH-000898,-0.254679366367
ACH-000900,-0.21638053708000002
ACH-000901,-0.257179800209
ACH-000905,-0.505684741751
ACH-000906,-0.256462998363
ACH-000907,-0.164654162444
ACH-000910,-0.304082703629
ACH-000911,-0.295794111179
ACH-000912,-0.276539947833
ACH-000913,-0.184666057064
ACH-000915,-0.28876988084000005
ACH-000916,-0.271040238688
ACH-000917,-0.0569414314717
ACH-000921,0.05293626005990001
ACH-000924,-0.163156500512
ACH-000926,-0.314103138151
ACH-000928,0.013017483200700002
ACH-000929,-0.132054042946
ACH-000932,-0.173930059534
ACH-000935,-0.308126577623
ACH-000936,-0.175228532561
ACH-000937,-0.316793580227
ACH-000938,-0.151409460976
ACH-000939,-0.170757981514
ACH-000941,-0.014056862801299998
ACH-000943,-0.167839997032
ACH-000946,-0.235902343684
ACH-000947,-0.160365054989
ACH-000948,-0.32046008016399996
ACH-000950,-0.15569353200799999
ACH-000953,-0.111106390088
ACH-000957,-0.38587907264300003
ACH-000958,-0.120145193267
ACH-000960,-0.162438614915
ACH-000963,-0.0770976699213
ACH-000968,-0.38075888287799997
ACH-000969,-0.19313034631200002
ACH-000973,-0.213871032358
ACH-000974,-0.266506654806
ACH-000975,-0.265405706415
ACH-000976,-0.0481930061643
ACH-000978,-0.19849680600900002
ACH-000980,-0.0842498250216
ACH-000984,-0.20735369818500002
ACH-000986,-0.325887271102
ACH-000988,-0.170642459016
ACH-000993,-0.166471011507
ACH-000994,-0.233296490926
ACH-000996,-0.10659093962999999
ACH-001001,-0.37455979041500004
ACH-001020,-0.23304322116700002
ACH-001028,-0.22137424010600001
ACH-001031,-0.0439080282101
ACH-001038,-0.290001644372
ACH-001048,-0.123152470052
ACH-001050,-0.026263702411
ACH-001053,-0.245154063699
ACH-001054,-0.0758677728567
ACH-001061,-0.126108785439
ACH-001067,-0.07946868383019999
ACH-001075,-0.23998154055799997
ACH-001096,-0.300190199141
ACH-001128,-0.0485497382364
ACH-001134,-0.0726664651273
ACH-001151,-0.15466229072100002
ACH-001163,-0.261143402169
ACH-001164,-0.0802078315751
ACH-001173,-0.140417576941
ACH-001183,-0.274155471094
ACH-001184,-0.38313900800399997
ACH-001190,-0.0307419557823
ACH-001192,-0.349627265545
ACH-001193,0.029843204906000002
ACH-001196,-0.09904033910669999
ACH-001197,0.032627410602700004
ACH-001205,-0.284024664833
ACH-001211,0.151488355374
ACH-001212,-0.07922233761910001
ACH-001228,-0.0807702820074
ACH-001232,-0.283580417789
ACH-001239,-0.146044606084
ACH-001274,-0.015506756385600002
ACH-001275,-0.0403759407436
ACH-001277,-0.153790900068
ACH-001278,-0.078777650696
ACH-001280,-0.305157366829
ACH-001283,-0.19111636661800002
ACH-001289,0.0613797130968
ACH-001295,-0.14585669155300002
ACH-001300,-0.125827996236
ACH-001301,-0.256265837221
ACH-001302,-0.310700941428
ACH-001303,-0.08513406925139999
ACH-001306,-0.21227804310600001
ACH-001318,-0.395586895789
ACH-001322,-0.30434602299
ACH-001328,-0.276538173718
ACH-001332,-0.267127235395
ACH-001333,-0.21243629442499998
ACH-001336,-0.18680174649599998
ACH-001340,-0.142720035214
ACH-001346,-0.196660780112
ACH-001353,-0.163532964522
ACH-001354,-0.189514017074
ACH-001367,-0.1562948904
ACH-001368,-0.24026775395799999
ACH-001374,0.113982476971
ACH-001375,-0.292991001419
ACH-001377,-0.08313854338280001
ACH-001380,-0.144932515395
ACH-001391,-0.48501828923100004
ACH-001407,-0.294327972874
ACH-001408,-0.0829267860961
ACH-001413,-0.0305718174145
ACH-001430,-0.13660553593699998
ACH-001431,-0.140912271413
ACH-001450,-0.018025517881200003
ACH-001496,-0.145779181557
ACH-001500,-0.0455627188447
ACH-001521,-0.135657002207
ACH-001523,-0.005930181756569999
ACH-001532,-0.19101253512299998
ACH-001536,-0.11908936823899999
ACH-001550,-0.31823067371999997
ACH-001552,-0.179330945992
ACH-001554,-0.217613992793
ACH-001645,-0.209723092084
ACH-001654,-0.124541081172
ACH-001715,-0.0596177203233
ACH-001735,-0.284844192718
ACH-001736,0.020752041885
ACH-001737,-0.40667107990699997
ACH-001740,-0.276062411465
ACH-001745,-0.228478235115
ACH-001750,-0.246078416658
ACH-001765,-0.222138613634
ACH-001956,-0.171984800675
ACH-001957,-0.165651432201
