,S100Z (170591)
ACH-000822,0.0388039568689
ACH-000823,0.105765744534
ACH-000824,0.04858062992190001
ACH-000827,0.13991632180299998
ACH-000829,0.09713172633199998
ACH-000831,0.0629214564428
ACH-000832,-0.09200111635989999
ACH-000833,0.387012814727
ACH-000834,-0.0554500240249
ACH-000835,0.037603578810300006
ACH-000836,0.209505030597
ACH-000837,0.07937526654560001
ACH-000838,0.09611336893689999
ACH-000839,-0.0712432140029
ACH-000840,0.34117802279799997
ACH-000841,-0.24872373979100001
ACH-000843,0.0967912716433
ACH-000846,0.261086597737
ACH-000847,0.167081820517
ACH-000848,0.103195193917
ACH-000849,0.05677319778530001
ACH-000851,-0.0332445850455
ACH-000855,0.22173011629099998
ACH-000856,-0.07260759147689999
ACH-000858,-0.0433153704564
ACH-000859,0.17981323074799999
ACH-000861,-0.124327325723
ACH-000862,0.132586491429
ACH-000865,0.00863317237776
ACH-000866,0.25446534844
ACH-000867,0.0719096717217
ACH-000869,0.0888852884935
ACH-000872,0.09200597284630001
ACH-000873,-0.00452083019638
ACH-000876,0.143981915349
ACH-000878,-0.131164418333
ACH-000880,0.00481989248636
ACH-000881,0.09841994619960001
ACH-000882,0.16890666684300001
ACH-000884,0.011553695024600002
ACH-000885,-0.069590352567
ACH-000887,0.00441187901997
ACH-000888,0.11284418243
ACH-000889,0.060954487554
ACH-000890,0.110488946634
ACH-000896,0.0405696890491
ACH-000898,0.00419064838015
ACH-000900,-0.19595796706399998
ACH-000901,9.31638237071e-05
ACH-000905,0.237157240435
ACH-000906,-0.0799590927646
ACH-000907,0.20002510990800002
ACH-000910,0.131436897371
ACH-000911,0.0484075143499
ACH-000912,0.13323369485099998
ACH-000913,-0.0903624027501
ACH-000915,0.043466931822199996
ACH-000916,0.252513029339
ACH-000917,0.0267422587446
ACH-000921,0.232881818837
ACH-000924,-0.0335262980829
ACH-000926,0.245149349278
ACH-000928,0.189550472529
ACH-000929,-0.041726073759
ACH-000932,0.101198942173
ACH-000935,-0.0116840147717
ACH-000936,0.0365173867211
ACH-000937,0.13324588570999998
ACH-000938,0.17073097686299998
ACH-000939,0.0668933408806
ACH-000941,0.115351437111
ACH-000943,0.00289961367386
ACH-000946,0.13692123765699998
ACH-000947,-0.155942452411
ACH-000948,0.12517214003
ACH-000950,0.44200150575400005
ACH-000953,-0.0898903221904
ACH-000957,0.102536583846
ACH-000958,0.185581914867
ACH-000960,0.18035684556499998
ACH-000963,0.129042246503
ACH-000968,0.043799185084699994
ACH-000969,-0.12131230399000001
ACH-000973,0.126637712403
ACH-000974,-0.0358294744771
ACH-000975,0.0744607821644
ACH-000976,0.25258116570300004
ACH-000978,0.671620770803
ACH-000980,0.0533547004501
ACH-000984,-0.127839751482
ACH-000986,-0.06899032852860001
ACH-000988,0.08348110932780001
ACH-000993,-0.0876917388329
ACH-000994,0.0244324566307
ACH-000996,-0.045253377332100005
ACH-001001,0.017549309545599998
ACH-001020,0.166637326931
ACH-001028,0.0880179008067
ACH-001031,-0.0928567665486
ACH-001038,0.115732536505
ACH-001048,0.056293887575099996
ACH-001050,0.057106083335300005
ACH-001053,0.13368642548100002
ACH-001054,0.141226988088
ACH-001061,0.0622173790008
ACH-001067,0.121275509997
ACH-001075,0.12146916749299999
ACH-001096,0.07622308198910001
ACH-001128,-0.10826480129100001
ACH-001134,-0.0256989407773
ACH-001151,0.101452343188
ACH-001163,-0.126093179685
ACH-001164,0.143407181278
ACH-001173,0.116841001163
ACH-001183,0.169826486058
ACH-001184,-0.11187160234400001
ACH-001190,0.194030252528
ACH-001192,0.278541624062
ACH-001193,0.0006977154749860001
ACH-001196,0.0281240870315
ACH-001197,0.016493760309699998
ACH-001205,0.286386330687
ACH-001211,0.21725557539999998
ACH-001212,-0.00467951694546
ACH-001228,0.224742638535
ACH-001232,0.11918024666200001
ACH-001239,0.0858745325161
ACH-001274,-0.00488745398331
ACH-001275,-0.0060336869065200005
ACH-001277,0.00852380229925
ACH-001278,0.116659518872
ACH-001280,0.15218481491900002
ACH-001283,0.0907613436346
ACH-001289,-0.05893828966519999
ACH-001295,0.130714773624
ACH-001300,0.25106437913199997
ACH-001301,0.247258844804
ACH-001302,0.25621281433000004
ACH-001303,0.273505160667
ACH-001306,0.140587199316
ACH-001318,-0.04210576175649999
ACH-001322,0.188419694896
ACH-001328,0.171798668061
ACH-001332,0.070829400335
ACH-001333,-0.125454771761
ACH-001336,0.09740024302269999
ACH-001340,0.0241236780021
ACH-001346,-0.14427932567399998
ACH-001353,0.166182368805
ACH-001354,0.212919228949
ACH-001367,-0.00259375026314
ACH-001368,0.0203060563331
ACH-001374,-0.321757183547
ACH-001375,0.23988817230300002
ACH-001377,0.137826423653
ACH-001380,0.094762765799
ACH-001391,0.230937862032
ACH-001407,-0.0792985895032
ACH-001408,0.125607588041
ACH-001413,0.08358254171280001
ACH-001430,0.238277676416
ACH-001431,0.150000783425
ACH-001450,0.197828531189
ACH-001496,0.0040698706102500004
ACH-001500,0.061580649205999996
ACH-001521,0.110156313483
ACH-001523,0.136359759728
ACH-001532,0.028641792588499998
ACH-001536,0.312425841503
ACH-001550,-0.055271671270599995
ACH-001552,0.137003657837
ACH-001554,0.141195135103
ACH-001645,-0.0499699123331
ACH-001654,-0.0109411226155
ACH-001715,-0.24941036771699998
ACH-001735,0.393055323033
ACH-001736,0.333902157518
ACH-001737,0.169657160262
ACH-001740,0.0611221504596
ACH-001745,-0.153143159068
ACH-001750,0.0978827006168
ACH-001765,0.141546874726
ACH-001956,0.136822746517
ACH-001957,0.04342789525230001
