,MDK (4192)
ACH-000365,0.0074951434978
ACH-000366,-0.0883310408715
ACH-000368,-0.30816595224800003
ACH-000374,-0.289499039625
ACH-000375,-0.14518787741699998
ACH-000376,-0.0595642307153
ACH-000381,0.027093742242299997
ACH-000383,-0.00922868558777
ACH-000387,0.038100218865
ACH-000389,0.00306268816161
ACH-000390,-0.149304741064
ACH-000393,-0.153960156049
ACH-000395,-0.20713913215500002
ACH-000397,-0.040320516268800004
ACH-000401,-0.24936846280299999
ACH-000402,-0.43264297006
ACH-000403,-0.0779506522919
ACH-000404,-0.179971907837
ACH-000406,-0.120653027885
ACH-000407,0.10109969374500001
ACH-000408,0.09133207873600001
ACH-000410,0.027315725130500002
ACH-000411,-0.272291710664
ACH-000414,-0.108794126241
ACH-000415,-0.46824904117399996
ACH-000416,-0.086643038838
ACH-000420,-0.17677517893
ACH-000421,-0.11457845365199999
ACH-000424,0.053424757658000005
ACH-000425,-0.17042554616900002
ACH-000426,-0.0327567964511
ACH-000427,-0.23122763168000002
ACH-000433,-0.237218229149
ACH-000436,-0.10434502149599999
ACH-000444,-0.121197429781
ACH-000445,-0.08082305987369999
ACH-000448,-0.248294433385
ACH-000450,-0.135012591264
ACH-000452,-0.0689474138441
ACH-000454,-0.259672198356
ACH-000458,-0.09509528637140001
ACH-000459,-0.255225551756
ACH-000460,-0.125731773538
ACH-000461,-0.0375030604209
ACH-000463,-0.20360673223
ACH-000464,-0.205051933149
ACH-000466,0.0889504760146
ACH-000467,-0.132227121079
ACH-000468,-0.23410935262899998
ACH-000469,-0.14725733243300002
ACH-000470,-0.16920869497299998
ACH-000471,-0.13785687044000003
ACH-000472,-0.022242377077900003
ACH-000473,-0.134766099158
ACH-000475,0.032979049109099996
ACH-000476,0.11874678273099999
ACH-000477,-0.18044415873599998
ACH-000480,-0.294514736644
ACH-000481,-0.18101753858800002
ACH-000483,-0.23475292932300001
ACH-000484,-0.159039443594
ACH-000485,-0.156592113244
ACH-000486,-0.207085799036
ACH-000487,-0.28124161628000005
ACH-000488,0.046855942664400005
ACH-000490,-0.193938648123
ACH-000491,0.09787849637880001
ACH-000495,-0.24155856365400002
ACH-000496,-0.117872588332
ACH-000499,-0.559870086571
ACH-000500,-0.18524493065
ACH-000502,0.009387407834430001
ACH-000503,-0.00573329506233
ACH-000505,0.0920825362435
ACH-000507,0.0930206323337
ACH-000510,-0.191795370166
ACH-000511,-0.13384759921199998
ACH-000512,-0.190437418663
ACH-000516,-0.22936623223400002
ACH-000517,-0.1394865528
ACH-000518,-0.159470950418
ACH-000520,-0.23755668606400002
ACH-000521,0.138580003836
ACH-000522,-0.148052332278
ACH-000524,-0.15731513361500002
ACH-000527,0.0218530793916
ACH-000528,-0.0103698301519
ACH-000537,-0.117746327414
ACH-000541,0.0152699106313
ACH-000542,-0.285938598312
ACH-000544,-0.0645637528286
ACH-000545,-0.150275895068
ACH-000547,-0.0772336950418
ACH-000548,-0.060958725500800004
ACH-000549,0.08805072857999999
ACH-000550,-0.107308064966
ACH-000552,-0.12527887370899998
ACH-000556,0.046659044682599994
ACH-000557,0.0941748957074
ACH-000570,-0.237202626619
ACH-000571,-0.0436387306226
ACH-000573,-0.09288032115260002
ACH-000576,0.168051443595
ACH-000580,-0.148767598162
ACH-000584,-0.130080279182
ACH-000585,-0.114684233069
ACH-000588,-0.290021078747
ACH-000589,0.0276027150607
ACH-000591,-0.19302082125
ACH-000593,0.014757224097299999
ACH-000600,-0.192238927802
ACH-000601,-0.017453130900000002
ACH-000604,-0.260289110291
ACH-000605,0.0195588307169
ACH-000606,-0.282917949608
ACH-000608,-0.40318733199
ACH-000614,-0.180563614648
ACH-000616,-0.142238085402
ACH-000618,-0.115868806666
ACH-000619,-0.164424003367
ACH-000620,-0.037483906332900004
ACH-000621,-0.00537473512143
ACH-000622,0.06402972132540001
ACH-000623,-0.148329932167
ACH-000624,-0.0792341715838
ACH-000627,-0.147284540973
ACH-000630,-0.125718313861
ACH-000632,-0.163463479077
ACH-000633,-0.0447081765426
ACH-000637,-0.121133695754
ACH-000638,-0.26340023664
ACH-000646,0.352087559221
ACH-000647,-0.28005526910100004
ACH-000648,-0.135184970638
ACH-000649,0.07955339441920001
ACH-000651,0.0966786761741
ACH-000652,-0.18188325430900001
ACH-000653,-0.00545229118926
ACH-000657,-0.123957527699
ACH-000658,0.244905330167
ACH-000661,-0.00164666288783
ACH-000662,-0.144476993062
ACH-000663,-0.111202727335
ACH-000665,-0.234315102497
ACH-000671,-0.218158317982
ACH-000673,-0.204296455293
ACH-000676,0.04740440820090001
ACH-000677,-0.012965540075900001
ACH-000681,0.004272080681690001
ACH-000682,0.0837479210828
ACH-000683,0.0329328428371
ACH-000684,-0.18629352338
ACH-000688,-0.308812589895
ACH-000693,-0.159327749992
ACH-000694,-0.07989076376910001
ACH-000695,-0.0922769695458
ACH-000696,-0.209324399045
ACH-000697,0.22477248349800003
ACH-000699,-0.144030438656
ACH-000701,0.220134528077
ACH-000706,-0.139383214555
ACH-000711,-0.23639882318799998
ACH-000713,-0.169646226712
ACH-000714,-0.036448063769800004
ACH-000718,-0.328398095631
ACH-000720,-0.203220661783
ACH-000721,0.05581827557709999
ACH-000724,-0.21391519987399998
ACH-000725,0.079943400591
ACH-000732,-0.260616520486
ACH-000734,-0.0966958114255
ACH-000735,-0.151719974772
ACH-000736,-0.5849529773100001
ACH-000738,-0.0639805000668
ACH-000746,0.189958226934
ACH-000747,-0.0185370393329
ACH-000748,-0.13206392137700002
ACH-000753,-0.167203251054
ACH-000756,-0.036907776610000005
ACH-000757,-0.0545011856358
ACH-000758,0.0699097894511
ACH-000760,-0.030485544889700004
ACH-000763,-0.15445508646
ACH-000764,0.127174600256
ACH-000765,0.00140260112128
ACH-000766,-0.12735023435999998
ACH-000767,0.17415592826200002
ACH-000768,-0.282689149232
ACH-000769,-0.08776654269840001
ACH-000770,-0.136246915023
ACH-000771,0.047225426873000007
ACH-000773,-0.0102896995001
ACH-000776,-0.0957002131181
ACH-000777,0.00883470985728
ACH-000778,0.04808746877140001
ACH-000781,-0.12383065094699999
ACH-000782,-0.144618374088
ACH-000783,-0.23115543129000002
ACH-000784,-0.12695783649700002
ACH-000785,-0.0785531388651
ACH-000787,-0.130496796745
ACH-000788,-0.0698344375765
ACH-000791,-0.226967335397
ACH-000792,-0.33521750141999995
ACH-000794,-0.0521254851349
ACH-000796,-0.025554849514900002
ACH-000799,-0.18864225529399997
ACH-000800,-0.143619084408
ACH-000802,-0.07085970980800001
ACH-000804,-0.11850395027899999
ACH-000805,-0.308904996131
ACH-000809,0.0137076548652
ACH-000810,-0.13112152779300001
ACH-000811,-0.0706913562919
ACH-000817,-0.332289614922
ACH-000819,-0.200118211991
ACH-000820,-0.367781098516
ACH-000821,0.08724775484439999
ACH-000822,-0.0709984400653
ACH-000823,-0.10630253823
ACH-000824,-0.09539718252810002
ACH-000827,0.0169527783613
ACH-000829,-0.31276564393399997
ACH-000831,-0.309962946441
ACH-000832,-0.48866190073999993
ACH-000833,0.292630631466
ACH-000834,0.07866988589730001
ACH-000835,-0.0151352223645
ACH-000836,-0.172936403897
ACH-000837,-0.0691899722475
ACH-000838,-0.21175016942699998
ACH-000839,-0.22666836241500002
ACH-000840,-0.19045515620099998
ACH-000841,0.0807226283378
ACH-000843,-0.11158881308299999
ACH-000846,-0.193335535308
ACH-000847,0.0306413971286
ACH-000848,0.0302700510191
ACH-000849,-0.0641868772373
ACH-000851,-0.11080606568
ACH-000855,-0.43986135592299996
ACH-000856,-0.244043868475
ACH-000858,-0.113250230112
ACH-000859,-0.36670954080799995
ACH-000861,-0.050028315558400004
ACH-000862,0.120979770891
ACH-000865,0.0041030920827
ACH-000866,-0.14135941062899998
ACH-000867,0.00579440781483
ACH-000869,-0.046600713495199994
ACH-000872,-0.0767129057823
ACH-000873,-0.081347583624
ACH-000876,0.156144809922
ACH-000878,-0.22167242636
ACH-000880,-0.283228630361
ACH-000881,-0.015096199999799999
ACH-000882,-0.12764487301400002
ACH-000884,0.0240017161794
ACH-000885,-0.135000616638
ACH-000887,-0.0415181111795
ACH-000888,-0.10764312682600001
ACH-000889,0.0450586287671
ACH-000890,0.184334340753
ACH-000896,-0.17051205820999998
ACH-000898,-0.0321112705385
ACH-000900,-0.444365791651
ACH-000901,0.020378962761400003
ACH-000905,-0.137767036028
ACH-000906,-0.0166714212759
ACH-000907,-0.137691380932
ACH-000910,0.05672982772869999
ACH-000911,0.047217157476699995
ACH-000912,-0.11935593348099999
ACH-000913,0.0477014490274
ACH-000915,-0.221220394602
ACH-000916,-0.30214938312
ACH-000917,-0.326451610139
ACH-000921,-0.0393518657299
ACH-000924,-0.019533001438799998
ACH-000926,0.0227042362823
ACH-000928,-0.0722904373699
ACH-000929,-0.039864111792300004
ACH-000932,-0.0354949740491
ACH-000935,-0.0323762775552
ACH-000936,-0.21311106055999998
ACH-000937,-0.20991402925799998
ACH-000938,-0.121549922857
ACH-000939,-0.0499462903205
ACH-000941,-0.20474430927700002
ACH-000943,-0.199036148249
ACH-000946,-0.22016772307799998
ACH-000947,-0.0155024089958
ACH-000948,-0.036193284415
ACH-000950,-0.158479736714
ACH-000953,-0.0738888084463
ACH-000957,-0.538805367015
ACH-000958,-0.44358694286899997
ACH-000960,-0.213926528815
ACH-000963,-0.00766955748301
ACH-000968,0.0596550866075
ACH-000969,-0.19109727078400002
ACH-000973,-0.277240547148
ACH-000974,-0.07353447612580001
ACH-000975,-0.222327152803
ACH-000976,0.0683525653627
ACH-000978,0.40887443249899996
ACH-000980,-0.08591672230969999
ACH-000984,0.146850553886
ACH-000986,-0.309792613778
ACH-000988,-0.218693947412
ACH-000993,-0.182622416061
ACH-000994,-0.182029390982
ACH-000996,-0.11775595518899999
ACH-001001,0.0303670907745
ACH-001020,-0.176196311041
ACH-001028,0.081610133973
ACH-001031,-0.06019875502230001
ACH-001038,0.0043042716530500005
ACH-001048,-0.242198955468
ACH-001050,-0.141566480342
ACH-001053,-0.00197424128949
ACH-001054,-0.13174748546499998
ACH-001061,0.0393520295042
ACH-001067,-0.0561578768986
ACH-001075,-0.011382673154100001
ACH-001096,-0.07892387894719999
ACH-001128,-0.564413661051
ACH-001134,-0.315135089231
ACH-001151,-0.137657907709
ACH-001163,0.254046924012
ACH-001164,0.426264721182
ACH-001173,-0.134618480257
ACH-001183,0.0165196578739
ACH-001184,0.12353005564200001
ACH-001190,0.10814661100299999
ACH-001192,-0.148553970748
ACH-001193,-0.15128403075
ACH-001196,0.1072029902
ACH-001197,-0.22049463412599998
ACH-001205,-0.035729763249
ACH-001211,0.0964281818399
ACH-001212,0.126947833578
ACH-001228,-0.13343819612900001
ACH-001232,-0.12069429964000002
ACH-001239,-0.059395252739500005
ACH-001274,-0.23253742828899998
ACH-001275,-0.13733369299599998
ACH-001277,-0.028195267837799996
ACH-001278,-0.357127253758
ACH-001280,-0.141364609738
ACH-001283,-0.0722334358324
ACH-001289,-0.165667801857
ACH-001295,0.0185877339356
ACH-001300,-0.22412493827500002
ACH-001301,-0.200318371757
ACH-001302,0.00804181361935
ACH-001303,0.153310855307
ACH-001306,-0.18204383929200002
ACH-001318,-0.177326902465
ACH-001322,-0.171452372303
ACH-001328,-0.112429127258
ACH-001332,-0.269274649689
ACH-001333,-0.148228096089
ACH-001336,-0.146054168577
ACH-001340,-0.23534731286999996
ACH-001346,-0.06664651984690001
ACH-001353,0.008227205541300001
ACH-001354,-0.252380898184
ACH-001367,0.05203184988390001
ACH-001368,-0.0228104589
ACH-001374,-0.438086598446
ACH-001375,-0.206028832592
ACH-001377,-0.114709097169
ACH-001380,0.0334408097616
ACH-001391,-0.0298664806016
ACH-001407,-0.0750566882859
ACH-001408,0.0314213711752
ACH-001413,-0.144217427917
ACH-001430,-0.152236761477
ACH-001431,0.015261214735099999
ACH-001450,-0.205709652589
ACH-001496,-0.191691464546
ACH-001500,0.108830321481
ACH-001521,-0.059825054414999995
ACH-001523,-0.150438842969
ACH-001532,-0.0941911291588
ACH-001536,0.055816185780499995
ACH-001550,0.043485507302
ACH-001552,-0.203407269818
ACH-001554,-0.047904800749699994
ACH-001645,0.0189468017846
ACH-001654,-0.150765201978
ACH-001715,-0.165356263693
ACH-001735,0.11732313873400001
ACH-001736,-0.041496127999199994
ACH-001737,-0.261384629817
ACH-001740,-0.264530892003
ACH-001745,-0.0007371013447419999
ACH-001750,0.0284332107002
ACH-001765,0.0857188530365
ACH-001956,-0.201728271706
ACH-001957,-0.211638106959
