,ACE (1636)
ACH-000318,-0.234120722081
ACH-000319,-0.206805276947
ACH-000320,-0.18128431512
ACH-000322,-0.22764696606499998
ACH-000323,-0.164329895817
ACH-000324,-0.20406133691599998
ACH-000329,-0.235804843955
ACH-000330,-0.36037846975599996
ACH-000331,-0.161400146891
ACH-000332,-0.168219826746
ACH-000334,0.0536288030622
ACH-000335,-0.0646155988282
ACH-000336,-0.219357692875
ACH-000337,-0.5525183682989999
ACH-000339,-0.21885546009
ACH-000341,-0.163184879562
ACH-000348,-0.26171827446
ACH-000350,-0.160502629564
ACH-000352,-0.182689670748
ACH-000356,-0.38297540721900003
ACH-000361,-0.223042972635
ACH-000362,-0.241044657823
ACH-000363,-0.25932814259500003
ACH-000364,-0.26818128451699996
ACH-000365,-0.0679462681506
ACH-000366,-0.218430568805
ACH-000368,-0.123848453057
ACH-000374,-0.126951204938
ACH-000375,-0.232830571796
ACH-000376,-0.164099455922
ACH-000381,-0.4654464758199999
ACH-000383,-0.151948911206
ACH-000387,-0.24294848253000004
ACH-000389,-0.0060643682805000005
ACH-000390,-0.43367645774999997
ACH-000393,-0.188608936484
ACH-000395,-0.308828046946
ACH-000397,-0.300376506067
ACH-000401,-0.21986735520599998
ACH-000402,-0.526384890859
ACH-000403,-0.175483251091
ACH-000404,-0.085921390608
ACH-000406,-0.283827081849
ACH-000407,-0.18162131840999998
ACH-000408,-0.22113996680700002
ACH-000410,-0.166627716317
ACH-000411,-0.132719317202
ACH-000414,0.07081657600789999
ACH-000415,-0.213208714295
ACH-000416,-0.222434694712
ACH-000420,-0.190770228669
ACH-000421,-0.0828808821468
ACH-000424,-0.0457052595604
ACH-000425,-0.18500122417800002
ACH-000426,-0.47809233458000006
ACH-000427,-0.344569011803
ACH-000433,-0.208020470185
ACH-000436,-0.469991033439
ACH-000444,-0.0900668441383
ACH-000445,-0.219357618458
ACH-000448,-0.223796525645
ACH-000450,0.0482905204531
ACH-000452,-0.200171958867
ACH-000454,-0.00875200827565
ACH-000458,-0.258238486109
ACH-000459,-0.09519292460090001
ACH-000460,-0.173674206197
ACH-000461,-0.0811672631823
ACH-000463,-0.0835894656668
ACH-000464,-0.200452074428
ACH-000466,-0.187000283721
ACH-000467,-0.187346946097
ACH-000468,-0.37718214459399996
ACH-000469,-0.0765106542836
ACH-000470,0.0239477815239
ACH-000471,-0.228524587313
ACH-000472,-0.35147904403499997
ACH-000473,-0.241749565918
ACH-000475,-0.120993741831
ACH-000476,-0.250308599512
ACH-000477,0.239675036824
ACH-000480,-0.12239740593000001
ACH-000481,-0.203487271281
ACH-000483,-0.23404108509399998
ACH-000484,-0.182847791713
ACH-000485,-0.160271728346
ACH-000486,-0.19149352828
ACH-000487,-0.18775578921500002
ACH-000488,-0.180048495665
ACH-000490,-0.053183599692000004
ACH-000491,0.0347209248715
ACH-000495,-0.013624965034
ACH-000496,-0.290962926939
ACH-000499,-0.24875730862599998
ACH-000500,-0.34878841555699996
ACH-000502,-0.137749787345
ACH-000503,0.265301206773
ACH-000505,-0.358887109736
ACH-000507,-0.01060156144
ACH-000510,-0.180624786326
ACH-000511,-0.19338461515900002
ACH-000512,-0.0106656687311
ACH-000516,-0.171628035475
ACH-000517,-0.203150500114
ACH-000518,-0.177132040268
ACH-000520,-0.122282832993
ACH-000521,-0.34977830750600003
ACH-000522,-0.06260618319040001
ACH-000524,-0.281861114799
ACH-000527,-0.27705430879500004
ACH-000528,-0.221481762714
ACH-000537,-0.123973086549
ACH-000541,-0.206622998926
ACH-000542,-0.22419305350000002
ACH-000544,-0.0442623802351
ACH-000545,-0.166143534239
ACH-000547,-0.464705791523
ACH-000548,-0.260892597962
ACH-000549,-0.227986055412
ACH-000550,-0.38119135603200005
ACH-000552,-0.177520591622
ACH-000556,-0.154574332889
ACH-000557,-0.0381074945205
ACH-000570,-0.142533356723
ACH-000571,-0.04280510482480001
ACH-000573,-0.27720816970199996
ACH-000576,-0.309889374573
ACH-000580,-0.239245799229
ACH-000584,-0.20911038847
ACH-000585,-0.158855682888
ACH-000588,-0.406440011795
ACH-000589,-0.0264997972139
ACH-000591,-0.339494900102
ACH-000593,-0.243657297433
ACH-000600,0.047534612070199996
ACH-000601,-0.0530264790876
ACH-000604,-0.091829875768
ACH-000605,-0.348759454195
ACH-000606,-0.21450000890999998
ACH-000608,-0.14860665337600001
ACH-000614,-0.234021279394
ACH-000616,-0.134900828805
ACH-000618,-0.245508109069
ACH-000619,-0.257349843123
ACH-000620,-0.135362198934
ACH-000621,-0.341250964499
ACH-000622,-0.217816276644
ACH-000623,-0.285754874082
ACH-000624,-0.313918115146
ACH-000627,-0.444433039588
ACH-000630,-0.181259933012
ACH-000632,-0.209955345029
ACH-000633,-0.17506894271499998
ACH-000637,-0.264746350915
ACH-000638,0.030510858797
ACH-000646,-0.129921196053
ACH-000647,-0.32879783218
ACH-000648,0.145369780515
ACH-000649,-0.19611374556400002
ACH-000651,-0.20456528089200002
ACH-000652,-0.270013524574
ACH-000653,-0.112267569622
ACH-000657,-0.134664483609
ACH-000658,-0.271630606392
ACH-000661,0.0432203762346
ACH-000662,-0.187434547959
ACH-000663,-0.35238700149700003
ACH-000665,-0.044107435495499996
ACH-000671,-0.17128034930999997
ACH-000673,-0.235786580856
ACH-000676,-0.368020465499
ACH-000677,-0.076550506972
ACH-000681,-0.37919697963
ACH-000682,-0.144826879355
ACH-000683,-0.0989858595462
ACH-000684,-0.19483249285
ACH-000688,-0.387749541913
ACH-000693,-0.24628775920499998
ACH-000694,-0.104752058541
ACH-000695,-0.35507330082099997
ACH-000696,-0.165988365005
ACH-000697,-0.379116919967
ACH-000699,-0.223388807721
ACH-000701,-0.23968645123000004
ACH-000706,-0.129318782735
ACH-000711,-0.0984595921422
ACH-000713,-0.0863296001565
ACH-000714,-0.134396054317
ACH-000718,-0.0361002366835
ACH-000720,-0.295216551921
ACH-000721,-0.189994429183
ACH-000724,-0.0209856209958
ACH-000725,-0.246768190931
ACH-000732,-0.250222729225
ACH-000734,-0.00828818033155
ACH-000735,-0.212484343002
ACH-000736,-0.08735070558939999
ACH-000738,-0.209496611719
ACH-000746,-0.276811195026
ACH-000747,-0.0859349293134
ACH-000748,-0.19094812767900002
ACH-000753,-0.18539409186900002
ACH-000756,0.0162019535008
ACH-000757,-0.0980542048931
ACH-000758,-0.260355430316
ACH-000760,-0.14289536268300002
ACH-000763,0.132974013901
ACH-000764,-0.192533657378
ACH-000765,-0.46001749888800003
ACH-000766,-0.215986829923
ACH-000767,-0.18505806662799998
ACH-000768,-0.196596484577
ACH-000769,-0.103062692798
ACH-000770,-0.103318251076
ACH-000771,-0.138308848141
ACH-000773,-0.301800999551
ACH-000776,-0.328493988893
ACH-000777,-0.35304385317500003
ACH-000778,0.004784131047449999
ACH-000781,-0.246775431469
ACH-000782,-0.336013754346
ACH-000783,-0.176516764426
ACH-000784,-0.36597267865500005
ACH-000785,-0.212892096257
ACH-000787,-0.26910315924600003
ACH-000788,-0.34325986200999997
ACH-000791,-0.24308607941100002
ACH-000792,-0.0301164910573
ACH-000794,-0.217319604288
ACH-000796,-0.245339054833
ACH-000799,-0.08418439992360001
ACH-000800,-0.45196713272
ACH-000802,-0.13960926450799999
ACH-000804,-0.328789730952
ACH-000805,-0.0502520125459
ACH-000809,-0.35080068043799995
ACH-000810,-0.264464195553
ACH-000811,-0.291761031126
ACH-000817,0.061654720463500005
ACH-000819,-0.115616783117
ACH-000820,-0.271608029806
ACH-000821,-0.184673744788
ACH-000822,-0.14518889605000002
ACH-000823,-0.23653344808200003
ACH-000824,-0.157460196142
ACH-000827,-0.018526633012599998
ACH-000829,-0.24301775388500002
ACH-000831,-0.212745289448
ACH-000832,-0.318517686033
ACH-000833,-0.21265251535100002
ACH-000834,-0.0524694321178
ACH-000835,-0.09269665113320001
ACH-000836,-0.24554658871100002
ACH-000837,-0.281234115345
ACH-000838,-0.215127954191
ACH-000839,-0.113327909804
ACH-000840,-0.270832961188
ACH-000841,-0.121682303433
ACH-000843,-0.18692222414700002
ACH-000846,0.05767092864580001
ACH-000847,-0.20231326093600002
ACH-000848,-0.254334390565
ACH-000849,-0.168000331109
ACH-000851,-0.559246727606
ACH-000855,-0.0078046052272799996
ACH-000856,-0.330590143775
ACH-000858,-0.305864943984
ACH-000859,-0.326938028241
ACH-000861,-0.207076361152
ACH-000862,-0.123703181937
ACH-000865,-0.287733366956
ACH-000866,-0.256703569643
ACH-000867,-0.237527082427
ACH-000869,0.060074655148800005
ACH-000872,-0.343787351083
ACH-000873,-0.11333911594799999
ACH-000876,-0.09138777271839998
ACH-000878,-0.158096588889
ACH-000880,0.018959381339
ACH-000881,-0.34820339793399996
ACH-000882,-0.13313852053
ACH-000884,-0.22261378864700002
ACH-000885,-0.211777576308
ACH-000887,-0.104293603057
ACH-000888,-0.0651614104792
ACH-000889,-0.03682404451619999
ACH-000890,-0.18025633580699998
ACH-000896,-0.218981030924
ACH-000898,-0.235283548787
ACH-000900,0.0166838146411
ACH-000901,-0.330844935387
ACH-000905,-0.209245875777
ACH-000906,-0.328420775316
ACH-000907,-0.613888176127
ACH-000910,-0.131329399964
ACH-000911,-0.22096644249000003
ACH-000912,-0.310356330206
ACH-000913,-0.298799776178
ACH-000915,-0.139553306456
ACH-000916,-0.18973978630399999
ACH-000917,-0.0131695732048
ACH-000921,-0.2047837397
ACH-000924,-0.275917333552
ACH-000926,-0.274939947257
ACH-000928,-0.245791886959
ACH-000929,-0.109918667411
ACH-000932,-0.250690615396
ACH-000935,-0.49101053633
ACH-000936,0.0540959828477
ACH-000937,-0.0557883659458
ACH-000938,-0.0085889648938
ACH-000939,-0.27393881099100004
ACH-000941,-0.05912501027480001
ACH-000943,-0.187398966473
ACH-000946,-0.118522145177
ACH-000947,-0.22710707724399998
ACH-000948,-0.13544490770099998
ACH-000950,0.181549009817
ACH-000953,-0.108220095649
ACH-000957,-0.17141212425299998
ACH-000958,-0.468653001361
ACH-000960,-0.104745970175
ACH-000963,0.07369625614080001
ACH-000968,0.00643455600664
ACH-000969,-0.160427370427
ACH-000973,-0.14452368795999998
ACH-000974,-0.18402844361200002
ACH-000975,-0.14919809054199998
ACH-000976,-0.180293442319
ACH-000978,1.3954923518399998
ACH-000980,-0.111337587027
ACH-000984,-0.205652653565
ACH-000986,-0.324095521777
ACH-000988,-0.351264028509
ACH-000993,-0.148727234239
ACH-000994,-0.175861567718
ACH-000996,-0.210497296413
ACH-001001,-0.219107194994
ACH-001020,-0.21644113103300003
ACH-001028,-0.202450537499
ACH-001031,-0.200418906851
ACH-001038,-0.0541003810039
ACH-001048,-0.24399650315000002
ACH-001050,-0.653324727816
ACH-001053,-0.621230935172
ACH-001054,-0.317115082406
ACH-001061,-0.302133790755
ACH-001067,-0.197840318646
ACH-001075,-0.226819983373
ACH-001096,-0.223340486056
ACH-001128,0.327042149069
ACH-001134,-0.135800238165
ACH-001151,-0.09695115487710002
ACH-001163,-0.287207526442
ACH-001164,-0.662588311534
ACH-001173,-0.130656616795
ACH-001183,-0.133235315795
ACH-001184,-0.0821072190513
ACH-001190,-0.197594283968
ACH-001192,-0.11431594558399999
ACH-001193,-0.455668708663
ACH-001196,-0.257666935735
ACH-001197,-0.229712148723
ACH-001205,-0.128387148401
ACH-001211,-0.0437782205829
ACH-001212,-0.017051326175
ACH-001228,0.049551578512900006
ACH-001232,-0.290842448443
ACH-001239,-0.258761058711
ACH-001274,-0.036197216316199994
ACH-001275,-0.0639556651149
ACH-001277,-0.242787871721
ACH-001278,-0.177361770518
ACH-001280,-0.109567336595
ACH-001283,-0.530512413654
ACH-001289,-0.035337424062199994
ACH-001295,-0.159433200297
ACH-001300,-0.3456312318
ACH-001301,-0.122267994747
ACH-001302,-0.421791985642
ACH-001303,-0.161170354451
ACH-001306,-0.243706295946
ACH-001318,-0.239791530999
ACH-001322,-0.0665452727737
ACH-001328,-0.187526038557
ACH-001332,-0.0472989426981
ACH-001333,-0.286159678805
ACH-001336,-0.118375985056
ACH-001340,-0.061035651674
ACH-001346,-0.253694729066
ACH-001353,-0.215857956215
ACH-001354,0.021805819232900002
ACH-001367,-0.340754253208
ACH-001368,-0.0966663359368
ACH-001374,-0.35841059284000004
ACH-001375,-0.24086663172800002
ACH-001377,-0.20603705620700002
ACH-001380,-0.21533877305399998
ACH-001391,-0.208741965609
ACH-001407,-0.102874566589
ACH-001408,-0.0622984393135
ACH-001413,-0.36306348564400004
ACH-001430,-0.145933334381
ACH-001431,-0.431691489541
ACH-001450,-0.020883428378099998
ACH-001496,-0.256147640127
ACH-001500,-0.42048375936300003
ACH-001521,-0.351735639601
ACH-001523,-0.300363067253
ACH-001532,-0.053023890447500006
ACH-001536,-0.177544410096
ACH-001550,-0.197852888934
ACH-001552,0.08699177476299999
ACH-001554,-0.257106061151
ACH-001645,-0.0668793084019
ACH-001654,-0.258236933617
ACH-001715,-0.387852156997
ACH-001735,-0.225431590022
ACH-001736,-0.14287075064899998
ACH-001737,-0.17196305069200002
ACH-001740,-0.00935066648395
ACH-001745,-0.13414494130100002
ACH-001750,-0.151865464722
ACH-001765,-0.19081599101500002
ACH-001956,-0.28450906581700003
ACH-001957,-0.136808829455
