,PHLDB3 (653583)
ACH-001192,-0.09191832518740001
ACH-001193,-0.0255801659607
ACH-001196,-0.12387868937
ACH-001197,-0.07697897607969999
ACH-001205,-0.134277143015
ACH-001211,-0.18456862367899998
ACH-001212,-0.44452538601
ACH-001228,0.0527095738093
ACH-001232,-0.17411337356400003
ACH-001239,-0.0637483129278
ACH-001274,-0.18764396925299998
ACH-001275,-0.123280304914
ACH-001277,-0.37897391833099997
ACH-001278,-0.0848567692007
ACH-001280,-0.0649686269814
ACH-001283,-0.25175287759
ACH-001289,-0.073685751206
ACH-001295,-0.23800100153999998
ACH-001300,-0.12362874766899999
ACH-001301,-0.333723960223
ACH-001302,-0.026038576990099996
ACH-001303,-0.665808403115
ACH-001306,-0.0110127151448
ACH-001318,-0.15904540597
ACH-001322,-0.12172152063899999
ACH-001328,-0.32177963426600004
ACH-001332,-0.477632762055
ACH-001333,-0.287990342463
ACH-001336,-0.211772143364
ACH-001340,-0.130175321319
ACH-001346,-0.17224162586300001
ACH-001353,-0.09373674120600001
ACH-001354,0.0455604248568
ACH-001367,-0.155143458579
ACH-001368,-0.044655340352800006
ACH-001374,0.206222155105
ACH-001375,-0.267073181754
ACH-001377,-0.19412705731600002
ACH-001380,-0.10834600006799999
ACH-001391,-0.0643321964716
ACH-001407,-0.151907183227
ACH-001408,-0.12155404797000001
ACH-001413,-0.0486620662617
ACH-001430,-0.0268987927991
ACH-001431,-0.106938468762
ACH-001450,-0.259503020768
ACH-001496,-0.246911351803
ACH-001500,-0.347785271833
ACH-001521,-0.109577280034
ACH-001523,0.00735602765699
ACH-001532,-0.16938474641600001
ACH-001536,-0.104871571937
ACH-001550,-0.07936643769660001
ACH-001552,-0.06935648025989999
ACH-001554,-0.170458365526
ACH-001645,-0.227129573846
ACH-001654,-0.145834420174
ACH-001715,-0.31477868981999996
ACH-001735,-0.060682368182800005
ACH-001736,-0.11357363638399999
ACH-001737,0.3429033726199999
ACH-001740,-0.07013553986389999
ACH-001745,-0.36186467845299997
ACH-001750,-0.22975039349399998
ACH-001765,-0.0819626317877
ACH-001956,-0.173342156345
ACH-001957,-0.15320697331
