,SRPRB (58477)
ACH-000580,-0.9513523827299999
ACH-000584,-0.616840029799
ACH-000585,-0.700139263351
ACH-000588,-0.6945896958910001
ACH-000589,-0.46667382560500004
ACH-000591,-0.589202364996
ACH-000593,-0.642891777859
ACH-000600,-0.5784765367279999
ACH-000601,-0.521614421557
ACH-000604,-0.520326952434
ACH-000605,-1.10759738475
ACH-000606,-0.625189152026
ACH-000608,-0.663643602796
ACH-000614,-0.567344302642
ACH-000616,-0.622932703182
ACH-000618,-0.745260144401
ACH-000619,-0.515063478971
ACH-000620,-0.7190539476469999
ACH-000621,-0.470055386603
ACH-000622,-0.9542329833
ACH-000623,-0.7544168764370001
ACH-000624,-0.56835556162
ACH-000627,-0.551612915085
ACH-000630,-0.6710004881270001
ACH-000632,-0.526981676171
ACH-000633,-0.555157824473
ACH-000637,-1.02071811015
ACH-000638,-0.595075599583
ACH-000646,-0.576491897649
ACH-000647,-0.899005932807
ACH-000648,-0.906049510115
ACH-000649,-0.5349796059440001
ACH-000651,-0.65061429138
ACH-000652,-0.520934909484
ACH-000653,-0.477467082528
ACH-000657,-0.577574490844
ACH-000658,-0.560048500047
ACH-000661,-0.7623997850049999
ACH-000662,-0.433234535229
ACH-000663,-0.8495285638310001
ACH-000665,-0.841909197091
ACH-000671,-0.674501156107
ACH-000673,-0.46740575585
ACH-000676,-0.347700882143
ACH-000677,-0.719081831193
ACH-000681,-0.764182821153
ACH-000682,-0.6383542020499999
ACH-000683,-0.44227117842299996
ACH-000684,-0.7114343143340001
ACH-000688,-0.588219676076
ACH-000693,-0.426812715881
ACH-000694,-0.560953224086
ACH-000695,-0.464065343382
ACH-000696,-0.798314066608
ACH-000697,-0.815533229472
ACH-000699,-0.679343503219
ACH-000701,-0.43030112990099995
ACH-000706,-0.836389370804
ACH-000711,-0.6102245426089999
ACH-000713,-0.785988218906
ACH-000714,-0.437025723085
ACH-000718,-0.614305261384
ACH-000720,-0.578855856252
ACH-000721,-0.38741019552100003
ACH-000724,-0.7081024358329999
ACH-000725,-0.454747938944
ACH-000732,-0.775076883241
ACH-000734,-0.5336624261
ACH-000735,-0.48700977301700005
ACH-000736,-0.792594063953
ACH-000738,-0.7134859456479999
ACH-000746,-0.652095992512
ACH-000747,-0.565965202267
ACH-000748,-0.698707475034
ACH-000753,-0.606124579857
ACH-000756,-0.49963948745700004
ACH-000757,-0.710915020495
ACH-000758,-0.8571620851010001
ACH-000760,-0.710493314687
ACH-000763,-0.650486944164
ACH-000764,-0.601505214307
ACH-000765,-0.570951520168
ACH-000766,-0.658402268248
ACH-000767,-0.6577653165039999
ACH-000768,-0.95458743172
ACH-000769,-0.790087059613
ACH-000770,-0.630764268763
ACH-000771,-0.747852959432
ACH-000773,-0.48797727025399995
ACH-000776,-0.556456712561
ACH-000777,-0.8245841939890001
ACH-000778,-0.876692827033
ACH-000781,-0.707645912505
ACH-000782,-0.817719643925
ACH-000783,-0.526731423426
ACH-000784,-0.6434860038419999
ACH-000785,-0.409384568212
ACH-000787,-0.593326840661
ACH-000788,-0.662796805951
ACH-000791,-0.756476365998
ACH-000792,-0.6102680786110001
ACH-000794,-0.358346993176
ACH-000796,-0.503236351993
ACH-000799,-0.708281322931
ACH-000800,-0.865803551239
ACH-000802,-0.761046842714
ACH-000804,-0.8173202087620001
ACH-000805,-0.523941004391
ACH-000809,-0.373658174896
ACH-000810,-0.7856423510930001
ACH-000811,-0.9578643548289999
ACH-000817,-0.672657827283
ACH-000819,-0.710303917635
ACH-000820,-0.610705667039
ACH-000821,-0.953698405748
ACH-000822,-0.370140345934
ACH-000823,-0.5261075386330001
ACH-000824,-0.6719829043860001
ACH-000827,-0.7282052764920001
ACH-000829,-0.6884903028630001
ACH-000831,-0.641402547666
ACH-000832,-0.554222622403
ACH-000833,-0.669376283904
ACH-000834,-0.479894752518
ACH-000835,-0.642564051278
ACH-000836,-0.656104249668
ACH-000837,-0.79420158019
ACH-000838,-0.508962615075
ACH-000839,-0.662505110186
ACH-000840,-0.626915282252
ACH-000841,-0.563168349546
ACH-000843,-0.7913422230859999
ACH-000846,-0.5763041063800001
ACH-000847,-0.7016489623440001
ACH-000848,-0.835233465281
ACH-000849,-0.675134319677
ACH-000851,-0.660946960984
ACH-000855,-0.9782672226129999
ACH-000856,-0.591485238862
ACH-000858,-0.695862013031
ACH-000859,-0.64705281626
ACH-000861,-0.655363968803
ACH-000862,-0.808062419456
ACH-000865,-0.544921154163
ACH-000866,-0.718128903258
ACH-000867,-0.599141586165
ACH-000869,-0.48586107385899996
ACH-000872,-0.747841885218
ACH-000873,-0.5105427995399999
ACH-000876,-0.7353441768619999
ACH-000878,-0.7771235804469999
ACH-000880,-0.7556585435619999
ACH-000881,-0.668011684889
ACH-000882,-0.637640018836
ACH-000884,-0.511098521251
ACH-000885,-0.6968348985680001
ACH-000887,-0.655437710904
ACH-000888,-0.54770630868
ACH-000889,-0.453231096554
ACH-000890,-0.524912830258
ACH-000896,-0.718387753145
ACH-000898,-1.08820766014
ACH-000900,-0.524093998294
ACH-000901,-0.850829404427
ACH-000905,-0.820742334113
ACH-000906,-0.48005610108999996
ACH-000907,-0.739271323883
ACH-000910,-0.6689844948820001
ACH-000911,-0.749086089698
ACH-000912,-0.709274339105
ACH-000913,-0.544760538589
ACH-000915,-0.438364140536
ACH-000916,-0.259419305483
ACH-000917,-0.6648579429829999
ACH-000921,-0.587576959276
ACH-000924,-0.7802708694059999
ACH-000926,-0.7042552879449999
ACH-000928,-0.5948773755210001
ACH-000929,-0.627789322887
ACH-000932,-0.499767426673
ACH-000935,-0.509343190921
ACH-000936,-0.7317063111100001
ACH-000937,-0.9386446611799999
ACH-000938,-0.6392327624040001
ACH-000939,-0.758798244719
ACH-000941,-0.5866765538000001
ACH-000943,-0.815288263555
ACH-000946,-0.964488145826
ACH-000947,-0.790321942526
ACH-000948,-0.8829257246950001
ACH-000950,-0.8544325633069999
ACH-000953,-0.467288445849
ACH-000957,-0.69530835997
ACH-000958,-0.759083649753
ACH-000960,-0.7783148600059999
ACH-000963,-0.605914474001
ACH-000968,-0.82665942596
ACH-000969,-0.807340438473
ACH-000973,-0.529114637818
ACH-000974,-0.573623524978
ACH-000975,-0.8875648400499999
ACH-000976,-0.5696851725100001
ACH-000978,-0.268232895464
ACH-000980,-0.675630793496
ACH-000984,-1.2385666011399998
ACH-000986,-0.616097104995
ACH-000988,-0.868804467616
ACH-000993,-0.705915744382
ACH-000994,-0.662520156599
ACH-000996,-0.6660954057280001
ACH-001001,-0.473031004697
ACH-001020,-0.8427190990279999
ACH-001028,-0.564287642826
ACH-001031,-0.6539040831840001
ACH-001038,-0.735097008787
ACH-001048,-0.7133595308859999
ACH-001050,-0.7648579534000001
ACH-001053,-0.7429483428839999
ACH-001054,-0.5154099509619999
ACH-001061,-0.85057268197
ACH-001067,-0.555228892839
ACH-001075,-0.872670886941
ACH-001096,-0.765806400578
ACH-001128,-0.499192953291
ACH-001134,-0.6794369709639999
ACH-001151,-0.690238989488
ACH-001163,-0.484518661162
ACH-001164,-0.147903280003
ACH-001173,-0.892653568465
ACH-001183,-0.454992504611
ACH-001184,-0.587648514044
ACH-001190,-0.7209879643289999
ACH-001192,-0.817586026698
ACH-001193,-0.71259937668
ACH-001196,-0.697771205831
ACH-001197,-0.511860834343
ACH-001205,-0.714308982825
ACH-001211,-0.6328838193330001
ACH-001212,-0.574330932854
ACH-001228,-0.8728490373729999
ACH-001232,-0.748327193719
ACH-001239,-0.560764709467
ACH-001274,-0.49615580968
ACH-001275,-0.501877569905
ACH-001277,-0.646017050134
ACH-001278,-0.657219220374
ACH-001280,-0.0917263488848
ACH-001283,-0.719648230969
ACH-001289,-0.756934379464
ACH-001295,-0.603351223932
ACH-001300,-0.824003651961
ACH-001301,-0.670723507453
ACH-001302,-0.522253407009
ACH-001303,-0.602540179185
ACH-001306,-0.7847936482619999
ACH-001318,-0.9142138618919999
ACH-001322,-0.529279603464
ACH-001328,-0.507529750378
ACH-001332,-0.7803329093160001
ACH-001333,-0.566422135489
ACH-001336,-0.6495430388719999
ACH-001340,-0.7434136046500001
ACH-001346,-0.440712107993
ACH-001353,-0.860196253231
ACH-001354,-0.66592583149
ACH-001367,-0.520298517253
ACH-001368,-0.653425631587
ACH-001374,-0.581320868541
ACH-001375,-0.602751166433
ACH-001377,-0.796473256486
ACH-001380,-0.581144860819
ACH-001391,-0.8402244548029999
ACH-001407,-0.582672561809
ACH-001408,-0.7995223254430001
ACH-001413,-0.7530533471359999
ACH-001430,-0.780507643712
ACH-001431,-0.856221525009
ACH-001450,-0.8797926519979999
ACH-001496,-0.635125188067
ACH-001500,-0.467777940278
ACH-001521,-0.704710250587
ACH-001523,-0.715891037949
ACH-001532,-0.741700038926
ACH-001536,-0.62830911421
ACH-001550,-0.623680185957
ACH-001552,-0.527937085373
ACH-001554,-0.712184451513
ACH-001645,-0.679863305161
ACH-001654,-0.57569981092
ACH-001715,-0.7626425882089999
ACH-001735,-0.599130263274
ACH-001736,-0.685768513211
ACH-001737,-0.806659867959
ACH-001740,-0.643694965632
ACH-001745,-0.6742879393119999
ACH-001750,-0.850921952474
ACH-001765,-0.493505319326
ACH-001956,-0.760539627476
ACH-001957,-0.614269141477
