,SPRR1B (6699)
ACH-001328,0.260852588594
ACH-001332,0.43615063641400004
ACH-001333,0.31265307404
ACH-001336,0.375884483509
ACH-001340,0.298972827305
ACH-001346,0.35494283988799996
ACH-001353,0.25333695532
ACH-001354,0.43033270266900003
ACH-001367,0.377781913092
ACH-001368,0.32205514361800003
ACH-001374,0.08060165837019999
ACH-001375,0.291287174493
ACH-001377,0.278092450644
ACH-001380,0.342725983803
ACH-001391,0.2000509684
ACH-001407,0.268691241424
ACH-001408,0.354438617228
ACH-001413,0.371259992561
ACH-001430,0.23348025796900002
ACH-001431,0.273704308576
ACH-001450,0.480039575091
ACH-001496,0.330617934393
ACH-001500,0.31800787966999994
ACH-001521,0.41450464166199996
ACH-001523,0.32507231077599996
ACH-001532,0.325947858095
ACH-001536,0.23177913356999996
ACH-001550,0.320942939081
ACH-001552,0.329019409635
ACH-001554,0.330883192406
ACH-001645,0.41768224259900005
ACH-001654,0.380180705524
ACH-001715,0.39131576621299996
ACH-001735,0.268210570988
ACH-001736,0.25759158751999994
ACH-001737,0.198329130761
ACH-001740,0.385559422439
ACH-001745,0.227032108636
ACH-001750,0.29567014375
ACH-001765,0.36307934073700004
ACH-001956,0.262816299595
ACH-001957,0.37035811940499996
