,CASKIN1 (57524)
ACH-000444,-0.126681489354
ACH-000445,-0.321518783644
ACH-000448,-0.21390738108
ACH-000450,-0.247140573244
ACH-000452,-0.25347257056899997
ACH-000454,-0.25118515938700003
ACH-000458,-0.21855383473499998
ACH-000459,-0.23642651002300002
ACH-000460,-0.18378602302400002
ACH-000461,-0.412164274152
ACH-000463,-0.22046712783000003
ACH-000464,-0.0443194183193
ACH-000466,-0.28134823732299996
ACH-000467,-0.22507868375
ACH-000468,-0.354668252999
ACH-000469,-0.123182706448
ACH-000470,-0.12810483395
ACH-000471,-0.283493704082
ACH-000472,-0.21425028649500003
ACH-000473,-0.114243566099
ACH-000475,-0.27588079520500003
ACH-000476,-0.130817537388
ACH-000477,-0.12716203284000002
ACH-000480,-0.23451327916900003
ACH-000481,-0.270108361794
ACH-000483,-0.426271986452
ACH-000484,-0.12859435554999998
ACH-000485,-0.09138257467769999
ACH-000486,-0.154164054953
ACH-000487,-0.0695392057874
ACH-000488,-0.213896353743
ACH-000490,-0.057444112084099996
ACH-000491,-0.0701884006397
ACH-000495,-0.46872710604999995
ACH-000496,-0.25066115531800004
ACH-000499,-0.37840970288500003
ACH-000500,-0.819213742367
ACH-000502,-0.36122141222099996
ACH-000503,0.07277472796360002
ACH-000505,-0.30428106318799997
ACH-000507,-0.0143799039836
ACH-000510,-0.14678508420800002
ACH-000511,-0.0677959538373
ACH-000512,-0.372547174308
ACH-000516,-0.24186632161200003
ACH-000517,-0.196159831083
ACH-000518,-0.318964453989
ACH-000520,-0.207313144559
ACH-000521,-0.22145768049000003
ACH-000522,-0.322671552242
ACH-000524,-0.06263703121559999
ACH-000527,-0.143724927889
ACH-000528,-0.09262441000600001
ACH-000537,-0.288952190452
ACH-000541,-0.199936107416
ACH-000542,-0.187287252131
ACH-000544,-0.0004569705886
ACH-000545,-0.279486678471
ACH-000547,0.00018575901337900002
ACH-000548,-0.06918310973689999
ACH-000549,-0.129170314811
ACH-000550,-0.24540915006499997
ACH-000552,-0.233763009615
ACH-000556,-0.377695656746
ACH-000557,-0.243313297377
ACH-000570,-0.323309066332
ACH-000571,-0.277899930439
ACH-000573,0.0298063955417
ACH-000576,0.0195529642174
ACH-000580,-0.34213692556100006
ACH-000584,-0.13813340996200002
ACH-000585,-0.297417889905
ACH-000588,-0.271617525288
ACH-000589,-0.138746887279
ACH-000591,-0.36068971497100005
ACH-000593,-0.156538980695
ACH-000600,-0.5533862238639999
ACH-000601,-0.114285863463
ACH-000604,-0.424665640627
ACH-000605,-0.259885117057
ACH-000606,-0.265592841377
ACH-000608,0.07787983592810001
ACH-000614,-0.07485399167500001
ACH-000616,-0.052543535530000005
ACH-000618,-0.130519711289
ACH-000619,-0.272204267946
ACH-000620,0.00757915912977
ACH-000621,-0.183103744042
ACH-000622,-0.13847436622099998
ACH-000623,-0.406354717862
ACH-000624,-0.150531756115
ACH-000627,-0.192229369076
ACH-000630,-0.258801788407
ACH-000632,-0.164651039373
ACH-000633,-0.19780846849300002
ACH-000637,-0.249896755313
ACH-000638,-0.0656577362606
ACH-000646,-0.0066525876961800005
ACH-000647,-0.123155800144
ACH-000648,-0.314386503426
ACH-000649,-0.314083635852
ACH-000651,0.0461687274999
ACH-000652,-0.285698620664
ACH-000653,-0.300214283796
ACH-000657,-0.238464580867
ACH-000658,-0.0906557966284
ACH-000661,-0.111111339716
ACH-000662,-0.17545702103
ACH-000663,-0.29049761348
ACH-000665,-0.164744792128
ACH-000671,-0.172576570047
ACH-000673,-0.27633131653799997
ACH-000676,-0.186975632016
ACH-000677,-0.124183593788
ACH-000681,-0.217760810215
ACH-000682,-0.154071836283
ACH-000683,-0.155147166163
ACH-000684,-0.406872450506
ACH-000688,-0.19970877232999998
ACH-000693,-0.115180090417
ACH-000694,-0.108881568548
ACH-000695,-0.314808401027
ACH-000696,-0.163802781515
ACH-000697,-0.0987303569772
ACH-000699,-0.39547726357199997
ACH-000701,-0.35095504885
ACH-000706,-0.035945395470599995
ACH-000711,-0.208993350491
ACH-000713,-0.295112739157
ACH-000714,-0.219686867886
ACH-000718,-0.18277528845899998
ACH-000720,-0.20069656625100002
ACH-000721,-0.354482991269
ACH-000724,0.0752008585078
ACH-000725,-0.396152991815
ACH-000732,-0.300431260724
ACH-000734,-0.265363092824
ACH-000735,-0.174408315426
ACH-000736,-0.393455162244
ACH-000738,-0.163458722165
ACH-000746,-0.26225165594300004
ACH-000747,-0.25279709314599996
ACH-000748,-0.322036001956
ACH-000753,-0.126474575271
ACH-000756,-0.153064561549
ACH-000757,-0.23406245544399998
ACH-000758,-0.34411789960600003
ACH-000760,-0.240262641512
ACH-000763,-0.0916992744582
ACH-000764,-0.18347257107599999
ACH-000765,-0.17681795821199997
ACH-000766,-0.0983998791447
ACH-000767,-0.179511760865
ACH-000768,-0.0639928852082
ACH-000769,-0.26047807572299997
ACH-000770,-0.23660523587299997
ACH-000771,-0.194797972101
ACH-000773,-0.264285035466
ACH-000776,-0.100809108141
ACH-000777,-0.0757634305645
ACH-000778,-0.32153825361
ACH-000781,-0.134320072707
ACH-000782,-0.101240269583
ACH-000783,-0.520544386546
ACH-000784,-0.0853808265963
ACH-000785,-0.126776979474
ACH-000787,-0.164051876742
ACH-000788,-0.22804670365
ACH-000791,-0.163088831288
ACH-000792,-0.195246223527
ACH-000794,-0.31116232261599996
ACH-000796,-0.173776034995
ACH-000799,-0.056145993608300006
ACH-000800,-0.297197289962
ACH-000802,-0.283839442278
ACH-000804,-0.193510543134
ACH-000805,0.014380459297
ACH-000809,-0.24248041642700002
ACH-000810,-0.201356915345
ACH-000811,-0.368554740118
ACH-000817,-0.0231387211456
ACH-000819,-0.23429963234600001
ACH-000820,-0.159758579987
ACH-000821,0.0128011643954
ACH-000822,-0.164895576603
ACH-000823,-0.00114287724157
ACH-000824,-0.14590900497
ACH-000827,-0.171864511019
ACH-000829,-0.19396917434
ACH-000831,-0.30344854852200004
ACH-000832,-0.369141880942
ACH-000833,0.24373825933499998
ACH-000834,-0.155877071359
ACH-000835,-0.235555867611
ACH-000836,-0.2168127196
ACH-000837,-0.0737653590685
ACH-000838,-0.11126858603499999
ACH-000839,-0.066774818276
ACH-000840,-0.138579588774
ACH-000841,-0.27140763987100003
ACH-000843,0.035520270125199996
ACH-000846,-0.148077701077
ACH-000847,-0.129020589602
ACH-000848,-0.295901560147
ACH-000849,-0.199876070689
ACH-000851,-0.19530911453400002
ACH-000855,0.037106702409699995
ACH-000856,-0.16562012226
ACH-000858,-0.176112976871
ACH-000859,-0.13592326450099998
ACH-000861,-0.216091312789
ACH-000862,-0.012791231947299999
ACH-000865,-0.19965777957199998
ACH-000866,-0.11454677747099999
ACH-000867,-0.272619348081
ACH-000869,-0.24687807695099998
ACH-000872,-0.20411708137899998
ACH-000873,-0.131538478151
ACH-000876,-0.256501079151
ACH-000878,-0.18333509482299998
ACH-000880,-0.17960138917800003
ACH-000881,-0.208662203792
ACH-000882,-0.23666581550700003
ACH-000884,-0.284549167214
ACH-000885,-0.16378417511600002
ACH-000887,-0.191750582483
ACH-000888,-0.37214864350000004
ACH-000889,-0.126902294262
ACH-000890,-0.391529832703
ACH-000896,-0.245029709276
ACH-000898,-0.14156523057499998
ACH-000900,-0.492192737742
ACH-000901,-0.33301471057
ACH-000905,-0.194651575451
ACH-000906,-0.0563614204241
ACH-000907,-0.222093820895
ACH-000910,-0.42792623347099995
ACH-000911,-0.265204987274
ACH-000912,-0.128985340111
ACH-000913,-0.215816948486
ACH-000915,-0.141805288211
ACH-000916,-0.026911439920900004
ACH-000917,-0.09143989207260002
ACH-000921,-0.240412960201
ACH-000924,-0.10130518518100001
ACH-000926,-0.10669299695699999
ACH-000928,-0.509817202098
ACH-000929,-0.40186060614299995
ACH-000932,-0.225776555214
ACH-000935,-0.250743729488
ACH-000936,-0.22925744842300003
ACH-000937,-0.142304624721
ACH-000938,-0.210605855745
ACH-000939,-0.17343314015900002
ACH-000941,-0.37924468301500003
ACH-000943,-0.281181831767
ACH-000946,-0.141677347288
ACH-000947,-0.0514197888319
ACH-000948,-0.149642125035
ACH-000950,-0.337957664529
ACH-000953,-0.229552089278
ACH-000957,-0.257230694898
ACH-000958,-0.23601646617
ACH-000960,-0.201777600439
ACH-000963,0.233823515714
ACH-000968,-0.24756738004700002
ACH-000969,0.00146611357395
ACH-000973,-0.13667934465099998
ACH-000974,-0.164200302931
ACH-000975,-0.260166417731
ACH-000976,-0.205384075851
ACH-000978,-0.315590874066
ACH-000980,-0.225971518327
ACH-000984,-0.208682322269
ACH-000986,-0.247660365111
ACH-000988,0.0157612612721
ACH-000993,-0.34917811196099996
ACH-000994,-0.255610228382
ACH-000996,-0.37990908625
ACH-001001,-0.13006011501700002
ACH-001020,-0.10911409303099999
ACH-001028,-0.155287223937
ACH-001031,-0.289100082537
ACH-001038,-0.134861363313
ACH-001048,-0.321989832484
ACH-001050,-0.273771153315
ACH-001053,0.14037142247099998
ACH-001054,-0.104486654478
ACH-001061,-0.241627634711
ACH-001067,-0.44676268420000004
ACH-001075,-0.234351897482
ACH-001096,-0.146502164495
ACH-001128,0.0506702139705
ACH-001134,-0.141726372074
ACH-001151,-0.06662570743730001
ACH-001163,-0.18300248431
ACH-001164,-0.024107121548299998
ACH-001173,-0.20853492571600002
ACH-001183,-0.294727110595
ACH-001184,-0.184562707188
ACH-001190,-0.17484606928100002
ACH-001192,-0.276584181242
ACH-001193,-0.21500909361200002
ACH-001196,-0.216984211999
ACH-001197,-0.22483247079100002
ACH-001205,-0.093323951062
ACH-001211,-0.388825717672
ACH-001212,-0.495489558535
ACH-001228,-0.205618102572
ACH-001232,-0.320479747275
ACH-001239,-0.236643297577
ACH-001274,-0.267619634964
ACH-001275,-0.33286537112500003
ACH-001277,-0.106808243822
ACH-001278,-0.125413595097
ACH-001280,-0.095065939861
ACH-001283,-0.154809745911
ACH-001289,-0.18581890464
ACH-001295,-0.267606936745
ACH-001300,-0.301093334811
ACH-001301,-0.027521728540199998
ACH-001302,-0.09650031308769999
ACH-001303,-0.09905532598069999
ACH-001306,-0.250531468096
ACH-001318,-0.290771555843
ACH-001322,-0.547871984811
ACH-001328,-0.279409609813
ACH-001332,-0.007124917035920001
ACH-001333,-0.11177191480799999
ACH-001336,-0.005486768429679999
ACH-001340,-0.314177552692
ACH-001346,-0.19887081320099997
ACH-001353,-0.280376814725
ACH-001354,-0.18262868041900002
ACH-001367,-0.18652830265
ACH-001368,-0.16707595546499998
ACH-001374,0.00411476965647
ACH-001375,-0.138502288703
ACH-001377,-0.24015262609000002
ACH-001380,-0.235843519045
ACH-001391,-0.15467672326999998
ACH-001407,-0.060187678959800005
ACH-001408,-0.0918144113635
ACH-001413,-0.220108764909
ACH-001430,-0.12591744675799998
ACH-001431,-0.0938758471033
ACH-001450,0.00731566022978
ACH-001496,-0.249848833411
ACH-001500,-0.195936184179
ACH-001521,-0.193166291101
ACH-001523,-0.186515066109
ACH-001532,-0.20686599847399997
ACH-001536,-0.215305156229
ACH-001550,-0.21578865132
ACH-001552,-0.16937293302499998
ACH-001554,-0.319651069044
ACH-001645,-0.278702520774
ACH-001654,-0.125779920565
ACH-001715,-0.268494945336
ACH-001735,-0.237448129238
ACH-001736,-0.155200697242
ACH-001737,0.0006654185748639999
ACH-001740,-0.052902291016400003
ACH-001745,-0.20578215976599998
ACH-001750,-0.365676540827
ACH-001765,-0.237791811285
ACH-001956,-0.304139736282
ACH-001957,-0.23849632740600002
