,ZZEF1 (23140)
ACH-000244,-0.407176283376
ACH-000246,-0.0847037729052
ACH-000248,-0.11590150112400001
ACH-000250,-0.118528809477
ACH-000251,-0.107470571702
ACH-000253,-0.21982995455499998
ACH-000255,0.0661744965152
ACH-000256,-0.0416352581588
ACH-000257,-0.215800107677
ACH-000258,-0.521514090132
ACH-000259,-0.0901799300807
ACH-000260,-0.00237052035668
ACH-000261,-0.14915485328199998
ACH-000262,-0.136825047461
ACH-000263,0.295755949846
ACH-000264,-0.20653728139400002
ACH-000265,-0.102029280101
ACH-000266,-0.16959796235999997
ACH-000272,-0.221675876364
ACH-000273,-0.0688794964411
ACH-000274,-0.17527648029100001
ACH-000277,-0.386144768529
ACH-000278,-0.354045638208
ACH-000279,-0.20755545264699998
ACH-000280,-0.0229270040429
ACH-000281,0.21092839819000003
ACH-000288,-0.448745979787
ACH-000291,-0.40821487915
ACH-000293,-0.124379506104
ACH-000294,-0.21099137193
ACH-000295,-0.048400817416400004
ACH-000296,-0.275776863797
ACH-000302,-0.322337486475
ACH-000304,-0.135128769988
ACH-000307,0.0244230732412
ACH-000308,-0.131587854627
ACH-000310,-0.231498142286
ACH-000311,0.0674245716185
ACH-000312,0.017466619763
ACH-000315,-0.139875310521
ACH-000316,-0.197047692478
ACH-000317,0.329106272449
ACH-000318,-0.17934822174400003
ACH-000319,-0.230841807274
ACH-000320,0.216935353075
ACH-000322,-0.41034351546400005
ACH-000323,-0.30672654954100004
ACH-000324,-0.184076012399
ACH-000329,-0.250952618985
ACH-000330,-0.23393410725000002
ACH-000331,-0.225473514157
ACH-000332,-0.194164754084
ACH-000334,-0.00816114905104
ACH-000335,-0.19670715430500002
ACH-000336,-0.23842313101399998
ACH-000337,0.166713372271
ACH-000339,-0.189154399908
ACH-000341,-0.17438963215999997
ACH-000348,-0.11672741823300001
ACH-000350,-0.11586907262599999
ACH-000352,-0.151133169348
ACH-000356,-0.211819886453
ACH-000361,-0.18933981375
ACH-000362,-0.142024871294
ACH-000363,-0.07735305644110001
ACH-000364,-0.338291252421
ACH-000365,-0.149827595734
ACH-000366,-0.196743373699
ACH-000368,-0.0019745812139100004
ACH-000374,-0.0642592682339
ACH-000375,0.05542179654630001
ACH-000376,-0.21805365681299999
ACH-000381,-0.189212916102
ACH-000383,-0.238756381505
ACH-000387,-0.308798915475
ACH-000389,-0.158458959088
ACH-000390,-0.0190125670968
ACH-000393,-0.36959143090499996
ACH-000395,-0.310233354007
ACH-000397,-0.273482500188
ACH-000401,-0.0351696673921
ACH-000402,-0.165373673609
ACH-000403,-0.123029025897
ACH-000404,-0.562048711677
ACH-000406,-0.181377361069
ACH-000407,-0.223782947329
ACH-000408,-0.20876316898800001
ACH-000410,-0.209221295437
ACH-000411,-0.299601677212
ACH-000414,-0.055061165355900006
ACH-000415,-0.218547479867
ACH-000416,-0.0642038776383
ACH-000420,-0.460702216129
ACH-000421,-0.121132287224
ACH-000424,-0.0576930671462
ACH-000425,-0.0277689391642
ACH-000426,0.0971984584581
ACH-000427,-0.5898897088589999
ACH-000433,-0.12594212449
ACH-000436,-0.00834828818074
ACH-000444,-0.558042398886
ACH-000445,-0.20759878984000002
ACH-000448,-0.154901386999
ACH-000450,-0.22343309727400001
ACH-000452,-0.288065492923
ACH-000454,-0.253580921695
ACH-000458,-0.167523931312
ACH-000459,-0.284874138557
ACH-000460,-0.11392812573
ACH-000461,-0.174650030141
ACH-000463,-0.135701200148
ACH-000464,-0.362021545873
ACH-000466,-0.0691164199182
ACH-000467,-0.22755025560400002
ACH-000468,0.0262065211917
ACH-000469,-0.323638097549
ACH-000470,-0.42392997009800004
ACH-000471,-0.14504696766300001
ACH-000472,-0.159338460301
ACH-000473,-0.045996513986800006
ACH-000475,-0.179116516873
ACH-000476,-0.0720670342774
ACH-000477,0.18212572660300003
ACH-000480,-0.19946647411200003
ACH-000481,-0.0304991609144
ACH-000483,-0.146078717966
ACH-000484,0.0343549368303
ACH-000485,-0.09765966251019999
ACH-000486,-0.17756298061999998
ACH-000487,-0.0956376583451
ACH-000488,-0.139715399061
ACH-000490,-0.165586572932
ACH-000491,-0.172901610003
ACH-000495,-0.07297344923489998
ACH-000496,-0.148910109937
ACH-000499,-0.379587113956
ACH-000500,0.0407658694565
ACH-000502,0.0762064685308
ACH-000503,0.208187712326
ACH-000505,-0.154021316249
ACH-000507,0.0848651878038
ACH-000510,-0.04851191485069999
ACH-000511,-0.20566422614
ACH-000512,0.166718228037
ACH-000516,-0.24992346721500003
ACH-000517,-0.223528458299
ACH-000518,-0.21115241148299999
ACH-000520,-0.17051842520100002
ACH-000521,0.019820266210700002
ACH-000522,-0.145595697483
ACH-000524,-0.185097572417
ACH-000527,-0.296389534868
ACH-000528,-0.22068344135499998
ACH-000537,-0.117002992686
ACH-000541,-0.249823289602
ACH-000542,-0.195589261485
ACH-000544,0.0791952865748
ACH-000545,-0.10355737138
ACH-000547,-0.312824166879
ACH-000548,-0.125318833772
ACH-000549,-0.224489266899
ACH-000550,-0.393385507662
ACH-000552,-0.178338957919
ACH-000556,-0.332788192326
ACH-000557,-0.142709210341
ACH-000570,-0.40998827080600003
ACH-000571,-0.089135293777
ACH-000573,-0.120245955655
ACH-000576,-0.0790235655341
ACH-000580,-0.390240808632
ACH-000584,-0.220671945854
ACH-000585,-0.24246538828400002
ACH-000588,-0.151161991383
ACH-000589,-0.254463877295
ACH-000591,-0.09788997301660002
ACH-000593,-0.1797319739
ACH-000600,-0.228148617103
ACH-000601,-0.15845647686699998
ACH-000604,-0.569871479232
ACH-000605,-0.0522897004175
ACH-000606,-0.044456624993500005
ACH-000608,-0.202274727841
ACH-000614,-0.037128817433800004
ACH-000616,-0.149349057959
ACH-000618,-0.0334630206085
ACH-000619,-0.11753211376499999
ACH-000620,-0.0303756088978
ACH-000621,-0.467817685922
ACH-000622,-0.18775403233899998
ACH-000623,-0.329037811879
ACH-000624,-0.323095888396
ACH-000627,-0.290217807206
ACH-000630,-0.09186148064750001
ACH-000632,-0.0806763831474
ACH-000633,-0.330148050537
ACH-000637,-0.279771413807
ACH-000638,0.0656468274367
ACH-000646,-0.11274423038499999
ACH-000647,-0.24800333802299998
ACH-000648,-0.31801467647799997
ACH-000649,-0.113018615043
ACH-000651,-0.26814164853100003
ACH-000652,-0.244569525537
ACH-000653,-0.201759188827
ACH-000657,-0.17823231337900003
ACH-000658,-0.0200237196451
ACH-000661,-0.174919331053
ACH-000662,0.0716452228761
ACH-000663,-0.0910914428278
ACH-000665,-0.216579217683
ACH-000671,-0.124426707569
ACH-000673,-0.400606510507
ACH-000676,-0.103626044048
ACH-000677,-0.45805138360200004
ACH-000681,-0.21364020564199998
ACH-000682,-0.122172143377
ACH-000683,-0.0270915729928
ACH-000684,-0.124939488486
ACH-000688,-0.583058491127
ACH-000693,-0.257322881135
ACH-000694,-0.00494294001976
ACH-000695,-0.294742988481
ACH-000696,-0.23590521271200002
ACH-000697,-0.384308195912
ACH-000699,-0.0960030042254
ACH-000701,-0.143537742477
ACH-000706,-0.243508951294
ACH-000711,-0.147705591916
ACH-000713,-0.26475952992400004
ACH-000714,-0.171570478853
ACH-000718,-0.165532782622
ACH-000720,-0.12031607061899999
ACH-000721,-0.13950933577299998
ACH-000724,0.204728321629
ACH-000725,-0.248982090286
ACH-000732,0.07389394583110001
ACH-000734,-0.0728139186758
ACH-000735,-0.155721245359
ACH-000736,-0.101877573674
ACH-000738,-0.270609185996
ACH-000746,-0.138871815545
ACH-000747,-0.115326402145
ACH-000748,-0.19135673204
ACH-000753,-0.23391872884
ACH-000756,-0.14496832093
ACH-000757,-0.0362515154057
ACH-000758,-0.024700713576599996
ACH-000760,-0.26263884438900004
ACH-000763,-0.35755683151100004
ACH-000764,-0.491977666945
ACH-000765,0.19731484634500002
ACH-000766,-0.345274686744
ACH-000767,-0.15351965423299999
ACH-000768,-0.068581933795
ACH-000769,-0.300063113227
ACH-000770,-0.0254844564489
ACH-000771,-0.126261740019
ACH-000773,-0.0867663925138
ACH-000776,-0.333912784515
ACH-000777,-0.13325134565400001
ACH-000778,-0.12478617801400001
ACH-000781,-0.055491227489
ACH-000782,-0.126810403361
ACH-000783,-0.166037348764
ACH-000784,-0.0218122653045
ACH-000785,-0.219204376401
ACH-000787,-0.06760168429959999
ACH-000788,-0.25379684779100004
ACH-000791,0.087431252978
ACH-000792,-0.19650116407600002
ACH-000794,-0.044369571812000005
ACH-000796,-0.154213386909
ACH-000799,-0.0857673453969
ACH-000800,-0.0959473569836
ACH-000802,-0.156806904478
ACH-000804,-0.0875439445171
ACH-000805,-0.136976248143
ACH-000809,-0.128883032614
ACH-000810,-0.32622627687600003
ACH-000811,-0.277437014394
ACH-000817,-0.0171178714435
ACH-000819,-0.277434031602
ACH-000820,-0.252517925852
ACH-000821,0.0791739728438
ACH-000822,-0.12377811854599999
ACH-000823,-0.187134867016
ACH-000824,-0.0599070144154
ACH-000827,0.0294738200378
ACH-000829,-0.155255203462
ACH-000831,0.10071233107899999
ACH-000832,0.122291183548
ACH-000833,-0.0604862237081
ACH-000834,-0.11302471968399999
ACH-000835,-0.174417521387
ACH-000836,-0.198531937997
ACH-000837,-0.042694678958400005
ACH-000838,-0.26215595456
ACH-000839,-0.34687365014300003
ACH-000840,-0.16847198383499998
ACH-000841,0.164743929794
ACH-000843,-0.035143708732800004
ACH-000846,-0.18831350899
ACH-000847,0.0318477865396
ACH-000848,-0.173061610374
ACH-000849,-0.153577040217
ACH-000851,-0.0344268525395
ACH-000855,0.012441465778999999
ACH-000856,-0.23080371339800002
ACH-000858,-0.208326047245
ACH-000859,-0.12166747772700001
ACH-000861,-0.344380610704
ACH-000862,-0.184913798269
ACH-000865,-0.0787137521375
ACH-000866,-0.05346412933999999
ACH-000867,-0.257718824777
ACH-000869,-0.11976116252499999
ACH-000872,-0.054730213398500004
ACH-000873,-0.0186055991195
ACH-000876,-0.038040418839300004
ACH-000878,-0.42494345545199996
ACH-000880,-0.247828863752
ACH-000881,-0.12219913863500001
ACH-000882,-0.113748993793
ACH-000884,0.0239670962885
ACH-000885,-0.248159730607
ACH-000887,-0.119629079626
ACH-000888,-0.259066064275
ACH-000889,0.07201576210739999
ACH-000890,-0.19663353299699998
ACH-000896,-0.18523117475499998
ACH-000898,-0.274276861548
ACH-000900,-0.245739346685
ACH-000901,-0.23156781507100002
ACH-000905,-0.257838756693
ACH-000906,-0.276175645618
ACH-000907,-0.0654465820854
ACH-000910,-0.019270734638
ACH-000911,-0.134248595404
ACH-000912,-0.18621638360999998
ACH-000913,-0.042808830817900004
ACH-000915,-0.452100456085
ACH-000916,-0.297332155333
ACH-000917,-0.418347286531
ACH-000921,-0.14748675624500002
ACH-000924,-0.156698253322
ACH-000926,-0.524066108111
ACH-000928,-0.04476719775
ACH-000929,-0.633205762194
ACH-000932,-0.102844039717
ACH-000935,-0.126049455071
ACH-000936,-0.113284077068
ACH-000937,-0.209750635361
ACH-000938,-0.005240132004550001
ACH-000939,-0.521563118118
ACH-000941,-0.27574717216
ACH-000943,-0.0958077092647
ACH-000946,-0.21360284678
ACH-000947,-0.17294318163400002
ACH-000948,-0.243531011019
ACH-000950,0.0501248690534
ACH-000953,-0.11528171556299999
ACH-000957,-0.101565570085
ACH-000958,-0.3720351868
ACH-000960,-0.160261702871
ACH-000963,-0.00993840721165
ACH-000968,-0.0858256722151
ACH-000969,-0.13667597511600002
ACH-000973,-0.094875588301
ACH-000974,-0.0695116795782
ACH-000975,-0.280091143843
ACH-000976,-0.316086262312
ACH-000978,0.0274847663181
ACH-000980,-0.24157327512899998
ACH-000984,-0.411254582596
ACH-000986,-0.187582168913
ACH-000988,-0.204167167934
ACH-000993,-0.10494234374099999
ACH-000994,-0.455580235074
ACH-000996,-0.254385643916
ACH-001001,-0.160471250752
ACH-001020,-0.275252454228
ACH-001028,-0.189444713164
ACH-001031,-0.29458646560199997
ACH-001038,0.022723740942299998
ACH-001048,-0.205605599118
ACH-001050,-0.311471372117
ACH-001053,-0.0629304851626
ACH-001054,-0.053181307112999995
ACH-001061,-0.189788154925
ACH-001067,-0.253529766072
ACH-001075,0.0724825217745
ACH-001096,-0.13232322489700002
ACH-001128,-0.536645415592
ACH-001134,-0.20450245167599998
ACH-001151,-0.214215109828
ACH-001163,-0.351911369127
ACH-001164,-0.224252204476
ACH-001173,-0.117449638323
ACH-001183,0.00663963205059
ACH-001184,-0.43463782796000006
ACH-001190,-0.253503635595
ACH-001192,-0.12090808459899999
ACH-001193,0.008813251818659999
ACH-001196,-0.272669895881
ACH-001197,-0.27552095075399996
ACH-001205,0.091719334682
ACH-001211,-0.0373320930903
ACH-001212,-0.537405020131
ACH-001228,-0.17472537539000002
ACH-001232,-0.23387479551600002
ACH-001239,-0.208912567688
ACH-001274,-0.0494678125433
ACH-001275,-0.301283662651
ACH-001277,-0.08133830170039999
ACH-001278,-0.5804800545090001
ACH-001280,-0.428802063993
ACH-001283,-0.248760025605
ACH-001289,-0.27464916345199997
ACH-001295,-0.30042304482
ACH-001300,-0.23430120913400002
ACH-001301,-0.06844568990680001
ACH-001302,0.216146803043
ACH-001303,-0.28254298809399997
ACH-001306,-0.521164999161
ACH-001318,-0.36509980237899997
ACH-001322,-0.0607797528297
ACH-001328,-0.270895860004
ACH-001332,-0.009209743138530001
ACH-001333,-0.07480311088760001
ACH-001336,-0.089347854571
ACH-001340,-0.16449809359099998
ACH-001346,-0.191872751483
ACH-001353,-0.15107139207
ACH-001354,-0.027270720837
ACH-001367,0.109713820096
ACH-001368,-0.0847195575619
ACH-001374,-0.48889044615599997
ACH-001375,-0.37940364897699996
ACH-001377,-0.161487325109
ACH-001380,-0.0877914543668
ACH-001391,-0.263633535984
ACH-001407,-0.23660178635499998
ACH-001408,-0.245660879006
ACH-001413,-0.322905070734
ACH-001430,-0.582546790945
ACH-001431,-0.175688990218
ACH-001450,-0.131678069811
ACH-001496,-0.018128381904200002
ACH-001500,-0.10529983918
ACH-001521,-0.41327989683899996
ACH-001523,-0.17423367069
ACH-001532,-0.176534560586
ACH-001536,-0.30800477336599996
ACH-001550,-0.034086751675400005
ACH-001552,-0.16849094184799998
ACH-001554,-0.208612484343
ACH-001645,-0.160063329906
ACH-001654,-0.0225922298154
ACH-001715,-0.548740689589
ACH-001735,-0.0838461905916
ACH-001736,-0.0895464413803
ACH-001737,-0.37307549833000003
ACH-001740,-0.0095201399456
ACH-001745,0.13345128775999998
ACH-001750,-0.273878960545
ACH-001765,-0.220473849948
ACH-001956,-0.060206845109699994
ACH-001957,-0.0827415169951
