,NEMF (9147)
ACH-000452,-0.7488622117039999
ACH-000454,-0.203251298572
ACH-000458,-0.601351112271
ACH-000459,-0.400985636321
ACH-000460,-0.366721045084
ACH-000461,-0.543046649217
ACH-000463,-0.44178938517300004
ACH-000464,-0.55717018303
ACH-000466,-0.39611706619900006
ACH-000467,-0.40800647035099996
ACH-000468,-0.425987579107
ACH-000469,-0.38371140943300003
ACH-000470,-0.732347192054
ACH-000471,-0.501717659458
ACH-000472,-0.385359634397
ACH-000473,-0.474563574974
ACH-000475,-0.540345517587
ACH-000476,-0.46965555067500003
ACH-000477,-0.7014979656170001
ACH-000480,-0.34077574799599997
ACH-000481,-0.476747556457
ACH-000483,-0.718718682553
ACH-000484,-0.30653221838000005
ACH-000485,-0.483498161311
ACH-000486,-0.778273888424
ACH-000487,-0.17111567588799997
ACH-000488,-0.401799933544
ACH-000490,-0.437779121656
ACH-000491,-0.100894459285
ACH-000495,-0.30985843005999997
ACH-000496,-0.349983291899
ACH-000499,-0.42585056486999995
ACH-000500,-0.275705720888
ACH-000502,-0.515943602131
ACH-000503,-0.9760782184200001
ACH-000505,-0.46335893225900004
ACH-000507,-0.45682506759400004
ACH-000510,-0.279848978059
ACH-000511,-0.480013622866
ACH-000512,-0.425034247591
ACH-000516,-0.308485412012
ACH-000517,-0.31908740574
ACH-000518,-0.80057701531
ACH-000520,-0.398114183453
ACH-000521,-0.167143462709
ACH-000522,-0.275576001055
ACH-000524,-0.372967923757
ACH-000527,-0.38569974745700003
ACH-000528,-0.410478152366
ACH-000537,-0.700810018054
ACH-000541,-0.25484301324700004
ACH-000542,-0.348072424598
ACH-000544,-0.5678483851199999
ACH-000545,-0.255843632722
ACH-000547,-0.7091320630399999
ACH-000548,-0.434095658101
ACH-000549,-0.18450567806200002
ACH-000550,-0.292658089673
ACH-000552,-0.351093843492
ACH-000556,-0.474038885157
ACH-000557,-0.341297126943
ACH-000570,-0.40158559961499996
ACH-000571,-0.7038300019239999
ACH-000573,-0.223142810629
ACH-000576,-0.383652570444
ACH-000580,-0.248768016528
ACH-000584,-0.33846103527099997
ACH-000585,-0.38265964493500004
ACH-000588,-0.40111814618
ACH-000589,-0.34622089330600003
ACH-000591,-0.38774390396799996
ACH-000593,-0.248583502198
ACH-000600,-0.8713260059710001
ACH-000601,-0.484284679306
ACH-000604,-0.0369782551149
ACH-000605,-0.316471725268
ACH-000606,-0.7202854241259999
ACH-000608,-0.240359626536
ACH-000614,-0.442086504123
ACH-000616,-0.18063639121800001
ACH-000618,-0.314565725621
ACH-000619,-0.361952192426
ACH-000620,-0.534602917289
ACH-000621,-0.541193790725
ACH-000622,-0.557351769209
ACH-000623,-0.576865199598
ACH-000624,-0.371915120196
ACH-000627,-0.27579951239399997
ACH-000630,-0.602895567639
ACH-000632,-0.601959892086
ACH-000633,-0.228128067654
ACH-000637,-0.37897103886600003
ACH-000638,-0.35564553043700003
ACH-000646,-0.6906846724869999
ACH-000647,-0.39623564294
ACH-000648,-0.563672823427
ACH-000649,-0.7648834606020001
ACH-000651,-0.36844092575000004
ACH-000652,-0.5566811335499999
ACH-000653,-0.36223550679600003
ACH-000657,-0.477611621097
ACH-000658,-0.243239146386
ACH-000661,-0.290227732678
ACH-000662,-0.656206039243
ACH-000663,-0.47499942130500006
ACH-000665,-0.449239845999
ACH-000671,-0.25324203544199997
ACH-000673,-0.286140061357
ACH-000676,-0.32189050609000003
ACH-000677,-0.556673880114
ACH-000681,-0.134070900093
ACH-000682,-0.41181406321099995
ACH-000683,-0.29836920082199997
ACH-000684,-0.579632886461
ACH-000688,-0.41925164971999995
ACH-000693,-0.292249892026
ACH-000694,-0.505599935295
ACH-000695,-0.462042058794
ACH-000696,-0.525410037685
ACH-000697,-0.446557736599
ACH-000699,-0.6011344726
ACH-000701,-0.514758339557
ACH-000706,-0.286544637409
ACH-000711,-0.432475625287
ACH-000713,-0.37932896081399997
ACH-000714,-0.665797266629
ACH-000718,-0.687972042465
ACH-000720,-0.41011314554799994
ACH-000721,-0.777781070763
ACH-000724,-0.328997035009
ACH-000725,-0.300489851947
ACH-000732,-0.608754399088
ACH-000734,-0.344575194295
ACH-000735,-0.706111582441
ACH-000736,-0.5405846802650001
ACH-000738,-0.736148988069
ACH-000746,-0.41095717937
ACH-000747,-0.415665670481
ACH-000748,-0.628608257998
ACH-000753,-0.188783343249
ACH-000756,-0.33166785412300004
ACH-000757,-0.377415128301
ACH-000758,-0.439373745699
ACH-000760,-0.31932531120200003
ACH-000763,-0.255549400144
ACH-000764,-0.330870461831
ACH-000765,-0.40628604628700005
ACH-000766,-0.398809347366
ACH-000767,-0.467732792892
ACH-000768,-0.7016153929699999
ACH-000769,-0.089650310185
ACH-000770,-0.27741249040800003
ACH-000771,-0.7032917568989999
ACH-000773,-0.283053149147
ACH-000776,-0.38965883088200004
ACH-000777,-0.470306484661
ACH-000778,-0.323927298165
ACH-000781,-0.218215629887
ACH-000782,-0.44945375737899995
ACH-000783,-0.526494107307
ACH-000784,-0.29615288205699997
ACH-000785,-0.0656088592638
ACH-000787,-0.30329348314300003
ACH-000788,-0.595309926451
ACH-000791,-0.491570472506
ACH-000792,-0.437119890978
ACH-000794,-0.482937147784
ACH-000796,-0.354508214166
ACH-000799,-0.567502578942
ACH-000800,-0.87403399222
ACH-000802,-0.5199626049080001
ACH-000804,-0.265546599045
ACH-000805,-0.7790423079180001
ACH-000809,-0.45441785676299995
ACH-000810,-0.512528676125
ACH-000811,-0.23472777921799998
ACH-000817,-0.724913779842
ACH-000819,-0.44278152311999996
ACH-000820,-0.698581793749
ACH-000821,0.0680595789574
ACH-000822,-0.377966177046
ACH-000823,-0.57922233768
ACH-000824,-0.501003293494
ACH-000827,-0.572121832358
ACH-000829,-0.250057423147
ACH-000831,-0.387658993317
ACH-000832,-0.5909651148349999
ACH-000833,-0.341084678548
ACH-000834,-0.349227716737
ACH-000835,-0.6424795900060001
ACH-000836,-0.622828100599
ACH-000837,-0.571742019046
ACH-000838,-0.33041101382
ACH-000839,-0.839681354086
ACH-000840,-0.39723594314099997
ACH-000841,-0.267817711231
ACH-000843,-0.19599496165600003
ACH-000846,-0.421080879908
ACH-000847,-0.285523120826
ACH-000848,-0.48547988001500003
ACH-000849,-0.469054893925
ACH-000851,-0.241081712824
ACH-000855,-0.48100880288099995
ACH-000856,-0.503180177336
ACH-000858,-0.5077718468060001
ACH-000859,-0.45174109740699997
ACH-000861,-0.48939802857500003
ACH-000862,-0.517197158132
ACH-000865,-0.743906317211
ACH-000866,-0.40435380980999996
ACH-000867,-0.395495678062
ACH-000869,-0.7028476442180001
ACH-000872,-0.34141318039499996
ACH-000873,-0.840060455573
ACH-000876,-0.246514260816
ACH-000878,-0.42822717035700003
ACH-000880,-0.575166964355
ACH-000881,-0.477948637267
ACH-000882,-0.339674072073
ACH-000884,-0.730188542618
ACH-000885,-0.567031184347
ACH-000887,-0.512128579305
ACH-000888,-0.385527634156
ACH-000889,-0.588076374245
ACH-000890,-0.642962762797
ACH-000896,-0.44297807905599995
ACH-000898,-0.606917839609
ACH-000900,-0.517398490143
ACH-000901,-0.418761815651
ACH-000905,-0.343981125149
ACH-000906,-0.317077139011
ACH-000907,-0.661316930293
ACH-000910,-0.296440658169
ACH-000911,-0.566620189808
ACH-000912,-0.583365820314
ACH-000913,-0.520326779853
ACH-000915,-0.279100014715
ACH-000916,0.141263636934
ACH-000917,-0.34138387830300004
ACH-000921,-0.709199584489
ACH-000924,-0.26811029644699996
ACH-000926,-0.031490788349
ACH-000928,-0.37855244141500005
ACH-000929,-0.438547268312
ACH-000932,-0.47063345039899995
ACH-000935,-0.6728356180889999
ACH-000936,-0.634389360059
ACH-000937,-0.7828878592659999
ACH-000938,-0.408183632038
ACH-000939,-0.486090652968
ACH-000941,-0.584237974924
ACH-000943,-0.34391194006
ACH-000946,-0.264673616581
ACH-000947,-0.29929505699299996
ACH-000948,-0.5232123165
ACH-000950,-0.10854760074200001
ACH-000953,-0.558894687858
ACH-000957,-0.489619914185
ACH-000958,-0.387396221157
ACH-000960,-0.595181767702
ACH-000963,-0.811165670005
ACH-000968,-0.320587176386
ACH-000969,-0.348935352329
ACH-000973,-0.274096674798
ACH-000974,-0.48825262868
ACH-000975,-0.436241738754
ACH-000976,-0.330446100183
ACH-000978,-0.45209693859800004
ACH-000980,-0.540963659086
ACH-000984,-0.491224656574
ACH-000986,-0.484152100865
ACH-000988,-0.423538119333
ACH-000993,-0.465950377544
ACH-000994,-0.254052822872
ACH-000996,-0.151638204536
ACH-001001,-0.504500794301
ACH-001020,-0.7276081367380001
ACH-001028,-0.468686917261
ACH-001031,-0.32885714581000003
ACH-001038,-0.36984184071000004
ACH-001048,-0.408178683762
ACH-001050,-0.733435275514
ACH-001053,-0.31395013923500004
ACH-001054,-0.557358149926
ACH-001061,-0.619911865185
ACH-001067,-0.469248157589
ACH-001075,-0.536565809085
ACH-001096,-0.24212653956099997
ACH-001128,-0.48014927793000006
ACH-001134,-0.264588467509
ACH-001151,-0.654379043229
ACH-001163,-0.279630616153
ACH-001164,-0.39389530664899997
ACH-001173,-0.554017093037
ACH-001183,-0.497658317896
ACH-001184,-0.616696940607
ACH-001190,-0.584351152987
ACH-001192,-0.517480375864
ACH-001193,-0.497901863691
ACH-001196,-0.313632494898
ACH-001197,-0.391452771966
ACH-001205,-0.382110872546
ACH-001211,-0.400447435023
ACH-001212,-0.454351257714
ACH-001228,-0.137926559947
ACH-001232,-0.40573190372400003
ACH-001239,-0.38707410547
ACH-001274,-0.7192198538689999
ACH-001275,-0.49142412362800003
ACH-001277,-0.521909691556
ACH-001278,-0.424900955792
ACH-001280,-0.295170526997
ACH-001283,-0.656980212787
ACH-001289,-0.689157366219
ACH-001295,-0.411162324271
ACH-001300,-0.39422092928999997
ACH-001301,-0.44775749013300004
ACH-001302,-0.493683629773
ACH-001303,-0.5840735593899999
ACH-001306,-0.401495087873
ACH-001318,-0.286486197495
ACH-001322,-0.647673411797
ACH-001328,-0.455522462756
ACH-001332,-0.559921554491
ACH-001333,-0.474252279931
ACH-001336,-0.286119122633
ACH-001340,-0.37610842812
ACH-001346,-0.592468885303
ACH-001353,-0.45394138848899995
ACH-001354,-0.463266467271
ACH-001367,-0.7139938571109999
ACH-001368,-0.361336785286
ACH-001374,-0.734343810021
ACH-001375,-0.505143340251
ACH-001377,-0.8940183140610001
ACH-001380,-0.44676782658799996
ACH-001391,-0.10163864352299999
ACH-001407,-0.19310258204
ACH-001408,-0.636879004924
ACH-001413,-0.885957624555
ACH-001430,-0.254653152387
ACH-001431,-0.09474058886939998
ACH-001450,-0.29402384851
ACH-001496,-0.541100476809
ACH-001500,-0.39790294223000006
ACH-001521,-0.806799637082
ACH-001523,-0.518649630631
ACH-001532,-0.41018938923500003
ACH-001536,-0.470175502794
ACH-001550,-0.589192644932
ACH-001552,-0.678747325276
ACH-001554,-0.44094924412500003
ACH-001645,-0.6107457980659999
ACH-001654,-0.679851180353
ACH-001715,-0.5087995677780001
ACH-001735,-0.226010800323
ACH-001736,-0.562162155544
ACH-001737,-0.24526743282900001
ACH-001740,-0.409626057394
ACH-001745,-0.78020328012
ACH-001750,-0.424178568619
ACH-001765,-0.5042625487610001
ACH-001956,-0.647200006285
ACH-001957,-0.589175871708
