,RIC8A (60626)
ACH-000847,-0.0453726973515
ACH-000848,0.34663306458899995
ACH-000849,-0.0975702435551
ACH-000851,0.155590950453
ACH-000855,0.50585083041
ACH-000856,-0.554265330744
ACH-000858,0.101539599345
ACH-000859,0.606728864906
ACH-000861,-0.07954421288039999
ACH-000862,0.379208745219
ACH-000865,0.0154073550827
ACH-000866,0.163890951836
ACH-000867,-0.0247115225789
ACH-000869,-0.135462185908
ACH-000872,-0.07226857354249999
ACH-000873,0.0127838781837
ACH-000876,-0.20023737578899997
ACH-000878,-0.284821176395
ACH-000880,-0.599957074873
ACH-000881,-0.14052200248500002
ACH-000882,0.316820386837
ACH-000884,0.114412712651
ACH-000885,-0.882219727377
ACH-000887,-0.314191627385
ACH-000888,-0.255753730066
ACH-000889,0.104656029291
ACH-000890,-0.7188574345300001
ACH-000896,0.0687560254386
ACH-000898,0.252359161765
ACH-000900,0.015132730511
ACH-000901,0.18675876811
ACH-000905,0.501102933081
ACH-000906,0.008300737473890001
ACH-000907,-0.37530552022
ACH-000910,0.21512297502900002
ACH-000911,0.304215719232
ACH-000912,0.179367963996
ACH-000913,0.158369751093
ACH-000915,-0.42193417579000003
ACH-000916,0.17247572265500002
ACH-000917,0.28027443264699997
ACH-000921,-0.0304768667202
ACH-000924,-0.061972216263100004
ACH-000926,0.482956582913
ACH-000928,-0.11227801398600001
ACH-000929,0.293585079575
ACH-000932,0.130309535978
ACH-000935,0.287683081726
ACH-000936,-0.503712230924
ACH-000937,0.23392322888300002
ACH-000938,0.569817509337
ACH-000939,-0.154051430207
ACH-000941,0.161379869067
ACH-000943,0.13186666998
ACH-000946,0.293602098744
ACH-000947,0.195459043002
ACH-000948,0.189441225748
ACH-000950,-0.6986822236660001
ACH-000953,-0.122042943816
ACH-000957,-0.232170336297
ACH-000958,0.295916605346
ACH-000960,-0.314242558148
ACH-000963,0.297807247837
ACH-000968,-0.530679611815
ACH-000969,0.211854679477
ACH-000973,-0.49719534861000003
ACH-000974,0.014564067759200001
ACH-000975,-0.137345005161
ACH-000976,-0.022383275570400003
ACH-000978,0.0788403566418
ACH-000980,-0.029725196197599998
ACH-000984,-0.040144099140499996
ACH-000986,-0.0033101978132199996
ACH-000988,-0.113686345457
ACH-000993,0.05033142816459999
ACH-000994,-0.11818859160299999
ACH-000996,-0.200816830433
ACH-001001,0.136167526897
ACH-001020,-0.27035088853
ACH-001028,0.147205713732
ACH-001031,0.187710237955
ACH-001038,0.222594161679
ACH-001048,-0.230072848085
ACH-001050,-0.762574215767
ACH-001053,0.19943714680100003
ACH-001054,0.19226382776099998
ACH-001061,0.08503255277689999
ACH-001067,-0.446426826893
ACH-001075,0.157552508826
ACH-001096,0.240469316851
ACH-001128,-0.563756361529
ACH-001134,-0.300357801817
ACH-001151,-0.248119633049
ACH-001163,-0.18491347344
ACH-001164,-0.145058737145
ACH-001173,-0.0638480373017
ACH-001183,0.19575479762000003
ACH-001184,-0.079514766925
ACH-001190,-0.37639342949500004
ACH-001192,0.198549755713
ACH-001193,-0.35160087931
ACH-001196,-0.5479249673100001
ACH-001197,-0.352611259054
ACH-001205,1.05280333238
ACH-001211,-0.016908414715
ACH-001212,-0.25634620148000004
ACH-001228,-0.0583151902539
ACH-001232,-0.25923298878199996
ACH-001239,0.18967576683200002
ACH-001274,-0.725564529699
ACH-001275,-0.243377394511
ACH-001277,0.0200168269847
ACH-001278,-0.198023708829
ACH-001280,0.36839256005000004
ACH-001283,-0.0204104708793
ACH-001289,-0.0739723826625
ACH-001295,0.11406892583599999
ACH-001300,-0.173519077823
ACH-001301,-0.12341190320699999
ACH-001302,-0.185937273574
ACH-001303,-0.719477206653
ACH-001306,-0.540773684319
ACH-001318,0.467860148665
ACH-001322,-0.556348354074
ACH-001328,-0.169982747712
ACH-001332,1.06247969322
ACH-001333,0.12329431355699999
ACH-001336,0.22453494577599997
ACH-001340,0.339724079284
ACH-001346,0.172712296474
ACH-001353,-0.550393864448
ACH-001354,-0.249623071606
ACH-001367,-0.132717232978
ACH-001368,0.119581104879
ACH-001374,0.481539509664
ACH-001375,-0.32457605167
ACH-001377,0.0478265898361
ACH-001380,-0.22067813912700002
ACH-001391,-0.117283191382
ACH-001407,0.0109117245416
ACH-001408,0.0134306347871
ACH-001413,-0.465146807209
ACH-001430,-0.253979176693
ACH-001431,0.806629450175
ACH-001450,0.165447561431
ACH-001496,-0.057877295393900005
ACH-001500,-0.268582078235
ACH-001521,-0.0247169228249
ACH-001523,0.027990426303300002
ACH-001532,0.038290972091
ACH-001536,0.179460935996
ACH-001550,0.185846082427
ACH-001552,-0.00402232644976
ACH-001554,-0.431248393948
ACH-001645,0.320864182063
ACH-001654,0.10413366266799999
ACH-001715,-0.071993014437
ACH-001735,-0.323858967542
ACH-001736,0.362500411337
ACH-001737,-0.5550988988109999
ACH-001740,0.0653463838985
ACH-001745,-0.057582593408
ACH-001750,-0.44334793424400004
ACH-001765,0.191638779615
ACH-001956,0.221331128158
ACH-001957,-0.139622369492
