,YY1 (7528)
ACH-000939,-0.439622614412
ACH-000941,-0.47828968052599996
ACH-000943,-0.774072891832
ACH-000946,-0.830034371537
ACH-000947,-0.7803820875749999
ACH-000948,-1.13314876316
ACH-000950,-0.839005102166
ACH-000953,-1.0580004914299999
ACH-000957,-0.688384711812
ACH-000958,-0.816104187949
ACH-000960,-0.740123468222
ACH-000963,-0.555091591319
ACH-000968,-0.7964952916019999
ACH-000969,-0.776874040405
ACH-000973,-0.634584707241
ACH-000974,-0.719351863539
ACH-000975,-0.612070685688
ACH-000976,-0.644225060901
ACH-000978,-0.39398501805299996
ACH-000980,-0.717207117235
ACH-000984,-0.639974640178
ACH-000986,-0.900585507116
ACH-000988,-0.651256419325
ACH-000993,-0.9357708842739999
ACH-000994,-0.821627271699
ACH-000996,-0.866057988144
ACH-001001,-0.856621455514
ACH-001020,-0.35135053885
ACH-001028,-0.464650527138
ACH-001031,-0.882276227533
ACH-001038,-0.7386340509379999
ACH-001048,-0.752894301071
ACH-001050,-1.21369612193
ACH-001053,-0.885991153784
ACH-001054,-0.850301603014
ACH-001061,-0.733862061748
ACH-001067,-0.612806721184
ACH-001075,-0.7966266943320001
ACH-001096,-0.8401752153550001
ACH-001128,0.571211463063
ACH-001134,-0.9371063066590001
ACH-001151,-0.45788253639700005
ACH-001163,-0.440977527759
ACH-001164,-1.33742082785
ACH-001173,-0.789548292632
ACH-001183,-0.825839373588
ACH-001184,-0.544224034946
ACH-001190,-0.985049156075
ACH-001192,-0.516907477549
ACH-001193,-0.526046036029
ACH-001196,-1.02727931893
ACH-001197,-0.784471190026
ACH-001205,-0.654277689202
ACH-001211,-0.553398632675
ACH-001212,-0.40464000678499995
ACH-001228,-0.878947396907
ACH-001232,-0.771889569949
ACH-001239,-0.658879256082
ACH-001274,-0.9117326691519999
ACH-001275,-0.8217705553329999
ACH-001277,-1.17057360805
ACH-001278,-0.861474054586
ACH-001280,-1.69838226729
ACH-001283,-0.744781603194
ACH-001289,-0.771456256864
ACH-001295,-0.789928073755
ACH-001300,-0.73083156491
ACH-001301,-1.00029243748
ACH-001302,-1.10020835335
ACH-001303,-0.970870390926
ACH-001306,-0.866700138433
ACH-001318,-0.70955876163
ACH-001322,-0.693031168677
ACH-001328,-0.448691064485
ACH-001332,-0.720478266135
ACH-001333,-1.07707190858
ACH-001336,-0.6049936586169999
ACH-001340,-0.686549489323
ACH-001346,-0.6791951650570001
ACH-001353,-0.726857149501
ACH-001354,-0.914940465551
ACH-001367,-0.806137445003
ACH-001368,-0.8598617363879999
ACH-001374,-0.0576702068511
ACH-001375,-1.1039620227299998
ACH-001377,-0.929581610026
ACH-001380,-0.661636058825
ACH-001391,-0.631156349204
ACH-001407,-0.411101703536
ACH-001408,-0.9450831604819999
ACH-001413,-1.07086337757
ACH-001430,-0.326313580212
ACH-001431,-0.5284402718419999
ACH-001450,-0.902009863678
ACH-001496,-0.519792234101
ACH-001500,-0.7517304384029999
ACH-001521,-1.0587576463500001
ACH-001523,-1.04442614975
ACH-001532,-0.417354107413
ACH-001536,-0.8396355162549999
ACH-001550,-0.0320934794392
ACH-001552,-0.6089614057339999
ACH-001554,-0.725974615046
ACH-001645,-0.8919227340129999
ACH-001654,-0.8624357576
ACH-001715,-0.500469480124
ACH-001735,-0.9189457846920001
ACH-001736,-0.8152235556090001
ACH-001737,-0.717210042379
ACH-001740,-0.949486756457
ACH-001745,-1.1104546154000001
ACH-001750,-0.9806870192739999
ACH-001765,-0.968091994182
ACH-001956,-0.805673573944
ACH-001957,-0.911724665058
