,NCKAP1 (10787)
ACH-000910,-0.424656535564
ACH-000911,-0.535176720449
ACH-000912,-0.773686775933
ACH-000913,-0.7183487013609999
ACH-000915,-0.938619226454
ACH-000916,-0.38768932170299997
ACH-000917,-0.649560838115
ACH-000921,-0.772860434891
ACH-000924,-0.566998169563
ACH-000926,-1.16871737639
ACH-000928,-0.692892071197
ACH-000929,-0.46711606883400003
ACH-000932,-0.183279037917
ACH-000935,-1.26760607076
ACH-000936,-0.7538984622499999
ACH-000937,-0.320755688474
ACH-000938,-0.283809815881
ACH-000939,-0.692485836491
ACH-000941,-0.7536361420219999
ACH-000943,-0.433326023175
ACH-000946,-0.802492798001
ACH-000947,-0.6274921794389999
ACH-000948,-0.8097920113860001
ACH-000950,-0.9031118190590001
ACH-000953,-0.328254583396
ACH-000957,-0.909702862215
ACH-000958,-0.618641629565
ACH-000960,-0.243067864177
ACH-000963,-0.452137470991
ACH-000968,-0.468107575139
ACH-000969,-0.520359569397
ACH-000973,-0.842844074974
ACH-000974,-0.8013847249230001
ACH-000975,-0.613424992611
ACH-000976,-0.773792547076
ACH-000978,-0.333087282128
ACH-000980,-0.41326826057
ACH-000984,-0.809348298051
ACH-000986,-0.805850644922
ACH-000988,-0.8097241965440001
ACH-000993,-0.501300173414
ACH-000994,-0.8845034493970001
ACH-000996,-0.637445742424
ACH-001001,-0.861908549656
ACH-001020,-1.25654973962
ACH-001028,-0.368925335014
ACH-001031,-0.660160804494
ACH-001038,-0.233994599771
ACH-001048,-1.11843787789
ACH-001050,-0.8306742148280001
ACH-001053,-0.689988382003
ACH-001054,-0.777609943461
ACH-001061,-0.6052985331440001
ACH-001067,-0.844107592625
ACH-001075,-0.843161723988
ACH-001096,-0.957381339005
ACH-001128,-1.16122370116
ACH-001134,-0.39220633689
ACH-001151,-0.703881239653
ACH-001163,-0.6722358030140001
ACH-001164,-0.799439791685
ACH-001173,-0.761206778237
ACH-001183,-0.717793428042
ACH-001184,-0.8052860793500001
ACH-001190,-1.11921287392
ACH-001192,-0.609242795678
ACH-001193,-0.288274726502
ACH-001196,-0.39386487335500003
ACH-001197,-0.631659600988
ACH-001205,-1.09238226499
ACH-001211,-1.1362803513200002
ACH-001212,-0.999294638387
ACH-001228,-0.366317833243
ACH-001232,-0.723959993477
ACH-001239,-0.549101033688
ACH-001274,-0.838174401908
ACH-001275,-0.910866086594
ACH-001277,-0.37504774375699995
ACH-001278,-0.802641277418
ACH-001280,-0.642595262834
ACH-001283,-0.280352661642
ACH-001289,-0.38141275835199995
ACH-001295,-0.358935547866
ACH-001300,-0.7177202526340001
ACH-001301,-0.550834879864
ACH-001302,-0.49711620892999997
ACH-001303,-0.662420995665
ACH-001306,0.0595708744422
ACH-001318,-0.5470844204749999
ACH-001322,-0.9405270398919999
ACH-001328,-0.760552405236
ACH-001332,-1.03975562206
ACH-001333,-0.654683096636
ACH-001336,-0.587701295318
ACH-001340,-0.732042661581
ACH-001346,-0.386624620062
ACH-001353,-1.0307013622299999
ACH-001354,-0.709025491426
ACH-001367,-0.672164900277
ACH-001368,-0.189110898207
ACH-001374,-1.25176456114
ACH-001375,-0.762245859286
ACH-001377,-0.527990954147
ACH-001380,-1.14937672259
ACH-001391,-0.8848803090620001
ACH-001407,-0.781919114821
ACH-001408,-0.771777567737
ACH-001413,-0.9489130946780001
ACH-001430,-0.586685566901
ACH-001431,-0.551043316488
ACH-001450,-0.41756935831299996
ACH-001496,-0.53535799185
ACH-001500,-0.8656416851150001
ACH-001521,-0.927440740026
ACH-001523,-0.979982575245
ACH-001532,-0.7457975914720001
ACH-001536,-0.509740364209
ACH-001550,-0.376040675132
ACH-001552,-1.0819971633
ACH-001554,-0.48672614871200004
ACH-001645,-0.09873347207910001
ACH-001654,-0.576570864192
ACH-001715,-0.7706277028730001
ACH-001735,-0.260682694774
ACH-001736,-0.326652813154
ACH-001737,-0.20978071487999997
ACH-001740,-0.737505952869
ACH-001745,-0.47757061657300004
ACH-001750,-0.82824608979
ACH-001765,-0.521943213689
ACH-001956,-0.897083149908
ACH-001957,-0.58551972267
