,ARL8B (55207)
ACH-000366,-0.486292783685
ACH-000368,-0.147210311201
ACH-000374,-0.0844572448968
ACH-000375,-0.199320179302
ACH-000376,-0.11715991316600001
ACH-000381,-0.23418817922899998
ACH-000383,-0.27774697071800003
ACH-000387,-0.091074992719
ACH-000389,-0.23133778268000002
ACH-000390,-0.248416009537
ACH-000393,-0.291884480414
ACH-000395,-0.521658592063
ACH-000397,-0.21662919056899999
ACH-000401,-0.314881673516
ACH-000402,-0.146122004046
ACH-000403,-0.358675203013
ACH-000404,-0.414340875634
ACH-000406,-0.35160284864600005
ACH-000407,-0.111440002225
ACH-000408,-0.30273061497299997
ACH-000410,-0.32035146777199996
ACH-000411,-0.00456883677931
ACH-000414,-0.378957566603
ACH-000415,-0.385049641599
ACH-000416,-0.341901662045
ACH-000420,-0.327099276562
ACH-000421,-0.199046293442
ACH-000424,0.300371255585
ACH-000425,-0.08305387289039999
ACH-000426,-0.136484857862
ACH-000427,-0.37172379912299996
ACH-000433,-0.053567638276500004
ACH-000436,-0.39264050268600004
ACH-000444,-0.347117729168
ACH-000445,-0.156064093967
ACH-000448,-0.170688308369
ACH-000450,-0.630356926997
ACH-000452,-0.10506328130100001
ACH-000454,-0.400213388667
ACH-000458,-0.318085071974
ACH-000459,-0.6373880112479999
ACH-000460,-0.213958055171
ACH-000461,-0.5605125353029999
ACH-000463,-0.108802464979
ACH-000464,-0.621778463711
ACH-000466,-0.0783273039436
ACH-000467,-0.230801733521
ACH-000468,-0.115445304576
ACH-000469,-0.345737764307
ACH-000470,-0.5262202487259999
ACH-000471,-0.0837559571497
ACH-000472,-0.24659041838100001
ACH-000473,-0.11347428488500001
ACH-000475,-0.245797926602
ACH-000476,-0.275059062892
ACH-000477,-0.41429238559799997
ACH-000480,-0.0100676912341
ACH-000481,-0.24549287947700002
ACH-000483,-0.41591508575900005
ACH-000484,-0.429330453147
ACH-000485,-0.5095890450399999
ACH-000486,-0.104629582731
ACH-000487,-0.28466503798099996
ACH-000488,-0.149945110217
ACH-000490,-0.283006663446
ACH-000491,-0.334496812189
ACH-000495,-0.452417811604
ACH-000496,-0.5291095902849999
ACH-000499,-0.14373537131300002
ACH-000500,0.0937447793357
ACH-000502,-0.273320164308
ACH-000503,-0.241139611789
ACH-000505,-0.161516040943
ACH-000507,-0.5447416102889999
ACH-000510,-0.27155635571
ACH-000511,-0.232199205588
ACH-000512,-0.333344121517
ACH-000516,-0.220287309103
ACH-000517,-0.299775618286
ACH-000518,-0.0278545908538
ACH-000520,-0.24808808128600002
ACH-000521,-0.24190920772399999
ACH-000522,-0.357751944537
ACH-000524,-0.213031171547
ACH-000527,-0.316959071705
ACH-000528,-0.189363729239
ACH-000537,-0.443836997479
ACH-000541,-0.644875093979
ACH-000542,-0.365917800402
ACH-000544,-0.34262412155599997
ACH-000545,-0.139587680764
ACH-000547,-0.351390377174
ACH-000548,-0.491484921827
ACH-000549,-0.356225294493
ACH-000550,-0.515585631215
ACH-000552,-0.311255947321
ACH-000556,-0.21200867641100002
ACH-000557,-0.5477030164660001
ACH-000570,0.13697541675799998
ACH-000571,-0.41177592704800003
ACH-000573,-0.249882621325
ACH-000576,-0.308319068407
ACH-000580,-0.327900863642
ACH-000584,-0.071222017009
ACH-000585,-0.173430479569
ACH-000588,-0.368490055359
ACH-000589,-0.190613926247
ACH-000591,-0.09496328174270001
ACH-000593,-0.332987074875
ACH-000600,0.101618049535
ACH-000601,-0.132696887595
ACH-000604,-0.346386341795
ACH-000605,-0.43703648347499996
ACH-000606,-0.17157985950500002
ACH-000608,-0.301139807092
ACH-000614,-0.286677462538
ACH-000616,-0.274888222018
ACH-000618,-0.175512131625
ACH-000619,-0.180095234553
ACH-000620,-0.507671831401
ACH-000621,-0.36300227255
ACH-000622,0.147510803952
ACH-000623,-0.0371431366173
ACH-000624,-0.14107011810999998
ACH-000627,-0.362716774357
ACH-000630,-0.403174853829
ACH-000632,-0.13383914448200002
ACH-000633,-0.310447238823
ACH-000637,-0.0254456267032
ACH-000638,-0.337856665387
ACH-000646,-0.266486878163
ACH-000647,-0.154634975708
ACH-000648,-0.046233749803400004
ACH-000649,-0.55611873397
ACH-000651,-0.09471877626110001
ACH-000652,-0.310590062748
ACH-000653,-0.39225204472400005
ACH-000657,-0.338823157421
ACH-000658,-0.626270519724
ACH-000661,-0.323037881234
ACH-000662,-0.794757762909
ACH-000663,-0.271420000924
ACH-000665,-0.09066567855810001
ACH-000671,-0.8039586782989999
ACH-000673,-0.269906114529
ACH-000676,-0.209651139439
ACH-000677,-0.0594554700535
ACH-000681,-0.157013535767
ACH-000682,-0.41029135158
ACH-000683,-0.19495298745
ACH-000684,-0.42562277910400004
ACH-000688,-0.48347411563500003
ACH-000693,-0.265304836954
ACH-000694,-0.17068304273200002
ACH-000695,-0.354102168485
ACH-000696,-0.161237059823
ACH-000697,-0.41359747516400003
ACH-000699,-0.363065747957
ACH-000701,-0.166841217179
ACH-000706,-0.0369865903701
ACH-000711,-0.288329015717
ACH-000713,-0.644575958797
ACH-000714,-0.34853639663
ACH-000718,-0.535712352988
ACH-000720,-0.303167066168
ACH-000721,-0.391921640828
ACH-000724,-0.118809830842
ACH-000725,-0.279484994675
ACH-000732,-0.26554237780900003
ACH-000734,-0.28429434605799997
ACH-000735,-0.328830453526
ACH-000736,-0.348222887232
ACH-000738,-0.28824602245000003
ACH-000746,-0.265686248671
ACH-000747,-0.0825091822634
ACH-000748,-0.10029778676300001
ACH-000753,-0.39066693425
ACH-000756,-0.116922569943
ACH-000757,-0.214537413849
ACH-000758,-0.187184160365
ACH-000760,-0.296814782268
ACH-000763,-0.49925788492299994
ACH-000764,-0.258291131607
ACH-000765,-0.36600581323
ACH-000766,-0.508669105185
ACH-000767,-0.277313484405
ACH-000768,-0.335803622293
ACH-000769,-0.24541481653299999
ACH-000770,-0.539150261023
ACH-000771,-0.21849223964
ACH-000773,-0.324904978284
ACH-000776,-0.321628858294
ACH-000777,-0.0800272733867
ACH-000778,-0.306001526652
ACH-000781,-0.0392599498041
ACH-000782,-0.207405181443
ACH-000783,-0.172876536574
ACH-000784,-0.142142210284
ACH-000785,-0.16254256838
ACH-000787,-0.269405550627
ACH-000788,-0.22144999293099998
ACH-000791,-0.25091950605999996
ACH-000792,-0.6437933989810001
ACH-000794,-0.47895775662699996
ACH-000796,-0.508937999294
ACH-000799,-0.06818545019019999
ACH-000800,-0.043901811616099996
ACH-000802,-0.319361472594
ACH-000804,-0.25244627278799997
ACH-000805,-0.428874500739
ACH-000809,-0.424611752767
ACH-000810,-0.237699921035
ACH-000811,-0.238556670112
ACH-000817,-0.219929100289
ACH-000819,-0.229819199483
ACH-000820,0.0924512140711
ACH-000821,-0.34428848689999997
ACH-000822,-0.512955736579
ACH-000823,-0.28644422524700003
ACH-000824,-0.188569684938
ACH-000827,-0.203791686604
ACH-000829,-0.667669512575
ACH-000831,-0.12281238166899999
ACH-000832,-0.261535766109
ACH-000833,-0.673029806182
ACH-000834,-0.246351091868
ACH-000835,-0.313916905113
ACH-000836,-0.309090032657
ACH-000837,-0.19901771615699998
ACH-000838,-0.30276811449499996
ACH-000839,-0.300661016041
ACH-000840,-0.123950139362
ACH-000841,-0.537118142868
ACH-000843,-0.20481902180199998
ACH-000846,-0.183921118202
ACH-000847,-0.44228686590099997
ACH-000848,-0.298198534113
ACH-000849,-0.243530136316
ACH-000851,-0.23972154937600001
ACH-000855,-0.22884668585
ACH-000856,-0.44458590423199995
ACH-000858,-0.28121034016999996
ACH-000859,-0.0481803974171
ACH-000861,-0.050904206645800004
ACH-000862,-0.242504936408
ACH-000865,-0.207822138968
ACH-000866,-0.163681237178
ACH-000867,-0.089091159306
ACH-000869,-0.28147262569000003
ACH-000872,-0.175634757737
ACH-000873,-0.17535098594300003
ACH-000876,-0.20464219108800003
ACH-000878,-0.164824867037
ACH-000880,-0.016752364142
ACH-000881,-0.19801773919799998
ACH-000882,-0.44622270467200004
ACH-000884,0.161585666318
ACH-000885,-0.303998163674
ACH-000887,-0.328839328162
ACH-000888,-0.158433005186
ACH-000889,-0.601186665282
ACH-000890,-0.560839843426
ACH-000896,-0.191024585978
ACH-000898,-0.324251228239
ACH-000900,-0.09316411015149999
ACH-000901,-0.127092901284
ACH-000905,-0.0578502624313
ACH-000906,-0.189940672544
ACH-000907,-0.502391962241
ACH-000910,-0.443563543752
ACH-000911,-0.201041977181
ACH-000912,-0.06552621662460001
ACH-000913,-0.406150844251
ACH-000915,-0.47266961229500004
ACH-000916,-0.43643671923699995
ACH-000917,-0.158557736212
ACH-000921,-0.32951627086199997
ACH-000924,-0.258241853937
ACH-000926,-0.37619558010799997
ACH-000928,-0.135613956543
ACH-000929,-0.413968469595
ACH-000932,-0.048676501429699995
ACH-000935,-0.46563451617299995
ACH-000936,-0.117168321627
ACH-000937,-0.339087494257
ACH-000938,-0.190546660227
ACH-000939,-0.0884535938992
ACH-000941,-0.23225204746300002
ACH-000943,-0.0650877460533
ACH-000946,-0.221421154093
ACH-000947,-0.15523405483799999
ACH-000948,-0.20659823427299998
ACH-000950,-0.401260776234
ACH-000953,-0.366912686353
ACH-000957,-0.209850364716
ACH-000958,-0.190825492058
ACH-000960,-0.129990438683
ACH-000963,0.0322720865917
ACH-000968,-0.365052353827
ACH-000969,-0.217837408546
ACH-000973,-0.160454237969
ACH-000974,-0.117809272555
ACH-000975,-0.37189378033200005
ACH-000976,-0.303550051777
ACH-000978,0.0207345223103
ACH-000980,-0.181279678915
ACH-000984,-0.18677998263300002
ACH-000986,-0.49579099608599997
ACH-000988,-0.21560177949499998
ACH-000993,-0.10429975436899999
ACH-000994,-0.35907081750799996
ACH-000996,-0.215398755842
ACH-001001,-0.33673850655000004
ACH-001020,-0.35662697910499996
ACH-001028,-0.28404391339699997
ACH-001031,-0.298632771581
ACH-001038,-0.16543718351199999
ACH-001048,-0.310740237586
ACH-001050,-0.616532497332
ACH-001053,-0.176835689994
ACH-001054,-0.300765713879
ACH-001061,-0.243083598066
ACH-001067,-0.263585212174
ACH-001075,-0.185028410825
ACH-001096,-0.236399375396
ACH-001128,-0.343311312923
ACH-001134,-0.35088208114200004
ACH-001151,-0.33939135119900005
ACH-001163,-0.0299968567946
ACH-001164,-0.34505022117299994
ACH-001173,-0.167944633081
ACH-001183,-0.129627506862
ACH-001184,-0.507548231571
ACH-001190,-0.649966207718
ACH-001192,-0.0801157914238
ACH-001193,-0.506981823945
ACH-001196,-0.16116173074999998
ACH-001197,-0.16198819629
ACH-001205,-0.373906936857
ACH-001211,-0.555810324354
ACH-001212,-0.14741326086200002
ACH-001228,-0.22880306453899998
ACH-001232,-0.220047055577
ACH-001239,-0.127925784715
ACH-001274,-0.105155764389
ACH-001275,-0.524363484568
ACH-001277,-0.211046018839
ACH-001278,-0.435902790244
ACH-001280,-0.686481761067
ACH-001283,-0.162250190861
ACH-001289,0.027120503866599997
ACH-001295,-0.11406165511199999
ACH-001300,-0.318601552405
ACH-001301,-0.08762679868110002
ACH-001302,-0.0631982512244
ACH-001303,-0.281102744577
ACH-001306,-0.211893707314
ACH-001318,-0.167351941676
ACH-001322,-0.171693346783
ACH-001328,-0.22234151671
ACH-001332,-0.384981569847
ACH-001333,-0.07821034521810001
ACH-001336,-0.308995167184
ACH-001340,-0.255615924738
ACH-001346,-0.294119946776
ACH-001353,-0.199739055559
ACH-001354,-0.016766323046799998
ACH-001367,-0.466087385198
ACH-001368,-0.1939234289
ACH-001374,-0.0683681426447
ACH-001375,-0.30813704650699997
ACH-001377,-0.264770132624
ACH-001380,-0.306462567186
ACH-001391,-0.449596168054
ACH-001407,-0.118208017048
ACH-001408,-0.33709623796300003
ACH-001413,-0.0656253717223
ACH-001430,-0.390512935179
ACH-001431,-0.255775992063
ACH-001450,0.0139030386343
ACH-001496,-0.232289260223
ACH-001500,-0.487427803766
ACH-001521,-0.268928579133
ACH-001523,-0.517602654605
ACH-001532,-0.37265821652500003
ACH-001536,-0.41939199445
ACH-001550,-0.24184946552900002
ACH-001552,-0.117123050516
ACH-001554,-0.671358841725
ACH-001645,-0.06649356748560001
ACH-001654,-0.277165708664
ACH-001715,-0.333693735394
ACH-001735,-0.289053782456
ACH-001736,-0.421015527095
ACH-001737,-0.58434906633
ACH-001740,-0.41677128757
ACH-001745,-0.35964136673
ACH-001750,-0.09536574311189999
ACH-001765,-0.306266389925
ACH-001956,-0.403150786289
ACH-001957,-0.35285382920599995
