,GPAA1 (8733)
ACH-000591,0.0165513904404
ACH-000593,-0.37717028846999995
ACH-000600,-0.478260720823
ACH-000601,-0.198570471802
ACH-000604,-0.355134776148
ACH-000605,-0.270553550416
ACH-000606,-0.133323412378
ACH-000608,-0.0800828778878
ACH-000614,-0.240458716376
ACH-000616,0.0184228199727
ACH-000618,-0.135779119081
ACH-000619,-0.314819948169
ACH-000620,-0.616559301539
ACH-000621,-0.14008526184800002
ACH-000622,-0.189886610666
ACH-000623,0.0281118270059
ACH-000624,-0.0116064689893
ACH-000627,-0.151197120893
ACH-000630,-0.466922198388
ACH-000632,-0.40863999358099995
ACH-000633,-0.24292163001800002
ACH-000637,-0.28752487138599997
ACH-000638,0.031838974137300004
ACH-000646,-0.5671425074399999
ACH-000647,-0.331017104981
ACH-000648,-0.317479186725
ACH-000649,-0.256201996921
ACH-000651,-0.09048190791760001
ACH-000652,-0.40797446321599995
ACH-000653,-0.40713310233800004
ACH-000657,-0.24109085203699998
ACH-000658,-0.777012394433
ACH-000661,0.0480395164842
ACH-000662,-0.28368108575199996
ACH-000663,-0.282525635933
ACH-000665,-0.0667375216893
ACH-000671,-0.621319142032
ACH-000673,-0.038019253107500005
ACH-000676,0.0762993151591
ACH-000677,-0.205011717372
ACH-000681,-0.42328852580799997
ACH-000682,-0.204590307749
ACH-000683,-0.376289674805
ACH-000684,-0.326240349861
ACH-000688,-0.021887586758900002
ACH-000693,-0.134411966455
ACH-000694,0.06838200571240001
ACH-000695,-0.22686022940699999
ACH-000696,-0.18256437479
ACH-000697,-0.663293786385
ACH-000699,-0.237502897615
ACH-000701,-0.249789630837
ACH-000706,-0.270761946886
ACH-000711,-0.06882312488530001
ACH-000713,-0.0562010911434
ACH-000714,0.128399935139
ACH-000718,-0.196965173847
ACH-000720,-0.07076450665739999
ACH-000721,-0.10513861560900001
ACH-000724,-0.252200146556
ACH-000725,-0.07128135821449999
ACH-000732,-0.196381432627
ACH-000734,-0.221378824301
ACH-000735,0.0516547251886
ACH-000736,-0.026567497168000002
ACH-000738,-0.292734669662
ACH-000746,-0.08021165922489999
ACH-000747,-0.00504981501929
ACH-000748,-0.119066795298
ACH-000753,-0.295969694029
ACH-000756,-0.29059376619399996
ACH-000757,-0.091649269889
ACH-000758,-0.147338246731
ACH-000760,0.06523602033340001
ACH-000763,-0.182072712874
ACH-000764,-0.239801265002
ACH-000765,-0.203436226637
ACH-000766,-0.226153789445
ACH-000767,-0.344918453535
ACH-000768,-0.230289993424
ACH-000769,-0.22534577169300002
ACH-000770,-0.104091715548
ACH-000771,-0.401171624865
ACH-000773,-0.10737339567500001
ACH-000776,-0.175075376774
ACH-000777,-0.17416559220199998
ACH-000778,-0.09361949314899999
ACH-000781,-0.221150628341
ACH-000782,-0.23183219421999998
ACH-000783,-0.496171439858
ACH-000784,0.0550434959531
ACH-000785,-0.219003812599
ACH-000787,-0.15514772355999998
ACH-000788,-0.011937375321299999
ACH-000791,0.041522217569499996
ACH-000792,-0.181013322355
ACH-000794,-0.209676256986
ACH-000796,-0.21536132729600002
ACH-000799,-0.27383993583
ACH-000800,-0.11622497395999999
ACH-000802,-0.011632830532200001
ACH-000804,-0.0173458080159
ACH-000805,0.0661519503118
ACH-000809,-0.40020084489299995
ACH-000810,0.044137839057499996
ACH-000811,-0.354233849369
ACH-000817,-0.130968987872
ACH-000819,-0.0719813940255
ACH-000820,-0.585464342934
ACH-000821,-0.0486697530851
ACH-000822,-0.018882587143
ACH-000823,-0.8232881285250001
ACH-000824,-0.302000339251
ACH-000827,-0.131927999032
ACH-000829,-0.24540554594900002
ACH-000831,0.0169779914491
ACH-000832,-0.110209015613
ACH-000833,-0.1684681482
ACH-000834,-0.371600440197
ACH-000835,-0.17228578948399997
ACH-000836,-0.29892980777899997
ACH-000837,-0.23703274224100002
ACH-000838,-0.11334553986700001
ACH-000839,-0.386907104264
ACH-000840,-0.281257191059
ACH-000841,-0.13958691111
ACH-000843,0.0552450916995
ACH-000846,-0.280136683642
ACH-000847,-0.255515915084
ACH-000848,-0.161575068507
ACH-000849,-0.338362487344
ACH-000851,-0.0918268055588
ACH-000855,-0.289783742384
ACH-000856,-0.26101661431400003
ACH-000858,0.18242077640299997
ACH-000859,-0.275458127836
ACH-000861,-0.0558770001401
ACH-000862,-0.122253066662
ACH-000865,-0.106020664746
ACH-000866,-0.135466835455
ACH-000867,-0.0264675639977
ACH-000869,-0.157581536345
ACH-000872,-0.2950431208
ACH-000873,-0.20650369617
ACH-000876,0.0366689078918
ACH-000878,-0.409859484777
ACH-000880,-0.7848851317209999
ACH-000881,-0.24227874708299998
ACH-000882,0.0148851244753
ACH-000884,-0.177861756327
ACH-000885,-0.564871583585
ACH-000887,-0.22626069158700002
ACH-000888,-0.282359016412
ACH-000889,0.06822634439130001
ACH-000890,-0.14054891054000002
ACH-000896,-0.0583922911283
ACH-000898,-0.16618707263000002
ACH-000900,-0.332080238968
ACH-000901,-0.12062254052000002
ACH-000905,-0.253610015894
ACH-000906,-0.10985403577
ACH-000907,-0.005573254316
ACH-000910,-0.315104802333
ACH-000911,-0.149489724172
ACH-000912,-0.0527507692349
ACH-000913,-0.31256652071999996
ACH-000915,-0.14105792555500002
ACH-000916,-0.415940533785
ACH-000917,-0.18501379136399998
ACH-000921,-0.118283821612
ACH-000924,-0.114042987195
ACH-000926,-0.21355230816
ACH-000928,-0.0242620413617
ACH-000929,-0.237507436173
ACH-000932,-0.15560906395
ACH-000935,-0.015812488235299998
ACH-000936,-0.127459943823
ACH-000937,0.0868656479
ACH-000938,-0.156087970758
ACH-000939,-0.160725847458
ACH-000941,-0.09207192399839999
ACH-000943,-0.22295305295
ACH-000946,-0.146862692193
ACH-000947,-0.123978025002
ACH-000948,-0.20937619494399998
ACH-000950,-0.267501795425
ACH-000953,0.032618954597
ACH-000957,-0.0188686566826
ACH-000958,0.042668795510599995
ACH-000960,-0.07941787217139999
ACH-000963,-0.118819222803
ACH-000968,-0.220442007955
ACH-000969,-0.223375388192
ACH-000973,0.08472060480890001
ACH-000974,-0.298962290934
ACH-000975,-0.198584767963
ACH-000976,-0.38130073797700004
ACH-000978,0.697666511806
ACH-000980,-0.156532470593
ACH-000984,-0.11093621896
ACH-000986,-0.134918317015
ACH-000988,-0.22781553341299998
ACH-000993,-0.16959524234999998
ACH-000994,-0.169058760264
ACH-000996,-0.0647256943762
ACH-001001,-0.231430867501
ACH-001020,-0.264907390671
ACH-001028,-0.12607348793099998
ACH-001031,-0.073035077358
ACH-001038,-0.21886039766100002
ACH-001048,-0.378034097267
ACH-001050,-0.192898071297
ACH-001053,-0.5759660617819999
ACH-001054,0.0615213913159
ACH-001061,-0.25681353346200003
ACH-001067,-0.338863993575
ACH-001075,-0.0791817265878
ACH-001096,-0.11015557949000002
ACH-001128,0.310514223958
ACH-001134,-0.0854597155325
ACH-001151,-0.485475325131
ACH-001163,-0.19595081791700003
ACH-001164,-0.240440926747
ACH-001173,-0.121241618958
ACH-001183,-0.456173211358
ACH-001184,0.061890937797
ACH-001190,-0.149615436895
ACH-001192,-0.11498666978199999
ACH-001193,-0.281507938823
ACH-001196,-0.15141727858100001
ACH-001197,-0.09789621939130001
ACH-001205,-0.374531796697
ACH-001211,-0.346508014746
ACH-001212,-0.0648521593126
ACH-001228,-0.170071245643
ACH-001232,-0.05529427711130001
ACH-001239,-0.34348138357
ACH-001274,-0.237773780218
ACH-001275,-0.279170474958
ACH-001277,-0.326724013731
ACH-001278,-0.139972893928
ACH-001280,-0.0853571517822
ACH-001283,-0.191980497912
ACH-001289,-0.0919999037853
ACH-001295,-0.027939386398900003
ACH-001300,-0.124559047968
ACH-001301,-0.00628088513434
ACH-001302,-0.17210186232000002
ACH-001303,-0.05961513444759999
ACH-001306,-0.128452418885
ACH-001318,-0.10907063829000002
ACH-001322,-0.421746522933
ACH-001328,-0.318717768779
ACH-001332,-0.296011505575
ACH-001333,-0.0292940879932
ACH-001336,0.00130353611196
ACH-001340,-0.107124262347
ACH-001346,0.0691499638417
ACH-001353,-0.36820519050300005
ACH-001354,0.121231342606
ACH-001367,-0.22480193955699998
ACH-001368,-0.24027879570900001
ACH-001374,-0.11954754167300001
ACH-001375,-0.142426094714
ACH-001377,-0.0832641633711
ACH-001380,-0.438456454198
ACH-001391,-0.48299694994599995
ACH-001407,-0.0662341914322
ACH-001408,-0.155804733586
ACH-001413,-0.275599149372
ACH-001430,-0.226763245005
ACH-001431,-0.278536842615
ACH-001450,-0.143295622087
ACH-001496,-0.233967841734
ACH-001500,-0.24871725443599998
ACH-001521,-0.053936134132000005
ACH-001523,-0.187936823522
ACH-001532,-0.151705748457
ACH-001536,-0.407567717037
ACH-001550,-0.013349522484600002
ACH-001552,-0.22784135601599997
ACH-001554,-0.0524078654428
ACH-001645,-0.0725368540131
ACH-001654,-0.17921197962000002
ACH-001715,-0.127881193605
ACH-001735,-0.0322678259737
ACH-001736,-0.0156994384322
ACH-001737,-0.0285986551249
ACH-001740,0.0130283975262
ACH-001745,-0.17015422723200002
ACH-001750,-0.23953010712499997
ACH-001765,-0.19988383850699998
ACH-001956,-0.24431679030900003
ACH-001957,-0.400153645648
