,RPL7A (6130)
ACH-000277,-1.46022023434
ACH-000278,-1.36354632508
ACH-000279,-1.4984360424599998
ACH-000280,-1.44651074107
ACH-000281,-1.25248213709
ACH-000288,-1.45913485492
ACH-000291,-1.23330105375
ACH-000293,-1.4784870560699999
ACH-000294,-1.6903093690900002
ACH-000295,-1.42636560277
ACH-000296,-1.46465264916
ACH-000302,-1.6960384229700003
ACH-000304,-1.40824163368
ACH-000307,-1.24006678389
ACH-000308,-1.56446186727
ACH-000310,-1.48462937058
ACH-000311,-1.43205028
ACH-000312,-1.26304776282
ACH-000315,-1.3679438304499998
ACH-000316,-1.50716716535
ACH-000317,-1.30907386766
ACH-000318,-1.2292282979200002
ACH-000319,-1.3556867160100001
ACH-000320,-1.15774234203
ACH-000322,-1.50878006965
ACH-000323,-1.16653464951
ACH-000324,-1.4365166675299998
ACH-000329,-1.57566541683
ACH-000330,-1.29300884798
ACH-000331,-1.41603680745
ACH-000332,-1.21313267991
ACH-000334,-1.8978605452200001
ACH-000335,-1.17901449286
ACH-000336,-1.1347903718899999
ACH-000337,-1.3396753634
ACH-000339,-1.30675801495
ACH-000341,-1.77741417518
ACH-000348,-1.58671641725
ACH-000350,-1.4681341679299997
ACH-000352,-1.4171201654199999
ACH-000356,-1.0455650270999999
ACH-000361,-1.31945407866
ACH-000362,-1.5300887459999999
ACH-000363,-1.65052378197
ACH-000364,-1.4477918689700002
ACH-000365,-1.30201311701
ACH-000366,-1.24910418693
ACH-000368,-1.31102991617
ACH-000374,-1.37979555106
ACH-000375,-1.4188480761700002
ACH-000376,-1.7527023467299998
ACH-000381,-1.4792823279799998
ACH-000383,-1.5535939615600003
ACH-000387,-1.62901449384
ACH-000389,-1.4049560895299997
ACH-000390,-1.4648044787999999
ACH-000393,-1.60992189486
ACH-000395,-1.5450249547100001
ACH-000397,-1.18281693595
ACH-000401,-1.17836744992
ACH-000402,-1.6100225595
ACH-000403,-1.56192558965
ACH-000404,-1.20658770187
ACH-000406,-1.5328943605
ACH-000407,-1.29070812515
ACH-000408,-1.10586981933
ACH-000410,-1.45211876571
ACH-000411,-1.43026499789
ACH-000414,-1.59131903258
ACH-000415,-1.25887232968
ACH-000416,-1.3918728052
ACH-000420,-1.6155976223100001
ACH-000421,-1.45823645931
ACH-000424,-1.44121820184
ACH-000425,-1.50247839396
ACH-000426,-1.58590405885
ACH-000427,-1.20087352604
ACH-000433,-1.8192200887
ACH-000436,-1.3997835787700001
ACH-000444,-1.1344974079799999
ACH-000445,-1.03256651422
ACH-000448,-1.52279518859
ACH-000450,-1.78769951283
ACH-000452,-1.19599214059
ACH-000454,-1.00362180096
ACH-000458,-1.17095046108
ACH-000459,-1.34479301093
ACH-000460,-1.28841852249
ACH-000461,-1.28867462548
ACH-000463,-1.2767987863899999
ACH-000464,-1.5074177636000001
ACH-000466,-1.35395921599
ACH-000467,-1.35619554455
ACH-000468,-1.07899322824
ACH-000469,-1.29480593288
ACH-000470,-1.54535594502
ACH-000471,-1.38542541212
ACH-000472,-1.51553494307
ACH-000473,-1.3035337428899998
ACH-000475,-1.4906786555000002
ACH-000476,-1.4131262413299999
ACH-000477,-2.39776233423
ACH-000480,-1.36606174708
ACH-000481,-1.68397299071
ACH-000483,-1.80447457645
ACH-000484,-1.4812900207100002
ACH-000485,-1.51022526841
ACH-000486,-1.4015913184
ACH-000487,-1.4168825590600003
ACH-000488,-1.32299175162
ACH-000490,-1.34019350639
ACH-000491,-1.4425378821000001
ACH-000495,-1.3096438044
ACH-000496,-1.27844978822
ACH-000499,-1.14825453117
ACH-000500,-1.8897342041900003
ACH-000502,-1.3918291631900002
ACH-000503,-1.4090887907799998
ACH-000505,-1.4395601677399998
ACH-000507,-1.30177141748
ACH-000510,-1.36040715751
ACH-000511,-1.25576439601
ACH-000512,-1.15528580685
ACH-000516,-1.43352822646
ACH-000517,-1.55379748951
ACH-000518,-1.4213284146899998
ACH-000520,-1.38725727153
ACH-000521,-1.25395517558
ACH-000522,-1.41087899268
ACH-000524,-1.6005249515399997
ACH-000527,-1.54941950801
ACH-000528,-1.22378536559
ACH-000537,-1.16623266521
ACH-000541,-1.5713206420299999
ACH-000542,-1.30824599967
ACH-000544,-1.1352184962899998
ACH-000545,-1.05232416769
ACH-000547,-1.22532678138
ACH-000548,-1.24525896145
ACH-000549,-1.18475838067
ACH-000550,-1.15597311168
ACH-000552,-1.4045956283899999
ACH-000556,-1.35326506634
ACH-000557,-1.73533692035
ACH-000570,-1.6281965364500002
ACH-000571,-2.0118078717200003
ACH-000573,-1.41662359581
ACH-000576,-1.45341807665
ACH-000580,-1.4688524474000002
ACH-000584,-1.46502795431
ACH-000585,-1.34166658041
ACH-000588,-1.38865255222
ACH-000589,-1.56231726561
ACH-000591,-1.05268424792
ACH-000593,-1.3169209929
ACH-000600,-1.63003141713
ACH-000601,-1.2754522301
ACH-000604,-1.2685886018799999
ACH-000605,-1.6026918458500001
ACH-000606,-1.2154663482899999
ACH-000608,-2.19282575271
ACH-000614,-1.69561959295
ACH-000616,-1.37552244834
ACH-000618,-1.3110527113700001
ACH-000619,-1.5013766496899998
ACH-000620,-1.2776521263299998
ACH-000621,-1.6524886307100002
ACH-000622,-1.23255105234
ACH-000623,-1.38568170671
ACH-000624,-1.4177808675799999
ACH-000627,-1.44098647809
ACH-000630,-1.19119228859
ACH-000632,-1.2365803610100001
ACH-000633,-1.5345957899
ACH-000637,-1.19691841805
ACH-000638,-1.51629531091
ACH-000646,-1.67539133314
ACH-000647,-1.4612332567
ACH-000648,-1.4855091862399998
ACH-000649,-1.2693216747
ACH-000651,-1.36952307217
ACH-000652,-1.66816645
ACH-000653,-1.6442276805
ACH-000657,-1.48422392815
ACH-000658,-1.45664711428
ACH-000661,-1.7732941725
ACH-000662,-1.50708471697
ACH-000663,-1.61212667266
ACH-000665,-1.10600617844
ACH-000671,-1.44881954706
ACH-000673,-1.09412053506
ACH-000676,-1.37811908528
ACH-000677,-1.9528823486099998
ACH-000681,-1.4982010330700002
ACH-000682,-1.28403177704
ACH-000683,-1.4351262528400002
ACH-000684,-1.45005287435
ACH-000688,-0.646425379443
ACH-000693,-1.29990922974
ACH-000694,-0.914326981396
ACH-000695,-1.3917272878600002
ACH-000696,-1.34811903685
ACH-000697,-1.36044592248
ACH-000699,-1.2061873491600001
ACH-000701,-1.3851075015799998
ACH-000706,-1.38073033167
ACH-000711,-1.40444512546
ACH-000713,-1.27518540649
ACH-000714,-1.40013890637
ACH-000718,-1.6531261628
ACH-000720,-1.26120862653
ACH-000721,-1.40947465606
ACH-000724,-1.13996199832
ACH-000725,-1.6131884202899998
ACH-000732,-1.4621786490900002
ACH-000734,-1.32170689279
ACH-000735,-1.28923213007
ACH-000736,-1.59730033902
ACH-000738,-1.2270778474600001
ACH-000746,-1.42490235961
ACH-000747,-1.3796034102599999
ACH-000748,-1.17572386392
ACH-000753,-1.31190367532
ACH-000756,-1.47588510018
ACH-000757,-1.7374035438
ACH-000758,-1.3850125127500001
ACH-000760,-1.17916782271
ACH-000763,-1.30216029018
ACH-000764,-1.0289677107100001
ACH-000765,-1.46813418264
ACH-000766,-1.40722341116
ACH-000767,-1.66860239397
ACH-000768,-1.19102915726
ACH-000769,-1.4959698350400001
ACH-000770,-1.37175686339
ACH-000771,-1.20667577714
ACH-000773,-1.4969713450600002
ACH-000776,-1.3196720290700001
ACH-000777,-1.3339395369
ACH-000778,-1.18227487528
ACH-000781,-1.3899555805700001
ACH-000782,-1.61891098584
ACH-000783,-1.4311033556600001
ACH-000784,-1.52215750667
ACH-000785,-1.62039854132
ACH-000787,-1.25566991111
ACH-000788,-1.43309126016
ACH-000791,-1.43564148029
ACH-000792,-1.3637766258000001
ACH-000794,-0.9955537040829999
ACH-000796,-1.2993128818700002
ACH-000799,-1.12503284805
ACH-000800,-1.37013661387
ACH-000802,-1.20304435604
ACH-000804,-1.57623924438
ACH-000805,-1.33248878234
ACH-000809,-1.17516927556
ACH-000810,-1.41839274179
ACH-000811,-1.50799596669
ACH-000817,-1.5062863848899999
ACH-000819,-1.38817986099
ACH-000820,-1.0744476327299999
ACH-000821,-1.71182694015
ACH-000822,-1.7640946732
ACH-000823,-1.4750094067700001
ACH-000824,-1.41857215914
ACH-000827,-1.48341610568
ACH-000829,-1.4153906741600002
ACH-000831,-1.5007724959600002
ACH-000832,-1.3831143376
ACH-000833,-1.07901358201
ACH-000834,-1.43752862008
ACH-000835,-1.5997714344100002
ACH-000836,-1.3439926158500002
ACH-000837,-1.3721168955200003
ACH-000838,-1.7408764212799999
ACH-000839,-1.55467857974
ACH-000840,-1.6621151672
ACH-000841,-1.22736301563
ACH-000843,-1.47452418749
ACH-000846,-1.35609766641
ACH-000847,-1.0472018369299998
ACH-000848,-1.15665529021
ACH-000849,-1.51667052039
ACH-000851,-1.31462507565
ACH-000855,-1.70388860438
ACH-000856,-1.40408233286
ACH-000858,-1.3545221971599999
ACH-000859,-1.02504208077
ACH-000861,-1.59672237987
ACH-000862,-1.2939155064499999
ACH-000865,-1.3434280740200002
ACH-000866,-1.42843883977
ACH-000867,-1.27948638094
ACH-000869,-1.27191398892
ACH-000872,-1.27877536644
ACH-000873,-1.6149124123299998
ACH-000876,-1.6484795762399997
ACH-000878,-1.1660352385200001
ACH-000880,-1.5668890052200002
ACH-000881,-1.42470435201
ACH-000882,-1.4651688034700001
ACH-000884,-1.35959561126
ACH-000885,-1.54411828433
ACH-000887,-1.4284041870200002
ACH-000888,-1.4382975846500001
ACH-000889,-1.3131214305399999
ACH-000890,-1.19520936662
ACH-000896,-1.4657381910799998
ACH-000898,-1.41333394025
ACH-000900,-1.26663091916
ACH-000901,-1.4514718966
ACH-000905,-1.2089679827500002
ACH-000906,-1.24962296691
ACH-000907,-1.38538903791
ACH-000910,-1.53145979507
ACH-000911,-1.38414562994
ACH-000912,-1.2219260141600001
ACH-000913,-1.45039449416
ACH-000915,-1.47794412009
ACH-000916,-1.7093724794
ACH-000917,-1.23470465648
ACH-000921,-1.46799769139
ACH-000924,-1.3143859025
ACH-000926,-1.57483282038
ACH-000928,-1.27631262936
ACH-000929,-1.4353672226299998
ACH-000932,-1.5938948762600003
ACH-000935,-1.3717122815
ACH-000936,-1.4154064922299998
ACH-000937,-1.6088323952899999
ACH-000938,-1.6026854186300001
ACH-000939,-1.62277522491
ACH-000941,-1.4577675945
ACH-000943,-1.50604176005
ACH-000946,-1.20520027442
ACH-000947,-1.43147507424
ACH-000948,-1.2166830089899998
ACH-000950,-1.54773551011
ACH-000953,-1.554203922
ACH-000957,-1.3348649524
ACH-000958,-1.25405168246
ACH-000960,-1.7747145405200002
ACH-000963,-1.6426545871399998
ACH-000968,-1.2851010906799998
ACH-000969,-1.30814760889
ACH-000973,-1.3414592350299999
ACH-000974,-1.37066407558
ACH-000975,-1.3001346797799997
ACH-000976,-1.13136751336
ACH-000978,-1.2676269821700001
ACH-000980,-1.7087246395299998
ACH-000984,-1.25821726389
ACH-000986,-1.0742933895
ACH-000988,-1.1333112840000001
ACH-000993,-1.3955448336
ACH-000994,-1.4913929749500001
ACH-000996,-1.16688430886
ACH-001001,-1.4154602309399997
ACH-001020,-1.73921665572
ACH-001028,-1.45248486041
ACH-001031,-1.48401027919
ACH-001038,-1.60844964144
ACH-001048,-1.29450301303
ACH-001050,-1.07084678441
ACH-001053,-1.1741374097700001
ACH-001054,-1.5573470494100001
ACH-001061,-1.2226784930399999
ACH-001067,-1.41917268614
ACH-001075,-1.1524657148100002
ACH-001096,-1.18103337199
ACH-001128,-1.55005210067
ACH-001134,-1.66252319977
ACH-001151,-1.4187569396899997
ACH-001163,-1.45503150903
ACH-001164,-0.926452095558
ACH-001173,-1.4486735866799998
ACH-001183,-1.60968817456
ACH-001184,-1.1384583233499999
ACH-001190,-1.32509539326
ACH-001192,-1.50789972738
ACH-001193,-1.84796181098
ACH-001196,-1.25712011846
ACH-001197,-1.79845741317
ACH-001205,-1.36837208247
ACH-001211,-1.4924228538799997
ACH-001212,-1.5548869528799998
ACH-001228,-1.3911268485400001
ACH-001232,-1.4769271455200002
ACH-001239,-1.42440083039
ACH-001274,-1.1076130740299999
ACH-001275,-1.2889414370999999
ACH-001277,-1.50051380215
ACH-001278,-1.4818060053600002
ACH-001280,-1.37972974691
ACH-001283,-1.64801145713
ACH-001289,-1.49882610146
ACH-001295,-1.37768319322
ACH-001300,-1.4386865107700002
ACH-001301,-1.47444178755
ACH-001302,-1.04324915581
ACH-001303,-1.5238781612399999
ACH-001306,-1.29768321948
ACH-001318,-1.6082881643399998
ACH-001322,-1.15969515884
ACH-001328,-1.42204723723
ACH-001332,-0.738664226242
ACH-001333,-1.28403295098
ACH-001336,-1.07887713662
ACH-001340,-1.40702697764
ACH-001346,-1.31895937615
ACH-001353,-1.5223574011
ACH-001354,-1.6448231354299998
ACH-001367,-1.4342536639399999
ACH-001368,-1.3033068155399998
ACH-001374,-1.62526577296
ACH-001375,-1.6824189367
ACH-001377,-1.21807088642
ACH-001380,-1.60541305751
ACH-001391,-1.41422619988
ACH-001407,-1.20352031168
ACH-001408,-1.17055998795
ACH-001413,-1.24615167888
ACH-001430,-1.60513003104
ACH-001431,-1.4465375169499999
ACH-001450,-1.38807353313
ACH-001496,-1.54759883935
ACH-001500,-1.36824037715
ACH-001521,-1.2339896509000001
ACH-001523,-1.23030962189
ACH-001532,-1.44875247824
ACH-001536,-1.4347521817200002
ACH-001550,-1.23919641508
ACH-001552,-0.8517141997579999
ACH-001554,-1.26546758498
ACH-001645,-1.65236486034
ACH-001654,-1.20848531751
ACH-001715,-1.20709844148
ACH-001735,-1.3788781402
ACH-001736,-1.53274297681
ACH-001737,-1.4552184004
ACH-001740,-1.35655812541
ACH-001745,-1.43332332655
ACH-001750,-1.27912979898
ACH-001765,-1.3900803332799998
ACH-001956,-1.33340987747
ACH-001957,-1.51801296598
