,SF3B2 (10992)
ACH-000876,-1.6397691705700002
ACH-000878,-0.8448764656479999
ACH-000880,-1.27132885256
ACH-000881,-1.29130660229
ACH-000882,-1.15825897747
ACH-000884,-1.08120860111
ACH-000885,-1.3815619222600002
ACH-000887,-1.3518269678900001
ACH-000888,-0.943301236091
ACH-000889,-1.29334221544
ACH-000890,-1.26553946826
ACH-000896,-1.18123627908
ACH-000898,-1.06575742939
ACH-000900,-1.26623135538
ACH-000901,-1.4081558815600002
ACH-000905,-1.12484087959
ACH-000906,-1.22657791928
ACH-000907,-0.990821681146
ACH-000910,-1.3170262614
ACH-000911,-1.45076993272
ACH-000912,-1.0691959384
ACH-000913,-1.30628159918
ACH-000915,-1.0216577668100002
ACH-000916,-1.6800063156600002
ACH-000917,-1.07324140467
ACH-000921,-1.51552036178
ACH-000924,-1.15248191701
ACH-000926,-1.4127409480500002
ACH-000928,-1.16802993914
ACH-000929,-1.1295720496600001
ACH-000932,-1.2495199160400001
ACH-000935,-1.1280971441399998
ACH-000936,-1.45063386021
ACH-000937,-1.24809617392
ACH-000938,-1.26698455181
ACH-000939,-1.4506467082899999
ACH-000941,-1.39409569893
ACH-000943,-1.27579411226
ACH-000946,-1.30478566732
ACH-000947,-1.13967752223
ACH-000948,-1.10161234609
ACH-000950,-1.40294089821
ACH-000953,-1.5237515817700003
ACH-000957,-1.23111551604
ACH-000958,-1.2505494434
ACH-000960,-1.2041252857
ACH-000963,-1.92988361991
ACH-000968,-1.21927451677
ACH-000969,-0.8977298609190001
ACH-000973,-0.894271315333
ACH-000974,-1.32796356214
ACH-000975,-1.1189109720100001
ACH-000976,-0.817613676206
ACH-000978,-1.13326233968
ACH-000980,-1.04677874955
ACH-000984,-1.23044946316
ACH-000986,-1.21596699631
ACH-000988,-1.0553101560299998
ACH-000993,-0.971108053774
ACH-000994,-1.2477457622900001
ACH-000996,-1.18447067265
ACH-001001,-1.09424767064
ACH-001020,-1.16837372642
ACH-001028,-1.35644294719
ACH-001031,-1.27647832358
ACH-001038,-1.1217389814
ACH-001048,-1.1300756706200001
ACH-001050,-1.4032203857299999
ACH-001053,-1.4036360581
ACH-001054,-1.3628960965299999
ACH-001061,-1.30407205589
ACH-001067,-1.1385382864799998
ACH-001075,-1.16028222965
ACH-001096,-1.10082659576
ACH-001128,-1.64012345007
ACH-001134,-1.28954333673
ACH-001151,-1.19163948164
ACH-001163,-1.43690405726
ACH-001164,-1.25491540487
ACH-001173,-1.24578455561
ACH-001183,-1.1655624541399998
ACH-001184,-1.2912279765299999
ACH-001190,-1.5473098735100002
ACH-001192,-1.18000681403
ACH-001193,-1.32449195242
ACH-001196,-1.1091431433499999
ACH-001197,-1.2410064856
ACH-001205,-1.19748849058
ACH-001211,-1.3032446535299997
ACH-001212,-0.730795302719
ACH-001228,-1.3707719152700002
ACH-001232,-0.9424920366940001
ACH-001239,-1.3828081734
ACH-001274,-1.15698572887
ACH-001275,-1.30850770211
ACH-001277,-1.16907460944
ACH-001278,-1.31514510664
ACH-001280,-1.17686228956
ACH-001283,-1.3655392752200002
ACH-001289,-1.01020548806
ACH-001295,-1.28803512443
ACH-001300,-1.15789096206
ACH-001301,-1.02404274125
ACH-001302,-1.4208939575
ACH-001303,-0.994642598046
ACH-001306,-1.21561305061
ACH-001318,-1.09940437146
ACH-001322,-0.9090706983
ACH-001328,-1.21698459143
ACH-001332,-1.40851085148
ACH-001333,-1.08217154071
ACH-001336,-1.2508010920700001
ACH-001340,-1.1346448597499998
ACH-001346,-1.06281425594
ACH-001353,-1.21865115431
ACH-001354,-0.84616876753
ACH-001367,-1.68904478579
ACH-001368,-1.29352192868
ACH-001374,-1.08453782264
ACH-001375,-1.0205417934299998
ACH-001377,-1.20113463878
ACH-001380,-1.1420376458200001
ACH-001391,-1.27203500441
ACH-001407,-1.39500032574
ACH-001408,-1.17838439162
ACH-001413,-1.28521268302
ACH-001430,-1.30111393065
ACH-001431,-1.0129343797600001
ACH-001450,-1.60551460995
ACH-001496,-1.0659308295999999
ACH-001500,-1.3102746299899999
ACH-001521,-1.7479707894499998
ACH-001523,-1.1732981002299998
ACH-001532,-1.1825745558299998
ACH-001536,-1.0358647324799999
ACH-001550,-1.42868565725
ACH-001552,-0.948704533672
ACH-001554,-1.1657218495100001
ACH-001645,-1.2848788841299998
ACH-001654,-1.12851825115
ACH-001715,-1.14312153355
ACH-001735,-1.14875668256
ACH-001736,-1.4488456132499998
ACH-001737,-0.867148288307
ACH-001740,-1.68618794397
ACH-001745,-1.65453471882
ACH-001750,-1.30038982591
ACH-001765,-1.3976172591999998
ACH-001956,-1.1471733652399998
ACH-001957,-1.08514372589
