,AIG1 (51390)
ACH-000296,-0.0960401809846
ACH-000302,-0.149324890996
ACH-000304,0.103475500694
ACH-000307,-0.13366041023800002
ACH-000308,-0.042923152103199996
ACH-000310,-0.186708028316
ACH-000311,-0.012570018139599999
ACH-000312,-0.0207893018536
ACH-000315,0.0334413943879
ACH-000316,-0.351202320884
ACH-000317,-0.0081300796615
ACH-000318,0.0706556817577
ACH-000319,-0.12200440328199999
ACH-000320,-0.0634769113962
ACH-000322,-0.163972489015
ACH-000323,-0.166245912413
ACH-000324,-0.08213919324789999
ACH-000329,0.029244015514700003
ACH-000330,0.04534699516369999
ACH-000331,-0.182352312571
ACH-000332,-0.06746755943459999
ACH-000334,-0.175400264749
ACH-000335,-0.116801807945
ACH-000336,-0.252383628483
ACH-000337,0.052045155546699993
ACH-000339,-0.13843823646
ACH-000341,0.00953784349838
ACH-000348,-0.13208885331700002
ACH-000350,-0.16119631204600002
ACH-000352,0.0209127416123
ACH-000356,-0.0587568085728
ACH-000361,-0.135325503155
ACH-000362,-0.0729204979011
ACH-000363,-0.104536701525
ACH-000364,-0.132282248412
ACH-000365,-0.0869992940593
ACH-000366,0.016986931426999998
ACH-000368,-0.281588971551
ACH-000374,0.0349650068801
ACH-000375,-0.248908624351
ACH-000376,-0.118729039203
ACH-000381,-0.15366306664999999
ACH-000383,-0.0496622030594
ACH-000387,-0.086838682567
ACH-000389,-0.0659729871895
ACH-000390,-0.212526169597
ACH-000393,-0.00183628429477
ACH-000395,-0.0713653644097
ACH-000397,-0.123017828738
ACH-000401,-0.195017740159
ACH-000402,0.121340951641
ACH-000403,-0.07801045411839999
ACH-000404,-0.21305502888099997
ACH-000406,-0.034357269127599996
ACH-000407,-0.329054522897
ACH-000408,-0.157868434492
ACH-000410,-0.38529007875200005
ACH-000411,-0.15317699727
ACH-000414,-0.0685870496614
ACH-000415,-0.218804106984
ACH-000416,-0.10989391172900001
ACH-000420,-0.0120016845478
ACH-000421,0.00853092763101
ACH-000424,-0.07485078127980001
ACH-000425,-0.0888748117516
ACH-000426,-0.298689055142
ACH-000427,-0.17412325682500002
ACH-000433,-0.21642082029800003
ACH-000436,-0.216992160174
ACH-000444,-0.134381241741
ACH-000445,-0.194965792947
ACH-000448,-0.224588457168
ACH-000450,-0.175731554385
ACH-000452,0.033559525994
ACH-000454,-0.094509086614
ACH-000458,-0.0110517728345
ACH-000459,-0.06392181472070001
ACH-000460,-0.139292228964
ACH-000461,-0.328582859156
ACH-000463,-0.111095310143
ACH-000464,-0.273610786722
ACH-000466,-0.112277612326
ACH-000467,-0.144464080401
ACH-000468,0.0300191618952
ACH-000469,-0.18638990657
ACH-000470,-0.36074220377599997
ACH-000471,-0.143552743822
ACH-000472,-0.12872242826
ACH-000473,-0.11434187302200001
ACH-000475,-0.18411211117100001
ACH-000476,-0.147357184638
ACH-000477,-0.166750681741
ACH-000480,0.154445885424
ACH-000481,-0.16980133047200002
ACH-000483,-0.296358803616
ACH-000484,0.0548298788211
ACH-000485,-0.11746799179999999
ACH-000486,-0.125750781255
ACH-000487,0.000387240452815
ACH-000488,-0.0841986187293
ACH-000490,-0.16582049651699998
ACH-000491,0.14189164492999998
ACH-000495,-0.108858560906
ACH-000496,-0.115391341762
ACH-000499,0.05028033335419999
ACH-000500,-0.266077446708
ACH-000502,0.142570556284
ACH-000503,-0.13009270065099998
ACH-000505,-0.120104565461
ACH-000507,-0.029660503158400003
ACH-000510,-0.107843322292
ACH-000511,0.09205277527139999
ACH-000512,-0.0699105289565
ACH-000516,-0.0427633745681
ACH-000517,-0.07930583957189999
ACH-000518,0.0363611166592
ACH-000520,-0.0573165931471
ACH-000521,-0.128161858183
ACH-000522,-0.0485171376288
ACH-000524,-0.0007309338981629999
ACH-000527,-0.0375244188523
ACH-000528,-0.0757983778574
ACH-000537,0.174994504108
ACH-000541,-0.376956349337
ACH-000542,-0.053698199031999995
ACH-000544,-0.139170570949
ACH-000545,-0.16846740244300001
ACH-000547,-0.262824779376
ACH-000548,-0.130867101416
ACH-000549,-0.188036789304
ACH-000550,-0.0340801087824
ACH-000552,-0.19829056620299998
ACH-000556,-0.10176594660499999
ACH-000557,-0.0653200823214
ACH-000570,-0.21615473931899998
ACH-000571,0.022635424603499998
ACH-000573,-0.134108980803
ACH-000576,-0.0454065187648
ACH-000580,-0.319846445832
ACH-000584,-0.20258522017299999
ACH-000585,0.031074414323
ACH-000588,0.10029957376
ACH-000589,-0.10961079720799999
ACH-000591,-0.0282222143754
ACH-000593,-0.12211534333900001
ACH-000600,-0.202089346898
ACH-000601,-0.114970733885
ACH-000604,-0.38950924711199997
ACH-000605,0.049580062983
ACH-000606,-0.0885364119346
ACH-000608,-0.20322536566399999
ACH-000614,-0.155973591456
ACH-000616,-0.310360121994
ACH-000618,-0.040055324577699995
ACH-000619,-0.178455583931
ACH-000620,-0.105414330372
ACH-000621,-0.0667326069991
ACH-000622,-0.30666258763500004
ACH-000623,-0.229358642051
ACH-000624,-0.11342574962400001
ACH-000627,-0.0710236793887
ACH-000630,-0.163189725541
ACH-000632,-0.188629107791
ACH-000633,-0.158221670862
ACH-000637,-0.0122059920499
ACH-000638,0.0308302255771
ACH-000646,-0.187797930107
ACH-000647,0.0006646724209730001
ACH-000648,-0.0265141989457
ACH-000649,-0.18476661391399998
ACH-000651,-0.13939737752800002
ACH-000652,-0.144734833589
ACH-000653,-0.008763382155729998
ACH-000657,0.030311665962999997
ACH-000658,0.0690029535542
ACH-000661,-0.087522413146
ACH-000662,-0.319747519741
ACH-000663,-0.029959074800599998
ACH-000665,-0.136927019956
ACH-000671,0.00296195190174
ACH-000673,-0.023773182355100002
ACH-000676,-0.09851320606630001
ACH-000677,0.118660218675
ACH-000681,-0.183600747625
ACH-000682,-0.0867754407153
ACH-000683,-0.0703304347317
ACH-000684,-0.21466508979899998
ACH-000688,-0.149836671238
ACH-000693,-0.0418331971515
ACH-000694,-0.052210277398499996
ACH-000695,-0.291831818461
ACH-000696,-0.113931974817
ACH-000697,-0.0539407708928
ACH-000699,-0.024329754582400002
ACH-000701,-0.0636909154946
ACH-000706,0.0712711258892
ACH-000711,-0.008967781660420001
ACH-000713,0.000208448203082
ACH-000714,-0.0339055139249
ACH-000718,-0.34294330374700005
ACH-000720,-0.151666288787
ACH-000721,-0.145486713954
ACH-000724,-0.322072040505
ACH-000725,-0.241449909184
ACH-000732,0.14031565277799998
ACH-000734,-0.0912628593269
ACH-000735,-0.174194206356
ACH-000736,-0.11283290902899999
ACH-000738,-0.136063671581
ACH-000746,0.0387998610859
ACH-000747,0.0458797076468
ACH-000748,-0.059647019867900004
ACH-000753,0.0016555974304100001
ACH-000756,-0.028418742605499998
ACH-000757,-0.102612885269
ACH-000758,0.0177647144667
ACH-000760,-0.0809009251887
ACH-000763,-0.147267547026
ACH-000764,-0.31372313589699996
ACH-000765,-0.14496148128
ACH-000766,-0.0987871918097
ACH-000767,-0.0762813504612
ACH-000768,-0.251905051537
ACH-000769,0.009190568298209998
ACH-000770,-0.153139108246
ACH-000771,0.0659429477875
ACH-000773,0.025834518411300002
ACH-000776,0.026960743122099996
ACH-000777,0.023800212351199997
ACH-000778,-0.043485224813199996
ACH-000781,-0.008918005377
ACH-000782,-0.105023656765
ACH-000783,-0.153818132276
ACH-000784,0.0345820550766
ACH-000785,-0.131077119486
ACH-000787,-0.170055418208
ACH-000788,-0.0360233928846
ACH-000791,-0.226635030194
ACH-000792,0.00116682478977
ACH-000794,-0.048795605154499995
ACH-000796,0.00057389883835
ACH-000799,-0.052983368289
ACH-000800,0.142807913948
ACH-000802,-0.116939016195
ACH-000804,-0.029845566048400003
ACH-000805,-0.262276269188
ACH-000809,-0.0803881795541
ACH-000810,-0.279422482218
ACH-000811,0.0723421084685
ACH-000817,-0.211741967704
ACH-000819,-0.042497178479199996
ACH-000820,-0.7015406621089999
ACH-000821,-0.176642489425
ACH-000822,-0.270182133878
ACH-000823,-0.142367240672
ACH-000824,0.0139826863832
ACH-000827,-0.0539734328653
ACH-000829,-0.11252862845799999
ACH-000831,-0.06766278352090001
ACH-000832,-0.33866157349
ACH-000833,0.508265620738
ACH-000834,-0.143030647229
ACH-000835,0.00194286962837
ACH-000836,-0.139575237049
ACH-000837,-0.0699242790983
ACH-000838,-0.188336439452
ACH-000839,-0.144954501812
ACH-000840,0.010949656637799999
ACH-000841,-0.055001802473
ACH-000843,-0.111071731236
ACH-000846,-0.174568046589
ACH-000847,-0.119698811632
ACH-000848,0.0557589871265
ACH-000849,-0.136872009862
ACH-000851,0.014983643645799998
ACH-000855,0.00828358166052
ACH-000856,-0.153435526572
ACH-000858,-0.19023236160100002
ACH-000859,-0.38246809944700005
ACH-000861,0.028764689726200002
ACH-000862,-0.08921873375910001
ACH-000865,-0.14630086044399998
ACH-000866,-0.106517720646
ACH-000867,-0.0774536338335
ACH-000869,-0.190629308837
ACH-000872,0.021042688813299997
ACH-000873,-0.0948927558585
ACH-000876,-0.33617259635700003
ACH-000878,-0.266289149122
ACH-000880,0.00876941798846
ACH-000881,-0.148560082918
ACH-000882,0.00249527023794
ACH-000884,-0.058737513829699994
ACH-000885,-0.154318509425
ACH-000887,-0.08443860929310001
ACH-000888,-0.00375877003126
ACH-000889,-0.160726539359
ACH-000890,0.0206858157013
ACH-000896,-0.06787484894830001
ACH-000898,-0.08820241678850001
ACH-000900,0.0365383961028
ACH-000901,-0.137698063083
ACH-000905,0.06438321845919999
ACH-000906,-0.0491265414351
ACH-000907,0.06967188352680001
ACH-000910,-0.173041778798
ACH-000911,-0.224993573396
ACH-000912,-0.0223018293987
ACH-000913,-0.279711065943
ACH-000915,-0.0229632106327
ACH-000916,-0.525970399472
ACH-000917,0.07552030594999999
ACH-000921,0.0592750511264
ACH-000924,-0.0553261786558
ACH-000926,-0.131788199477
ACH-000928,0.0805478571373
ACH-000929,-0.00239867860346
ACH-000932,0.00602763074136
ACH-000935,-0.27436434565400003
ACH-000936,-0.14439566012
ACH-000937,-0.0836761602372
ACH-000938,-0.124093611997
ACH-000939,0.228473192286
ACH-000941,-0.139485726141
ACH-000943,-0.117910220146
ACH-000946,-0.300336754122
ACH-000947,-0.051177277406099994
ACH-000948,-0.17538390061200002
ACH-000950,-0.043594765803699996
ACH-000953,-0.224648708872
ACH-000957,-0.020950272933200002
ACH-000958,0.172675914148
ACH-000960,-0.17900091108600003
ACH-000963,0.304408090864
ACH-000968,-0.0692174949283
ACH-000969,0.015054619344799998
ACH-000973,-0.157626431729
ACH-000974,-0.163718619472
ACH-000975,-0.0385483081739
ACH-000976,-0.18974442571
ACH-000978,-0.125142673196
ACH-000980,-0.043731083795800006
ACH-000984,0.09491508907139999
ACH-000986,0.07495423660339999
ACH-000988,0.14509063510700002
ACH-000993,0.0772983300323
ACH-000994,-0.285556260727
ACH-000996,0.0335762794597
ACH-001001,-0.20199762695
ACH-001020,-0.38065721449100004
ACH-001028,-0.033810386834
ACH-001031,-0.223835855687
ACH-001038,-0.168006584588
ACH-001048,0.05288966400740001
ACH-001050,-0.2403396849
ACH-001053,-0.365992896638
ACH-001054,0.034202577650799995
ACH-001061,-0.0354538736026
ACH-001067,-0.07041758228299999
ACH-001075,-0.024561986225200002
ACH-001096,-0.127387468315
ACH-001128,0.220025963512
ACH-001134,0.08343843142530001
ACH-001151,-0.09172360194010001
ACH-001163,-0.032356852619500005
ACH-001164,0.103935828265
ACH-001173,-0.0786310792962
ACH-001183,0.133129719994
ACH-001184,0.0685895260791
ACH-001190,-0.166213151352
ACH-001192,0.00913643850981
ACH-001193,0.38767248801700005
ACH-001196,-0.210750956105
ACH-001197,-0.298262609631
ACH-001205,-0.38144609629299997
ACH-001211,-0.312636615105
ACH-001212,-0.220760207178
ACH-001228,-0.0260926825545
ACH-001232,-0.232846768386
ACH-001239,-0.23607045003199997
ACH-001274,-0.20610528397599998
ACH-001275,-0.047599176892599994
ACH-001277,0.0162230652405
ACH-001278,0.024365556754299997
ACH-001280,0.109827812223
ACH-001283,-0.127651515022
ACH-001289,-0.20190468491799998
ACH-001295,-0.11041113717
ACH-001300,-0.126918669559
ACH-001301,-0.292039421251
ACH-001302,-0.110368916987
ACH-001303,-0.13908889001900002
ACH-001306,-0.10568089687000001
ACH-001318,-0.0104887645101
ACH-001322,-0.0376449858786
ACH-001328,-0.10318470441199999
ACH-001332,0.00257632611581
ACH-001333,0.0251969247712
ACH-001336,-0.044230867622100004
ACH-001340,-0.0624975044814
ACH-001346,-0.04167829100230001
ACH-001353,-0.291528223964
ACH-001354,0.06636709933669999
ACH-001367,-0.141139361928
ACH-001368,-0.0342444100095
ACH-001374,-0.22518315874400002
ACH-001375,-0.24696913327300002
ACH-001377,-0.181723444536
ACH-001380,-0.148485398622
ACH-001391,-0.0285341075254
ACH-001407,-0.10026099813799999
ACH-001408,-0.0315118630067
ACH-001413,0.0563331533307
ACH-001430,0.0421506922605
ACH-001431,-0.119190842978
ACH-001450,0.28881679971
ACH-001496,-0.182627827768
ACH-001500,-0.118705196969
ACH-001521,-0.05319619537769999
ACH-001523,-0.0236718428208
ACH-001532,-0.252142958913
ACH-001536,-0.11517120035299999
ACH-001550,0.0258274693175
ACH-001552,0.0689037204322
ACH-001554,-0.15084456847000002
ACH-001645,-0.04043859525869999
ACH-001654,-0.189448650524
ACH-001715,0.053378447437500004
ACH-001735,-0.113295397519
ACH-001736,-0.0250395334372
ACH-001737,-0.192775608085
ACH-001740,-0.0816840448361
ACH-001745,-0.036022906140099994
ACH-001750,-0.110182593529
ACH-001765,-0.160211496381
ACH-001956,-0.0695422873646
ACH-001957,-0.0817107615009
